image_id,filename,target_class,class_id,bbox_x,bbox_y,bbox_width,bbox_height,image_width,image_height,random_seed
145020,000000145020.jpg,person,1,27,201,209,68,640,361,1978585250
145665,000000145665.jpg,person,1,1.43,278.39,196.6,264.03,429,640,1978585250
146667,000000146667.jpg,car,3,105.53,0.43,132.92,53.87,640,539,1978585250
147415,000000147415.jpg,person,1,352.72,4.58,287.28,468.14,640,480,1978585250
147740,000000147740.jpg,car,3,0.0,284.81,181.93,189.12,640,480,1978585250
152771,000000152771.jpg,car,3,1.54,259.7,64.5,31.91,640,479,1978585250
153011,000000153011.jpg,car,3,326.24,217.04,72.18,36.25,640,480,1978585250
153529,000000153529.jpg,person,1,280.45,38.83,146.7,540.77,480,640,1978585250
154425,000000154425.jpg,person,1,140.07,1.2,272.46,419.24,640,425,1978585250
156071,000000156071.jpg,car,3,305.77,76.16,161.54,46.22,640,480,1978585250
157365,000000157365.jpg,car,3,1.53,193.05,123.95,183.42,427,640,1978585250
157756,000000157756.jpg,car,3,6.19,441.46,72.91,46.28,480,640,1978585250
157928,000000157928.jpg,car,3,0.0,99.48,108.92,147.89,640,480,1978585250
160012,000000160012.jpg,car,3,507.6,5.78,106.08,67.42,640,461,1978585250
161128,000000161128.jpg,car,3,0.0,391.1,49.79,47.32,375,500,1978585250
162858,000000162858.jpg,car,3,50.42,345.2,157.77,131.98,428,640,1978585250
163314,000000163314.jpg,person,1,163,225,310,74,500,331,1978585250
165039,000000165039.jpg,car,3,382.92,161.85,183.66,78.05,640,427,1978585250
166664,000000166664.jpg,car,3,0.0,144.34,137.96,282.66,640,427,1978585250
166747,000000166747.jpg,person,1,126,109,164,155,375,500,1978585250
166918,000000166918.jpg,person,1,396.41,286.46,83.59,153.04,480,640,1978585250
169996,000000169996.jpg,car,3,212.53,303.5,195.94,124.4,640,480,1978585250
171382,000000171382.jpg,car,3,0.0,175.45,275.42,101.97,640,426,1978585250
172330,000000172330.jpg,car,3,61.48,1.08,578.16,310.65,640,480,1978585250
173008,000000173008.jpg,person,1,242.7,66.95,265.34,407.73,640,480,1978585250
176606,000000176606.jpg,car,3,63.32,195.27,65.2,54.02,640,480,1978585250
177357,000000177357.jpg,person,1,71.07,138.9,318.04,114.73,640,396,1978585250
177861,000000177861.jpg,car,3,159.5,306.33,55.01,32.03,480,640,1978585250
177893,000000177893.jpg,car,3,580.09,199.39,34.34,22.79,640,428,1978585250
179112,000000179112.jpg,person,1,15.17,1.69,333.71,369.1,500,375,1978585250
179265,000000179265.jpg,car,3,223.55,164.21,62.27,25.07,640,426,1978585250
180383,000000180383.jpg,person,1,314.97,100.31,102.47,79.82,640,480,1978585250
180487,000000180487.jpg,person,1,40.21,80.53,341.79,305.41,640,427,1978585250
180878,000000180878.jpg,car,3,405.62,201.21,101.49,110.71,640,427,1978585250
181542,000000181542.jpg,car,3,1.2,130.33,121.51,71.94,640,600,1978585250
182441,000000182441.jpg,person,1,222.36,290.84,34.26,91.58,640,399,1978585250
183648,000000183648.jpg,person,1,194.14,197.61,174.55,230.39,640,428,1978585250
188296,000000188296.jpg,car,3,1.37,288.53,117.69,99.91,640,609,1978585250
190140,000000190140.jpg,person,1,158.59,141.97,137.86,161.49,640,428,1978585250
191013,000000191013.jpg,car,3,44.37,548.77,179.72,91.23,474,640,1978585250
192670,000000192670.jpg,car,3,220.1,95.2,179.14,82.35,640,433,1978585250
192716,000000192716.jpg,car,3,137.81,595.39,96.3,44.61,518,640,1978585250
193348,000000193348.jpg,person,1,0.0,77.66,426.0,550.83,426,640,1978585250
194716,000000194716.jpg,car,3,544.55,1.0,95.45,29.14,640,427,1978585250
196141,000000196141.jpg,car,3,468.46,72.35,115.21,64.6,640,429,1978585250
198510,000000198510.jpg,person,1,268.94,189.84,231.55,442.97,640,640,1978585250
203864,000000203864.jpg,person,1,251.57,100.41,180.95,338.73,640,491,1978585250
204871,000000204871.jpg,car,3,371.62,111.56,84.27,81.5,612,612,1978585250
208423,000000208423.jpg,car,3,65.78,437.53,126.06,42.47,640,480,1978585250
210032,000000210032.jpg,person,1,131.87,0.0,146.21,83.37,640,401,1978585250
210273,000000210273.jpg,car,3,91,61,548,261,640,428,1978585250
213593,000000213593.jpg,car,3,200.12,377.47,74.38,48.53,640,426,1978585250
215072,000000215072.jpg,person,1,115.28,148.77,129.43,232.57,640,451,1978585250
220732,000000220732.jpg,car,3,450.25,236.03,177.01,41.79,640,480,1978585250
222094,000000222094.jpg,car,3,21.72,215.19,90.12,27.34,500,375,1978585250
222458,000000222458.jpg,person,1,450.7,196.12,33.18,87.33,640,424,1978585250
222735,000000222735.jpg,person,1,155.53,27.95,117.02,129.26,474,640,1978585250
224337,000000224337.jpg,person,1,0.0,0.0,365.45,425.08,640,427,1978585250
224724,000000224724.jpg,car,3,285.0,509.72,136.21,54.53,480,640,1978585250
226417,000000226417.jpg,person,1,0.0,168.99,50.89,118.99,500,333,1978585250
228942,000000228942.jpg,car,3,0.94,133.06,379.93,165.43,640,319,1978585250
230008,000000230008.jpg,car,3,434.32,74.32,205.68,236.91,640,360,1978585250
230983,000000230983.jpg,car,3,395.07,209.87,32.28,54.52,430,640,1978585250
230993,000000230993.jpg,person,1,99.02,224.63,184.29,176.95,640,408,1978585250
232649,000000232649.jpg,person,1,5.02,0.0,86.52,108.05,375,500,1978585250
233238,000000233238.jpg,person,1,334.64,128.44,145.36,371.75,480,640,1978585250
242411,000000242411.jpg,person,1,236.74,588.16,61.51,51.84,424,640,1978585250
243148,000000243148.jpg,person,1,254.02,1.62,385.98,353.53,640,360,1978585250
245320,000000245320.jpg,car,3,365.76,245.0,57.59,66.35,424,640,1978585250
246963,000000246963.jpg,person,1,438.88,150.07,89.66,145.35,640,420,1978585250
248112,000000248112.jpg,person,1,261.47,198.49,41.57,130.73,640,480,1978585250
248616,000000248616.jpg,person,1,0.0,70.66,184.43,328.63,640,427,1978585250
254814,000000254814.jpg,car,3,379.41,307.93,164.31,118.53,640,480,1978585250
255536,000000255536.jpg,person,1,134.21,120.14,29.49,29.62,400,400,1978585250
257169,000000257169.jpg,person,1,258.3,307.09,220.98,130.58,480,640,1978585250
257566,000000257566.jpg,person,1,0.0,233.78,64.66,246.22,640,480,1978585250
259690,000000259690.jpg,car,3,446.19,112.63,129.77,37.86,640,480,1978585250
260470,000000260470.jpg,car,3,326.0,58.95,104.82,67.19,640,427,1978585250
261061,000000261061.jpg,person,1,260.16,41.7,111.51,292.3,500,334,1978585250
261982,000000261982.jpg,car,3,0.0,8.53,251.9,214.62,457,640,1978585250
263463,000000263463.jpg,car,3,0.96,71.76,544.76,355.24,640,427,1978585250
263594,000000263594.jpg,car,3,33.89,142.15,425.78,148.34,500,381,1978585250
266981,000000266981.jpg,car,3,323.72,411.3,68.55,39.03,426,640,1978585250
269632,000000269632.jpg,car,3,554.86,237.25,85.14,107.67,640,427,1978585250
274272,000000274272.jpg,car,3,24.77,383.23,189.94,92.9,640,480,1978585250
274460,000000274460.jpg,person,1,33.36,290.05,102.41,119.96,640,454,1978585250
277005,000000277005.jpg,car,3,391.47,251.47,161.25,84.68,640,426,1978585250
278749,000000278749.jpg,car,3,78.19,107.79,38.3,19.46,500,333,1978585250
278848,000000278848.jpg,car,3,436.65,352.76,42.38,41.52,480,640,1978585250
282037,000000282037.jpg,person,1,56,11,583,154,640,449,1978585250
284725,000000284725.jpg,car,3,147.53,290.17,230.79,86.11,640,427,1978585250
288042,000000288042.jpg,person,1,550.97,196.71,52.63,163.14,640,480,1978585250
289938,000000289938.jpg,car,3,575.21,214.55,64.79,62.36,640,426,1978585250
290163,000000290163.jpg,person,1,0.0,2.38,272.17,404.18,512,640,1978585250
293071,000000293071.jpg,car,3,73.45,148.9,208.3,82.19,335,500,1978585250
295138,000000295138.jpg,person,1,162.0,0.3,224.52,344.93,640,423,1978585250
295809,000000295809.jpg,car,3,50.3,103.29,101.02,37.59,640,512,1978585250
296649,000000296649.jpg,car,3,427.91,329.25,212.09,93.27,640,427,1978585250
301061,000000301061.jpg,person,1,5.75,284.32,66.16,316.41,480,640,1978585250
301376,000000301376.jpg,car,3,1.49,392.29,96.6,85.78,333,500,1978585250
303818,000000303818.jpg,car,3,4.5,198.23,129.81,77.88,480,640,1978585250
306136,000000306136.jpg,person,1,80.49,443.18,34.34,98.36,428,640,1978585250
308394,000000308394.jpg,person,1,75.36,164.97,146.85,256.03,640,428,1978585250
320232,000000320232.jpg,car,3,150.94,385.76,49.05,26.59,375,500,1978585250
322724,000000322724.jpg,person,1,238.4,177.86,119.74,224.48,640,425,1978585250
322864,000000322864.jpg,car,3,0.0,379.59,427.0,216.71,427,640,1978585250
324158,000000324158.jpg,car,3,90.26,171.66,49.58,17.36,500,334,1978585250
326174,000000326174.jpg,person,1,131.6,221.12,94.92,186.61,640,480,1978585250
326627,000000326627.jpg,car,3,290.78,397.44,54.19,39.78,640,480,1978585250
326970,000000326970.jpg,person,1,266.81,31.17,211.94,442.6,640,480,1978585250
329323,000000329323.jpg,person,1,0,18,424,341,425,640,1978585250
329456,000000329456.jpg,person,1,38.47,0.0,468.35,421.23,640,427,1978585250
331799,000000331799.jpg,person,1,189.35,3.12,285.05,388.05,640,464,1978585250
331817,000000331817.jpg,person,1,315.68,86.49,324.32,157.83,640,480,1978585250
334555,000000334555.jpg,car,3,448.82,182.37,131.57,78.41,640,426,1978585250
336628,000000336628.jpg,person,1,126.56,61.4,148.14,520.63,428,640,1978585250
338560,000000338560.jpg,car,3,56.18,165.31,81.33,35.35,480,640,1978585250
338718,000000338718.jpg,car,3,66.0,13.0,434.0,176.0,500,445,1978585250
338986,000000338986.jpg,car,3,294.98,523.05,108.02,103.88,403,640,1978585250
340451,000000340451.jpg,person,1,238.09,45.69,156.87,336.19,640,424,1978585250
341681,000000341681.jpg,person,1,209.65,141.07,216.41,180.82,640,427,1978585250
343496,000000343496.jpg,car,3,255.64,197.72,52.76,28.26,640,393,1978585250
345397,000000345397.jpg,person,1,9.31,1.48,490.69,365.69,500,375,1978585250
346232,000000346232.jpg,car,3,345.43,316.53,80.2,49.95,427,640,1978585250
349860,000000349860.jpg,car,3,350.12,349.22,36.23,29.2,640,426,1978585250
350003,000000350003.jpg,car,3,475.21,258.86,53.53,39.69,640,480,1978585250
350023,000000350023.jpg,car,3,112,289,246,190,640,480,1978585250
350148,000000350148.jpg,car,3,0.0,112.94,83.31,111.58,480,640,1978585250
350679,000000350679.jpg,person,1,31.85,76.64,369.35,351.36,640,428,1978585250
356612,000000356612.jpg,car,3,201.58,187.96,122.28,99.69,640,416,1978585250
357816,000000357816.jpg,car,3,3.38,5.38,301.75,80.52,500,455,1978585250
362520,000000362520.jpg,person,1,57.66,131.89,272.43,314.24,424,640,1978585250
364126,000000364126.jpg,person,1,210.53,130.92,130.4,197.9,640,426,1978585250
365207,000000365207.jpg,car,3,417.55,177.06,177.06,342.23,640,588,1978585250
365642,000000365642.jpg,car,3,0.0,26.33,93.3,67.35,426,640,1978585250
365886,000000365886.jpg,person,1,0.0,1.69,500.0,367.41,500,375,1978585250
368212,000000368212.jpg,person,1,17.26,43.15,368.18,565.21,478,640,1978585250
369812,000000369812.jpg,car,3,456.64,497.91,181.79,130.26,640,637,1978585250
370711,000000370711.jpg,person,1,264.87,204.73,90.69,165.26,640,480,1978585250
372260,000000372260.jpg,car,3,0.0,315.65,117.63,210.85,427,640,1978585250
375469,000000375469.jpg,person,1,220.56,61.9,81.08,98.27,640,181,1978585250
377368,000000377368.jpg,person,1,420.33,0.0,217.75,94.25,640,481,1978585250
377635,000000377635.jpg,person,1,254.68,41.42,124.39,136.84,640,427,1978585250
377946,000000377946.jpg,car,3,509.59,252.24,129.28,173.23,640,426,1978585250
378873,000000378873.jpg,person,1,36.11,0.07,63.75,109.03,640,426,1978585250
379800,000000379800.jpg,car,3,562.87,318.85,77.13,58.04,640,493,1978585250
383838,000000383838.jpg,person,1,0.0,8.77,427.52,579.23,640,588,1978585250
386210,000000386210.jpg,car,3,0.34,93.91,60.22,50.95,478,640,1978585250
388056,000000388056.jpg,person,1,79.83,68.64,148.47,244.71,500,332,1978585250
389566,000000389566.jpg,car,3,457.89,160.96,46.78,33.83,640,427,1978585250
391290,000000391290.jpg,car,3,123.36,48.57,112.33,50.79,640,426,1978585250
392722,000000392722.jpg,car,3,313.89,268.42,40.14,26.34,640,423,1978585250
393469,000000393469.jpg,person,1,218.12,371.66,71.75,159.28,480,640,1978585250
395388,000000395388.jpg,person,1,22.02,205.08,125.25,423.91,480,640,1978585250
398438,000000398438.jpg,person,1,213.0,0.75,287.0,222.75,500,333,1978585250
399205,000000399205.jpg,person,1,394.79,2.16,243.77,468.13,640,480,1978585250
403584,000000403584.jpg,person,1,312.46,252.53,66.69,193.63,640,640,1978585250
404678,000000404678.jpg,person,1,50.96,148.83,227.62,274.15,640,425,1978585250
407083,000000407083.jpg,car,3,0.0,1.66,480.0,623.38,480,640,1978585250
411817,000000411817.jpg,person,1,443.59,184.99,144.46,294.62,640,480,1978585250
412531,000000412531.jpg,car,3,454.51,255.85,181.82,100.03,640,480,1978585250
414034,000000414034.jpg,person,1,61.48,1.08,390.48,473.53,640,480,1978585250
414385,000000414385.jpg,car,3,151.69,276.03,68.26,49.84,640,480,1978585250
416885,000000416885.jpg,car,3,173.6,0.7,326.4,158.43,500,375,1978585250
418696,000000418696.jpg,car,3,516.85,275.61,70.24,32.78,640,427,1978585250
421455,000000421455.jpg,car,3,2.52,2.24,454.04,363.23,500,375,1978585250
422706,000000422706.jpg,person,1,4.8,17.27,143.93,208.22,640,427,1978585250
423506,000000423506.jpg,person,1,2.69,27.23,231.55,381.43,375,500,1978585250
424162,000000424162.jpg,car,3,3.3,173.97,120.02,128.83,640,512,1978585250
427256,000000427256.jpg,person,1,21,0,618,311,640,512,1978585250
427500,000000427500.jpg,car,3,0.0,5.69,43.36,131.03,428,640,1978585250
429011,000000429011.jpg,car,3,425.38,203.89,206.59,93.33,640,343,1978585250
430048,000000430048.jpg,car,3,213.2,234.85,84.27,41.3,500,375,1978585250
432085,000000432085.jpg,person,1,198.88,4.92,301.12,364.88,500,375,1978585250
433915,000000433915.jpg,person,1,134.0,60.49,373.08,359.36,640,480,1978585250
437205,000000437205.jpg,person,1,1.44,14.14,381.12,618.43,383,640,1978585250
437514,000000437514.jpg,person,1,352.17,171.55,62.06,46.69,640,556,1978585250
438017,000000438017.jpg,car,3,76.8,408.09,43.67,96.38,480,640,1978585250
439426,000000439426.jpg,person,1,1.25,112.21,221.92,285.5,640,480,1978585250
439623,000000439623.jpg,car,3,73.68,148.63,329.22,175.14,480,640,1978585250
439854,000000439854.jpg,person,1,112.33,155.29,86.54,75.0,500,333,1978585250
440475,000000440475.jpg,person,1,491.91,183.51,34.85,73.4,640,427,1978585250
444142,000000444142.jpg,person,1,83.42,34.52,184.09,553.7,427,640,1978585250
446651,000000446651.jpg,car,3,0.0,78.73,223.37,249.47,640,426,1978585250
447917,000000447917.jpg,person,1,363.63,108.19,73.21,183.04,640,362,1978585250
448810,000000448810.jpg,person,1,51.53,335.43,46.36,39.57,500,375,1978585250
449312,000000449312.jpg,car,3,304.62,52.72,193.97,98.94,640,578,1978585250
452515,000000452515.jpg,person,1,87.47,310.49,84.33,163.45,224,500,1978585250
453166,000000453166.jpg,person,1,451.86,46.4,177.49,374.15,640,425,1978585250
454661,000000454661.jpg,car,3,247.4,185.64,392.18,174.1,640,427,1978585250
458702,000000458702.jpg,car,3,3.61,447.49,149.4,51.05,427,640,1978585250
459500,000000459500.jpg,car,3,0.0,354.75,59.93,26.03,375,500,1978585250
460347,000000460347.jpg,car,3,328.04,69.16,54.68,45.2,427,640,1978585250
461751,000000461751.jpg,car,3,3.84,31.97,636.16,350.35,640,569,1978585250
462031,000000462031.jpg,person,1,58.83,182.24,291.3,447.72,449,640,1978585250
464089,000000464089.jpg,person,1,325.46,108.28,164.14,331.38,640,480,1978585250
465129,000000465129.jpg,person,1,111.93,94.65,196.95,378.84,640,480,1978585250
465822,000000465822.jpg,person,1,65.73,48.03,159.27,218.26,500,375,1978585250
466156,000000466156.jpg,car,3,0.0,18.75,500.0,329.84,500,375,1978585250
469246,000000469246.jpg,person,1,147.27,236.05,32.9,65.41,640,480,1978585250
469828,000000469828.jpg,person,1,132.62,251.71,81.18,72.47,640,480,1978585250
474164,000000474164.jpg,car,3,28.44,378.62,93.42,49.47,633,640,1978585250
474452,000000474452.jpg,car,3,1,175,358,42,500,375,1978585250
476119,000000476119.jpg,car,3,240.72,77.47,203.47,119.41,640,427,1978585250
476704,000000476704.jpg,car,3,575.25,233.09,56.92,44.03,640,428,1978585250
476770,000000476770.jpg,person,1,1,1,638,165,640,426,1978585250
478721,000000478721.jpg,car,3,368.58,238.41,64.58,46.11,640,480,1978585250
480275,000000480275.jpg,person,1,398.82,194.52,241.01,185.95,640,471,1978585250
485480,000000485480.jpg,person,1,271.57,47.21,160.3,166.59,640,281,1978585250
488166,000000488166.jpg,person,1,138.07,104.82,221.48,325.03,361,640,1978585250
489764,000000489764.jpg,person,1,105.48,17.66,534.52,520.34,640,538,1978585250
491213,000000491213.jpg,car,3,60.27,81.36,243.23,162.51,640,480,1978585250
493286,000000493286.jpg,person,1,85.88,161.14,52.63,63.63,640,359,1978585250
494759,000000494759.jpg,person,1,516.8,265.69,47.69,129.06,640,480,1978585250
495146,000000495146.jpg,car,3,235.35,376.77,198.2,103.23,640,480,1978585250
498709,000000498709.jpg,car,3,30.53,189.9,79.43,56.82,640,425,1978585250
499775,000000499775.jpg,car,3,517.98,318.59,118.95,50.18,640,480,1978585250
504415,000000504415.jpg,car,3,81.45,178.47,204.4,63.58,640,427,1978585250
505789,000000505789.jpg,person,1,181.21,377.81,110.75,251.68,480,640,1978585250
505942,000000505942.jpg,car,3,459.48,163.05,40.5,42.6,500,375,1978585250
506707,000000506707.jpg,car,3,175.55,153.31,99.17,117.93,640,427,1978585250
507473,000000507473.jpg,person,1,29.12,8.63,398.03,465.98,640,480,1978585250
507797,000000507797.jpg,car,3,197.92,177.71,32.52,29.07,640,425,1978585250
508101,000000508101.jpg,person,1,70.67,247.04,81.21,63.01,640,480,1978585250
509403,000000509403.jpg,person,1,359.98,59.36,120.63,314.98,640,427,1978585250
515025,000000515025.jpg,car,3,416.78,113.51,106.69,45.35,640,427,1978585250
515266,000000515266.jpg,car,3,598.76,105.26,36.46,24.95,640,427,1978585250
520009,000000520009.jpg,car,3,0.0,334.4,216.24,77.6,500,412,1978585250
520264,000000520264.jpg,person,1,331.95,168.66,226.4,311.34,640,480,1978585250
523100,000000523100.jpg,person,1,251.93,26.73,228.07,235.55,480,640,1978585250
523241,000000523241.jpg,car,3,364.08,202.74,114.44,33.17,500,333,1978585250
526728,000000526728.jpg,car,3,389.14,171.16,63.05,27.5,500,375,1978585250
527215,000000527215.jpg,person,1,451.71,207.97,61.03,189.46,640,426,1978585250
529762,000000529762.jpg,person,1,236.21,58.24,403.79,416.07,640,480,1978585250
537991,000000537991.jpg,person,1,95.59,3.77,278.54,469.72,640,480,1978585250
538236,000000538236.jpg,person,1,206.2,0.68,78.83,80.0,640,428,1978585250
538364,000000538364.jpg,car,3,261.52,138.4,138.84,130.23,640,480,1978585250
542127,000000542127.jpg,person,1,101,333,344,51,640,426,1978585250
543043,000000543043.jpg,car,3,259.59,276.48,375.01,183.51,640,480,1978585250
548780,000000548780.jpg,person,1,325.52,64.15,205.84,311.15,640,427,1978585250
553511,000000553511.jpg,car,3,48.7,260.2,142.06,59.19,500,333,1978585250
553990,000000553990.jpg,person,1,193.55,37.85,138.49,160.0,600,400,1978585250
554156,000000554156.jpg,person,1,116.12,90.21,340.67,332.99,640,428,1978585250
556000,000000556000.jpg,person,1,452.79,103.91,179.73,411.09,640,515,1978585250
559547,000000559547.jpg,person,1,0.0,25.45,201.46,460.17,640,491,1978585250
559956,000000559956.jpg,person,1,0.0,65.47,237.3,406.65,640,480,1978585250
561679,000000561679.jpg,car,3,245.82,323.78,46.75,26.45,640,480,1978585250
563281,000000563281.jpg,person,1,112.87,1.98,141.08,492.09,489,500,1978585250
563653,000000563653.jpg,car,3,517.8,253.2,100.47,45.39,640,431,1978585250
565962,000000565962.jpg,person,1,24.32,132.07,134.16,184.48,479,322,1978585250
