image_name,attack_id,target_class,gt_x1,gt_y1,gt_x2,gt_y2,clean_valid,patched_valid,clean_confidence,patched_confidence,confidence_drop,clean_iou,patched_iou,iou_drop,attack_success,clean_prediction_count,patched_prediction_count,clean_target_class,patched_target_class,inference_time_clean_ms,inference_time_patched_ms,both_valid,eligible,status
000000047740.jpg,attack_01,person,0.0,147.03,476.78,355.97,True,True,0.5051737427711487,0.273494690656662,0.2316790521144867,0.970369944091946,0.9725717924638061,-0.0022018483718601045,False,10,9,person,person,746.7252999995253,738.0322000026354,True,True,ok
000000048396.jpg,attack_01,person,124.74,0.96,357.90999999999997,421.23999999999995,True,True,0.9074292182922363,0.9123915433883667,-0.004962325096130371,0.9737209168523762,0.9817861642299731,-0.008065247377596951,False,11,11,person,person,707.3815000039758,697.0485000056215,True,True,ok
000000050679.jpg,attack_01,car,475.72,168.22,563.6,223.62,True,True,0.44948962330818176,0.3447954058647156,0.10469421744346619,0.9013359504219473,0.9061712476235673,-0.004835297201620015,False,16,16,car,car,692.866999997932,698.3666000014637,True,True,ok
000000052507.jpg,attack_01,person,105.63,107.14,182.45,291.05,True,True,0.8718997240066528,0.8618847727775574,0.010014951229095459,0.9627018358130895,0.9641013823961107,-0.0013995465830211051,False,3,3,person,person,683.2414000018616,684.2189000017243,True,True,ok
000000054593.jpg,attack_01,car,110.86,75.03,310.13,183.03,True,True,0.6087635159492493,0.42957600951194763,0.17918750643730164,0.9101630698888242,0.9514023836408493,-0.04123931375202505,False,20,20,car,car,694.9816000051214,692.9622999959975,True,True,ok
000000055950.jpg,attack_01,person,82.24,69.18,305.31,389.89,True,True,0.8492556810379028,0.8179481625556946,0.03130751848220825,0.9594787345373905,0.9599318617159146,-0.000453127178524082,False,3,4,person,person,709.7797999958857,702.9817000002367,True,True,ok
000000057597.jpg,attack_01,car,332.36,104.08,427.58000000000004,134.37,True,True,0.5242906212806702,0.6066005229949951,-0.08230990171432495,0.8401948146171373,0.8379160726294169,0.0022787419877203785,False,36,36,car,car,709.9151999937021,706.2084999997751,True,True,ok
000000058539.jpg,attack_01,car,415.26,136.57,640.0,418.15999999999997,True,True,0.4898446500301361,0.5252478718757629,-0.03540322184562683,0.9527011130691756,0.9603819798253591,-0.007680866756183513,False,17,19,car,car,716.5142000012565,712.0696999991196,True,True,ok
000000063965.jpg,attack_01,person,2.85,0.0,640.0,420.34,True,True,0.4234955310821533,0.44885385036468506,-0.02535831928253174,0.9292941353940402,0.9418998792851346,-0.012605743891094479,False,3,7,person,person,707.3772999938228,700.5973999985144,True,True,ok
000000067213.jpg,attack_01,car,0.81,305.17,197.93,412.27,True,True,0.6313044428825378,0.6887413859367371,-0.05743694305419922,0.9497376750084566,0.9510699065157601,-0.0013322315073034385,False,27,26,car,car,619.510700002138,624.1402000014205,True,True,ok
000000078404.jpg,attack_01,person,218.06,9.28,405.3,306.34999999999997,True,True,0.5135681629180908,0.5433459281921387,-0.02977776527404785,0.9224573029452243,0.8889962819463875,0.033461020998836855,False,8,8,person,person,666.3668999972288,670.4533999945852,True,True,ok
000000080022.jpg,attack_01,person,279.12,108.21,426.32,426.0,True,True,0.8630849123001099,0.8803724646568298,-0.01728755235671997,0.9498494551757865,0.9514941746610396,-0.0016447194852531322,False,4,3,person,person,714.7937999980059,700.7938999959151,True,True,ok
000000084170.jpg,attack_01,car,132.29,261.12,230.25,337.14,True,True,0.860151469707489,0.8643839955329895,-0.004232525825500488,0.8802825618059895,0.8800965711676189,0.00018599063837065888,False,7,6,car,car,630.577899995842,624.7975000005681,True,True,ok
000000087038.jpg,attack_01,person,1.0,190.0,639.0,291.0,False,False,,,,,,,False,27,22,,,631.1032000012347,631.9151999996393,False,False,ok
000000088462.jpg,attack_01,car,24.78,187.76,82.25,230.12,True,True,0.8038307428359985,0.819757342338562,-0.015926599502563477,0.924593243577795,0.9175276910825275,0.007065552495267524,False,22,18,car,car,780.7886000009603,789.6598999941489,True,True,ok
000000089556.jpg,attack_01,car,1.13,166.02,297.04,386.26,True,True,0.7803237438201904,0.759566605091095,0.02075713872909546,0.9452494706263923,0.9440369561518871,0.0012125144745052108,False,24,23,car,car,628.0702000003657,635.554399996181,True,True,ok
000000089697.jpg,attack_01,person,253.32,233.45,350.21,360.5,True,True,0.8249177932739258,0.6946625113487244,0.13025528192520142,0.9131862269830732,0.9480625601437931,-0.03487633316071992,False,7,7,person,person,704.8068000003695,702.2259000004851,True,True,ok
000000090284.jpg,attack_01,person,67.19,143.09,586.1099999999999,564.8,True,True,0.9115175008773804,0.8830692768096924,0.02844822406768799,0.972584751490438,0.9689252981492568,0.003659453341181229,False,2,3,person,person,491.06169999868143,487.0857999994769,True,True,ok
000000091495.jpg,attack_01,person,14.73,113.03,240.32,422.67999999999995,True,True,0.7751697301864624,0.4779757857322693,0.2971939444541931,0.9650295555200914,0.9524246257753057,0.012604929744785665,False,5,8,person,person,681.3879999972414,673.3252999983961,True,True,ok
000000092416.jpg,attack_01,person,66.01,48.22,367.34999999999997,640.0,True,True,0.8604168891906738,0.8783708810806274,-0.017953991889953613,0.9501799579389401,0.9469272208923583,0.0032527370465817995,False,10,11,person,person,630.5056999990484,634.6569000015734,True,True,ok
000000094751.jpg,attack_01,car,313.05,274.0,375.0,310.08,True,True,0.7347911596298218,0.7562670707702637,-0.021475911140441895,0.9653687861586697,0.9531382203082528,0.01223056585041693,False,20,20,car,car,630.7633999967948,628.8436999966507,True,True,ok
000000100624.jpg,attack_01,person,32.62,51.82,322.41,421.24,True,True,0.7780094742774963,0.8631264567375183,-0.08511698246002197,0.9138232200466556,0.8666470129672703,0.0471762070793853,False,18,15,person,person,705.1916999989771,707.1738000013283,True,True,ok
000000100723.jpg,attack_01,person,4.0,1.0,499.0,332.0,False,False,,,,,,,False,49,47,,,711.5122999966843,712.0791999986977,False,False,ok
000000102805.jpg,attack_01,car,378.73,266.86,606.1700000000001,338.41,True,True,0.8862437605857849,0.8749005794525146,0.011343181133270264,0.9239049524157114,0.940055432661133,-0.01615048024542165,False,17,15,car,car,709.1959999961546,712.2414000041317,True,True,ok
000000115946.jpg,attack_01,car,119.19,502.52,172.71,544.66,True,True,0.5824247002601624,0.7601191997528076,-0.17769449949264526,0.8765460887288542,0.8798101519777322,-0.0032640632488779575,False,24,21,car,car,638.2364000019152,636.1180999956559,True,True,ok
000000119445.jpg,attack_01,person,184.22,177.02,348.28,386.18,True,True,0.9200023412704468,0.9184144139289856,0.0015879273414611816,0.9338484960549004,0.9320562520279309,0.001792244026969536,False,7,8,person,person,722.1694999971078,713.4234999975888,True,True,ok
000000121506.jpg,attack_01,car,407.68,259.56,528.02,302.18,True,True,0.5127533674240112,0.4525756239891052,0.060177743434906006,0.8467499003339047,0.8124915940595437,0.034258306274360995,False,16,17,car,car,481.9601999988663,479.1347999998834,True,True,ok
000000122606.jpg,attack_01,person,372.16,157.4,418.38,207.95,True,True,0.2506289482116699,0.5088813900947571,-0.25825244188308716,0.694726431124872,0.584399558023214,0.11032687310165801,False,4,4,person,person,642.8653999973903,637.6142000008258,True,True,ok
000000122672.jpg,attack_01,person,226.52,108.61,539.33,327.58,True,True,0.9186307191848755,0.9172365665435791,0.0013941526412963867,0.9318208121671594,0.9354132091808675,-0.0035923970137080596,False,3,2,person,person,631.16849999642,637.2656999956234,True,True,ok
000000124798.jpg,attack_01,car,574.77,311.69,640.0,425.88,True,True,0.7744524478912354,0.7682834267616272,0.006169021129608154,0.9407596186141609,0.9502789311317189,-0.009519312517557998,False,22,23,car,car,706.498499996087,706.3179000033415,True,True,ok
000000127092.jpg,attack_01,car,147.26,408.4,218.83999999999997,458.92999999999995,True,True,0.8030185699462891,0.7886637449264526,0.014354825019836426,0.9026764044286361,0.9085293044887992,-0.0058529000601631465,False,9,9,car,car,640.4771000015899,636.7444999996223,True,True,ok
000000128675.jpg,attack_01,person,338.24,310.01,388.87,443.1,True,True,0.8865150809288025,0.8578817248344421,0.02863335609436035,0.8682749641456032,0.8298670791192525,0.03840788502635073,False,10,14,person,person,636.0232000006363,642.615200005821,True,True,ok
000000130699.jpg,attack_01,car,450.87,241.02,540.36,293.69,False,False,,,,,,,False,24,22,,,709.0339999995194,713.1059000021196,False,False,ok
000000132544.jpg,attack_01,car,0.96,110.05,307.33,317.81,False,False,,,,,,,False,16,13,,,711.2489999999525,699.1483000019798,False,False,ok
000000136633.jpg,attack_01,person,11.85,252.35,86.33999999999999,471.56,True,True,0.8651857972145081,0.8777424097061157,-0.012556612491607666,0.9532282841996159,0.9595078237731673,-0.006279539573551429,False,29,30,person,person,700.7644999976037,702.725900002406,True,True,ok
000000140270.jpg,attack_01,person,291.88,61.56,351.52,223.19,True,True,0.899010419845581,0.8998466730117798,-0.0008362531661987305,0.8873925107077448,0.8670805886760722,0.020311922031672647,False,2,2,person,person,705.6318000031752,707.0097000032547,True,True,ok
000000144706.jpg,attack_01,car,498.43,369.92,547.73,403.65000000000003,True,True,0.4604749381542206,0.4107915759086609,0.04968336224555969,0.8413620821022326,0.6877990185798241,0.15356306352240856,False,13,10,car,car,644.3753999992623,633.6970999982441,True,True,ok
000000145597.jpg,attack_01,person,355.16,123.34,640.0,480.0,True,True,0.7752009034156799,0.7466893792152405,0.028511524200439453,0.942652466408957,0.9145560297941713,0.02809643661478567,False,18,20,person,person,645.1543000002857,637.4116000006325,True,True,ok
000000146667.jpg,attack_01,person,251.94,37.55,456.64,306.44,True,True,0.8524784445762634,0.8026350140571594,0.049843430519104004,0.8916759273918236,0.8894539035142749,0.0022220238775486623,False,37,39,person,person,571.2439999988419,564.2163000011351,True,True,ok
000000147725.jpg,attack_01,car,402.3,174.69,577.25,265.97,True,True,0.7245860695838928,0.800078272819519,-0.07549220323562622,0.9584582361269548,0.9610874684248992,-0.0026292322979444283,False,12,11,car,car,784.1123999969568,762.469899993448,True,True,ok
000000148662.jpg,attack_01,person,81.98,0.0,638.5600000000001,480.0,True,True,0.8470138311386108,0.8540530204772949,-0.007039189338684082,0.9724187641081184,0.9813586352126616,-0.008939871104543196,False,5,6,person,person,632.9751999946893,630.3066999971634,True,True,ok
000000155341.jpg,attack_01,car,151.93,284.78,393.09000000000003,415.55999999999995,True,True,0.8598057627677917,0.8313340544700623,0.028471708297729492,0.9481065606520978,0.963517293642827,-0.015410732990729259,False,18,18,car,car,633.5708000042359,631.1770000029355,True,True,ok
000000156071.jpg,attack_01,car,305.77,76.16,467.30999999999995,122.38,True,True,0.48833608627319336,0.36594024300575256,0.1223958432674408,0.5820002946753341,0.5476307326668635,0.03436956200847063,False,28,26,car,car,633.0804999961401,632.7133000013418,True,True,ok
000000157365.jpg,attack_01,car,1.53,193.05,125.48,376.47,True,True,0.728806734085083,0.6930351257324219,0.03577160835266113,0.875229396613208,0.8692561537735323,0.005973242839675708,False,11,11,car,car,699.3064000052982,703.1836000023759,True,True,ok
000000158744.jpg,attack_01,car,592.93,92.25,638.78,121.82,True,True,0.7474115490913391,0.7473767995834351,3.4749507904052734e-05,0.8353966178296269,0.8315010844354115,0.0038955333942154446,False,9,9,car,car,707.7193000004627,706.820899999002,True,True,ok
000000160556.jpg,attack_01,person,453.97,76.94,638.63,423.19,True,True,0.7741864323616028,0.7691898345947266,0.004996597766876221,0.9767554773669991,0.9775028167176127,-0.0007473393506136627,False,12,11,person,person,710.1200000033714,710.8100999976159,True,True,ok
000000161128.jpg,attack_01,car,0.0,391.1,49.79,438.42,True,True,0.7615814805030823,0.8047990202903748,-0.04321753978729248,0.9499878753002314,0.9455791893088232,0.004408685991408201,False,17,14,car,car,642.6695999980439,632.5971000042045,True,True,ok
000000166768.jpg,attack_01,person,73.35,20.13,425.71000000000004,631.37,True,True,0.7348513603210449,0.7539446353912354,-0.01909327507019043,0.9260675979117223,0.9031769023670844,0.022890695544637962,False,3,3,person,person,723.6023000004934,709.3284000002313,True,True,ok
000000167122.jpg,attack_01,car,32.73,215.81,640.0,480.0,True,True,0.45281606912612915,0.3868184983730316,0.06599757075309753,0.8916689159997712,0.9109988149944518,-0.019329898994680628,False,4,3,car,car,640.686699996877,629.9184000017704,True,True,ok
000000168330.jpg,attack_01,car,12.11,186.27,60.93,227.26000000000002,True,True,0.5562282204627991,0.530085563659668,0.026142656803131104,0.8336459063516868,0.8455548138945491,-0.011908907542862335,False,7,6,car,car,770.4576999967685,772.3718000052031,True,True,ok
000000170116.jpg,attack_01,person,112.98,104.33,154.77,143.75,True,False,0.26039013266563416,,,0.6397254562171245,,,True,10,10,person,,639.0240999971866,638.4252000061679,False,True,ok
000000174371.jpg,attack_01,person,224.57,92.94,640.0,501.96999999999997,True,True,0.8522931933403015,0.8316521048545837,0.020641088485717773,0.9645839867616386,0.9679823775632093,-0.003398390801570672,False,14,14,person,person,604.3468999996549,605.8212999996613,True,True,ok
000000177015.jpg,attack_01,person,2.38,5.35,640.0,474.65000000000003,True,True,0.364090234041214,0.3563740849494934,0.007716149091720581,0.5109313928810513,0.9822208778177801,-0.47128948493672884,False,7,11,person,person,636.8732000046293,635.9746999951312,True,True,ok
000000181303.jpg,attack_01,person,228.17,81.68,288.53,309.6,True,True,0.8527510166168213,0.8398422598838806,0.012908756732940674,0.856216904038401,0.7877261628010058,0.06849074123739518,False,4,4,person,person,748.1439000039245,748.7693000002764,True,True,ok
000000183246.jpg,attack_01,car,215.95,0.0,500.0,400.0,False,False,,,,,,,False,24,22,,,604.6400999985053,592.9524000021047,False,False,ok
000000183391.jpg,attack_01,person,0.0,0.0,631.0,380.0,False,False,,,,,,,False,55,51,,,489.6978000033414,484.3567000061739,False,False,ok
000000184324.jpg,attack_01,person,3.0,199.0,597.0,424.0,False,False,,,,,,,False,57,52,,,716.3683000035235,712.1363999976893,False,False,ok
000000186624.jpg,attack_01,person,40.45,297.83,97.91,477.90999999999997,True,True,0.8097329139709473,0.7920103669166565,0.01772254705429077,0.8784362356523115,0.8880308906839846,-0.009594655031673005,False,2,2,person,person,552.114399994025,555.1683000012417,True,True,ok
000000191013.jpg,attack_01,car,44.37,548.77,224.09,640.0,True,True,0.8196142315864563,0.821846604347229,-0.002232372760772705,0.9283247020005753,0.9304638484916665,-0.0021391464910912594,False,12,12,car,car,646.5289000043413,637.0268000027863,True,True,ok
000000191672.jpg,attack_01,person,363.56,152.93,481.86,255.84,True,True,0.8945991396903992,0.8544333577156067,0.04016578197479248,0.9231150501039768,0.9059582432707161,0.017156806833260707,False,2,2,person,person,709.5919999992475,709.8095000037574,True,True,ok
000000192670.jpg,attack_01,car,220.1,95.2,399.24,177.55,True,True,0.4320198893547058,0.46123194694519043,-0.02921205759048462,0.8676423525217604,0.8698722764688854,-0.0022299239471250676,False,24,28,car,car,690.4702000028919,697.9009999995469,True,True,ok
000000192716.jpg,attack_01,car,137.81,595.39,234.11,640.0,True,True,0.7858690023422241,0.7637300491333008,0.02213895320892334,0.9498822811039067,0.9381887305646535,0.01169355053925325,False,4,4,car,car,591.4902999938931,586.6685000000871,True,True,ok
000000193926.jpg,attack_01,person,412.25,320.25,621.28,462.25,True,False,0.26938772201538086,,,0.8350352975609172,,,True,17,14,person,,648.7493999957223,640.799299995706,False,True,ok
000000195842.jpg,attack_01,person,414.53,47.61,565.21,473.53000000000003,True,True,0.8654043674468994,0.881514847278595,-0.016110479831695557,0.9186333503186207,0.9276002338064999,-0.008966883487879218,False,28,25,person,person,642.493999999715,636.4181999961147,True,True,ok
000000196141.jpg,attack_01,car,468.46,72.35,583.67,136.95,True,False,0.25255241990089417,,,0.8223881234913286,,,True,28,24,car,,709.9620000008144,700.9385000055772,False,True,ok
000000198489.jpg,attack_01,person,104.6,92.22,276.65,432.16999999999996,True,True,0.8870400190353394,0.9002760052680969,-0.013235986232757568,0.9292887417403582,0.9395157732718247,-0.010227031531466424,False,6,7,person,person,707.8393999981927,703.1854000015301,True,True,ok
000000199771.jpg,attack_01,person,36.52,55.34,230.21,416.15,True,True,0.850231945514679,0.8245100975036621,0.025721848011016846,0.9722371621306125,0.968170995203244,0.0040661669273684975,False,24,26,person,person,715.1768999974593,710.6115000060527,True,True,ok
000000201934.jpg,attack_01,car,261.9,160.13,297.08,192.70999999999998,True,True,0.6541796922683716,0.6383857131004333,0.015793979167938232,0.9072246125404272,0.91088578372225,-0.003661171181822853,False,13,12,car,car,632.2457999995095,640.8310000042547,True,True,ok
000000205105.jpg,attack_01,person,142.26,127.89,303.46,427.9,True,True,0.8985996842384338,0.9033209681510925,-0.004721283912658691,0.9643387597620995,0.9607249242207898,0.0036138355413096734,False,21,23,person,person,701.7773000043235,707.9701000038767,True,True,ok
000000208423.jpg,attack_01,car,65.78,437.53,191.84,480.0,True,True,0.6828264594078064,0.543600857257843,0.13922560214996338,0.8923027178411315,0.9155972382639729,-0.023294520422841414,False,19,22,car,car,641.9400999948266,638.0057000060333,True,True,ok
000000213593.jpg,attack_01,car,200.12,377.47,274.5,426.0,True,True,0.5623242259025574,0.2666383981704712,0.2956858277320862,0.8965246473847747,0.5810484108370597,0.31547623654771495,False,32,32,car,car,716.8739999979152,709.9625999981072,True,True,ok
000000214200.jpg,attack_01,car,28.76,487.31,427.0,626.8199999999999,True,True,0.707044780254364,0.7197731137275696,-0.012728333473205566,0.9229150311788219,0.9216460495041281,0.0012689816746938032,False,5,5,car,car,699.7616000007838,698.0994999976247,True,True,ok
000000224051.jpg,attack_01,car,238.74,161.8,307.27,213.35000000000002,True,True,0.816693902015686,0.8454006314277649,-0.028706729412078857,0.92170212398667,0.9248185823089756,-0.0031164583223056708,False,4,5,car,car,706.364500001655,701.8688000025577,True,True,ok
000000224119.jpg,attack_01,person,177.32,146.68,247.20999999999998,245.88,True,True,0.7469837665557861,0.46886640787124634,0.2781173586845398,0.5730752790837571,0.5152511255225247,0.05782415356123238,False,6,6,person,person,710.3299999944284,711.9669000021531,True,True,ok
000000224807.jpg,attack_01,person,0.0,19.0,639.0,169.0,False,False,,,,,,,False,65,65,,,713.1354000011925,712.4003999997512,False,False,ok
000000229216.jpg,attack_01,person,143.6,9.57,585.87,422.17,True,True,0.8714129328727722,0.873548150062561,-0.0021352171897888184,0.9659494433888803,0.9667880541841666,-0.0008386107952862432,False,3,5,person,person,718.7240999992355,715.5036000040127,True,True,ok
000000229601.jpg,attack_01,person,87.32,75.36,261.89,351.52000000000004,True,True,0.7880346775054932,0.5125401020050049,0.2754945755004883,0.952046881396334,0.9295879490440391,0.022458932352294902,False,15,16,person,person,703.3633999963058,708.6626999953296,True,True,ok
000000230008.jpg,attack_01,car,434.32,74.32,640.0,311.23,True,True,0.534148633480072,0.6901085376739502,-0.15595990419387817,0.8974082423422456,0.8921156691005206,0.0052925732417249405,False,4,4,car,car,731.8735000008019,732.7999999979511,True,True,ok
000000239537.jpg,attack_01,person,263.26,25.25,522.38,406.13,True,True,0.907863974571228,0.9088701605796814,-0.0010061860084533691,0.9728779988520928,0.9816825675935441,-0.008804568741451302,False,3,3,person,person,691.2350999991759,691.4985000039451,True,True,ok
000000245320.jpg,attack_01,person,180.18,92.25,383.42,292.61,True,True,0.8924078345298767,0.9018887281417847,-0.009480893611907959,0.9493819903248054,0.9551842565742229,-0.005802266249417487,False,3,3,person,person,716.7543999967165,716.4679999987129,True,True,ok
000000246454.jpg,attack_01,person,116.61,15.51,553.81,559.1,True,True,0.801592230796814,0.4923633337020874,0.30922889709472656,0.62236221386855,0.8282025321847082,-0.20584031831615823,False,4,9,person,person,476.4232000015909,476.71709999849554,True,True,ok
000000248752.jpg,attack_01,person,145.79,78.11,414.61,368.84000000000003,True,True,0.8453872799873352,0.842918336391449,0.0024689435958862305,0.9138173439944637,0.9021106509829947,0.011706693011468983,False,7,3,person,person,646.2908000030438,638.2369000057224,True,True,ok
000000250127.jpg,attack_01,person,237.3,179.87,373.93,602.7,True,True,0.8820788860321045,0.8830673098564148,-0.0009884238243103027,0.9635374706961858,0.9612832714598776,0.0022541992363082075,False,7,7,person,person,472.31379999720957,475.6736999988789,True,True,ok
000000252294.jpg,attack_01,person,52.81,48.39,239.33,460.75,True,True,0.3024054169654846,0.5755204558372498,-0.27311503887176514,0.5622152263352378,0.5318656001553056,0.0303496261799322,False,9,10,person,person,636.2478000010015,644.6718000006513,True,True,ok
000000259690.jpg,attack_01,car,446.19,112.63,575.96,150.49,True,False,0.26814574003219604,,,0.7093179229859736,,,True,48,45,car,,639.0509000048041,647.0909000054235,False,True,ok
000000260266.jpg,attack_01,car,51.39,516.24,125.19,551.97,True,True,0.8242813348770142,0.8482362031936646,-0.02395486831665039,0.9061758217499027,0.9165310075685866,-0.010355185818683887,False,17,16,car,car,636.7771000004723,634.0347999939695,True,True,ok
000000261535.jpg,attack_01,person,197.03,115.06,330.78999999999996,547.96,True,True,0.8983252644538879,0.9026405811309814,-0.004315316677093506,0.9583144163542222,0.9547244472717304,0.003589969082491762,False,9,9,person,person,696.0436000008485,692.4861000006786,True,True,ok
000000261982.jpg,attack_01,car,0.0,8.53,251.9,223.15,True,True,0.41921019554138184,0.25020989775657654,0.1690002977848053,0.5271604223449667,0.558342809788486,-0.03118238744351931,False,6,7,car,car,660.2639999982785,660.1089999967371,True,True,ok
000000266400.jpg,attack_01,person,36.32,0.59,74.88,54.45,True,True,0.34062501788139343,0.3528599143028259,-0.012234896421432495,0.7970490186655896,0.7663235348949814,0.030725483770608242,False,25,20,person,person,757.3195000004489,755.5054999975255,True,True,ok
000000268000.jpg,attack_01,person,601.31,176.02,638.53,256.94,True,True,0.7022733092308044,0.6768288612365723,0.025444447994232178,0.6790423273538594,0.660843955333021,0.018198372020838405,False,5,6,person,person,729.1665000011562,734.3685000014375,True,True,ok
000000270677.jpg,attack_01,person,184.09,90.61,453.03,638.5600000000001,True,True,0.9119009375572205,0.9119881391525269,-8.720159530639648e-05,0.9625384453013704,0.9578411212519793,0.0046973240493911605,False,2,2,person,person,485.1889000055962,487.949700000172,True,True,ok
000000274272.jpg,attack_01,car,24.77,383.23,214.71,476.13,True,True,0.8072075247764587,0.7970575094223022,0.010150015354156494,0.8935917239111465,0.8692724317800256,0.02431929213112094,False,13,13,car,car,635.6748999969568,637.341200002993,True,True,ok
000000274411.jpg,attack_01,car,1.79,155.52,394.67,469.25,False,False,,,,,,,False,5,5,,,712.8487000009045,709.5349999945029,False,False,ok
000000278848.jpg,attack_01,car,436.65,352.76,479.03,394.28,True,True,0.7783969640731812,0.6084243655204773,0.16997259855270386,0.9314928908661712,0.9389172558825206,-0.007424365016349466,False,19,17,car,car,642.5053999992087,632.7278999960981,True,True,ok
000000283037.jpg,attack_01,car,0.77,357.03,92.8,447.46999999999997,True,True,0.7822372913360596,0.7261983156204224,0.05603897571563721,0.951552766791941,0.9588662006925144,-0.007313433900573374,False,3,3,car,car,709.6077000023797,700.482500004,True,True,ok
000000283038.jpg,attack_01,car,0.0,186.57,48.0,215.09,True,True,0.8493392467498779,0.8194095492362976,0.029929697513580322,0.9590220518404949,0.9383126680555868,0.020709383784908164,False,12,11,car,car,741.0147999980836,733.225299998594,True,True,ok
000000292155.jpg,attack_01,person,466.16,442.44,549.0600000000001,479.89,True,True,0.37423622608184814,0.43232038617134094,-0.0580841600894928,0.7409741345503141,0.7618052752434306,-0.020831140693116423,False,2,2,person,person,637.8321000011056,633.0739999975776,True,True,ok
000000292415.jpg,attack_01,person,73.2,126.13,220.72000000000003,257.88,True,True,0.8502346277236938,0.6808653473854065,0.16936928033828735,0.9411072272377338,0.9371071018375736,0.004000125400160148,False,2,3,person,person,711.4354000004823,715.7504999995581,True,True,ok
000000292997.jpg,attack_01,car,0.0,212.26,190.17,383.12,True,True,0.540090024471283,0.547107994556427,-0.007017970085144043,0.9457045963261881,0.9523728399489436,-0.006668243622755532,False,24,21,car,car,633.3780999993905,634.4803999963915,True,True,ok
000000295420.jpg,attack_01,car,59.37,290.0,92.15,319.5,True,True,0.8218542337417603,0.8479609489440918,-0.026106715202331543,0.9263690663377397,0.9272169597422144,-0.0008478934044746644,False,10,10,car,car,638.3272000020952,647.06920000026,True,True,ok
000000296224.jpg,attack_01,car,0.0,185.9,57.31,226.72,True,True,0.6449031829833984,0.6986554265022278,-0.053752243518829346,0.5757104344049273,0.582102922513487,-0.006392488108559746,False,5,4,car,car,633.4882000010111,644.4320000009611,True,True,ok
000000297578.jpg,attack_01,person,152.81,7.58,326.47,276.58,True,True,0.8828915953636169,0.8998300433158875,-0.016938447952270508,0.9745483349469392,0.9705121035414312,0.004036231405507906,False,10,9,person,person,735.9190999995917,731.4775999984704,True,True,ok
000000301135.jpg,attack_01,car,300.18,349.5,410.89,395.97,True,True,0.722020149230957,0.7056413292884827,0.016378819942474365,0.950728993647698,0.9079133845931885,0.04281560905450954,False,37,37,car,car,701.1235000027227,705.4754999990109,True,True,ok
000000301376.jpg,attack_01,car,1.49,392.29,98.08999999999999,478.07000000000005,True,True,0.8219718933105469,0.7713225483894348,0.05064934492111206,0.9084063589053493,0.9034736216754641,0.004932737229885187,False,33,33,car,car,713.8635000010254,710.3370999975596,True,True,ok
