image_id,filename,target_class,class_id,gt_bbox_x,gt_bbox_y,gt_bbox_width,gt_bbox_height,detected,confidence,iou,best_same_class_confidence,best_same_class_iou,total_detections
40083,000000040083.jpg,car,3,134.63,136.24,118.88,73.05,Yes,0.958043,0.964778753221616,0.958043,0.964778753221616,10
41633,000000041633.jpg,car,3,561.27,326.88,66.43,44.13,Yes,0.581611,0.7879915479303589,0.581611,0.7879915479303589,3
43737,000000043737.jpg,car,3,111.23,416.09,81.12,38.0,Yes,0.352254,0.8053425705343887,0.352254,0.8053425705343887,5
46872,000000046872.jpg,car,3,604.16,147.29,35.63,23.53,Yes,0.504439,0.88095840186284,0.504439,0.88095840186284,7
49259,000000049259.jpg,person,1,165.3,56.78,120.4,78.9,Yes,0.808628,0.9121008032726248,0.808628,0.9121008032726248,1
49759,000000049759.jpg,person,1,471.5,158.03,118.18,298.97,Yes,0.923407,0.9709968948305636,0.923407,0.9709968948305636,20
50679,000000050679.jpg,car,3,475.72,168.22,87.88,55.4,No,0.0,0.0,0.539812,0.01219967693500116,11
54593,000000054593.jpg,car,3,110.86,75.03,199.27,108.0,Yes,0.832925,0.9845862675137304,0.832925,0.9845862675137304,10
54967,000000054967.jpg,car,3,0,421,192,52,No,0.0,0.0,0.848769,0.18049524337097445,21
55150,000000055150.jpg,car,3,435.57,0.8,204.43,392.49,Yes,0.682534,0.6321870715084461,0.682534,0.6321870715084461,16
57672,000000057672.jpg,person,1,417.03,191.5,67.14,98.13,No,0.0,0.0,0.353581,0.36648548919945045,20
59598,000000059598.jpg,person,1,587.74,46.78,52.12,185.93,Yes,0.261579,0.954479892195166,0.261579,0.954479892195166,17
60823,000000060823.jpg,person,1,168.97,38.31,100.09,181.89,Yes,0.793422,0.8852636450762245,0.793422,0.8852636450762245,22
62353,000000062353.jpg,person,1,15.86,229.13,38.66,75.64,No,0.0,0.0,0.718562,0.48186271441182615,12
64084,000000064084.jpg,person,1,491.91,0.07,147.52,58.22,No,0.0,0.0,0.0,0.0,10
65455,000000065455.jpg,person,1,313,73,186,300,No,0.0,0.0,0.811371,0.24756290112658932,10
67406,000000067406.jpg,person,1,173.24,252.43,25.01,63.04,Yes,0.842534,0.9611339066611488,0.842534,0.9611339066611488,4
68093,000000068093.jpg,car,3,332.19,75.61,307.81,110.0,No,0.0,0.0,0.825126,0.39623276669757823,6
68409,000000068409.jpg,person,1,474.25,18.27,163.72,241.52,Yes,0.789354,0.9400260260453773,0.789354,0.9400260260453773,8
70739,000000070739.jpg,person,1,0.97,0.35,566.04,473.58,No,0.0,0.0,0.912133,0.4689036328141377,6
71938,000000071938.jpg,person,1,0.0,0.0,593.51,480.0,Yes,0.837266,0.9243553623105898,0.837266,0.9243553623105898,3
72281,000000072281.jpg,person,1,94.71,15.21,259.73,486.46,Yes,0.846951,0.9142293693183599,0.846951,0.9142293693183599,3
76417,000000076417.jpg,car,3,190.17,153.23,449.83,316.61,No,0.0,0.0,0.0,0.0,3
85376,000000085376.jpg,car,3,38.16,320.95,155.06,54.63,Yes,0.818038,0.8496276416260874,0.818038,0.8496276416260874,13
86220,000000086220.jpg,car,3,134.24,209.08,311.21,126.52,Yes,0.917447,0.9522011599860422,0.917447,0.9522011599860422,3
93154,000000093154.jpg,car,3,143.08,273.81,67.57,35.32,Yes,0.808055,0.924112219103262,0.808055,0.924112219103262,14
94751,000000094751.jpg,car,3,313.05,274.0,61.95,36.08,Yes,0.767937,0.9283329039228955,0.767937,0.9283329039228955,6
97679,000000097679.jpg,car,3,103.45,159.23,417.8,216.48,Yes,0.921658,0.8647268716657026,0.921658,0.8647268716657026,4
98392,000000098392.jpg,car,3,244.19,516.38,235.81,123.62,Yes,0.883918,0.9539681359228973,0.883918,0.9539681359228973,12
102411,000000102411.jpg,car,3,1.11,198.53,37.71,95.38,Yes,0.334507,0.8775613204336685,0.334507,0.8775613204336685,14
102805,000000102805.jpg,car,3,378.73,266.86,227.44,71.55,Yes,0.908946,0.9711092730078879,0.908946,0.9711092730078879,7
105264,000000105264.jpg,person,1,396.74,110.18,97.99,213.92,Yes,0.846646,0.5276734814996539,0.846646,0.5276734814996539,8
107226,000000107226.jpg,person,1,346.09,76.86,133.91,288.33,Yes,0.834615,0.8335579547672544,0.834615,0.8335579547672544,17
109900,000000109900.jpg,person,1,62.7,176.88,64.11,199.63,Yes,0.834189,0.9059738420251521,0.834189,0.9059738420251521,11
111036,000000111036.jpg,car,3,251.48,3.01,173.18,138.54,Yes,0.888769,0.9564342475686691,0.888769,0.9564342475686691,2
113720,000000113720.jpg,person,1,365.42,18.99,225.98,300.03,Yes,0.763719,0.9545294583213562,0.763719,0.9545294583213562,21
119365,000000119365.jpg,person,1,5.73,306.54,419.5,327.74,Yes,0.709517,0.9066289165057959,0.709517,0.9066289165057959,5
121242,000000121242.jpg,car,3,483.79,191.29,92.78,73.5,No,0.0,0.0,0.410928,0.0,10
121497,000000121497.jpg,person,1,0.0,0.0,254.56,480.0,Yes,0.663347,0.992280239356553,0.663347,0.992280239356553,5
121506,000000121506.jpg,car,3,407.68,259.56,120.34,42.62,Yes,0.491583,0.6205829634955486,0.491583,0.6205829634955486,8
122166,000000122166.jpg,car,3,158.18,264.32,164.98,153.06,Yes,0.750657,0.9652864430486399,0.750657,0.9652864430486399,13
124442,000000124442.jpg,person,1,195.13,168.45,89.64,214.05,Yes,0.898474,0.9587227756197624,0.898474,0.9587227756197624,3
124798,000000124798.jpg,car,3,574.77,311.69,65.23,114.19,Yes,0.901325,0.9370694310781237,0.901325,0.9370694310781237,11
125778,000000125778.jpg,car,3,95.77,137.9,82.11,81.29,No,0.0,0.0,0.0,0.0,6
127092,000000127092.jpg,car,3,147.26,408.4,71.58,50.53,Yes,0.869893,0.9355868103273475,0.869893,0.9355868103273475,7
127394,000000127394.jpg,person,1,0.0,86.37,92.19,249.32,Yes,0.747891,0.969182856281973,0.747891,0.969182856281973,26
130386,000000130386.jpg,car,3,171.7,436.86,54.67,31.55,Yes,0.759531,0.9144895874245742,0.759531,0.9144895874245742,7
133244,000000133244.jpg,person,1,1,0,638,116,No,0.0,0.0,0.290393,0.03734848017277445,19
134886,000000134886.jpg,car,3,429.35,373.47,63.87,60.86,Yes,0.511704,0.9447150845726618,0.511704,0.9447150845726618,5
137246,000000137246.jpg,person,1,135.75,73.13,190.5,256.5,Yes,0.922725,0.9730399901549064,0.922725,0.9730399901549064,9
138979,000000138979.jpg,car,3,312.4,174.06,327.6,246.44,Yes,0.944402,0.943422282136209,0.944402,0.943422282136209,6
140987,000000140987.jpg,person,1,58.97,137.83,309.21,296.27,Yes,0.90258,0.9585055954659766,0.90258,0.9585055954659766,13
143068,000000143068.jpg,person,1,1,126,630,49,No,0.0,0.0,0.886755,0.0676384046454423,8
144333,000000144333.jpg,car,3,3.64,132.5,269.38,140.58,Yes,0.635287,0.8201717498991347,0.635287,0.8201717498991347,6
147338,000000147338.jpg,car,3,0.0,76.06,185.08,134.65,No,0.0,0.0,0.340467,0.038565125877917536,6
147740,000000147740.jpg,car,3,0.0,284.81,181.93,189.12,Yes,0.766373,0.961217443566539,0.766373,0.961217443566539,11
151962,000000151962.jpg,person,1,53.82,378.97,37.67,90.41,No,0.0,0.0,0.0,0.0,2
155341,000000155341.jpg,car,3,151.93,284.78,241.16,130.78,Yes,0.826719,0.9811707704523723,0.826719,0.9811707704523723,9
157767,000000157767.jpg,person,1,196.71,144.89,118.02,276.35,Yes,0.918852,0.9578307215463788,0.918852,0.9578307215463788,19
157928,000000157928.jpg,car,3,0.0,99.48,108.92,147.89,Yes,0.790102,0.9409684309556342,0.790102,0.9409684309556342,6
158744,000000158744.jpg,car,3,592.93,92.25,45.85,29.57,Yes,0.763617,0.8473206331041642,0.763617,0.8473206331041642,6
159791,000000159791.jpg,person,1,166.19,282.66,25.47,43.36,No,0.0,0.0,0.0,0.0,6
160012,000000160012.jpg,car,3,507.6,5.78,106.08,67.42,Yes,0.748197,0.8303527776902191,0.748197,0.8303527776902191,6
162415,000000162415.jpg,person,1,38.83,99.24,450.16,532.13,Yes,0.87758,0.9501119699043685,0.87758,0.9501119699043685,3
167122,000000167122.jpg,car,3,32.73,215.81,607.27,264.19,No,0.0,0.0,0.0,0.0,0
169169,000000169169.jpg,car,3,393.09,364.77,92.91,43.27,Yes,0.607288,0.5404591740160336,0.607288,0.5404591740160336,14
170099,000000170099.jpg,person,1,13.96,37.42,349.11,435.03,Yes,0.946047,0.972967606120136,0.946047,0.972967606120136,3
171788,000000171788.jpg,person,1,64.86,108.83,361.81,517.48,Yes,0.928828,0.964059971072516,0.928828,0.964059971072516,3
173302,000000173302.jpg,person,1,266.02,167.04,46.94,58.4,Yes,0.797235,0.8868899825964442,0.797235,0.8868899825964442,15
176606,000000176606.jpg,car,3,63.32,195.27,65.2,54.02,Yes,0.589564,0.9593166015869863,0.589564,0.9593166015869863,2
177934,000000177934.jpg,car,3,457.65,157.53,97.72,73.98,Yes,0.739856,0.8651943945250019,0.739856,0.8651943945250019,19
179141,000000179141.jpg,person,1,276.43,0.01,285.0,467.14,Yes,0.616235,0.6140231899858616,0.616235,0.6140231899858616,7
179174,000000179174.jpg,person,1,390.68,111.69,25.34,70.53,Yes,0.777489,0.9753992029584666,0.777489,0.9753992029584666,30
183709,000000183709.jpg,person,1,78.01,212.01,238.38,421.85,Yes,0.924761,0.9696309200070917,0.924761,0.9696309200070917,21
184324,000000184324.jpg,car,3,276.71,237.19,68.16,33.19,Yes,0.639792,0.8872437418087451,0.639792,0.8872437418087451,35
184611,000000184611.jpg,person,1,64,109,575,323,No,0.0,0.0,0.834459,0.35935974976629037,22
188296,000000188296.jpg,car,3,1.37,288.53,117.69,99.91,Yes,0.524643,0.9350293843193144,0.524643,0.9350293843193144,8
190923,000000190923.jpg,person,1,58,236,175,70,No,0.0,0.0,0.535825,0.021121495256938783,10
191288,000000191288.jpg,person,1,258.29,0.0,132.72,203.15,Yes,0.870933,0.9565726870560944,0.870933,0.9565726870560944,2
192716,000000192716.jpg,car,3,137.81,595.39,96.3,44.61,Yes,0.900262,0.9669080754485013,0.900262,0.9669080754485013,4
196141,000000196141.jpg,car,3,468.46,72.35,115.21,64.6,No,0.0,0.0,0.372947,0.0,11
196759,000000196759.jpg,car,3,575.83,228.51,50.4,27.27,Yes,0.649726,0.8879065167027738,0.649726,0.8879065167027738,5
197658,000000197658.jpg,person,1,178.34,140.94,384.0,438.66,Yes,0.893958,0.9539459332506357,0.893958,0.9539459332506357,2
199236,000000199236.jpg,person,1,1,170,569,53,No,0.0,0.0,0.764419,0.1010271190134524,19
200421,000000200421.jpg,person,1,126.2,122.64,376.45,350.56,Yes,0.847426,0.9405670161868008,0.847426,0.9405670161868008,4
201934,000000201934.jpg,car,3,261.9,160.13,35.18,32.58,Yes,0.357349,0.6733039982216198,0.357349,0.6733039982216198,11
206579,000000206579.jpg,person,1,0.97,1.48,433.52,472.54,Yes,0.600293,0.9658955766123827,0.600293,0.9658955766123827,6
210273,000000210273.jpg,car,3,91,61,548,261,No,0.0,0.0,0.471415,0.04937531047396596,31
212573,000000212573.jpg,car,3,0.0,118.56,168.62,136.69,Yes,0.91359,0.9799523124486953,0.91359,0.9799523124486953,9
213547,000000213547.jpg,person,1,123.69,139.51,231.55,467.41,Yes,0.870696,0.9516468263545138,0.870696,0.9516468263545138,6
213593,000000213593.jpg,car,3,200.12,377.47,74.38,48.53,Yes,0.755443,0.919354721939346,0.755443,0.919354721939346,12
213605,000000213605.jpg,car,3,358.87,445.2,121.12,147.35,Yes,0.902144,0.9689283491295786,0.902144,0.9689283491295786,4
214200,000000214200.jpg,car,3,28.76,487.31,398.24,139.51,Yes,0.941921,0.9469353451085539,0.941921,0.9469353451085539,4
215723,000000215723.jpg,person,1,178.34,113.01,118.53,150.61,Yes,0.841387,0.9586829392057559,0.841387,0.9586829392057559,5
222094,000000222094.jpg,car,3,21.72,215.19,90.12,27.34,No,0.0,0.0,0.257849,0.00880609392487613,10
223747,000000223747.jpg,person,1,249.44,98.94,187.91,194.57,No,0.0,0.0,0.313073,0.4920987356598003,1
224222,000000224222.jpg,person,1,259.27,74.58,68.19,112.87,Yes,0.895898,0.9389210549510807,0.895898,0.9389210549510807,4
226662,000000226662.jpg,person,1,483.59,10.59,78.84,203.56,Yes,0.488852,0.8835254174634177,0.488852,0.8835254174634177,4
227898,000000227898.jpg,car,3,577.19,187.84,62.81,116.71,Yes,0.288203,0.9513362849979068,0.288203,0.9513362849979068,6
229358,000000229358.jpg,person,1,464.46,0.0,175.54,423.0,Yes,0.441389,0.9639040333910551,0.441389,0.9639040333910551,7
230008,000000230008.jpg,car,3,434.32,74.32,205.68,236.91,Yes,0.433104,0.9531681660568682,0.433104,0.9531681660568682,5
236845,000000236845.jpg,car,3,47.91,426.51,52.83,43.33,Yes,0.805102,0.8859439478318893,0.805102,0.8859439478318893,2
242678,000000242678.jpg,person,1,351.53,163.32,61.73,63.95,Yes,0.533638,0.7221916182049953,0.533638,0.7221916182049953,2
245026,000000245026.jpg,person,1,178.58,32.95,246.37,274.07,Yes,0.921224,0.958618084066644,0.921224,0.958618084066644,10
245320,000000245320.jpg,car,3,365.76,245.0,57.59,66.35,No,0.0,0.0,0.0,0.0,2
253742,000000253742.jpg,person,1,391.75,92.56,137.76,379.91,Yes,0.918147,0.9538081145753116,0.918147,0.9538081145753116,32
254516,000000254516.jpg,person,1,213.98,96.83,188.81,325.33,Yes,0.907391,0.9781615116621224,0.907391,0.9781615116621224,10
257370,000000257370.jpg,person,1,0.0,50.98,181.55,422.8,Yes,0.942374,0.9582232600257877,0.942374,0.9582232600257877,7
258883,000000258883.jpg,person,1,0.0,65.11,280.37,283.5,Yes,0.728652,0.7673064696591025,0.728652,0.7673064696591025,4
259690,000000259690.jpg,car,3,446.19,112.63,129.77,37.86,No,0.0,0.0,0.330535,0.32078425652237513,17
260266,000000260266.jpg,car,3,51.39,516.24,73.8,35.73,Yes,0.903168,0.9317053834410688,0.903168,0.9317053834410688,10
260925,000000260925.jpg,car,3,1.08,28.65,638.92,445.4,Yes,0.686026,0.9749736465050218,0.686026,0.9749736465050218,2
262487,000000262487.jpg,person,1,198.23,274.29,230.65,189.5,Yes,0.828223,0.5492447062688011,0.828223,0.5492447062688011,4
266981,000000266981.jpg,car,3,323.72,411.3,68.55,39.03,Yes,0.310943,0.7831142205323715,0.310943,0.7831142205323715,19
268378,000000268378.jpg,person,1,390.46,143.6,230.73,215.4,Yes,0.923205,0.9772517092726398,0.923205,0.9772517092726398,21
269316,000000269316.jpg,person,1,395.86,147.12,215.14,250.56,Yes,0.940243,0.9858132766547741,0.940243,0.9858132766547741,6
273198,000000273198.jpg,car,3,257.34,0.0,128.99,33.27,No,0.0,0.0,0.883134,0.0,5
273711,000000273711.jpg,person,1,527.38,43.64,110.96,430.13,Yes,0.806502,0.9279098037869888,0.806502,0.9279098037869888,20
275058,000000275058.jpg,person,1,205.6,148.94,71.02,134.21,Yes,0.84447,0.9045834109200033,0.84447,0.9045834109200033,2
276707,000000276707.jpg,car,3,0.0,450.34,111.04,29.66,Yes,0.278255,0.9096596181041242,0.278255,0.9096596181041242,2
281754,000000281754.jpg,person,1,50.34,20.13,184.09,568.09,Yes,0.846909,0.8019063950225992,0.846909,0.8019063950225992,3
281929,000000281929.jpg,person,1,256.58,62.84,170.18,414.98,Yes,0.837246,0.8859971256881856,0.837246,0.8859971256881856,4
283037,000000283037.jpg,car,3,0.77,357.03,92.03,90.44,Yes,0.873931,0.9906285547104402,0.873931,0.9906285547104402,2
283038,000000283038.jpg,car,3,0.0,186.57,48.0,28.52,Yes,0.856325,0.9488356669945018,0.856325,0.9488356669945018,5
284991,000000284991.jpg,person,1,85.6,0.96,551.11,422.23,No,0.0,0.0,0.651815,0.4798554904439695,1
291634,000000291634.jpg,person,1,349.51,189.48,35.68,93.9,Yes,0.826649,0.7851857213094071,0.826649,0.7851857213094071,16
292997,000000292997.jpg,car,3,0.0,212.26,190.17,170.86,Yes,0.552398,0.9736816288469436,0.552398,0.9736816288469436,10
294831,000000294831.jpg,person,1,515.13,152.51,124.87,202.0,Yes,0.819762,0.9810753015559572,0.819762,0.9810753015559572,6
296224,000000296224.jpg,car,3,0.0,185.9,57.31,40.82,Yes,0.520208,0.6274450489328608,0.520208,0.6274450489328608,3
296649,000000296649.jpg,car,3,427.91,329.25,212.09,93.27,Yes,0.83384,0.9329492244674713,0.83384,0.9329492244674713,17
297084,000000297084.jpg,person,1,145.78,2.75,391.95,411.21,Yes,0.877642,0.9341299976207817,0.877642,0.9341299976207817,16
297595,000000297595.jpg,person,1,136.39,231.0,42.81,37.01,Yes,0.836706,0.9368375065687893,0.836706,0.9368375065687893,2
300341,000000300341.jpg,person,1,400.99,1.21,199.59,425.79,Yes,0.888055,0.8700539395640683,0.888055,0.8700539395640683,11
301421,000000301421.jpg,car,3,295.98,96.98,80.85,57.92,No,0.0,0.0,0.0,0.0,8
301718,000000301718.jpg,person,1,305.01,0.37,174.74,372.21,Yes,0.651443,0.8356433207165228,0.651443,0.8356433207165228,10
302990,000000302990.jpg,person,1,240.72,138.6,224.49,150.94,Yes,0.922068,0.8885229644773761,0.922068,0.8885229644773761,6
303305,000000303305.jpg,car,3,591.39,203.49,48.61,51.59,Yes,0.586425,0.942858276533168,0.586425,0.942858276533168,4
303566,000000303566.jpg,car,3,206.97,88.46,41.48,32.79,No,0.0,0.0,0.0,0.0,19
304812,000000304812.jpg,person,1,94.38,378.93,30.5,73.52,No,0.0,0.0,0.0,0.0,1
305609,000000305609.jpg,person,1,294.97,2.07,317.03,155.75,Yes,0.515049,0.9232122084206184,0.515049,0.9232122084206184,16
309391,000000309391.jpg,car,3,257.0,236.0,68.5,52.5,Yes,0.847642,0.8701050222384847,0.847642,0.8701050222384847,22
311002,000000311002.jpg,person,1,35.5,148.97,220.7,273.47,Yes,0.937782,0.9685760139107853,0.937782,0.9685760139107853,7
319184,000000319184.jpg,person,1,271.54,88.99,202.16,184.33,Yes,0.933838,0.9525074808045549,0.933838,0.9525074808045549,9
319369,000000319369.jpg,car,3,597.05,193.5,42.95,26.79,Yes,0.759161,0.9356388091947744,0.759161,0.9356388091947744,11
321790,000000321790.jpg,person,1,125.81,8.58,184.91,413.66,Yes,0.912369,0.9561186793610277,0.912369,0.9561186793610277,2
323571,000000323571.jpg,car,3,72.67,593.34,80.11,35.72,No,0.0,0.0,0.834892,0.0,6
325031,000000325031.jpg,person,1,0,161,631,32,No,0.0,0.0,0.689056,0.03201942773934037,3
326541,000000326541.jpg,car,3,242.81,268.59,91.88,87.19,No,0.0,0.0,0.0,0.0,7
334371,000000334371.jpg,car,3,48.21,257.53,119.96,39.99,No,0.0,0.0,0.755926,0.0,11
334555,000000334555.jpg,car,3,448.82,182.37,131.57,78.41,No,0.0,0.0,0.529034,0.0,19
338560,000000338560.jpg,car,3,56.18,165.31,81.33,35.35,Yes,0.885938,0.9464134555045004,0.885938,0.9464134555045004,8
338625,000000338625.jpg,car,3,10.32,236.07,115.62,41.29,Yes,0.908104,0.9155514178850823,0.908104,0.9155514178850823,9
338986,000000338986.jpg,car,3,294.98,523.05,108.02,103.88,Yes,0.665034,0.9128065470555072,0.665034,0.9128065470555072,4
343453,000000343453.jpg,person,1,249.69,54.89,189.41,418.65,Yes,0.938266,0.9452979679144897,0.938266,0.9452979679144897,2
344909,000000344909.jpg,car,3,380.55,195.63,57.88,40.8,Yes,0.554599,0.9012294444758109,0.554599,0.9012294444758109,4
345361,000000345361.jpg,car,3,447.29,54.48,29.69,35.09,No,0.0,0.0,0.0,0.0,10
350122,000000350122.jpg,person,1,236,209,403,163,No,0.0,0.0,0.433273,0.07150935774301327,20
353027,000000353027.jpg,person,1,0.0,0.0,237.4,232.43,Yes,0.821313,0.9225809367641945,0.821313,0.9225809367641945,3
354829,000000354829.jpg,car,3,81.74,84.27,289.89,154.21,Yes,0.759489,0.9514362407669916,0.759489,0.9514362407669916,1
355257,000000355257.jpg,person,1,326.08,230.09,309.92,100.2,No,0.0,0.0,0.0,0.0,4
359540,000000359540.jpg,person,1,152.25,170.9,129.82,170.33,Yes,0.906341,0.9519316575747456,0.906341,0.9519316575747456,9
361506,000000361506.jpg,car,3,480.66,258.99,89.43,28.07,Yes,0.527953,0.8008626492670888,0.527953,0.8008626492670888,3
363188,000000363188.jpg,car,3,590.03,198.92,49.97,106.42,Yes,0.597566,0.819865511096081,0.597566,0.819865511096081,12
365642,000000365642.jpg,car,3,0.0,26.33,93.3,67.35,No,0.0,0.0,0.697823,0.0,7
367680,000000367680.jpg,person,1,248.93,151.87,23.6,45.68,Yes,0.808493,0.8947918609920915,0.808493,0.8947918609920915,12
369812,000000369812.jpg,car,3,456.64,497.91,181.79,130.26,Yes,0.566876,0.9491562309523665,0.566876,0.9491562309523665,11
370208,000000370208.jpg,person,1,0.0,194.84,48.12,66.51,Yes,0.546549,0.9168631659417176,0.546549,0.9168631659417176,4
370270,000000370270.jpg,person,1,295.5,201.08,177.29,430.99,Yes,0.904429,0.9307011261317024,0.904429,0.9307011261317024,5
372577,000000372577.jpg,person,1,173.18,114.45,168.66,387.01,Yes,0.906927,0.9230803359283783,0.906927,0.9230803359283783,3
374982,000000374982.jpg,person,1,65.27,3.28,237.69,289.41,Yes,0.93993,0.9373301038916461,0.93993,0.9373301038916461,14
376625,000000376625.jpg,person,1,540.08,206.69,39.7,124.42,Yes,0.809964,0.8848732801510314,0.809964,0.8848732801510314,14
377946,000000377946.jpg,car,3,509.59,252.24,129.28,173.23,Yes,0.905855,0.9679673041038719,0.905855,0.9679673041038719,15
380706,000000380706.jpg,person,1,276.34,170.54,104.66,209.33,Yes,0.87647,0.9410863946176226,0.87647,0.9410863946176226,8
389566,000000389566.jpg,car,3,457.89,160.96,46.78,33.83,Yes,0.753941,0.8569234581492425,0.753941,0.8569234581492425,15
392722,000000392722.jpg,car,3,313.89,268.42,40.14,26.34,No,0.0,0.0,0.337162,0.37206136240576565,13
393093,000000393093.jpg,car,3,282.56,355.03,75.76,46.45,Yes,0.751928,0.9418535031675658,0.751928,0.9418535031675658,10
393226,000000393226.jpg,car,3,38.49,207.39,65.81,39.74,Yes,0.831007,0.9359311354173433,0.831007,0.9359311354173433,10
396338,000000396338.jpg,car,3,0.0,133.15,291.09,289.26,Yes,0.877764,0.9707847999137094,0.877764,0.9707847999137094,11
397351,000000397351.jpg,car,3,251.6,6.76,388.4,247.79,Yes,0.542818,0.836073605598245,0.542818,0.836073605598245,4
398742,000000398742.jpg,person,1,2.88,44.58,372.49,497.62,Yes,0.862708,0.9505359651987664,0.862708,0.9505359651987664,8
400367,000000400367.jpg,car,3,11.92,241.44,115.47,79.71,Yes,0.921299,0.9205493376159531,0.921299,0.9205493376159531,11
403565,000000403565.jpg,person,1,181.58,230.35,99.86,290.04,Yes,0.788833,0.9531318345340246,0.788833,0.9531318345340246,3
404923,000000404923.jpg,person,1,195.68,106.25,168.64,368.89,Yes,0.881199,0.955106403537083,0.881199,0.955106403537083,7
407083,000000407083.jpg,car,3,0.0,1.66,480.0,623.38,Yes,0.353103,0.8382559394009172,0.353103,0.8382559394009172,4
407868,000000407868.jpg,person,1,203.0,241.54,45.29,99.65,Yes,0.828939,0.9408724382018917,0.828939,0.9408724382018917,6
412286,000000412286.jpg,person,1,76.4,155.06,130.34,295.5,Yes,0.904713,0.9731756187683012,0.904713,0.9731756187683012,3
413689,000000413689.jpg,car,3,1.47,144.4,52.82,23.56,Yes,0.53178,0.7598480542766571,0.53178,0.7598480542766571,16
414385,000000414385.jpg,car,3,151.69,276.03,68.26,49.84,Yes,0.839809,0.8761684594328388,0.839809,0.8761684594328388,7
415727,000000415727.jpg,person,1,161.19,92.44,320.0,381.63,Yes,0.826261,0.8919504693289606,0.826261,0.8919504693289606,5
416885,000000416885.jpg,car,3,173.6,0.7,326.4,158.43,No,0.0,0.0,0.0,0.0,8
417249,000000417249.jpg,person,1,325.13,216.42,145.38,326.64,Yes,0.921671,0.9899173451156358,0.921671,0.9899173451156358,10
417779,000000417779.jpg,car,3,199.94,100.62,57.61,43.68,Yes,0.692829,0.869696584855727,0.692829,0.869696584855727,4
419408,000000419408.jpg,car,3,18.45,187.93,76.12,26.5,Yes,0.426977,0.8361628482975579,0.426977,0.8361628482975579,8
423617,000000423617.jpg,car,3,408.41,341.33,156.82,124.89,Yes,0.894146,0.9269764425649143,0.894146,0.9269764425649143,11
425221,000000425221.jpg,person,1,2.88,397.93,65.3,106.04,No,0.0,0.0,0.619119,0.4218386343683154,4
425925,000000425925.jpg,car,3,54.34,414.5,78.95,49.32,Yes,0.749346,0.9464359898854964,0.749346,0.9464359898854964,9
427055,000000427055.jpg,car,3,319.4,309.1,46.36,31.49,Yes,0.348065,0.8629185323678524,0.348065,0.8629185323678524,11
427500,000000427500.jpg,car,3,0.0,5.69,43.36,131.03,Yes,0.863877,0.9774439579085079,0.863877,0.9774439579085079,3
427655,000000427655.jpg,car,3,230.91,223.4,45.9,41.06,Yes,0.519345,0.6961880373921164,0.519345,0.6961880373921164,8
430048,000000430048.jpg,car,3,213.2,234.85,84.27,41.3,No,0.0,0.0,0.0,0.0,1
436738,000000436738.jpg,car,3,264.97,347.9,131.5,56.22,Yes,0.679468,0.9461871442427366,0.679468,0.9461871442427366,9
437239,000000437239.jpg,person,1,536.22,146.35,93.56,233.88,Yes,0.889738,0.9153532189094822,0.889738,0.9153532189094822,11
