image_id,filename,target_class,class_id,bbox_x,bbox_y,bbox_width,bbox_height,image_width,image_height,random_seed
173302,000000173302.jpg,person,1,266.02,167.04,46.94,58.4,640,425,1593893481
176606,000000176606.jpg,car,3,63.32,195.27,65.2,54.02,640,480,1593893481
177934,000000177934.jpg,car,3,457.65,157.53,97.72,73.98,640,480,1593893481
179141,000000179141.jpg,person,1,276.43,0.01,285.0,467.14,640,480,1593893481
179174,000000179174.jpg,person,1,390.68,111.69,25.34,70.53,428,640,1593893481
183709,000000183709.jpg,person,1,78.01,212.01,238.38,421.85,480,640,1593893481
184324,000000184324.jpg,car,3,276.71,237.19,68.16,33.19,640,425,1593893481
184611,000000184611.jpg,person,1,64,109,575,323,640,480,1593893481
188296,000000188296.jpg,car,3,1.37,288.53,117.69,99.91,640,609,1593893481
190923,000000190923.jpg,person,1,58,236,175,70,375,500,1593893481
191288,000000191288.jpg,person,1,258.29,0.0,132.72,203.15,600,400,1593893481
192716,000000192716.jpg,car,3,137.81,595.39,96.3,44.61,518,640,1593893481
196141,000000196141.jpg,car,3,468.46,72.35,115.21,64.6,640,429,1593893481
196759,000000196759.jpg,car,3,575.83,228.51,50.4,27.27,640,480,1593893481
197658,000000197658.jpg,person,1,178.34,140.94,384.0,438.66,582,640,1593893481
199236,000000199236.jpg,person,1,1,170,569,53,640,424,1593893481
200421,000000200421.jpg,person,1,126.2,122.64,376.45,350.56,640,480,1593893481
201934,000000201934.jpg,car,3,261.9,160.13,35.18,32.58,500,375,1593893481
206579,000000206579.jpg,person,1,0.97,1.48,433.52,472.54,640,480,1593893481
210273,000000210273.jpg,car,3,91,61,548,261,640,428,1593893481
212573,000000212573.jpg,car,3,0.0,118.56,168.62,136.69,640,559,1593893481
213547,000000213547.jpg,person,1,123.69,139.51,231.55,467.41,480,640,1593893481
213593,000000213593.jpg,car,3,200.12,377.47,74.38,48.53,640,426,1593893481
213605,000000213605.jpg,car,3,358.87,445.2,121.12,147.35,480,640,1593893481
214200,000000214200.jpg,car,3,28.76,487.31,398.24,139.51,427,640,1593893481
215723,000000215723.jpg,person,1,178.34,113.01,118.53,150.61,640,480,1593893481
222094,000000222094.jpg,car,3,21.72,215.19,90.12,27.34,500,375,1593893481
223747,000000223747.jpg,person,1,249.44,98.94,187.91,194.57,500,370,1593893481
224222,000000224222.jpg,person,1,259.27,74.58,68.19,112.87,640,426,1593893481
226662,000000226662.jpg,person,1,483.59,10.59,78.84,203.56,640,453,1593893481
227898,000000227898.jpg,car,3,577.19,187.84,62.81,116.71,640,424,1593893481
229358,000000229358.jpg,person,1,464.46,0.0,175.54,423.0,640,423,1593893481
230008,000000230008.jpg,car,3,434.32,74.32,205.68,236.91,640,360,1593893481
236845,000000236845.jpg,car,3,47.91,426.51,52.83,43.33,495,640,1593893481
242678,000000242678.jpg,person,1,351.53,163.32,61.73,63.95,640,481,1593893481
245026,000000245026.jpg,person,1,178.58,32.95,246.37,274.07,640,424,1593893481
245320,000000245320.jpg,car,3,365.76,245.0,57.59,66.35,424,640,1593893481
253742,000000253742.jpg,person,1,391.75,92.56,137.76,379.91,640,480,1593893481
254516,000000254516.jpg,person,1,213.98,96.83,188.81,325.33,640,427,1593893481
257370,000000257370.jpg,person,1,0.0,50.98,181.55,422.8,640,480,1593893481
258883,000000258883.jpg,person,1,0.0,65.11,280.37,283.5,426,640,1593893481
259690,000000259690.jpg,car,3,446.19,112.63,129.77,37.86,640,480,1593893481
260266,000000260266.jpg,car,3,51.39,516.24,73.8,35.73,479,640,1593893481
260925,000000260925.jpg,car,3,1.08,28.65,638.92,445.4,640,480,1593893481
262487,000000262487.jpg,person,1,198.23,274.29,230.65,189.5,640,480,1593893481
266981,000000266981.jpg,car,3,323.72,411.3,68.55,39.03,426,640,1593893481
268378,000000268378.jpg,person,1,390.46,143.6,230.73,215.4,640,359,1593893481
269316,000000269316.jpg,person,1,395.86,147.12,215.14,250.56,640,428,1593893481
273198,000000273198.jpg,car,3,257.34,0.0,128.99,33.27,500,375,1593893481
273711,000000273711.jpg,person,1,527.38,43.64,110.96,430.13,640,480,1593893481
275058,000000275058.jpg,person,1,205.6,148.94,71.02,134.21,427,640,1593893481
276707,000000276707.jpg,car,3,0.0,450.34,111.04,29.66,640,480,1593893481
281754,000000281754.jpg,person,1,50.34,20.13,184.09,568.09,419,640,1593893481
281929,000000281929.jpg,person,1,256.58,62.84,170.18,414.98,640,504,1593893481
283037,000000283037.jpg,car,3,0.77,357.03,92.03,90.44,427,640,1593893481
283038,000000283038.jpg,car,3,0.0,186.57,48.0,28.52,500,281,1593893481
284991,000000284991.jpg,person,1,85.6,0.96,551.11,422.23,640,428,1593893481
291634,000000291634.jpg,person,1,349.51,189.48,35.68,93.9,433,640,1593893481
292997,000000292997.jpg,car,3,0.0,212.26,190.17,170.86,640,480,1593893481
294831,000000294831.jpg,person,1,515.13,152.51,124.87,202.0,640,361,1593893481
296224,000000296224.jpg,car,3,0.0,185.9,57.31,40.82,640,480,1593893481
296649,000000296649.jpg,car,3,427.91,329.25,212.09,93.27,640,427,1593893481
297084,000000297084.jpg,person,1,145.78,2.75,391.95,411.21,612,612,1593893481
297595,000000297595.jpg,person,1,136.39,231.0,42.81,37.01,640,427,1593893481
300341,000000300341.jpg,person,1,400.99,1.21,199.59,425.79,640,427,1593893481
301421,000000301421.jpg,car,3,295.98,96.98,80.85,57.92,640,427,1593893481
301718,000000301718.jpg,person,1,305.01,0.37,174.74,372.21,480,640,1593893481
302990,000000302990.jpg,person,1,240.72,138.6,224.49,150.94,640,427,1593893481
303305,000000303305.jpg,car,3,591.39,203.49,48.61,51.59,640,480,1593893481
303566,000000303566.jpg,car,3,206.97,88.46,41.48,32.79,640,426,1593893481
304812,000000304812.jpg,person,1,94.38,378.93,30.5,73.52,428,640,1593893481
305609,000000305609.jpg,person,1,294.97,2.07,317.03,155.75,612,612,1593893481
309391,000000309391.jpg,car,3,257.0,236.0,68.5,52.5,640,384,1593893481
311002,000000311002.jpg,person,1,35.5,148.97,220.7,273.47,640,427,1593893481
319184,000000319184.jpg,person,1,271.54,88.99,202.16,184.33,500,294,1593893481
319369,000000319369.jpg,car,3,597.05,193.5,42.95,26.79,640,432,1593893481
321790,000000321790.jpg,person,1,125.81,8.58,184.91,413.66,640,427,1593893481
323571,000000323571.jpg,car,3,72.67,593.34,80.11,35.72,478,640,1593893481
325031,000000325031.jpg,person,1,0,161,631,32,640,608,1593893481
326541,000000326541.jpg,car,3,242.81,268.59,91.88,87.19,640,360,1593893481
334371,000000334371.jpg,car,3,48.21,257.53,119.96,39.99,640,419,1593893481
334555,000000334555.jpg,car,3,448.82,182.37,131.57,78.41,640,426,1593893481
338560,000000338560.jpg,car,3,56.18,165.31,81.33,35.35,480,640,1593893481
338625,000000338625.jpg,car,3,10.32,236.07,115.62,41.29,640,480,1593893481
338986,000000338986.jpg,car,3,294.98,523.05,108.02,103.88,403,640,1593893481
343453,000000343453.jpg,person,1,249.69,54.89,189.41,418.65,640,480,1593893481
344909,000000344909.jpg,car,3,380.55,195.63,57.88,40.8,480,640,1593893481
345361,000000345361.jpg,car,3,447.29,54.48,29.69,35.09,500,358,1593893481
350122,000000350122.jpg,person,1,236,209,403,163,640,480,1593893481
353027,000000353027.jpg,person,1,0.0,0.0,237.4,232.43,640,424,1593893481
354829,000000354829.jpg,car,3,81.74,84.27,289.89,154.21,500,375,1593893481
355257,000000355257.jpg,person,1,326.08,230.09,309.92,100.2,640,427,1593893481
359540,000000359540.jpg,person,1,152.25,170.9,129.82,170.33,640,427,1593893481
361506,000000361506.jpg,car,3,480.66,258.99,89.43,28.07,640,480,1593893481
363188,000000363188.jpg,car,3,590.03,198.92,49.97,106.42,640,425,1593893481
365642,000000365642.jpg,car,3,0.0,26.33,93.3,67.35,426,640,1593893481
367680,000000367680.jpg,person,1,248.93,151.87,23.6,45.68,450,338,1593893481
369812,000000369812.jpg,car,3,456.64,497.91,181.79,130.26,640,637,1593893481
370208,000000370208.jpg,person,1,0.0,194.84,48.12,66.51,500,375,1593893481
370270,000000370270.jpg,person,1,295.5,201.08,177.29,430.99,480,640,1593893481
372577,000000372577.jpg,person,1,173.18,114.45,168.66,387.01,480,640,1593893481
374982,000000374982.jpg,person,1,65.27,3.28,237.69,289.41,375,500,1593893481
376625,000000376625.jpg,person,1,540.08,206.69,39.7,124.42,640,427,1593893481
377946,000000377946.jpg,car,3,509.59,252.24,129.28,173.23,640,426,1593893481
380706,000000380706.jpg,person,1,276.34,170.54,104.66,209.33,640,426,1593893481
389566,000000389566.jpg,car,3,457.89,160.96,46.78,33.83,640,427,1593893481
392722,000000392722.jpg,car,3,313.89,268.42,40.14,26.34,640,423,1593893481
393093,000000393093.jpg,car,3,282.56,355.03,75.76,46.45,640,424,1593893481
393226,000000393226.jpg,car,3,38.49,207.39,65.81,39.74,640,480,1593893481
396338,000000396338.jpg,car,3,0.0,133.15,291.09,289.26,640,427,1593893481
397351,000000397351.jpg,car,3,251.6,6.76,388.4,247.79,640,426,1593893481
398742,000000398742.jpg,person,1,2.88,44.58,372.49,497.62,427,640,1593893481
400367,000000400367.jpg,car,3,11.92,241.44,115.47,79.71,500,333,1593893481
403565,000000403565.jpg,person,1,181.58,230.35,99.86,290.04,447,640,1593893481
404923,000000404923.jpg,person,1,195.68,106.25,168.64,368.89,640,480,1593893481
407083,000000407083.jpg,car,3,0.0,1.66,480.0,623.38,480,640,1593893481
407868,000000407868.jpg,person,1,203.0,241.54,45.29,99.65,640,480,1593893481
412286,000000412286.jpg,person,1,76.4,155.06,130.34,295.5,333,500,1593893481
413689,000000413689.jpg,car,3,1.47,144.4,52.82,23.56,640,426,1593893481
414385,000000414385.jpg,car,3,151.69,276.03,68.26,49.84,640,480,1593893481
415727,000000415727.jpg,person,1,161.19,92.44,320.0,381.63,640,480,1593893481
416885,000000416885.jpg,car,3,173.6,0.7,326.4,158.43,500,375,1593893481
417249,000000417249.jpg,person,1,325.13,216.42,145.38,326.64,480,640,1593893481
417779,000000417779.jpg,car,3,199.94,100.62,57.61,43.68,640,480,1593893481
419408,000000419408.jpg,car,3,18.45,187.93,76.12,26.5,640,429,1593893481
423617,000000423617.jpg,car,3,408.41,341.33,156.82,124.89,640,480,1593893481
425221,000000425221.jpg,person,1,2.88,397.93,65.3,106.04,480,640,1593893481
425925,000000425925.jpg,car,3,54.34,414.5,78.95,49.32,640,468,1593893481
427055,000000427055.jpg,car,3,319.4,309.1,46.36,31.49,640,480,1593893481
427500,000000427500.jpg,car,3,0.0,5.69,43.36,131.03,428,640,1593893481
427655,000000427655.jpg,car,3,230.91,223.4,45.9,41.06,427,640,1593893481
430048,000000430048.jpg,car,3,213.2,234.85,84.27,41.3,500,375,1593893481
436738,000000436738.jpg,car,3,264.97,347.9,131.5,56.22,500,486,1593893481
437239,000000437239.jpg,person,1,536.22,146.35,93.56,233.88,640,425,1593893481
437351,000000437351.jpg,person,1,16.55,18.31,227.3,475.09,399,500,1593893481
438876,000000438876.jpg,person,1,168.37,20.72,181.09,307.56,500,333,1593893481
439623,000000439623.jpg,car,3,73.68,148.63,329.22,175.14,480,640,1593893481
441468,000000441468.jpg,car,3,98.62,137.32,59.18,45.95,426,640,1593893481
442456,000000442456.jpg,car,3,209.05,69.54,409.85,177.24,640,356,1593893481
447187,000000447187.jpg,person,1,58.51,108.08,170.11,359.73,640,480,1593893481
447611,000000447611.jpg,person,1,325.74,0.8,174.26,215.41,500,334,1593893481
448410,000000448410.jpg,person,1,16.69,274.08,52.05,139.45,640,437,1593893481
449312,000000449312.jpg,car,3,304.62,52.72,193.97,98.94,640,578,1593893481
449661,000000449661.jpg,person,1,368.0,64.5,79.5,90.0,640,169,1593893481
450559,000000450559.jpg,person,1,71.68,34.13,232.11,325.98,427,640,1593893481
453841,000000453841.jpg,car,3,200.67,161.93,201.67,165.58,500,339,1593893481
454661,000000454661.jpg,car,3,247.4,185.64,392.18,174.1,640,427,1593893481
455157,000000455157.jpg,person,1,159.13,158.14,173.74,346.0,640,640,1593893481
455555,000000455555.jpg,person,1,123.6,102.58,331.23,373.26,640,550,1593893481
455624,000000455624.jpg,person,1,275.75,58.57,190.11,270.56,640,427,1593893481
456015,000000456015.jpg,person,1,405.95,56.43,57.45,117.32,640,427,1593893481
456394,000000456394.jpg,car,3,90.96,0.13,113.81,20.46,220,176,1593893481
458325,000000458325.jpg,car,3,0.0,165.97,189.95,166.38,640,427,1593893481
458992,000000458992.jpg,person,1,1.43,2.39,456.74,409.96,480,640,1593893481
459153,000000459153.jpg,person,1,109.97,180.77,281.07,350.87,427,640,1593893481
459954,000000459954.jpg,person,1,242.19,148.88,31.92,143.02,500,375,1593893481
462371,000000462371.jpg,person,1,210.86,18.92,205.46,377.57,500,401,1593893481
463522,000000463522.jpg,person,1,375,205,97,58,640,480,1593893481
464824,000000464824.jpg,car,3,361.57,0.0,118.43,74.72,480,640,1593893481
466156,000000466156.jpg,car,3,0.0,18.75,500.0,329.84,500,375,1593893481
467511,000000467511.jpg,person,1,22.09,70.99,154.32,320.67,416,640,1593893481
470924,000000470924.jpg,person,1,403.42,117.57,224.36,362.43,640,480,1593893481
474452,000000474452.jpg,car,3,1,175,358,42,500,375,1593893481
476704,000000476704.jpg,car,3,575.25,233.09,56.92,44.03,640,428,1593893481
479126,000000479126.jpg,person,1,336.67,156.87,236.43,257.1,640,427,1593893481
479248,000000479248.jpg,person,1,187.2,204.23,124.83,79.3,640,480,1593893481
480021,000000480021.jpg,car,3,302.11,97.7,149.75,62.33,640,471,1593893481
482275,000000482275.jpg,person,1,92.56,24.88,298.11,447.71,640,480,1593893481
484404,000000484404.jpg,person,1,300.14,293.17,45.85,26.64,640,480,1593893481
485071,000000485071.jpg,person,1,251.99,177.46,133.02,96.32,640,426,1593893481
485237,000000485237.jpg,car,3,0.25,140.81,40.96,18.36,640,174,1593893481
490936,000000490936.jpg,car,3,376.74,81.29,75.11,86.79,480,640,1593893481
491130,000000491130.jpg,person,1,100.67,115.06,314.97,362.42,443,640,1593893481
491213,000000491213.jpg,car,3,60.27,81.36,243.23,162.51,640,480,1593893481
491366,000000491366.jpg,person,1,0.0,56.88,178.18,318.12,500,375,1593893481
493772,000000493772.jpg,person,1,284.76,285.96,51.78,155.33,640,640,1593893481
494869,000000494869.jpg,person,1,181.21,88.17,180.35,347.61,427,640,1593893481
497599,000000497599.jpg,person,1,0.0,1.44,333.66,631.37,427,640,1593893481
498286,000000498286.jpg,car,3,429.31,336.21,189.31,83.79,640,480,1593893481
501005,000000501005.jpg,person,1,130.37,57.55,173.54,253.01,640,396,1593893481
504415,000000504415.jpg,car,3,81.45,178.47,204.4,63.58,640,427,1593893481
505942,000000505942.jpg,car,3,459.48,163.05,40.5,42.6,500,375,1593893481
506707,000000506707.jpg,car,3,175.55,153.31,99.17,117.93,640,427,1593893481
507667,000000507667.jpg,car,3,211.89,11.36,145.65,51.96,500,386,1593893481
507797,000000507797.jpg,car,3,197.92,177.71,32.52,29.07,640,425,1593893481
507975,000000507975.jpg,car,3,23.62,199.88,578.8,187.92,640,480,1593893481
509014,000000509014.jpg,person,1,85,133,501,67,640,281,1593893481
511999,000000511999.jpg,car,3,524.22,212.59,81.32,62.78,640,446,1593893481
512564,000000512564.jpg,car,3,123.13,286.01,37.41,33.58,640,424,1593893481
512836,000000512836.jpg,person,1,140.25,150.46,148.31,375.62,480,640,1593893481
512985,000000512985.jpg,person,1,433.62,124.04,65.8,216.81,640,480,1593893481
513041,000000513041.jpg,person,1,4.3,0.72,378.84,255.06,640,480,1593893481
514586,000000514586.jpg,car,3,276.14,120.4,36.46,32.27,354,500,1593893481
515982,000000515982.jpg,person,1,341.18,2.0,250.65,413.61,640,426,1593893481
521052,000000521052.jpg,car,3,11.93,262.72,65.75,78.45,640,480,1593893481
521141,000000521141.jpg,car,3,304.59,241.5,70.32,31.93,375,500,1593893481
521819,000000521819.jpg,car,3,559.38,361.23,42.14,26.64,640,480,1593893481
526728,000000526728.jpg,car,3,389.14,171.16,63.05,27.5,500,375,1593893481
527220,000000527220.jpg,car,3,3.0,3.5,163.0,154.5,500,169,1593893481
533145,000000533145.jpg,person,1,0.0,0.42,194.26,290.54,500,375,1593893481
534270,000000534270.jpg,person,1,137.18,135.29,102.18,276.25,521,421,1593893481
537506,000000537506.jpg,car,3,105.02,49.32,227.4,124.2,600,400,1593893481
540414,000000540414.jpg,person,1,48,186,564,202,640,480,1593893481
545007,000000545007.jpg,person,1,151.49,31.27,128.07,234.66,425,640,1593893481
547336,000000547336.jpg,person,1,99.83,25.11,371.28,413.32,640,480,1593893481
549390,000000549390.jpg,person,1,187.91,87.94,209.63,294.12,640,427,1593893481
550691,000000550691.jpg,car,3,116.23,285.85,85.03,71.03,640,480,1593893481
555050,000000555050.jpg,car,3,0.72,177.28,234.45,91.9,500,322,1593893481
558854,000000558854.jpg,person,1,105.34,1.74,260.39,42.98,500,375,1593893481
564336,000000564336.jpg,car,3,274.97,155.94,140.74,62.61,640,360,1593893481
565045,000000565045.jpg,person,1,259.42,356.67,73.58,141.83,333,500,1593893481
566282,000000566282.jpg,car,3,291.07,167.89,204.04,71.99,640,426,1593893481
567197,000000567197.jpg,car,3,71.94,297.72,44.18,35.35,500,407,1593893481
567640,000000567640.jpg,person,1,287.47,43.93,201.52,327.59,640,425,1593893481
571598,000000571598.jpg,person,1,175.82,94.92,287.9,385.08,640,480,1593893481
577932,000000577932.jpg,car,3,495.12,245.3,144.8,290.77,640,543,1593893481
