image_name,attack_id,target_class,gt_x1,gt_y1,gt_x2,gt_y2,clean_valid,patched_valid,clean_confidence,patched_confidence,confidence_drop,clean_iou,patched_iou,iou_drop,attack_success,clean_prediction_count,patched_prediction_count,clean_target_class,patched_target_class,inference_time_clean_ms,inference_time_patched_ms,both_valid,eligible,status
000000026465.jpg,attack_05,person,0.0,0.84,131.46,295.78999999999996,True,True,0.48325905203819275,0.507293164730072,-0.024034112691879272,0.9131930904238934,0.9114174883784708,0.0017756020454225974,False,6,5,person,person,630.2272000029916,632.3652999999467,True,True,ok
000000026926.jpg,attack_05,car,134.13,159.86,208.58999999999997,245.14000000000001,True,True,0.661956787109375,0.6267274022102356,0.035229384899139404,0.8296522997530982,0.8012293728534889,0.028422926899609235,False,4,3,car,car,704.4888000018545,707.1610999992117,True,True,ok
000000027768.jpg,attack_05,car,573.62,373.75,611.82,455.08,True,True,0.42396149039268494,0.3442519009113312,0.07970958948135376,0.8426469537414618,0.8237137852544291,0.018933168487032748,False,11,12,car,car,470.8907000022009,470.5052999997861,True,True,ok
000000031093.jpg,attack_05,person,217.29,77.29,449.83,328.88,True,True,0.887840747833252,0.8597963452339172,0.028044402599334717,0.9138933242439241,0.9053561741663066,0.008537150077617461,False,9,6,person,person,701.3670000014827,699.8887000008835,True,True,ok
000000032334.jpg,attack_05,car,587.24,129.64,637.52,167.92999999999998,False,False,,,,,,,False,21,22,,,625.3226000044378,639.5927999983542,False,False,ok
000000034452.jpg,attack_05,person,318.2,178.73,405.57,314.64,True,True,0.8787943720817566,0.8932216167449951,-0.014427244663238525,0.889547366706229,0.886283061254652,0.0032643054515770764,False,3,3,person,person,630.2730000024894,632.8310999961104,True,True,ok
000000036539.jpg,attack_05,person,167.89,292.66,264.03999999999996,532.3,True,True,0.9156063795089722,0.9234285950660706,-0.007822215557098389,0.8603303513630537,0.8558796021049242,0.004450749258129494,False,5,7,person,person,690.3063999998267,697.9219999993802,True,True,ok
000000037670.jpg,attack_05,person,436.85,23.73,640.0,185.53,True,True,0.48414990305900574,0.4820307791233063,0.002119123935699463,0.8431902696813962,0.889873463685609,-0.046683194004212836,False,4,4,person,person,627.4499999999534,629.767799997353,True,True,ok
000000037988.jpg,attack_05,person,305.95,142.7,406.49,451.89,True,True,0.9197776913642883,0.9224916696548462,-0.0027139782905578613,0.9488077683921133,0.9576592801858433,-0.008851511793730005,False,5,5,person,person,629.1103000039584,630.0398999956087,True,True,ok
000000039484.jpg,attack_05,car,36.82,365.51,266.1,437.0,True,True,0.835917592048645,0.8397117853164673,-0.0037941932678222656,0.9558430231303673,0.953117457497534,0.0027255656328333266,False,43,43,car,car,682.2058999969158,692.269999999553,True,True,ok
000000041633.jpg,attack_05,car,561.27,326.88,627.7,371.01,True,True,0.6674270033836365,0.6587204933166504,0.008706510066986084,0.7757322803650191,0.8664511033000876,-0.0907188229350685,False,5,5,car,car,704.112499995972,694.9920999977621,True,True,ok
000000042102.jpg,attack_05,person,20.13,6.66,240.29999999999998,628.49,True,True,0.9457862973213196,0.9464573860168457,-0.000671088695526123,0.9705552006167173,0.96901332509031,0.001541875526407277,False,3,4,person,person,502.5361000007251,497.7174000014202,True,True,ok
000000043435.jpg,attack_05,person,183.18,428.68,219.04000000000002,473.06,True,True,0.862565815448761,0.8681173920631409,-0.005551576614379883,0.8256080254161522,0.8432444216943357,-0.017636396278183475,False,5,7,person,person,484.13190000428585,482.1109999975306,True,True,ok
000000043737.jpg,attack_05,car,111.23,416.09,192.35000000000002,454.09,True,True,0.6740649342536926,0.6089321374893188,0.06513279676437378,0.8267154743494777,0.8438518759776442,-0.017136401628166542,False,16,16,car,car,625.8763000005274,635.0775999962934,True,True,ok
000000044590.jpg,attack_05,car,573.02,78.14,640.0,134.29,False,False,,,,,,,False,30,27,,,507.8667999987374,502.2693999999319,False,False,ok
000000045070.jpg,attack_05,person,109.58,40.02,435.64,486.34999999999997,True,True,0.7530228495597839,0.7833263874053955,-0.030303537845611572,0.9714140676602881,0.9704411465428813,0.0009729211174068775,False,3,4,person,person,516.6790000002948,517.8492999984883,True,True,ok
000000045596.jpg,attack_05,person,59.05,397.73,81.92999999999999,437.44,True,True,0.8380821943283081,0.8349624276161194,0.0031197667121887207,0.8748054703745037,0.9318627863161969,-0.057057315941693165,False,11,12,person,person,733.4625000003143,735.480399998778,True,True,ok
000000046497.jpg,attack_05,person,133.1,54.59,332.0,327.51,True,True,0.6896684169769287,0.6724734902381897,0.017194926738739014,0.9331894637512677,0.9434080088936179,-0.01021854514235021,False,4,4,person,person,709.2688000047929,714.5709999967949,True,True,ok
000000048564.jpg,attack_05,person,4.31,1.0,424.27,630.93,True,True,0.9010921120643616,0.9210657477378845,-0.01997363567352295,0.9744092790796806,0.972075629761998,0.00233364931768254,False,5,6,person,person,693.018400001165,695.7565999982762,True,True,ok
000000051314.jpg,attack_05,person,227.6,37.75,445.48,343.01,True,True,0.9242246150970459,0.9279894828796387,-0.0037648677825927734,0.9429082160596535,0.9350804436645109,0.00782777239514254,False,2,2,person,person,625.8451000030618,638.6484999966342,True,True,ok
000000052412.jpg,attack_05,car,1.0,193.0,639.0,425.0,False,False,,,,,,,False,16,25,,,708.3645999955479,701.0270999962813,False,False,ok
000000054593.jpg,attack_05,car,110.86,75.03,310.13,183.03,True,True,0.6087635159492493,0.5756806135177612,0.03308290243148804,0.9101630698888242,0.9431148786747161,-0.03295180878589188,False,20,20,car,car,700.72269999946,694.4877000059932,True,True,ok
000000054967.jpg,attack_05,car,0.0,421.0,192.0,473.0,False,False,,,,,,,False,33,35,,,707.9707000011695,712.3849999989034,False,False,ok
000000055150.jpg,attack_05,car,435.57,0.8,640.0,393.29,True,True,0.2996063530445099,0.35036709904670715,-0.050760746002197266,0.8931853312467718,0.8928255908474013,0.0003597403993704784,False,25,26,car,car,708.6334999985411,713.5536999994656,True,True,ok
000000066038.jpg,attack_05,person,269.23,244.32,329.26,346.89,True,True,0.853923499584198,0.8096753358840942,0.04424816370010376,0.9122918927476612,0.971973675420467,-0.05968178267280577,False,30,30,person,person,636.8695000055595,625.4927999980282,True,True,ok
000000066231.jpg,attack_05,person,333.71,137.52,445.27,426.03999999999996,True,True,0.882285475730896,0.8805619478225708,0.0017235279083251953,0.973008220553924,0.9635817016518465,0.009426518902077463,False,46,46,person,person,702.6465000017197,700.7328999970923,True,True,ok
000000066771.jpg,attack_05,person,2.06,0.0,349.94,420.13,True,True,0.9101566672325134,0.9160335063934326,-0.0058768391609191895,0.924507063082174,0.9306650843959219,-0.0061580213137478745,False,19,19,person,person,633.7844000008772,631.5388000002713,True,True,ok
000000067213.jpg,attack_05,car,0.81,305.17,197.93,412.27,True,True,0.6313044428825378,0.5799747705459595,0.05132967233657837,0.9497376750084566,0.9637765972398957,-0.0140389222314391,False,27,26,car,car,628.2422000003862,619.3060000005062,True,True,ok
000000067616.jpg,attack_05,car,391.31,339.93,537.21,444.49,True,True,0.6821770668029785,0.6212472319602966,0.060929834842681885,0.955217139632446,0.9544196757882606,0.000797463844185442,False,47,45,car,car,630.8564999999362,631.9986000016797,True,True,ok
000000073153.jpg,attack_05,person,206.59,12.64,397.28999999999996,633.86,True,True,0.8505184054374695,0.8369017839431763,0.013616621494293213,0.9474924071053997,0.9388350534659771,0.00865735363942266,False,2,2,person,person,702.3741000011796,703.9952000050107,True,True,ok
000000073946.jpg,attack_05,person,360.36,68.75,640.0,422.46,True,True,0.763467013835907,0.7410674691200256,0.022399544715881348,0.8621349430212066,0.8612182870899386,0.0009166559312679956,False,4,2,person,person,706.8942999976571,696.7403999951784,True,True,ok
000000074058.jpg,attack_05,car,583.67,207.03,640.0,348.21000000000004,True,True,0.7184949517250061,0.7215937972068787,-0.0030988454818725586,0.9307430138619049,0.9109595338900793,0.019783479971825613,False,36,37,car,car,695.4880000048433,695.1908999981242,True,True,ok
000000076417.jpg,attack_05,car,190.17,153.23,640.0,469.84000000000003,True,True,0.4969877302646637,0.36129435896873474,0.13569337129592896,0.967498633806669,0.9683538952086664,-0.0008552614019974314,False,5,5,car,car,628.5309000013513,628.9851999972598,True,True,ok
000000077460.jpg,attack_05,person,0.0,532.0,427.0,602.0,False,False,,,,,,,False,47,48,,,694.2135999997845,698.5576000006404,False,False,ok
000000078748.jpg,attack_05,person,0.0,19.0,639.0,209.0,False,False,,,,,,,False,29,25,,,638.6885000028997,633.0552999934298,False,False,ok
000000082812.jpg,attack_05,person,347.0,228.07,421.45,360.0,True,True,0.5157367587089539,0.7842904925346375,-0.2685537338256836,0.9278908830056557,0.9198300230190122,0.00806085998664352,False,58,54,person,person,734.0779000005568,730.3404999984195,True,True,ok
000000084170.jpg,attack_05,car,132.29,261.12,230.25,337.14,True,True,0.860151469707489,0.8704354166984558,-0.010283946990966797,0.8802825618059895,0.879102229033181,0.00118033277280849,False,7,6,car,car,636.3091000021086,627.6770000040415,True,True,ok
000000084270.jpg,attack_05,person,1.0,4.0,603.0,382.0,False,False,,,,,,,False,29,31,,,632.2430000000168,629.8501999990549,False,False,ok
000000085157.jpg,attack_05,person,0.0,98.38,258.38,480.0,True,True,0.872568666934967,0.8779918551445007,-0.005423188209533691,0.9167547606265802,0.9158498411052942,0.0009049195212860184,False,27,26,person,person,634.5688000001246,628.0375999995158,True,True,ok
000000086220.jpg,attack_05,car,134.24,209.08,445.45,335.6,True,True,0.8318055272102356,0.8340275883674622,-0.0022220611572265625,0.9768748708109443,0.9778800953186377,-0.0010052245076934696,False,9,8,car,car,707.2323000029428,694.3058999968343,True,True,ok
000000087144.jpg,attack_05,car,349.79,32.05,433.24,61.879999999999995,True,True,0.8031042814254761,0.8045817017555237,-0.0014774203300476074,0.9253999406915294,0.9258554515221455,-0.00045551083061612374,False,9,9,car,car,627.7186000006623,622.9406999991625,True,True,ok
000000088462.jpg,attack_05,car,24.78,187.76,82.25,230.12,True,True,0.8038307428359985,0.80221027135849,0.001620471477508545,0.924593243577795,0.9257855086144208,-0.0011922650366257281,False,22,19,car,car,776.3960000011139,786.9606000022031,True,True,ok
000000093154.jpg,attack_05,car,143.08,273.81,210.65,309.13,True,True,0.8364616632461548,0.8352274894714355,0.0012341737747192383,0.9454294429398586,0.9505765069292801,-0.005147063989421441,False,27,26,car,car,699.9690000011469,696.600800001761,True,True,ok
000000098392.jpg,attack_05,car,244.19,516.38,480.0,640.0,True,True,0.8213770389556885,0.8239014148712158,-0.0025243759155273438,0.8784408547807946,0.910020813636138,-0.03157995885534337,False,17,15,car,car,634.05960000091,623.0708000002778,True,True,ok
000000100624.jpg,attack_05,car,0.0,252.4,54.69,416.03999999999996,False,False,,,,,,,False,18,16,,,703.4669999993639,691.9104999979027,False,False,ok
000000102356.jpg,attack_05,person,166.17,52.61,403.6,412.39,True,True,0.6610844731330872,0.6992759108543396,-0.03819143772125244,0.9208288218827156,0.9292401061338216,-0.008411284251105933,False,4,3,person,person,694.7761999981594,703.959999998915,True,True,ok
000000108026.jpg,attack_05,person,111.32,0.0,640.0,423.2,True,True,0.3989647924900055,0.42855146527290344,-0.02958667278289795,0.981098815319542,0.9754083750468592,0.00569044027268284,False,4,7,person,person,699.227899996913,695.1953000025242,True,True,ok
000000111036.jpg,attack_05,car,251.48,3.01,424.65999999999997,141.54999999999998,True,True,0.650406539440155,0.6138025522232056,0.03660398721694946,0.9467975564247707,0.983365960235123,-0.03656840381035231,False,3,3,car,car,708.6762999970233,703.3842000018922,True,True,ok
000000114770.jpg,attack_05,car,148.2,139.39,533.87,334.39,False,False,,,,,,,False,3,4,,,725.5305999933626,727.1353000032832,False,False,ok
000000115946.jpg,attack_05,car,119.19,502.52,172.71,544.66,True,True,0.5824247002601624,0.6128655076026917,-0.030440807342529297,0.8765460887288542,0.8838559968808462,-0.007309908151991951,False,24,21,car,car,623.4382999973604,620.8656999951927,True,True,ok
000000121506.jpg,attack_05,car,407.68,259.56,528.02,302.18,True,True,0.5127533674240112,0.43060722947120667,0.08214613795280457,0.8467499003339047,0.8319402897140618,0.014809610619842983,False,16,17,car,car,474.5526000042446,470.50360000139335,True,True,ok
000000121591.jpg,attack_05,person,256.28,122.25,378.53,285.35,True,True,0.5243889689445496,0.5500707626342773,-0.025681793689727783,0.8842586741911758,0.9012211599571529,-0.016962485765977142,False,2,2,person,person,593.3283000049414,586.1967999953777,True,True,ok
000000125129.jpg,attack_05,person,136.65,54.29,338.77,265.15000000000003,True,True,0.8547270894050598,0.8660492300987244,-0.01132214069366455,0.973936201616729,0.973615882443037,0.00032031917369201857,False,13,11,person,person,706.4887000015005,709.3936999954167,True,True,ok
000000125936.jpg,attack_05,person,0.0,97.73,145.5,322.59000000000003,True,True,0.7954760193824768,0.8300748467445374,-0.03459882736206055,0.9671814058135142,0.972838291269629,-0.0056568854561147575,False,47,46,person,person,714.942799997516,718.6641000007512,True,True,ok
000000126592.jpg,attack_05,car,316.91,269.85,509.19000000000005,327.44000000000005,True,True,0.8564686179161072,0.8595753908157349,-0.0031067728996276855,0.8368826230376661,0.8412193664618768,-0.004336743424210643,False,17,18,car,car,693.0405999955838,691.966099999263,True,True,ok
000000127263.jpg,attack_05,car,501.43,106.88,640.0,174.39999999999998,True,True,0.4257297217845917,0.3398614227771759,0.08586829900741577,0.930956462624779,0.9766319052568874,-0.04567544263210832,False,5,6,car,car,693.7804000044707,700.9945000027074,True,True,ok
000000129062.jpg,attack_05,person,532.85,343.01,625.62,474.61,False,False,,,,,,,False,19,21,,,627.2819999940111,637.0249999963562,False,False,ok
000000130386.jpg,attack_05,car,171.7,436.86,226.37,468.41,True,True,0.7741584777832031,0.7482621073722839,0.02589637041091919,0.8529554631988873,0.836912948040987,0.016042515157900228,False,37,30,car,car,623.1189999962226,623.4296000038739,True,True,ok
000000132544.jpg,attack_05,car,0.96,110.05,307.33,317.81,False,False,,,,,,,False,16,14,,,692.4139999973704,694.8407000018051,False,False,ok
000000132796.jpg,attack_05,person,290.82,68.16,403.28,399.87,True,True,0.8997254371643066,0.8923975825309753,0.007327854633331299,0.9330387400021732,0.9332691349274667,-0.0002303949252934201,False,13,10,person,person,706.6196000014315,701.487400001497,True,True,ok
000000134322.jpg,attack_05,person,1.0,275.0,633.0,407.0,False,False,,,,,,,False,29,29,,,626.8739000006462,631.9707000002381,False,False,ok
000000135410.jpg,attack_05,car,154.07,221.97,379.38,315.78,True,False,0.25550222396850586,,,0.6109983026635382,,,True,13,12,car,,624.6325999964029,620.6315000017639,False,True,ok
000000136715.jpg,attack_05,car,507.72,45.77,639.88,314.84,False,False,,,,,,,False,36,32,,,703.227700003481,704.3531999952393,False,False,ok
000000138979.jpg,attack_05,car,312.4,174.06,640.0,420.5,True,True,0.7079118490219116,0.6995724439620972,0.008339405059814453,0.9157487808308945,0.9197373673663357,-0.0039885865354412076,False,11,11,car,car,703.4609000038472,699.939700003597,True,True,ok
000000141597.jpg,attack_05,car,377.85,234.97,554.09,350.5,True,True,0.3797740936279297,0.38379791378974915,-0.004023820161819458,0.936551951976022,0.9471411341099638,-0.010589182133941777,False,4,5,car,car,698.5599000036018,695.5603999958839,True,True,ok
000000142472.jpg,attack_05,car,203.35,372.65,334.45,435.60999999999996,True,True,0.8434162735939026,0.8245829939842224,0.018833279609680176,0.9579268429281783,0.9646500690655597,-0.006723226137381411,False,13,13,car,car,627.2439000022132,630.7063999993261,True,True,ok
000000144114.jpg,attack_05,person,284.07,220.59,319.4,252.06,True,True,0.8464246988296509,0.7281315326690674,0.1182931661605835,0.8691343811126078,0.8619130540812552,0.007221327031352587,False,2,2,person,person,701.0446999993292,698.5398000033456,True,True,ok
000000144706.jpg,attack_05,car,498.43,369.92,547.73,403.65000000000003,True,True,0.4604749381542206,0.5274860262870789,-0.06701108813285828,0.8413620821022326,0.8857662098667739,-0.04440412776454128,False,13,10,car,car,628.9515000025858,625.4429000036907,True,True,ok
000000146155.jpg,attack_05,person,156.83,17.9,383.26,512.0,True,True,0.8275882005691528,0.8551148176193237,-0.0275266170501709,0.9616939386084129,0.961598681027221,9.525758119188765e-05,False,34,36,person,person,592.5031000006129,589.0905999985989,True,True,ok
000000147223.jpg,attack_05,car,1.55,156.34,149.74,293.65999999999997,True,True,0.7454495429992676,0.6019441485404968,0.14350539445877075,0.9315817881325381,0.9353483708143997,-0.0037665826818615855,False,15,16,car,car,720.3816999972332,720.4326999999466,True,True,ok
000000147338.jpg,attack_05,car,0.0,76.06,185.08,210.71,False,False,,,,,,,False,6,6,,,627.1271000005072,624.2290000009234,False,False,ok
000000147725.jpg,attack_05,car,402.3,174.69,577.25,265.97,True,True,0.7245860695838928,0.782373309135437,-0.05778723955154419,0.9584582361269548,0.9616158371960318,-0.0031576010690770318,False,12,11,car,car,756.8104000019957,756.9337000022642,True,True,ok
000000148719.jpg,attack_05,person,1.73,119.54,43.23,163.66,True,False,0.672086238861084,,,0.8457174278732053,,,True,9,10,person,,636.5784000008716,635.903700000199,False,True,ok
000000149375.jpg,attack_05,person,208.17,42.17,393.45,375.68,True,True,0.905401349067688,0.860197126865387,0.045204222202301025,0.8956056711213678,0.7697200835108708,0.12588558761049695,False,7,6,person,person,626.922099996591,621.3570999971125,True,True,ok
000000151000.jpg,attack_05,person,175.75,35.45,390.65999999999997,416.56,True,True,0.7641972303390503,0.7362965941429138,0.027900636196136475,0.7950550648193904,0.7793728597489682,0.015682205070422173,False,19,21,person,person,711.9677000009688,704.299600001832,True,True,ok
000000152214.jpg,attack_05,person,74.62,3.83,473.54,626.61,True,True,0.9284800887107849,0.9306600689888,-0.0021799802780151367,0.9533839697736609,0.9515838071403063,0.001800162633354585,False,2,2,person,person,628.4520999979577,622.7079999953276,True,True,ok
000000152771.jpg,attack_05,car,1.54,259.7,66.04,291.61,True,True,0.7189651727676392,0.5969557166099548,0.12200945615768433,0.9017122387408296,0.8938347309309542,0.007877507809875395,False,7,9,car,car,630.2597999965656,630.6824999992386,True,True,ok
000000153011.jpg,attack_05,car,326.24,217.04,398.42,253.29,True,True,0.7673386335372925,0.6467384696006775,0.12060016393661499,0.8996319248162973,0.9243045156029953,-0.024672590786698034,False,31,31,car,car,628.2670000000508,634.26829999662,True,True,ok
000000153669.jpg,attack_05,person,1.0,0.0,639.0,335.0,False,False,,,,,,,False,35,34,,,693.3778000020538,695.146999998542,False,False,ok
000000155341.jpg,attack_05,car,151.93,284.78,393.09000000000003,415.55999999999995,True,True,0.8598057627677917,0.8290197849273682,0.030785977840423584,0.9481065606520978,0.9613968055964832,-0.013290244944385465,False,18,17,car,car,625.6677000055788,632.7836999989813,True,True,ok
000000156071.jpg,attack_05,car,305.77,76.16,467.30999999999995,122.38,True,False,0.48833608627319336,,,0.5820002946753341,,,True,28,26,car,,626.3658000025316,628.3352999962517,False,True,ok
000000156292.jpg,attack_05,person,61.69,378.38,126.94,552.26,True,True,0.39403173327445984,0.4165028929710388,-0.02247115969657898,0.8483578913058867,0.8487883097257823,-0.00043041841989566176,False,22,22,person,person,695.92140000168,696.9891999979154,True,True,ok
000000157365.jpg,attack_05,car,1.53,193.05,125.48,376.47,True,True,0.728806734085083,0.7234494686126709,0.005357265472412109,0.875229396613208,0.867463210488659,0.007766186124548935,False,11,11,car,car,704.2626999973436,692.3566999976174,True,True,ok
000000157928.jpg,attack_05,car,0.0,99.48,108.92,247.37,True,True,0.6188706159591675,0.5586596131324768,0.060211002826690674,0.9038581840504625,0.9056205464493766,-0.0017623623989141413,False,16,14,car,car,627.8967000034754,632.8135000003385,True,True,ok
000000158660.jpg,attack_05,person,473.34,5.58,612.0,294.05,True,True,0.6824347376823425,0.6757341027259827,0.006700634956359863,0.8398718467755848,0.8404794958565777,-0.000607649080992867,False,14,17,person,person,469.5646999971359,469.14960000140127,True,True,ok
000000158744.jpg,attack_05,car,592.93,92.25,638.78,121.82,True,True,0.7474115490913391,0.6083961725234985,0.13901537656784058,0.8353966178296269,0.8581927449841859,-0.02279612715455892,False,9,10,car,car,701.5220999965095,697.3208000054001,True,True,ok
000000158945.jpg,attack_05,person,97.52,42.83,157.07999999999998,227.12,True,True,0.8720602989196777,0.8714622855186462,0.0005980134010314941,0.9046268310699602,0.9090758403604642,-0.004449009290503958,False,4,4,person,person,634.0192000061506,634.452300000703,True,True,ok
000000161799.jpg,attack_05,person,191.91,72.99,305.14,238.02999999999997,True,True,0.9206317663192749,0.9084645509719849,0.012167215347290039,0.925722168761853,0.9357360919987642,-0.010013923236911193,False,9,7,person,person,695.8324000006542,693.3696999985841,True,True,ok
000000162092.jpg,attack_05,person,251.12,41.78,617.04,640.0,True,True,0.837651252746582,0.8650529384613037,-0.02740168571472168,0.9507397923665407,0.9383529445195388,0.012386847847001947,False,27,29,person,person,463.59120000124676,469.0489999993588,True,True,ok
000000162732.jpg,attack_05,person,226.45,23.03,450.03,427.0,True,True,0.8455541133880615,0.8679307699203491,-0.022376656532287598,0.9490225899278126,0.961294447511424,-0.012271857583611379,False,7,6,person,person,700.6362000029185,698.5963999977685,True,True,ok
000000163117.jpg,attack_05,person,219.1,200.94,374.15999999999997,493.07,True,True,0.7630678415298462,0.8319694399833679,-0.06890159845352173,0.9601105117840996,0.971995511939099,-0.011885000154999492,False,36,37,person,person,626.5406999955303,621.0913000031724,True,True,ok
000000163562.jpg,attack_05,person,134.84,0.0,452.94000000000005,333.0,True,True,0.8641873002052307,0.8593127131462097,0.004874587059020996,0.9745587606552992,0.9746210134924019,-6.225283710270535e-05,False,2,2,person,person,710.7954000020982,704.8880999936955,True,True,ok
