image_name,attack_id,target_class,gt_x1,gt_y1,gt_x2,gt_y2,clean_valid,patched_valid,clean_confidence,patched_confidence,confidence_drop,clean_iou,patched_iou,iou_drop,attack_success,clean_prediction_count,patched_prediction_count,clean_target_class,patched_target_class,inference_time_clean_ms,inference_time_patched_ms,both_valid,eligible,status
000000032570.jpg,attack_03,person,169.33,162.21,310.11,292.93,True,True,0.8969363570213318,0.9045064449310303,-0.007570087909698486,0.9658120940605621,0.935374074149146,0.030438019911416148,False,14,9,person,person,703.5713999939617,710.2670999956899,True,True,ok
000000032887.jpg,attack_03,person,373.29,119.19,499.13,464.53,True,True,0.9058054089546204,0.9140628576278687,-0.008257448673248291,0.9179231992030301,0.9283234847608084,-0.010400285557778277,False,5,6,person,person,636.2515000000712,644.568600000639,True,True,ok
000000033854.jpg,attack_03,car,0.96,217.83,269.28,420.75,True,True,0.5587624907493591,0.5441091060638428,0.014653384685516357,0.9525605530965204,0.9512920748084681,0.0012684782880523215,False,30,32,car,car,705.8286000028602,707.577900000615,True,True,ok
000000034139.jpg,attack_03,person,451.32,98.49,595.95,381.51,True,True,0.8363966941833496,0.8442333340644836,-0.007836639881134033,0.5936864151817126,0.5958347340935698,-0.0021483189118571833,False,4,4,person,person,633.5509000055026,633.832399995299,True,True,ok
000000039484.jpg,attack_03,car,36.82,365.51,266.1,437.0,True,True,0.835917592048645,0.8444604277610779,-0.008542835712432861,0.9558430231303673,0.9500977195653614,0.00574530356500591,False,43,43,car,car,691.1346999986563,701.6090999968583,True,True,ok
000000040083.jpg,attack_03,car,134.63,136.24,253.51,209.29000000000002,True,True,0.820628821849823,0.8209647536277771,-0.00033593177795410156,0.9484891683197539,0.9517404155653317,-0.003251247245577793,False,14,14,car,car,713.0206000001635,710.6404999940423,True,True,ok
000000041633.jpg,attack_03,car,561.27,326.88,627.7,371.01,True,True,0.6674270033836365,0.7588732838630676,-0.09144628047943115,0.7757322803650191,0.8503055467452572,-0.07457326638023809,False,5,5,car,car,702.9222999990452,703.679899997951,True,True,ok
000000043737.jpg,attack_03,car,111.23,416.09,192.35000000000002,454.09,True,True,0.6740649342536926,0.6600205898284912,0.014044344425201416,0.8267154743494777,0.838654030031882,-0.011938555682404317,False,16,18,car,car,632.2301999971387,636.1423999987892,True,True,ok
000000046872.jpg,attack_03,car,604.16,147.29,639.79,170.82,True,True,0.7139655351638794,0.30450519919395447,0.4094603359699249,0.5053604881084293,0.8753085935452987,-0.3699481054368694,False,8,6,car,car,774.1077000027872,776.5566000016406,True,True,ok
000000049259.jpg,attack_03,person,165.3,56.78,285.70000000000005,135.68,True,True,0.7988093495368958,0.841177225112915,-0.04236787557601929,0.9210749471839349,0.9396054223180962,-0.018530475134161284,False,2,2,person,person,704.652399996121,702.293100002862,True,True,ok
000000049759.jpg,attack_03,person,471.5,158.03,589.6800000000001,457.0,True,True,0.8242815136909485,0.8274257183074951,-0.003144204616546631,0.8915198853885565,0.9050391472395113,-0.013519261850954756,False,26,23,person,person,658.7514000057126,669.6668000004138,True,True,ok
000000050679.jpg,attack_03,car,475.72,168.22,563.6,223.62,True,True,0.44948962330818176,0.4163837134838104,0.03310590982437134,0.9013359504219473,0.8858178211601071,0.015518129261840152,False,16,17,car,car,705.2948999989894,703.2804000045871,True,True,ok
000000054593.jpg,attack_03,car,110.86,75.03,310.13,183.03,True,True,0.6087635159492493,0.590817928314209,0.017945587635040283,0.9101630698888242,0.9627569839675054,-0.05259391407868119,False,20,20,car,car,707.4694999973872,702.6435000007041,True,True,ok
000000054967.jpg,attack_03,car,0.0,421.0,192.0,473.0,False,False,,,,,,,False,33,35,,,722.8046000018367,717.8644000014174,False,False,ok
000000055150.jpg,attack_03,car,435.57,0.8,640.0,393.29,True,True,0.2996063530445099,0.3207361102104187,-0.021129757165908813,0.8931853312467718,0.8945084179692462,-0.001323086722474387,False,25,26,car,car,718.8566999975592,722.6889000012306,True,True,ok
000000057672.jpg,attack_03,person,417.03,191.5,484.16999999999996,289.63,False,False,,,,,,,False,30,27,,,647.1610000007786,642.7770000009332,False,False,ok
000000059598.jpg,attack_03,person,587.74,46.78,639.86,232.71,True,True,0.39452460408210754,0.47620001435279846,-0.08167541027069092,0.9515754779842517,0.9496314621884939,0.0019440157957577586,False,18,17,person,person,643.411199998809,637.2029999984079,True,True,ok
000000060823.jpg,attack_03,person,168.97,38.31,269.06,220.2,True,True,0.7999957799911499,0.7578384876251221,0.04215729236602783,0.8850751169403243,0.8769006037966104,0.008174513143713869,False,37,43,person,person,641.4153000005172,636.0980000026757,True,True,ok
000000062353.jpg,attack_03,person,15.86,229.13,54.519999999999996,304.77,False,False,,,,,,,False,20,18,,,640.7335999974748,634.7540999995545,False,False,ok
000000064084.jpg,attack_03,person,491.91,0.07,639.4300000000001,58.29,True,True,0.37144461274147034,0.39930814504623413,-0.027863532304763794,0.8203097471417207,0.8230654012751818,-0.0027556541334611273,False,14,14,person,person,699.301499997091,696.4158999981009,True,True,ok
000000065455.jpg,attack_03,person,313.0,73.0,499.0,373.0,False,False,,,,,,,False,26,29,,,642.309100003331,634.0394999933778,False,False,ok
000000067406.jpg,attack_03,person,173.24,252.43,198.25,315.47,True,True,0.911299467086792,0.9230703711509705,-0.011770904064178467,0.9837576521558464,0.975520362927376,0.008237289228470446,False,5,4,person,person,640.0821999995969,633.2934999954887,True,True,ok
000000068093.jpg,attack_03,car,332.19,75.61,640.0,185.61,False,False,,,,,,,False,11,11,,,636.7114999957266,633.8182000035886,False,False,ok
000000068409.jpg,attack_03,person,474.25,18.27,637.97,259.79,True,True,0.5902093648910522,0.6605674624443054,-0.07035809755325317,0.8443548312391537,0.865763842982773,-0.02140901174361931,False,19,22,person,person,549.8931000038283,551.7319999999017,True,True,ok
000000070739.jpg,attack_03,person,0.97,0.35,567.01,473.93,False,True,,0.3136865794658661,,,0.8763051039084226,,False,7,9,,person,647.2565000003669,638.4936999966158,False,False,ok
000000071938.jpg,attack_03,person,0.0,0.0,593.51,480.0,True,True,0.4198814034461975,0.40008601546287537,0.019795387983322144,0.9600568654637913,0.9648166449299627,-0.004759779466171343,False,5,6,person,person,644.4964000038453,634.3567000003532,True,True,ok
000000072281.jpg,attack_03,person,94.71,15.21,354.44,501.66999999999996,True,True,0.9152789115905762,0.9158201813697815,-0.0005412697792053223,0.9758339831460224,0.9732728237044781,0.002561159441544336,False,2,2,person,person,710.763399998541,702.5445000035688,True,True,ok
000000076417.jpg,attack_03,car,190.17,153.23,640.0,469.84000000000003,True,True,0.4969877302646637,0.26677727699279785,0.23021045327186584,0.967498633806669,0.7820161444411835,0.1854824893654855,False,5,4,car,car,638.2446999996318,632.449099997757,True,True,ok
000000085376.jpg,attack_03,car,38.16,320.95,193.22,375.58,True,True,0.7531008124351501,0.7641400098800659,-0.011039197444915771,0.8797349094779612,0.8700331178125158,0.00970179166544538,False,12,11,car,car,631.6687000071397,635.5581000025268,True,True,ok
000000086220.jpg,attack_03,car,134.24,209.08,445.45,335.6,True,True,0.8318055272102356,0.8430783748626709,-0.011272847652435303,0.9768748708109443,0.9736611749380174,0.0032136958729268583,False,9,8,car,car,709.964100002253,706.2294999996084,True,True,ok
000000093154.jpg,attack_03,car,143.08,273.81,210.65,309.13,True,True,0.8364616632461548,0.8401131629943848,-0.0036514997482299805,0.9454294429398586,0.9637927411188407,-0.01836329817898208,False,27,26,car,car,710.6382999991183,706.9449999980861,True,True,ok
000000094751.jpg,attack_03,car,313.05,274.0,375.0,310.08,True,True,0.7347911596298218,0.7821701765060425,-0.0473790168762207,0.9653687861586697,0.9545460063709755,0.010822779787694192,False,20,20,car,car,642.2488999960478,637.9477000009501,True,True,ok
000000097679.jpg,attack_03,car,103.45,159.23,521.25,375.71,True,True,0.7993214130401611,0.7786087393760681,0.020712673664093018,0.8660387078401893,0.8639773091734098,0.002061398666779568,False,10,7,car,car,638.4136999986367,638.7309999990975,True,True,ok
000000098392.jpg,attack_03,car,244.19,516.38,480.0,640.0,True,True,0.8213770389556885,0.8310566544532776,-0.009679615497589111,0.8784408547807946,0.9064293073526456,-0.027988452571851008,False,17,15,car,car,633.2117000056314,639.5028000042657,True,True,ok
000000102411.jpg,attack_03,car,1.11,198.53,38.82,293.90999999999997,False,True,,0.4360770285129547,,,0.8563001800212285,,False,16,17,,car,707.2417000017595,708.0639000050724,False,False,ok
000000102805.jpg,attack_03,car,378.73,266.86,606.1700000000001,338.41,True,True,0.8862437605857849,0.8835560083389282,0.0026877522468566895,0.9239049524157114,0.9378291071513329,-0.013924154735621586,False,17,16,car,car,712.496200001624,703.0854999975418,True,True,ok
000000105264.jpg,attack_03,person,396.74,110.18,494.73,324.1,True,True,0.7942952513694763,0.9002672433853149,-0.10597199201583862,0.9606874398177936,0.9360889930936077,0.024598446724185874,False,12,13,person,person,712.8679000015836,698.663299997861,True,True,ok
000000107226.jpg,attack_03,person,346.09,76.86,480.0,365.19,True,True,0.6482774019241333,0.6706251502037048,-0.022347748279571533,0.8654623163438667,0.9009972030859779,-0.03553488674211114,False,28,26,person,person,629.2035000005853,623.8621000011335,True,True,ok
000000109900.jpg,attack_03,person,62.7,176.88,126.81,376.51,True,True,0.8871299028396606,0.8895733952522278,-0.0024434924125671387,0.9564706980604931,0.9493455616527805,0.007125136407712618,False,19,15,person,person,630.7005999988178,631.9704999987152,True,True,ok
000000111036.jpg,attack_03,car,251.48,3.01,424.65999999999997,141.54999999999998,True,True,0.650406539440155,0.6808340549468994,-0.030427515506744385,0.9467975564247707,0.9855391057181763,-0.038741549293405564,False,3,3,car,car,704.7677000009571,713.1880999950226,True,True,ok
000000113720.jpg,attack_03,person,365.42,18.99,591.4,319.02,True,True,0.7827627658843994,0.8327639698982239,-0.05000120401382446,0.9187374456644299,0.9018970704696307,0.016840375194799195,False,27,26,person,person,703.4745999990264,709.5785999990767,True,True,ok
000000119365.jpg,attack_03,person,5.73,306.54,425.23,634.28,True,True,0.3164121210575104,0.6725980639457703,-0.3561859428882599,0.9238215385680253,0.9220318541938242,0.0017896843742011281,False,12,8,person,person,632.1535999959451,630.935799999861,True,True,ok
000000121242.jpg,attack_03,car,483.79,191.29,576.57,264.78999999999996,False,False,,,,,,,False,32,34,,,711.3218000013148,711.2932000018191,False,False,ok
000000121497.jpg,attack_03,person,0.0,0.0,254.56,480.0,True,True,0.6965541243553162,0.5429416298866272,0.15361249446868896,0.9835374737187255,0.9482894933603456,0.03524798035837984,False,11,9,person,person,638.468199998897,630.7592999946792,True,True,ok
000000121506.jpg,attack_03,car,407.68,259.56,528.02,302.18,True,True,0.5127533674240112,0.5816717147827148,-0.06891834735870361,0.8467499003339047,0.8435230212648179,0.0032268790690868077,False,16,17,car,car,473.27059999952326,474.57130000111647,True,True,ok
000000122166.jpg,attack_03,car,158.18,264.32,323.15999999999997,417.38,True,True,0.786372721195221,0.8032131791114807,-0.016840457916259766,0.941212041878977,0.9420222563359351,-0.0008102144569580583,False,41,42,car,car,633.9433000030112,636.9195000006584,True,True,ok
000000124442.jpg,attack_03,person,195.13,168.45,284.77,382.5,True,True,0.8854620456695557,0.9036809206008911,-0.01821887493133545,0.9199538808165559,0.9156923761359287,0.004261504680627248,False,2,2,person,person,626.7629000067245,633.0808999991859,True,True,ok
000000124798.jpg,attack_03,car,574.77,311.69,640.0,425.88,True,True,0.7744524478912354,0.7753854393959045,-0.0009329915046691895,0.9407596186141609,0.9505764702615487,-0.00981685164738777,False,22,23,car,car,700.6631000040215,700.417700005346,True,True,ok
000000125778.jpg,attack_03,car,95.77,137.9,177.88,219.19,False,False,,,,,,,False,17,17,,,636.5195000034873,630.8188000039081,False,False,ok
000000127092.jpg,attack_03,car,147.26,408.4,218.83999999999997,458.92999999999995,True,True,0.8030185699462891,0.8034048080444336,-0.00038623809814453125,0.9026764044286361,0.9093299461386369,-0.0066535417100008765,False,9,9,car,car,636.4517999973032,630.9465000013006,True,True,ok
000000127394.jpg,attack_03,person,0.0,86.37,92.19,335.69,True,True,0.6896833181381226,0.6306731104850769,0.059010207653045654,0.9080580977471673,0.9166894539749948,-0.008631356227827514,False,45,44,person,person,733.2690000039292,731.8718000024091,True,True,ok
000000130386.jpg,attack_03,car,171.7,436.86,226.37,468.41,True,True,0.7741584777832031,0.7916589379310608,-0.017500460147857666,0.8529554631988873,0.8258435018197663,0.027111961379120975,False,37,30,car,car,636.3544999985606,630.017499999667,True,True,ok
000000133244.jpg,attack_03,person,1.0,0.0,639.0,116.0,False,False,,,,,,,False,30,32,,,742.6570000025094,732.2076999989804,False,False,ok
000000134886.jpg,attack_03,car,429.35,373.47,493.22,434.33000000000004,True,True,0.5481760501861572,0.5236846208572388,0.024491429328918457,0.8638288163026439,0.8838523776942548,-0.02002356139161099,False,12,13,car,car,625.1631999984966,628.0396000001929,True,True,ok
000000137246.jpg,attack_03,person,135.75,73.13,326.25,329.63,True,True,0.888866662979126,0.9102658629417419,-0.021399199962615967,0.9775092159363332,0.9843910515080229,-0.006881835571689643,False,29,30,person,person,703.4503000031691,711.5392999985488,True,True,ok
000000138979.jpg,attack_03,car,312.4,174.06,640.0,420.5,True,True,0.7079118490219116,0.6874478459358215,0.020464003086090088,0.9157487808308945,0.9224021560946482,-0.006653375263753647,False,11,11,car,car,710.898500001349,704.1240999969887,True,True,ok
000000140987.jpg,attack_03,person,58.97,137.83,368.17999999999995,434.1,True,True,0.8042482733726501,0.8252727389335632,-0.021024465560913086,0.8961970355535407,0.9051554952832838,-0.008958459729743073,False,22,21,person,person,699.8782000009669,698.8465999966138,True,True,ok
000000143068.jpg,attack_03,person,1.0,126.0,631.0,175.0,False,False,,,,,,,False,14,15,,,443.60759999835864,452.1094000010635,False,False,ok
000000144333.jpg,attack_03,car,3.64,132.5,273.02,273.08000000000004,True,True,0.3787902593612671,0.4995110034942627,-0.1207207441329956,0.9610771951122771,0.9466816637293317,0.014395531382945359,False,13,10,car,car,704.0441999997711,703.9770999981556,True,True,ok
000000147338.jpg,attack_03,car,0.0,76.06,185.08,210.71,False,False,,,,,,,False,6,6,,,628.9438000021619,635.8582000029855,False,False,ok
000000147740.jpg,attack_03,car,0.0,284.81,181.93,473.93,True,True,0.25409039855003357,0.32548999786376953,-0.07139959931373596,0.9186188118352233,0.8996677265747346,0.01895108526048872,False,18,18,car,car,636.3846000022022,634.0688999989652,True,True,ok
000000151962.jpg,attack_03,person,53.82,378.97,91.49000000000001,469.38,False,False,,,,,,,False,2,2,,,634.8006000043824,629.77089999913,False,False,ok
000000155341.jpg,attack_03,car,151.93,284.78,393.09000000000003,415.55999999999995,True,True,0.8598057627677917,0.849086344242096,0.0107194185256958,0.9481065606520978,0.9671859263200132,-0.01907936566791546,False,18,17,car,car,633.4299999944051,637.6966000025277,True,True,ok
000000157767.jpg,attack_03,person,196.71,144.89,314.73,421.24,True,True,0.8558012247085571,0.8479889631271362,0.0078122615814208984,0.9655551839876928,0.9628982383872374,0.0026569456004553738,False,38,40,person,person,708.4109999996144,708.3484999966458,True,True,ok
000000157928.jpg,attack_03,car,0.0,99.48,108.92,247.37,True,True,0.6188706159591675,0.6934452056884766,-0.07457458972930908,0.9038581840504625,0.9003560409366165,0.0035021431138460013,False,16,14,car,car,643.503100000089,628.8367000015569,True,True,ok
000000158744.jpg,attack_03,car,592.93,92.25,638.78,121.82,True,True,0.7474115490913391,0.7420849204063416,0.005326628684997559,0.8353966178296269,0.834592670972334,0.0008039468572929032,False,9,9,car,car,709.1885000045295,710.2001000021119,True,True,ok
000000159791.jpg,attack_03,person,166.19,282.66,191.66,326.02000000000004,False,False,,,,,,,False,6,7,,,628.4164000026067,630.2549000029103,False,False,ok
000000160012.jpg,attack_03,car,507.6,5.78,613.6800000000001,73.2,True,True,0.786115288734436,0.7230766415596008,0.0630386471748352,0.8167989525633643,0.791883236537388,0.02491571602597631,False,12,11,car,car,659.7723000013502,653.0654000016511,True,True,ok
000000162415.jpg,attack_03,person,38.83,99.24,488.99,631.37,True,True,0.8407842516899109,0.8959376811981201,-0.05515342950820923,0.9500644836895694,0.9509931911285938,-0.000928707439024401,False,2,2,person,person,571.9054000001051,566.2844000034966,True,True,ok
000000167122.jpg,attack_03,car,32.73,215.81,640.0,480.0,True,True,0.45281606912612915,0.48261958360671997,-0.02980351448059082,0.8916689159997712,0.9194550993795644,-0.027786183379793217,False,4,3,car,car,631.0464999987744,628.1209000007948,True,True,ok
000000169169.jpg,attack_03,car,393.09,364.77,486.0,408.03999999999996,True,True,0.48152628540992737,0.404090017080307,0.07743626832962036,0.5788763542638136,0.9305176934355995,-0.35164133917178597,False,26,25,car,car,629.8863999982132,631.2283000006573,True,True,ok
000000170099.jpg,attack_03,person,13.96,37.42,363.07,472.45,True,True,0.9298531413078308,0.9146512746810913,0.015201866626739502,0.983374498246971,0.9697712187665913,0.013603279480379649,False,3,3,person,person,635.1559999966412,629.6109999966575,True,True,ok
000000171788.jpg,attack_03,person,64.86,108.83,426.67,626.3100000000001,True,True,0.9164450168609619,0.9116048812866211,0.00484013557434082,0.9704068261073442,0.9711535974226021,-0.0007467713152579103,False,3,3,person,person,703.2557999991695,704.4009999954142,True,True,ok
000000173302.jpg,attack_03,person,266.02,167.04,312.96,225.44,True,True,0.8542544841766357,0.8795750141143799,-0.02532052993774414,0.9529923409621398,0.9719739273554746,-0.018981586393334804,False,29,29,person,person,715.5806999944616,701.1094999979832,True,True,ok
000000176606.jpg,attack_03,car,63.32,195.27,128.52,249.29000000000002,True,True,0.6728594303131104,0.74886155128479,-0.07600212097167969,0.9597629148666799,0.9666613341783207,-0.006898419311640813,False,4,3,car,car,626.4859000002616,625.667300002533,True,True,ok
000000177934.jpg,attack_03,car,457.65,157.53,555.37,231.51,True,True,0.3292994499206543,0.5594841837882996,-0.23018473386764526,0.82573352052602,0.8135630542370779,0.012170466288942139,False,29,29,car,car,628.1816999980947,626.4030999955139,True,True,ok
000000179141.jpg,attack_03,person,276.43,0.01,561.4300000000001,467.15,True,True,0.44765132665634155,0.2871188223361969,0.16053250432014465,0.606915583992885,0.6172301386163972,-0.010314554623512162,False,10,10,person,person,631.0755999948015,626.7167999976664,True,True,ok
000000179174.jpg,attack_03,person,390.68,111.69,416.02,182.22,True,True,0.8400984406471252,0.843651533126831,-0.0035530924797058105,0.8942692524959626,0.8885723650675885,0.005696887428374042,False,53,51,person,person,696.3352000020677,695.6706999990274,True,True,ok
000000183709.jpg,attack_03,person,78.01,212.01,316.39,633.86,True,True,0.7767344117164612,0.8482557535171509,-0.0715213418006897,0.9605490489191244,0.9648860187334724,-0.004336969814347946,False,28,27,person,person,627.1082999955979,627.5953000003938,True,True,ok
000000184324.jpg,attack_03,car,276.71,237.19,344.87,270.38,True,True,0.6985775232315063,0.7803507447242737,-0.08177322149276733,0.8709169793237499,0.8946942306508053,-0.023777251327055438,False,57,52,car,car,707.588700002816,706.7244999998366,True,True,ok
000000184611.jpg,attack_03,person,64.0,109.0,639.0,432.0,False,False,,,,,,,False,26,24,,,634.6606999941287,631.0631000014837,False,False,ok
000000188296.jpg,attack_03,car,1.37,288.53,119.06,388.43999999999994,True,True,0.7131058573722839,0.4371776282787323,0.27592822909355164,0.9396413685996207,0.9189219380333564,0.02071943056626424,False,11,14,car,car,499.070899997605,508.47789999534143,True,True,ok
000000190923.jpg,attack_03,person,58.0,236.0,233.0,306.0,False,False,,,,,,,False,29,25,,,641.0759999998845,637.141100000008,False,False,ok
000000191288.jpg,attack_03,person,258.29,0.0,391.01,203.15,True,True,0.9100863337516785,0.9194541573524475,-0.009367823600769043,0.9145968002883696,0.9226884540318437,-0.008091653743474092,False,5,5,person,person,709.2875999951502,709.8321999947075,True,True,ok
000000192716.jpg,attack_03,car,137.81,595.39,234.11,640.0,True,True,0.7858690023422241,0.7959592342376709,-0.010090231895446777,0.9498822811039067,0.9470194814057786,0.0028627996981280823,False,4,4,car,car,591.9731000030879,585.1440000042203,True,True,ok
000000196141.jpg,attack_03,car,468.46,72.35,583.67,136.95,True,True,0.25255241990089417,0.40433987975120544,-0.15178745985031128,0.8223881234913286,0.5179772450822007,0.30441087840912795,False,28,24,car,car,700.5636999965645,695.9147000015946,True,True,ok
000000196759.jpg,attack_03,car,575.83,228.51,626.23,255.78,True,True,0.71787428855896,0.6688658595085144,0.04900842905044556,0.9183406118974181,0.8941393884116029,0.024201223485815215,False,8,7,car,car,637.7762999982224,633.8591000021552,True,True,ok
000000197658.jpg,attack_03,person,178.34,140.94,562.34,579.6,True,True,0.888293445110321,0.8874610066413879,0.0008324384689331055,0.9652558270413211,0.9680863916454582,-0.002830564604137109,False,3,3,person,person,524.3637000021408,527.2866999948747,True,True,ok
000000199236.jpg,attack_03,person,1.0,170.0,570.0,223.0,False,False,,,,,,,False,27,28,,,716.0839999996824,713.3583000031649,False,False,ok
000000200421.jpg,attack_03,person,126.2,122.64,502.65,473.2,True,True,0.6803584694862366,0.7947946786880493,-0.11443620920181274,0.971432806167726,0.9557062130160083,0.01572659315171765,False,7,8,person,person,634.21009999729,628.689299999678,True,True,ok
000000201934.jpg,attack_03,car,261.9,160.13,297.08,192.70999999999998,True,True,0.6541796922683716,0.6198106408119202,0.034369051456451416,0.9072246125404272,0.9072856870185976,-6.107447817038647e-05,False,13,13,car,car,626.4719999962836,635.7099000015296,True,True,ok
000000206579.jpg,attack_03,person,0.97,1.48,434.49,474.02000000000004,True,True,0.6984913349151611,0.2731955945491791,0.42529574036598206,0.6752810792949779,0.9522170980817523,-0.2769360187867743,False,5,5,person,person,629.4475000031525,635.0583999956143,True,True,ok
000000210273.jpg,attack_03,car,91.0,61.0,639.0,322.0,False,False,,,,,,,False,63,60,,,702.1667000008165,700.5500000013853,False,False,ok
000000212573.jpg,attack_03,car,0.0,118.56,168.62,255.25,True,True,0.8374651670455933,0.8243411183357239,0.013124048709869385,0.9240468037973245,0.9208727274581522,0.003174076339172327,False,21,18,car,car,539.3449000039254,541.1339999991469,True,True,ok
000000213547.jpg,attack_03,person,123.69,139.51,355.24,606.9200000000001,True,True,0.8546326756477356,0.7924110889434814,0.06222158670425415,0.9364006661159744,0.9031930932695021,0.033207572846472244,False,22,23,person,person,631.0085999939474,632.4769000057131,True,True,ok
000000213593.jpg,attack_03,car,200.12,377.47,274.5,426.0,True,True,0.5623242259025574,0.41855186223983765,0.14377236366271973,0.8965246473847747,0.8473958332593523,0.04912881412542236,False,32,31,car,car,706.5307000011671,701.9858999992721,True,True,ok
000000213605.jpg,attack_03,car,358.87,445.2,479.99,592.55,True,True,0.7496232986450195,0.7923677563667297,-0.042744457721710205,0.9624717399581437,0.953125270893557,0.009346469064586693,False,10,8,car,car,634.7720999983721,632.2339999969699,True,True,ok
000000214200.jpg,attack_03,car,28.76,487.31,427.0,626.8199999999999,True,True,0.707044780254364,0.7355652451515198,-0.02852046489715576,0.9229150311788219,0.9234983639615013,-0.0005833327826794132,False,5,5,car,car,704.7563000014634,700.1100999987102,True,True,ok
000000215723.jpg,attack_03,person,178.34,113.01,296.87,263.62,True,True,0.6582494974136353,0.5114704370498657,0.14677906036376953,0.9520744218491717,0.9566780899336917,-0.004603668084520063,False,9,10,person,person,627.6905999984592,627.5089999980992,True,True,ok
000000222094.jpg,attack_03,car,21.72,215.19,111.84,242.53,True,True,0.5124333500862122,0.5105744004249573,0.0018589496612548828,0.8298596533297538,0.7973428027695378,0.032516850560215915,False,26,23,car,car,626.4196999982232,634.8950999963563,True,True,ok
000000223747.jpg,attack_03,person,249.44,98.94,437.35,293.51,False,True,,0.2893674671649933,,,0.5010458920236488,,False,2,3,,person,637.2306999983266,645.065099997737,False,False,ok
000000224222.jpg,attack_03,person,259.27,74.58,327.46,187.45,True,True,0.9329595565795898,0.9265034794807434,0.0064560770988464355,0.9373210168270654,0.9494316666741444,-0.012110649847078991,False,4,4,person,person,700.6927000038559,705.258900001354,True,True,ok
000000226662.jpg,attack_03,person,483.59,10.59,562.43,214.15,True,True,0.3978457450866699,0.44558796286582947,-0.047742217779159546,0.8510452427021887,0.7825906834352828,0.06845455926690591,False,5,4,person,person,663.7837999951444,659.04589999991,True,True,ok
000000227898.jpg,attack_03,car,577.19,187.84,640.0,304.55,True,True,0.4150424003601074,0.5285730957984924,-0.11353069543838501,0.9624545591096968,0.932271775905282,0.03018278320441481,False,13,14,car,car,703.9272999973036,706.9163999985904,True,True,ok
000000229358.jpg,attack_03,person,464.46,0.0,640.0,423.0,True,True,0.2574639618396759,0.2600581645965576,-0.002594202756881714,0.9625452716441375,0.9647880168756415,-0.0022427452315040286,False,11,13,person,person,715.0184999991325,722.0755000016652,True,True,ok
