attack_id,image_id,filename,target_class,clean_detected,attacked_detected,clean_confidence,attacked_confidence,confidence_drop,confidence_drop_percent,clean_iou,attacked_iou,iou_drop,clean_total_detections,attacked_total_detections,detection_count_change,eligible_for_asr,attack_success,patch_filename,patch_size_pixels,patch_scale
attack_02,24243,000000024243.jpg,person,Yes,Yes,0.939824,0.931995,0.007829,0.833028,0.967460,0.961612,0.005848,8,7,-1,Yes,No,diffusion_patch_02.png,80,0.3
attack_02,25393,000000025393.jpg,car,Yes,Yes,0.737259,0.742224,-0.004965,-0.673440,0.657053,0.638003,0.019050,7,6,-1,Yes,No,diffusion_patch_02.png,13,0.3
attack_02,26926,000000026926.jpg,car,Yes,No,0.252646,0.000000,0.252646,100.000000,0.760639,0.000000,0.760639,3,2,-1,Yes,Yes,diffusion_patch_02.png,22,0.3
attack_02,33759,000000033759.jpg,person,Yes,Yes,0.906027,0.915670,-0.009643,-1.064317,0.959759,0.955896,0.003863,4,3,-1,Yes,No,diffusion_patch_02.png,58,0.3
attack_02,33854,000000033854.jpg,car,Yes,Yes,0.847102,0.374039,0.473063,55.844869,0.963081,0.738411,0.224670,15,17,2,Yes,No,diffusion_patch_02.png,61,0.3
attack_02,35682,000000035682.jpg,person,Yes,Yes,0.934950,0.924131,0.010819,1.157174,0.891452,0.886987,0.004466,12,10,-2,Yes,No,diffusion_patch_02.png,77,0.3
attack_02,40083,000000040083.jpg,car,Yes,Yes,0.958043,0.923663,0.034380,3.588565,0.964779,0.965941,-0.001162,10,10,0,Yes,No,diffusion_patch_02.png,22,0.3
attack_02,41633,000000041633.jpg,car,Yes,Yes,0.581611,0.458312,0.123299,21.199565,0.787992,0.758071,0.029921,3,3,0,Yes,No,diffusion_patch_02.png,13,0.3
attack_02,50380,000000050380.jpg,person,Yes,Yes,0.930351,0.937087,-0.006736,-0.724028,0.967788,0.971668,-0.003880,9,8,-1,Yes,No,diffusion_patch_02.png,66,0.3
attack_02,53626,000000053626.jpg,person,Yes,Yes,0.900470,0.898231,0.002239,0.248648,0.954251,0.949046,0.005205,7,9,2,Yes,No,diffusion_patch_02.png,29,0.3
attack_02,54967,000000054967.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,21,19,-2,No,No,diffusion_patch_02.png,16,0.3
attack_02,65350,000000065350.jpg,car,Yes,Yes,0.691699,0.579999,0.111700,16.148643,0.696588,0.718125,-0.021537,8,8,0,Yes,No,diffusion_patch_02.png,25,0.3
attack_02,65485,000000065485.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,1,1,0,No,No,diffusion_patch_02.png,99,0.3
attack_02,66706,000000066706.jpg,person,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,6,5,-1,No,No,diffusion_patch_02.png,42,0.3
attack_02,67616,000000067616.jpg,car,Yes,Yes,0.781987,0.795749,-0.013762,-1.759876,0.972116,0.970954,0.001162,22,22,0,Yes,No,diffusion_patch_02.png,31,0.3
attack_02,73533,000000073533.jpg,person,Yes,Yes,0.437608,0.668444,-0.230836,-52.749493,0.756913,0.743599,0.013314,5,4,-1,Yes,No,diffusion_patch_02.png,134,0.3
attack_02,74058,000000074058.jpg,person,No,Yes,0.000000,0.515264,-0.515264,,0.000000,0.552580,-0.552580,16,13,-3,No,No,diffusion_patch_02.png,22,0.3
attack_02,78823,000000078823.jpg,car,Yes,Yes,0.727214,0.609082,0.118132,16.244462,0.870087,0.898261,-0.028175,4,4,0,Yes,No,diffusion_patch_02.png,94,0.3
attack_02,82085,000000082085.jpg,person,Yes,Yes,0.800605,0.818313,-0.017708,-2.211827,0.609495,0.605025,0.004470,5,5,0,Yes,No,diffusion_patch_02.png,14,0.3
attack_02,86220,000000086220.jpg,car,Yes,Yes,0.917447,0.918910,-0.001463,-0.159464,0.952201,0.959547,-0.007345,3,3,0,Yes,No,diffusion_patch_02.png,38,0.3
attack_02,93353,000000093353.jpg,person,Yes,Yes,0.533885,0.364439,0.169446,31.738296,0.947300,0.948634,-0.001333,4,4,0,Yes,No,diffusion_patch_02.png,89,0.3
attack_02,96825,000000096825.jpg,person,Yes,Yes,0.854749,0.839724,0.015025,1.757826,0.774172,0.769968,0.004205,2,2,0,Yes,No,diffusion_patch_02.png,20,0.3
attack_02,97679,000000097679.jpg,person,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,4,4,0,No,No,diffusion_patch_02.png,11,0.3
attack_02,97924,000000097924.jpg,person,Yes,Yes,0.908306,0.908420,-0.000114,-0.012551,0.782208,0.770812,0.011395,6,6,0,Yes,No,diffusion_patch_02.png,38,0.3
attack_02,98853,000000098853.jpg,person,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,16,11,-5,No,No,diffusion_patch_02.png,54,0.3
attack_02,99024,000000099024.jpg,person,Yes,Yes,0.933563,0.870482,0.063081,6.757016,0.962075,0.960917,0.001158,2,2,0,Yes,No,diffusion_patch_02.png,61,0.3
attack_02,102411,000000102411.jpg,car,Yes,Yes,0.334507,0.638348,-0.303841,-90.832479,0.877561,0.886820,-0.009258,14,14,0,Yes,No,diffusion_patch_02.png,11,0.3
attack_02,111036,000000111036.jpg,car,Yes,Yes,0.888769,0.572612,0.316157,35.572460,0.956434,0.952882,0.003552,2,3,1,Yes,No,diffusion_patch_02.png,42,0.3
attack_02,111086,000000111086.jpg,car,Yes,Yes,0.365493,0.437550,-0.072057,-19.715015,0.933024,0.897853,0.035171,7,7,0,Yes,No,diffusion_patch_02.png,31,0.3
attack_02,114770,000000114770.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,1,1,0,No,No,diffusion_patch_02.png,58,0.3
attack_02,115870,000000115870.jpg,person,Yes,Yes,0.306887,0.379619,-0.072732,-23.699929,0.914733,0.921370,-0.006637,13,14,1,Yes,No,diffusion_patch_02.png,55,0.3
attack_02,122166,000000122166.jpg,car,Yes,Yes,0.750657,0.688251,0.062406,8.313517,0.965286,0.966285,-0.000998,13,15,2,Yes,No,diffusion_patch_02.png,46,0.3
attack_02,126592,000000126592.jpg,car,Yes,Yes,0.892763,0.885320,0.007443,0.833704,0.863973,0.860425,0.003548,12,12,0,Yes,No,diffusion_patch_02.png,17,0.3
attack_02,127263,000000127263.jpg,car,Yes,No,0.274510,0.000000,0.274510,100.000000,0.932958,0.000000,0.932958,4,3,-1,Yes,Yes,diffusion_patch_02.png,20,0.3
attack_02,131556,000000131556.jpg,person,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,3,4,1,No,No,diffusion_patch_02.png,64,0.3
attack_02,134886,000000134886.jpg,car,Yes,Yes,0.511704,0.484315,0.027389,5.352508,0.944715,0.914986,0.029729,5,5,0,Yes,No,diffusion_patch_02.png,18,0.3
attack_02,135410,000000135410.jpg,car,Yes,No,0.270825,0.000000,0.270825,100.000000,0.618758,0.000000,0.618758,9,8,-1,Yes,Yes,diffusion_patch_02.png,28,0.3
attack_02,136715,000000136715.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,17,16,-1,No,No,diffusion_patch_02.png,40,0.3
attack_02,137727,000000137727.jpg,car,Yes,Yes,0.430830,0.284023,0.146807,34.075389,0.779344,0.815374,-0.036030,14,10,-4,Yes,No,diffusion_patch_02.png,9,0.3
attack_02,138979,000000138979.jpg,car,Yes,Yes,0.944402,0.780387,0.164015,17.367075,0.943422,0.941402,0.002020,6,6,0,Yes,No,diffusion_patch_02.png,74,0.3
attack_02,142620,000000142620.jpg,person,Yes,Yes,0.904720,0.894433,0.010287,1.137037,0.965838,0.960935,0.004902,14,13,-1,Yes,No,diffusion_patch_02.png,108,0.3
attack_02,142790,000000142790.jpg,person,Yes,Yes,0.648297,0.796742,-0.148445,-22.897684,0.947400,0.940805,0.006596,7,5,-2,Yes,No,diffusion_patch_02.png,37,0.3
attack_02,147223,000000147223.jpg,car,Yes,Yes,0.882064,0.894342,-0.012278,-1.391962,0.937288,0.934341,0.002947,6,5,-1,Yes,No,diffusion_patch_02.png,41,0.3
attack_02,150265,000000150265.jpg,person,Yes,Yes,0.921276,0.911475,0.009801,1.063851,0.915796,0.913201,0.002596,8,8,0,Yes,No,diffusion_patch_02.png,60,0.3
attack_02,151820,000000151820.jpg,person,Yes,Yes,0.774091,0.709267,0.064824,8.374209,0.818299,0.776496,0.041803,23,22,-1,Yes,No,diffusion_patch_02.png,57,0.3
attack_02,152771,000000152771.jpg,car,Yes,Yes,0.716489,0.461985,0.254504,35.520992,0.905945,0.772988,0.132957,5,4,-1,Yes,No,diffusion_patch_02.png,10,0.3
attack_02,153011,000000153011.jpg,car,Yes,Yes,0.633151,0.415625,0.217526,34.356101,0.781074,0.947945,-0.166871,15,17,2,Yes,No,diffusion_patch_02.png,11,0.3
attack_02,155145,000000155145.jpg,person,Yes,Yes,0.640851,0.623401,0.017450,2.722942,0.847165,0.890858,-0.043693,6,7,1,Yes,No,diffusion_patch_02.png,8,0.3
attack_02,157928,000000157928.jpg,car,Yes,Yes,0.790102,0.796883,-0.006781,-0.858244,0.940968,0.941094,-0.000125,6,6,0,Yes,No,diffusion_patch_02.png,33,0.3
attack_02,158956,000000158956.jpg,person,Yes,Yes,0.916647,0.931861,-0.015214,-1.659745,0.976419,0.967364,0.009055,2,2,0,Yes,No,diffusion_patch_02.png,97,0.3
attack_02,160012,000000160012.jpg,car,Yes,Yes,0.748197,0.762819,-0.014622,-1.954298,0.830353,0.507593,0.322760,6,5,-1,Yes,No,diffusion_patch_02.png,20,0.3
attack_02,161609,000000161609.jpg,person,Yes,Yes,0.818511,0.805327,0.013184,1.610730,0.957729,0.959304,-0.001574,6,6,0,Yes,No,diffusion_patch_02.png,109,0.3
attack_02,161781,000000161781.jpg,person,Yes,Yes,0.941774,0.935147,0.006627,0.703672,0.972410,0.968561,0.003849,3,3,0,Yes,No,diffusion_patch_02.png,62,0.3
attack_02,162858,000000162858.jpg,car,Yes,Yes,0.881264,0.889204,-0.007940,-0.900979,0.947608,0.945205,0.002402,14,14,0,Yes,No,diffusion_patch_02.png,40,0.3
attack_02,166391,000000166391.jpg,car,Yes,No,0.512845,0.000000,0.512845,100.000000,0.923628,0.000000,0.923628,25,23,-2,Yes,Yes,diffusion_patch_02.png,14,0.3
attack_02,167067,000000167067.jpg,person,Yes,Yes,0.882833,0.725099,0.157734,17.866799,0.980297,0.912895,0.067402,2,3,1,Yes,No,diffusion_patch_02.png,111,0.3
attack_02,171382,000000171382.jpg,car,Yes,Yes,0.432245,0.307356,0.124889,28.893105,0.955769,0.956621,-0.000852,28,25,-3,Yes,No,diffusion_patch_02.png,31,0.3
attack_02,172330,000000172330.jpg,car,Yes,Yes,0.870233,0.802956,0.067277,7.730918,0.927423,0.906035,0.021388,5,5,0,Yes,No,diffusion_patch_02.png,93,0.3
attack_02,173799,000000173799.jpg,person,Yes,Yes,0.916044,0.915526,0.000518,0.056548,0.971524,0.978307,-0.006783,19,20,1,Yes,No,diffusion_patch_02.png,50,0.3
attack_02,174123,000000174123.jpg,person,Yes,Yes,0.732819,0.579571,0.153248,20.912122,0.981985,0.972721,0.009264,4,4,0,Yes,No,diffusion_patch_02.png,16,0.3
attack_02,174482,000000174482.jpg,car,Yes,Yes,0.865931,0.869477,-0.003546,-0.409501,0.922201,0.917309,0.004893,7,7,0,Yes,No,diffusion_patch_02.png,13,0.3
attack_02,175438,000000175438.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,19,18,-1,No,No,diffusion_patch_02.png,12,0.3
attack_02,176606,000000176606.jpg,car,Yes,Yes,0.589564,0.704578,-0.115014,-19.508315,0.959317,0.948743,0.010573,2,3,1,Yes,No,diffusion_patch_02.png,16,0.3
attack_02,177489,000000177489.jpg,person,Yes,Yes,0.914591,0.921634,-0.007043,-0.770071,0.958303,0.954170,0.004134,11,11,0,Yes,No,diffusion_patch_02.png,87,0.3
attack_02,177893,000000177893.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,2,2,0,No,No,diffusion_patch_02.png,7,0.3
attack_02,181499,000000181499.jpg,person,Yes,No,0.376848,0.000000,0.376848,100.000000,0.931147,0.000000,0.931147,3,2,-1,Yes,Yes,diffusion_patch_02.png,36,0.3
attack_02,181542,000000181542.jpg,car,Yes,Yes,0.861986,0.862294,-0.000308,-0.035731,0.931872,0.907534,0.024338,19,19,0,Yes,No,diffusion_patch_02.png,22,0.3
attack_02,182155,000000182155.jpg,person,Yes,Yes,0.833330,0.312512,0.520818,62.498410,0.630883,0.967718,-0.336835,11,8,-3,Yes,No,diffusion_patch_02.png,120,0.3
attack_02,188296,000000188296.jpg,car,Yes,Yes,0.524643,0.331517,0.193126,36.810936,0.935029,0.933690,0.001340,8,9,1,Yes,No,diffusion_patch_02.png,30,0.3
attack_02,191845,000000191845.jpg,person,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,43,40,-3,No,No,diffusion_patch_02.png,108,0.3
attack_02,193717,000000193717.jpg,car,Yes,No,0.329352,0.000000,0.329352,100.000000,0.938161,0.000000,0.938161,12,12,0,Yes,Yes,diffusion_patch_02.png,12,0.3
attack_02,194716,000000194716.jpg,car,Yes,Yes,0.400783,0.387123,0.013660,3.408328,0.700882,0.684363,0.016520,5,5,0,Yes,No,diffusion_patch_02.png,9,0.3
attack_02,206487,000000206487.jpg,car,Yes,Yes,0.949600,0.955813,-0.006213,-0.654275,0.872240,0.870953,0.001287,6,6,0,Yes,No,diffusion_patch_02.png,72,0.3
attack_02,207844,000000207844.jpg,person,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,34,33,-1,No,No,diffusion_patch_02.png,54,0.3
attack_02,213255,000000213255.jpg,car,Yes,Yes,0.924842,0.933261,-0.008419,-0.910318,0.900321,0.893023,0.007299,8,8,0,Yes,No,diffusion_patch_02.png,25,0.3
attack_02,213605,000000213605.jpg,car,Yes,Yes,0.902144,0.887450,0.014694,1.628787,0.968928,0.966812,0.002116,4,4,0,Yes,No,diffusion_patch_02.png,36,0.3
attack_02,214539,000000214539.jpg,person,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,10,10,0,No,No,diffusion_patch_02.png,72,0.3
attack_02,217872,000000217872.jpg,person,Yes,Yes,0.808478,0.822510,-0.014032,-1.735607,0.896638,0.957554,-0.060916,2,2,0,Yes,No,diffusion_patch_02.png,22,0.3
attack_02,220732,000000220732.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,5,5,0,No,No,diffusion_patch_02.png,13,0.3
attack_02,222094,000000222094.jpg,car,No,Yes,0.000000,0.340942,-0.340942,,0.000000,0.549713,-0.549713,10,11,1,No,No,diffusion_patch_02.png,8,0.3
attack_02,225532,000000225532.jpg,car,Yes,Yes,0.815739,0.816460,-0.000721,-0.088386,0.857183,0.917670,-0.060487,3,4,1,Yes,No,diffusion_patch_02.png,39,0.3
attack_02,227511,000000227511.jpg,car,Yes,Yes,0.919427,0.920894,-0.001467,-0.159556,0.989531,0.991266,-0.001735,7,6,-1,Yes,No,diffusion_patch_02.png,26,0.3
attack_02,228436,000000228436.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,20,16,-4,No,No,diffusion_patch_02.png,14,0.3
attack_02,230819,000000230819.jpg,person,Yes,Yes,0.901378,0.907652,-0.006274,-0.696045,0.957854,0.947351,0.010503,3,3,0,Yes,No,diffusion_patch_02.png,24,0.3
attack_02,236599,000000236599.jpg,person,Yes,Yes,0.723724,0.599972,0.123752,17.099336,0.835432,0.772897,0.062535,17,14,-3,Yes,No,diffusion_patch_02.png,8,0.3
attack_02,237118,000000237118.jpg,person,Yes,Yes,0.924212,0.918705,0.005507,0.595859,0.956016,0.952398,0.003619,3,4,1,Yes,No,diffusion_patch_02.png,68,0.3
attack_02,238410,000000238410.jpg,person,Yes,Yes,0.554241,0.684483,-0.130242,-23.499164,0.566499,0.570994,-0.004495,26,20,-6,Yes,No,diffusion_patch_02.png,74,0.3
attack_02,249180,000000249180.jpg,person,Yes,Yes,0.804782,0.827362,-0.022580,-2.805729,0.818499,0.814493,0.004005,2,2,0,Yes,No,diffusion_patch_02.png,18,0.3
attack_02,255917,000000255917.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,20,20,0,No,No,diffusion_patch_02.png,25,0.3
attack_02,261318,000000261318.jpg,person,Yes,Yes,0.598208,0.513669,0.084539,14.132041,0.669549,0.677842,-0.008293,8,7,-1,Yes,No,diffusion_patch_02.png,64,0.3
attack_02,263594,000000263594.jpg,car,Yes,Yes,0.868975,0.855378,0.013597,1.564717,0.926073,0.927650,-0.001577,9,10,1,Yes,No,diffusion_patch_02.png,45,0.3
attack_02,263969,000000263969.jpg,person,Yes,Yes,0.852910,0.773839,0.079071,9.270732,0.951737,0.941255,0.010482,4,6,2,Yes,No,diffusion_patch_02.png,124,0.3
attack_02,269942,000000269942.jpg,car,Yes,Yes,0.861943,0.879068,-0.017125,-1.986790,0.978044,0.980109,-0.002065,5,5,0,Yes,No,diffusion_patch_02.png,15,0.3
attack_02,270122,000000270122.jpg,person,Yes,Yes,0.789444,0.750884,0.038560,4.884450,0.901647,0.922595,-0.020948,1,1,0,Yes,No,diffusion_patch_02.png,11,0.3
attack_02,271997,000000271997.jpg,person,Yes,Yes,0.844354,0.828697,0.015657,1.854317,0.975313,0.963404,0.011909,2,2,0,Yes,No,diffusion_patch_02.png,145,0.3
attack_02,273198,000000273198.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,5,5,0,No,No,diffusion_patch_02.png,10,0.3
attack_02,275392,000000275392.jpg,person,Yes,Yes,0.827915,0.830062,-0.002147,-0.259326,0.539635,0.534858,0.004777,2,2,0,Yes,No,diffusion_patch_02.png,60,0.3
attack_02,276720,000000276720.jpg,car,Yes,Yes,0.600394,0.531944,0.068450,11.400847,0.693098,0.688116,0.004982,6,8,2,Yes,No,diffusion_patch_02.png,10,0.3
attack_02,277005,000000277005.jpg,person,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,16,17,1,No,No,diffusion_patch_02.png,23,0.3
attack_02,278705,000000278705.jpg,car,Yes,Yes,0.813368,0.775845,0.037523,4.613287,0.943788,0.948531,-0.004743,7,7,0,Yes,No,diffusion_patch_02.png,41,0.3
attack_02,279714,000000279714.jpg,car,Yes,Yes,0.946296,0.949988,-0.003692,-0.390153,0.937797,0.940139,-0.002342,1,1,0,Yes,No,diffusion_patch_02.png,52,0.3
attack_02,284725,000000284725.jpg,car,Yes,Yes,0.904658,0.904421,0.000237,0.026198,0.964165,0.962774,0.001391,7,8,1,Yes,No,diffusion_patch_02.png,26,0.3
attack_02,289594,000000289594.jpg,person,Yes,Yes,0.857591,0.860598,-0.003007,-0.350633,0.877584,0.871292,0.006292,2,2,0,Yes,No,diffusion_patch_02.png,20,0.3
attack_02,291619,000000291619.jpg,person,Yes,Yes,0.930608,0.916956,0.013652,1.466998,0.877162,0.881590,-0.004428,5,4,-1,Yes,No,diffusion_patch_02.png,30,0.3
attack_02,292236,000000292236.jpg,person,Yes,Yes,0.887781,0.896404,-0.008623,-0.971298,0.950447,0.962001,-0.011554,6,7,1,Yes,No,diffusion_patch_02.png,33,0.3
attack_02,295478,000000295478.jpg,person,Yes,Yes,0.874053,0.887318,-0.013265,-1.517643,0.957471,0.956286,0.001185,2,2,0,Yes,No,diffusion_patch_02.png,59,0.3
attack_02,295809,000000295809.jpg,car,Yes,Yes,0.459970,0.468181,-0.008211,-1.785116,0.960902,0.975187,-0.014285,15,14,-1,Yes,No,diffusion_patch_02.png,11,0.3
attack_02,296649,000000296649.jpg,car,Yes,Yes,0.833840,0.856210,-0.022370,-2.682769,0.932949,0.938145,-0.005195,17,20,3,Yes,No,diffusion_patch_02.png,28,0.3
attack_02,296657,000000296657.jpg,person,Yes,Yes,0.906671,0.883443,0.023228,2.561900,0.980397,0.981132,-0.000736,6,7,1,Yes,No,diffusion_patch_02.png,57,0.3
attack_02,302107,000000302107.jpg,person,Yes,Yes,0.929202,0.926566,0.002636,0.283684,0.980527,0.965694,0.014833,6,4,-2,Yes,No,diffusion_patch_02.png,76,0.3
attack_02,303566,000000303566.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,19,20,1,No,No,diffusion_patch_02.png,10,0.3
attack_02,309964,000000309964.jpg,car,Yes,Yes,0.645681,0.641508,0.004173,0.646294,0.895140,0.901669,-0.006529,5,6,1,Yes,No,diffusion_patch_02.png,29,0.3
attack_02,310072,000000310072.jpg,car,Yes,Yes,0.898636,0.888073,0.010563,1.175448,0.976468,0.979621,-0.003153,4,4,0,Yes,No,diffusion_patch_02.png,21,0.3
attack_02,310862,000000310862.jpg,person,Yes,Yes,0.826451,0.709777,0.116674,14.117473,0.927915,0.943140,-0.015226,2,5,3,Yes,No,diffusion_patch_02.png,172,0.3
attack_02,312192,000000312192.jpg,person,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,12,12,0,No,No,diffusion_patch_02.png,64,0.3
attack_02,315187,000000315187.jpg,car,Yes,Yes,0.817813,0.828763,-0.010950,-1.338937,0.938874,0.942257,-0.003383,5,5,0,Yes,No,diffusion_patch_02.png,15,0.3
attack_02,315450,000000315450.jpg,car,Yes,Yes,0.902572,0.900281,0.002291,0.253830,0.919868,0.915527,0.004341,6,6,0,Yes,No,diffusion_patch_02.png,21,0.3
attack_02,322864,000000322864.jpg,car,Yes,Yes,0.658206,0.263045,0.395161,60.036068,0.692367,0.907945,-0.215578,7,8,1,Yes,No,diffusion_patch_02.png,65,0.3
attack_02,323571,000000323571.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,6,8,2,No,No,diffusion_patch_02.png,11,0.3
attack_02,324158,000000324158.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,9,10,1,No,No,diffusion_patch_02.png,5,0.3
attack_02,326541,000000326541.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,7,7,0,No,No,diffusion_patch_02.png,26,0.3
attack_02,326627,000000326627.jpg,car,Yes,Yes,0.836720,0.785586,0.051134,6.111244,0.936729,0.942351,-0.005623,7,7,0,Yes,No,diffusion_patch_02.png,12,0.3
attack_02,327617,000000327617.jpg,person,Yes,Yes,0.862518,0.830935,0.031583,3.661721,0.859037,0.851103,0.007934,2,3,1,Yes,No,diffusion_patch_02.png,57,0.3
attack_02,331604,000000331604.jpg,person,Yes,Yes,0.807190,0.818968,-0.011778,-1.459136,0.840553,0.855035,-0.014482,3,3,0,Yes,No,diffusion_patch_02.png,21,0.3
attack_02,333402,000000333402.jpg,person,Yes,Yes,0.910670,0.911210,-0.000540,-0.059297,0.970425,0.969010,0.001416,3,3,0,Yes,No,diffusion_patch_02.png,26,0.3
attack_02,334006,000000334006.jpg,car,Yes,Yes,0.580439,0.583300,-0.002861,-0.492903,0.957894,0.962275,-0.004381,5,5,0,Yes,No,diffusion_patch_02.png,36,0.3
attack_02,334309,000000334309.jpg,car,Yes,Yes,0.595640,0.640453,-0.044813,-7.523504,0.896832,0.879877,0.016955,5,6,1,Yes,No,diffusion_patch_02.png,12,0.3
attack_02,334483,000000334483.jpg,person,Yes,Yes,0.893571,0.887064,0.006507,0.728202,0.952847,0.949172,0.003675,13,14,1,Yes,No,diffusion_patch_02.png,70,0.3
attack_02,336232,000000336232.jpg,person,Yes,Yes,0.844278,0.851170,-0.006892,-0.816319,0.864018,0.869440,-0.005422,33,34,1,Yes,No,diffusion_patch_02.png,27,0.3
attack_02,338219,000000338219.jpg,person,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,11,11,0,No,No,diffusion_patch_02.png,15,0.3
attack_02,338718,000000338718.jpg,car,Yes,Yes,0.885386,0.851658,0.033728,3.809412,0.915965,0.912819,0.003146,2,2,0,Yes,No,diffusion_patch_02.png,53,0.3
attack_02,338986,000000338986.jpg,car,Yes,No,0.665034,0.000000,0.665034,100.000000,0.912807,0.000000,0.912807,4,1,-3,Yes,Yes,diffusion_patch_02.png,31,0.3
attack_02,343803,000000343803.jpg,person,Yes,Yes,0.916845,0.928686,-0.011841,-1.291494,0.984572,0.977535,0.007037,2,2,0,Yes,No,diffusion_patch_02.png,94,0.3
attack_02,344029,000000344029.jpg,car,Yes,Yes,0.677694,0.688893,-0.011199,-1.652516,0.808007,0.838086,-0.030080,10,8,-2,Yes,No,diffusion_patch_02.png,12,0.3
attack_02,344909,000000344909.jpg,car,Yes,Yes,0.554599,0.442161,0.112438,20.273747,0.901229,0.706579,0.194650,4,4,0,Yes,No,diffusion_patch_02.png,12,0.3
attack_02,345941,000000345941.jpg,person,Yes,Yes,0.766159,0.742602,0.023557,3.074688,0.832610,0.820004,0.012606,5,5,0,Yes,No,diffusion_patch_02.png,41,0.3
attack_02,346232,000000346232.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,13,14,1,No,No,diffusion_patch_02.png,15,0.3
attack_02,347254,000000347254.jpg,person,Yes,Yes,0.837853,0.896222,-0.058369,-6.966497,0.945572,0.939334,0.006237,6,6,0,Yes,No,diffusion_patch_02.png,96,0.3
