attack_id,image_id,target_class,clean_image,patched_image,clean_detected,patched_detected,clean_confidence,patched_confidence,clean_bbox,patched_bbox,clean_iou,patched_iou,confidence_drop,iou_drop,eligible,attack_success,clean_prediction_count,patched_prediction_count,inference_time_ms_clean,inference_time_ms_patched
attack_05,17029,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000017029.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000017029.jpg,True,True,0.8482272028923035,0.9453381299972534,"[52.758121490478516, 25.525001525878906, 563.2025146484375, 175.76104736328125]","[53.65425109863281, 24.889263153076172, 563.2338256835938, 176.41238403320312]",0.9625364343050905,0.96444723070314,-0.09711092710494995,-0.0019107963980494747,True,False,300,300,54.52710000099614,54.99950000375975
attack_05,17178,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000017178.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000017178.jpg,True,True,0.9294669032096863,0.9351873397827148,"[433.52276611328125, 107.7143325805664, 639.8374633789062, 421.5361022949219]","[433.43243408203125, 107.75935363769531, 639.8295288085938, 421.58221435546875]",0.9796577685458299,0.9794809396795923,-0.0057204365730285645,0.00017682886623759941,True,False,300,300,54.96599999605678,54.03899999510031
attack_05,17379,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000017379.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000017379.jpg,True,True,0.617721438407898,0.6307117938995361,"[216.0470428466797, 232.98849487304688, 262.69476318359375, 316.12750244140625]","[215.33827209472656, 233.29702758789062, 262.46441650390625, 315.70318603515625]",0.9535443988884521,0.9418755212940085,-0.012990355491638184,0.011668877594443572,True,False,300,300,54.96510000375565,54.33169999741949
attack_05,18837,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000018837.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000018837.jpg,True,True,0.7153945565223694,0.7560315132141113,"[589.24365234375, 258.541748046875, 623.6190185546875, 296.364990234375]","[589.7991333007812, 259.1752624511719, 623.5850219726562, 295.67779541015625]",0.7495206620875138,0.732741248518935,-0.04063695669174194,0.016779413568578816,True,False,300,300,55.165500001749024,54.33649999758927
attack_05,19432,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000019432.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000019432.jpg,True,True,0.9453110694885254,0.9481939077377319,"[55.651878356933594, 25.82686996459961, 208.30499267578125, 434.33984375]","[52.79914855957031, 26.0288143157959, 208.6848602294922, 435.2119445800781]",0.9816418269345636,0.9694346928761776,-0.002882838249206543,0.012207134058386027,True,False,300,300,54.82089999713935,54.82510000001639
attack_05,19924,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000019924.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000019924.jpg,True,True,0.96859210729599,0.9712475538253784,"[17.343828201293945, 28.598949432373047, 448.8623352050781, 496.96343994140625]","[17.085811614990234, 28.492719650268555, 448.71759033203125, 496.9147033691406]",0.9856670140910211,0.9858038690527361,-0.0026554465293884277,-0.000136854961715005,True,False,300,300,55.90169999777572,56.091999998898245
attack_05,20992,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000020992.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000020992.jpg,True,True,0.9661126136779785,0.9583357572555542,"[0.09903311729431152, 0.654360294342041, 500.0221862792969, 330.8493957519531]","[0.3653615713119507, 0.21842113137245178, 499.3809509277344, 330.98504638671875]",0.9926780654029362,0.991295056178477,0.007776856422424316,0.0013830092244592196,True,False,300,300,55.95309999625897,56.167299997468945
attack_05,21839,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000021839.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000021839.jpg,True,True,0.6909421682357788,0.6322428584098816,"[-0.022569000720977783, 461.5296630859375, 28.577463150024414, 517.8727416992188]","[0.06318926811218262, 468.94293212890625, 24.663530349731445, 517.9808349609375]",0.7983772097504811,0.5985367459678291,0.05869930982589722,0.19984046378265197,True,False,300,300,54.245800005446654,54.51669999456499
attack_05,21879,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000021879.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000021879.jpg,True,True,0.9501028060913086,0.9454232454299927,"[275.77459716796875, 77.31612396240234, 405.9935302734375, 303.9562683105469]","[275.6604309082031, 77.28897094726562, 405.93389892578125, 304.0464172363281]",0.9692788083987266,0.9708326407728376,0.004679560661315918,-0.0015538323741109972,True,False,300,300,54.768300004070625,55.35979999694973
attack_05,21903,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000021903.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000021903.jpg,True,True,0.9431104063987732,0.9385223984718323,"[327.11163330078125, 223.16944885253906, 553.0335083007812, 477.9816589355469]","[325.9057312011719, 223.23818969726562, 553.0039672851562, 477.67388916015625]",0.9424859336100864,0.9389913427285022,0.004588007926940918,0.003494590881584214,True,False,300,300,55.15799999557203,55.07230000512209
attack_05,22755,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000022755.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000022755.jpg,True,True,0.39823925495147705,0.6837887167930603,"[363.96478271484375, 225.66722106933594, 421.3243103027344, 252.4011688232422]","[364.20770263671875, 226.51075744628906, 421.423583984375, 252.80747985839844]",0.8339264597466617,0.8684444406541926,-0.28554946184158325,-0.03451798090753089,True,False,300,300,54.12169999908656,54.29390000062995
attack_05,23272,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000023272.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000023272.jpg,True,True,0.9488325715065002,0.9290207624435425,"[0.34999847412109375, 1.0312423706054688, 500.3473815917969, 372.57891845703125]","[0.3676414489746094, 0.7395409345626831, 500.3594055175781, 372.7752380371094]",0.9909193484559565,0.991118460067569,0.019811809062957764,-0.00019911161161245694,True,False,300,300,56.11839999619406,56.203399995865766
attack_05,25393,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000025393.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000025393.jpg,True,True,0.8963434100151062,0.8220791816711426,"[0.21167993545532227, 197.37669372558594, 73.93634796142578, 241.20425415039062]","[0.21955490112304688, 197.2422637939453, 73.5157470703125, 240.926025390625]",0.6521234327707747,0.6580948428472737,0.07426422834396362,-0.00597141007649904,True,False,300,300,54.5399999973597,55.06039999454515
attack_05,26204,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000026204.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000026204.jpg,True,True,0.9514064788818359,0.9519014954566956,"[163.74473571777344, 245.9686279296875, 291.9891357421875, 332.18212890625]","[163.72604370117188, 245.88784790039062, 291.8995666503906, 332.3443908691406]",0.9543706640920536,0.9543222152283865,-0.0004950165748596191,4.844886366717205e-05,True,False,300,300,53.98340000101598,54.74820000381442
attack_05,26465,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000026465.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000026465.jpg,True,True,0.8387512564659119,0.8425437211990356,"[0.3131479024887085, 0.8121952414512634, 132.85533142089844, 301.832275390625]","[0.4384666681289673, 1.0011122226715088, 133.40231323242188, 303.08685302734375]",0.9672805601325144,0.9580021230817959,-0.0037924647331237793,0.009278437050718513,True,False,300,300,55.86369999946328,56.29339999723015
attack_05,26926,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000026926.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000026926.jpg,True,True,0.7496687769889832,0.7014898657798767,"[133.32054138183594, 158.32821655273438, 210.42477416992188, 256.0131530761719]","[133.17161560058594, 158.4145965576172, 210.092529296875, 255.98193359375]",0.8430714932841022,0.846099303528423,0.048178911209106445,-0.00302781024432075,True,False,300,300,54.63059999601683,55.45220000203699
attack_05,27768,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000027768.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000027768.jpg,True,True,0.3941586911678314,0.5115709900856018,"[578.852783203125, 372.8581848144531, 611.6488647460938, 458.34478759765625]","[579.38720703125, 373.26409912109375, 611.8529663085938, 432.3078918457031]",0.8224487973832981,0.607837716456681,-0.11741229891777039,0.21461108092661707,True,False,300,300,53.8959999976214,53.96340000152122
attack_05,31093,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000031093.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000031093.jpg,True,True,0.9524168968200684,0.9470954537391663,"[219.67800903320312, 81.78964233398438, 445.05816650390625, 330.9033203125]","[220.15655517578125, 81.69255828857422, 444.87579345703125, 330.02862548828125]",0.9445140901151442,0.9452871524063902,0.0053214430809021,-0.0007730622912459628,True,False,300,300,54.594000001088716,54.18939999799477
attack_05,32334,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000032334.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000032334.jpg,True,False,0.3305060565471649,,"[586.1729125976562, 135.17892456054688, 632.64013671875, 166.9652099609375]",,0.7365996017025822,,,,True,True,300,300,55.67660000087926,55.097100004786626
attack_05,34452,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000034452.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000034452.jpg,True,True,0.9461191296577454,0.9453915953636169,"[323.25970458984375, 180.0785369873047, 408.5956115722656, 313.5268249511719]","[323.1543273925781, 179.93487548828125, 408.52984619140625, 313.59735107421875]",0.8946059408479777,0.8977843224271869,0.000727534294128418,-0.003178381579209133,True,False,300,300,54.82009999832371,54.78210000001127
attack_05,36539,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000036539.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000036539.jpg,True,True,0.9367860555648804,0.9336616396903992,"[174.86058044433594, 296.3522644042969, 259.864990234375, 534.74365234375]","[174.89480590820312, 296.0371398925781, 259.87298583984375, 534.360107421875]",0.8626825026579321,0.8647828450269278,0.003124415874481201,-0.0021003423689957,True,False,300,300,54.444599998532794,54.381000001740176
attack_05,37670,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000037670.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000037670.jpg,True,True,0.9202060699462891,0.9309229254722595,"[448.99456787109375, 17.012807846069336, 640.31298828125, 181.12203979492188]","[437.80804443359375, 16.59916114807129, 640.146240234375, 181.06695556640625]",0.8789231292130234,0.9265118650372433,-0.010716855525970459,-0.04758873582421985,True,False,300,300,55.83999999362277,55.92770000657765
attack_05,37988,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000037988.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000037988.jpg,True,True,0.9486154913902283,0.9476414322853088,"[307.55596923828125, 151.7700958251953, 406.473388671875, 454.5157775878906]","[307.39569091796875, 150.74520874023438, 406.61492919921875, 454.4620361328125]",0.9470864769076021,0.951016424868177,0.0009740591049194336,-0.003929947960574887,True,False,300,300,54.87670000002254,54.61809999542311
attack_05,39484,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000039484.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000039484.jpg,True,True,0.9268678426742554,0.9311861395835876,"[35.575416564941406, 364.6031188964844, 267.3245849609375, 436.4139404296875]","[35.51457214355469, 364.5287780761719, 267.1163635253906, 436.3176574707031]",0.969027187990697,0.9673416695539122,-0.004318296909332275,0.001685518436784772,True,False,300,300,54.76269999780925,54.647299999487586
attack_05,41633,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000041633.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000041633.jpg,True,True,0.7780271172523499,0.7411487698554993,"[562.5670776367188, 327.6102600097656, 617.6389770507812, 369.74029541015625]","[564.406494140625, 327.6739501953125, 620.0366821289062, 368.80059814453125]",0.7914503939294497,0.7804330651661455,0.036878347396850586,0.01101732876330419,True,False,300,300,55.15369999920949,54.885099998500664
attack_05,42102,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000042102.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000042102.jpg,True,True,0.9691684246063232,0.9703525900840759,"[16.651817321777344, 4.069557189941406, 245.6681671142578, 631.1050415039062]","[16.810834884643555, 4.316596984863281, 245.53814697265625, 630.4625854492188]",0.9533913475614709,0.9559522157376678,-0.0011841654777526855,-0.002560868176196829,True,False,300,300,55.809099998441525,61.211799999000505
attack_05,43435,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000043435.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000043435.jpg,True,True,0.8614916801452637,0.8267848491668701,"[183.29745483398438, 428.0177307128906, 214.9810791015625, 474.29541015625]","[183.0386199951172, 428.0888366699219, 215.69993591308594, 475.863037109375]",0.8513719530477714,0.8446883440026643,0.034706830978393555,0.0066836090451070085,True,False,300,300,54.33610000181943,53.650599998945836
attack_05,43737,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000043737.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000043737.jpg,True,True,0.2514527142047882,0.5140179395675659,"[112.25286865234375, 414.8611755371094, 190.4580078125, 452.40582275390625]","[112.00850677490234, 414.7076721191406, 192.0911102294922, 451.158935546875]",0.8934845580849222,0.8794809359484707,-0.2625652253627777,0.014003622136451566,True,False,300,300,54.12290000094799,54.36589999590069
attack_05,44590,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000044590.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000044590.jpg,False,False,,,,,,,,,False,False,300,300,54.09010000585113,54.4787000035285
attack_05,45070,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000045070.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000045070.jpg,True,True,0.9260603189468384,0.927444577217102,"[103.04637908935547, 41.697296142578125, 437.8300476074219, 587.394287109375]","[103.39229583740234, 41.91161346435547, 437.07989501953125, 588.9503784179688]",0.7912331670223385,0.7911994274502558,-0.0013842582702636719,3.3739572082636116e-05,True,False,300,300,55.48659999476513,55.671199996140786
attack_05,45596,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000045596.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000045596.jpg,True,True,0.8206967115402222,0.7853307723999023,"[61.21839904785156, 398.26727294921875, 81.88013458251953, 437.4165344238281]","[61.47043991088867, 398.470703125, 81.70352172851562, 437.23388671875]",0.8902960878144794,0.863228099045923,0.035365939140319824,0.027067988768556428,True,False,300,300,54.11699999967823,54.65530000219587
attack_05,46497,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000046497.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000046497.jpg,True,True,0.8621623516082764,0.81379634141922,"[131.1280059814453, 53.24431228637695, 329.8179016113281, 330.1667785644531]","[131.42044067382812, 52.58959197998047, 330.2642822265625, 329.9756774902344]",0.9653167847327602,0.9672812583013647,0.048366010189056396,-0.001964473568604519,True,False,300,300,55.91080000158399,56.22109999967506
attack_05,48564,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000048564.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000048564.jpg,True,True,0.9749743342399597,0.9767850041389465,"[0.09923416376113892, 0.9209442138671875, 427.0528259277344, 635.150390625]","[0.10078668594360352, 0.7970046997070312, 427.0823974609375, 634.8380126953125]",0.9769518184164359,0.9771780429724914,-0.0018106698989868164,-0.00022622455605558756,True,False,300,300,55.857400002423674,55.88739999802783
attack_05,51314,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000051314.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000051314.jpg,True,True,0.957160472869873,0.9606111645698547,"[225.1477813720703, 42.8594970703125, 451.9012451171875, 345.1683654785156]","[224.978515625, 42.876319885253906, 452.16259765625, 343.9631042480469]",0.9387614880440543,0.9406504946340344,-0.0034506916999816895,-0.0018890065899800357,True,False,300,300,55.66800000087824,55.95810000522761
attack_05,52412,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000052412.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000052412.jpg,False,False,,,,,,,,,False,False,300,300,53.9344000062556,53.773899999214336
attack_05,54593,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000054593.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000054593.jpg,True,True,0.9185556769371033,0.8645896315574646,"[112.6402587890625, 72.54077911376953, 310.7386474609375, 182.48004150390625]","[114.36966705322266, 73.98504638671875, 310.7507019042969, 181.44247436523438]",0.9610778169236267,0.9558985138794815,0.05396604537963867,0.005179303044145156,True,False,300,300,54.90019999706419,55.30929999804357
attack_05,54967,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000054967.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000054967.jpg,False,False,,,,,,,,,False,False,300,300,54.338399997504894,53.86999999609543
attack_05,55150,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000055150.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000055150.jpg,True,True,0.2566450536251068,0.6296032071113586,"[427.8674011230469, -0.5159187912940979, 639.83056640625, 422.54522705078125]","[418.74847412109375, 0.2457016110420227, 639.927978515625, 421.6143798828125]",0.8933623401053681,0.8603622739198853,-0.37295815348625183,0.03300006618548279,True,False,300,300,55.23499999981141,55.131599998276215
attack_05,66038,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000066038.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000066038.jpg,True,True,0.8997321724891663,0.896724283695221,"[269.227783203125, 242.726318359375, 330.3851623535156, 349.9149475097656]","[269.650146484375, 243.02481079101562, 330.9405517578125, 350.082763671875]",0.9392714383104241,0.9257293134943888,0.0030078887939453125,0.013542124816035339,True,False,300,300,55.06819999573054,54.84749999595806
attack_05,66231,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000066231.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000066231.jpg,True,True,0.9415497779846191,0.9380979537963867,"[330.29254150390625, 135.66807556152344, 446.86663818359375, 422.31890869140625]","[330.34381103515625, 135.75845336914062, 446.5444641113281, 421.6599426269531]",0.9391383862879845,0.9403176382640236,0.003451824188232422,-0.0011792519760390752,True,False,300,300,55.039300001226366,55.16830000124173
attack_05,66771,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000066771.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000066771.jpg,True,True,0.967322051525116,0.970294713973999,"[0.2979087829589844, 0.6390094757080078, 343.5494384765625, 401.5999755859375]","[0.23118972778320312, 0.7764101028442383, 343.5400390625, 402.0931396484375]",0.9323346902041835,0.9329621660192003,-0.0029726624488830566,-0.0006274758150168758,True,False,300,300,55.37370000092778,55.352199997287244
attack_05,67213,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000067213.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000067213.jpg,True,True,0.8249809145927429,0.8222795128822327,"[0.31607627868652344, 306.0389709472656, 201.92176818847656, 409.94268798828125]","[0.27324676513671875, 305.5115661621094, 201.89605712890625, 410.0847473144531]",0.9492005723053257,0.9551042236466739,0.002701401710510254,-0.005903651341348182,True,False,300,300,54.78959999891231,54.82240000128513
attack_05,67616,car,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000067616.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000067616.jpg,True,True,0.9433116316795349,0.929410457611084,"[392.5699462890625, 341.4597473144531, 538.6761474609375, 444.4657287597656]","[392.79376220703125, 341.2768859863281, 538.6552734375, 444.45001220703125]",0.967056696662266,0.9672468853413279,0.013901174068450928,-0.00019018867906184234,True,False,300,300,54.26359999546548,54.8930000004475
attack_05,73153,person,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\clean_images\000000073153.jpg,D:\project CS\RT-DETRv2-COCO-Attack\source_data\attack_05\patched_images\000000073153.jpg,True,True,0.9455164670944214,0.9430779814720154,"[201.8668212890625, 22.493515014648438, 400.78076171875, 636.8112182617188]","[201.94876098632812, 22.194805145263672, 400.7552490234375, 636.896484375]",0.9396509668510913,0.9404635720887925,0.002438485622406006,-0.0008126052377012138,True,False,300,300,55.22610000480199,55.254899998544715
