attack_id,image_id,clean_filename,patched_filename,pair_verified,target_class,clean_wh,patched_wh,status,reason
attack_04,50811,000000050811.jpg,000000050811.jpg,yes,person,640x605,640x605,verified,
attack_04,51610,000000051610.jpg,000000051610.jpg,yes,person,640x427,640x427,verified,
attack_04,52412,000000052412.jpg,000000052412.jpg,yes,car,640x426,640x426,verified,
attack_04,53529,000000053529.jpg,000000053529.jpg,yes,person,500x333,500x333,verified,
attack_04,54967,000000054967.jpg,000000054967.jpg,yes,car,424x640,424x640,verified,
attack_04,55150,000000055150.jpg,000000055150.jpg,yes,car,640x426,640x426,verified,
attack_04,57150,000000057150.jpg,000000057150.jpg,yes,person,240x320,240x320,verified,
attack_04,58539,000000058539.jpg,000000058539.jpg,yes,car,640x421,640x421,verified,
attack_04,63154,000000063154.jpg,000000063154.jpg,yes,person,640x426,640x426,verified,
attack_04,64868,000000064868.jpg,000000064868.jpg,yes,person,500x375,500x375,verified,
attack_04,67213,000000067213.jpg,000000067213.jpg,yes,car,640x485,640x485,verified,
attack_04,67310,000000067310.jpg,000000067310.jpg,yes,person,486x640,486x640,verified,
attack_04,69356,000000069356.jpg,000000069356.jpg,yes,person,640x505,640x505,verified,
attack_04,73702,000000073702.jpg,000000073702.jpg,yes,person,464x640,464x640,verified,
attack_04,74058,000000074058.jpg,000000074058.jpg,yes,car,640x427,640x427,verified,
attack_04,76416,000000076416.jpg,000000076416.jpg,yes,person,640x480,640x480,verified,
attack_04,76417,000000076417.jpg,000000076417.jpg,yes,car,640x478,640x478,verified,
attack_04,76625,000000076625.jpg,000000076625.jpg,yes,person,640x480,640x480,verified,
attack_04,78823,000000078823.jpg,000000078823.jpg,yes,car,640x480,640x480,verified,
attack_04,79969,000000079969.jpg,000000079969.jpg,yes,person,426x640,426x640,verified,
attack_04,80340,000000080340.jpg,000000080340.jpg,yes,person,640x427,640x427,verified,
attack_04,80932,000000080932.jpg,000000080932.jpg,yes,person,480x640,480x640,verified,
attack_04,81738,000000081738.jpg,000000081738.jpg,yes,person,640x480,640x480,verified,
attack_04,84362,000000084362.jpg,000000084362.jpg,yes,person,640x480,640x480,verified,
attack_04,85376,000000085376.jpg,000000085376.jpg,yes,car,480x640,480x640,verified,
attack_04,85682,000000085682.jpg,000000085682.jpg,yes,person,640x427,640x427,verified,
attack_04,86582,000000086582.jpg,000000086582.jpg,yes,person,640x427,640x427,verified,
attack_04,87144,000000087144.jpg,000000087144.jpg,yes,car,640x480,640x480,verified,
attack_04,89078,000000089078.jpg,000000089078.jpg,yes,person,479x640,479x640,verified,
attack_04,89648,000000089648.jpg,000000089648.jpg,yes,person,640x427,640x427,verified,
attack_04,91406,000000091406.jpg,000000091406.jpg,yes,person,640x424,640x424,verified,
attack_04,93154,000000093154.jpg,000000093154.jpg,yes,car,427x640,427x640,verified,
attack_04,93261,000000093261.jpg,000000093261.jpg,yes,person,500x375,500x375,verified,
attack_04,94751,000000094751.jpg,000000094751.jpg,yes,car,375x500,375x500,verified,
attack_04,97679,000000097679.jpg,000000097679.jpg,yes,car,640x480,640x480,verified,
attack_04,97988,000000097988.jpg,000000097988.jpg,yes,person,612x612,612x612,verified,
attack_04,98392,000000098392.jpg,000000098392.jpg,yes,car,480x640,480x640,verified,
attack_04,99039,000000099039.jpg,000000099039.jpg,yes,person,640x480,640x480,verified,
attack_04,102411,000000102411.jpg,000000102411.jpg,yes,car,640x427,640x427,verified,
attack_04,102805,000000102805.jpg,000000102805.jpg,yes,car,640x426,640x426,verified,
attack_04,104424,000000104424.jpg,000000104424.jpg,yes,person,424x640,424x640,verified,
attack_04,105923,000000105923.jpg,000000105923.jpg,yes,car,640x468,640x468,verified,
attack_04,107087,000000107087.jpg,000000107087.jpg,yes,car,640x427,640x427,verified,
attack_04,108503,000000108503.jpg,000000108503.jpg,yes,person,640x427,640x427,verified,
attack_04,110042,000000110042.jpg,000000110042.jpg,yes,person,425x640,425x640,verified,
attack_04,110784,000000110784.jpg,000000110784.jpg,yes,person,433x640,433x640,verified,
attack_04,118921,000000118921.jpg,000000118921.jpg,yes,person,640x427,640x427,verified,
attack_04,119516,000000119516.jpg,000000119516.jpg,yes,person,640x427,640x427,verified,
attack_04,121031,000000121031.jpg,000000121031.jpg,yes,person,640x451,640x451,verified,
attack_04,121506,000000121506.jpg,000000121506.jpg,yes,car,612x612,612x612,verified,
attack_04,122962,000000122962.jpg,000000122962.jpg,yes,person,640x424,640x424,verified,
attack_04,123213,000000123213.jpg,000000123213.jpg,yes,person,640x392,640x392,verified,
attack_04,124798,000000124798.jpg,000000124798.jpg,yes,car,640x427,640x427,verified,
attack_04,125778,000000125778.jpg,000000125778.jpg,yes,car,640x480,640x480,verified,
attack_04,126592,000000126592.jpg,000000126592.jpg,yes,car,640x433,640x433,verified,
attack_04,127263,000000127263.jpg,000000127263.jpg,yes,car,640x427,640x427,verified,
attack_04,128372,000000128372.jpg,000000128372.jpg,yes,person,640x427,640x427,verified,
attack_04,128654,000000128654.jpg,000000128654.jpg,yes,person,500x384,500x384,verified,
attack_04,130386,000000130386.jpg,000000130386.jpg,yes,car,375x500,375x500,verified,
attack_04,133969,000000133969.jpg,000000133969.jpg,yes,person,640x427,640x427,verified,
attack_04,134886,000000134886.jpg,000000134886.jpg,yes,car,640x480,640x480,verified,
attack_04,137727,000000137727.jpg,000000137727.jpg,yes,car,640x359,640x359,verified,
attack_04,138979,000000138979.jpg,000000138979.jpg,yes,car,640x426,640x426,verified,
attack_04,140203,000000140203.jpg,000000140203.jpg,yes,person,640x480,640x480,verified,
attack_04,141671,000000141671.jpg,000000141671.jpg,yes,person,640x335,640x335,verified,
attack_04,142472,000000142472.jpg,000000142472.jpg,yes,car,640x480,640x480,verified,
attack_04,142585,000000142585.jpg,000000142585.jpg,yes,car,375x500,375x500,verified,
attack_04,144333,000000144333.jpg,000000144333.jpg,yes,car,426x640,426x640,verified,
attack_04,145020,000000145020.jpg,000000145020.jpg,yes,person,640x361,640x361,verified,
attack_04,145665,000000145665.jpg,000000145665.jpg,yes,person,429x640,429x640,verified,
attack_04,146667,000000146667.jpg,000000146667.jpg,yes,car,640x539,640x539,verified,
attack_04,147415,000000147415.jpg,000000147415.jpg,yes,person,640x480,640x480,verified,
attack_04,147740,000000147740.jpg,000000147740.jpg,yes,car,640x480,640x480,verified,
attack_04,152771,000000152771.jpg,000000152771.jpg,yes,car,640x479,640x479,verified,
attack_04,153011,000000153011.jpg,000000153011.jpg,yes,car,640x480,640x480,verified,
attack_04,153529,000000153529.jpg,000000153529.jpg,yes,person,480x640,480x640,verified,
attack_04,154425,000000154425.jpg,000000154425.jpg,yes,person,640x425,640x425,verified,
attack_04,156071,000000156071.jpg,000000156071.jpg,yes,car,640x480,640x480,verified,
attack_04,157365,000000157365.jpg,000000157365.jpg,yes,car,427x640,427x640,verified,
attack_04,157756,000000157756.jpg,000000157756.jpg,yes,car,480x640,480x640,verified,
attack_04,157928,000000157928.jpg,000000157928.jpg,yes,car,640x480,640x480,verified,
attack_04,160012,000000160012.jpg,000000160012.jpg,yes,car,640x461,640x461,verified,
attack_04,161128,000000161128.jpg,000000161128.jpg,yes,car,375x500,375x500,verified,
attack_04,162858,000000162858.jpg,000000162858.jpg,yes,car,428x640,428x640,verified,
attack_04,163314,000000163314.jpg,000000163314.jpg,yes,person,500x331,500x331,verified,
attack_04,165039,000000165039.jpg,000000165039.jpg,yes,car,640x427,640x427,verified,
attack_04,166664,000000166664.jpg,000000166664.jpg,yes,car,640x427,640x427,verified,
attack_04,166747,000000166747.jpg,000000166747.jpg,yes,person,375x500,375x500,verified,
attack_04,166918,000000166918.jpg,000000166918.jpg,yes,person,480x640,480x640,verified,
attack_04,169996,000000169996.jpg,000000169996.jpg,yes,car,640x480,640x480,verified,
attack_04,171382,000000171382.jpg,000000171382.jpg,yes,car,640x426,640x426,verified,
attack_04,172330,000000172330.jpg,000000172330.jpg,yes,car,640x480,640x480,verified,
attack_04,173008,000000173008.jpg,000000173008.jpg,yes,person,640x480,640x480,verified,
attack_04,176606,000000176606.jpg,000000176606.jpg,yes,car,640x480,640x480,verified,
attack_04,177357,000000177357.jpg,000000177357.jpg,yes,person,640x396,640x396,verified,
attack_04,177861,000000177861.jpg,000000177861.jpg,yes,car,480x640,480x640,verified,
attack_04,177893,000000177893.jpg,000000177893.jpg,yes,car,640x428,640x428,verified,
attack_04,179112,000000179112.jpg,000000179112.jpg,yes,person,500x375,500x375,verified,
attack_04,179265,000000179265.jpg,000000179265.jpg,yes,car,640x426,640x426,verified,
attack_04,180383,000000180383.jpg,000000180383.jpg,yes,person,640x480,640x480,verified,
attack_04,180487,000000180487.jpg,000000180487.jpg,yes,person,640x427,640x427,verified,
attack_04,180878,000000180878.jpg,000000180878.jpg,yes,car,640x427,640x427,verified,
attack_04,181542,000000181542.jpg,000000181542.jpg,yes,car,640x600,640x600,verified,
attack_04,182441,000000182441.jpg,000000182441.jpg,yes,person,640x399,640x399,verified,
attack_04,183648,000000183648.jpg,000000183648.jpg,yes,person,640x428,640x428,verified,
attack_04,188296,000000188296.jpg,000000188296.jpg,yes,car,640x609,640x609,verified,
attack_04,190140,000000190140.jpg,000000190140.jpg,yes,person,640x428,640x428,verified,
attack_04,191013,000000191013.jpg,000000191013.jpg,yes,car,474x640,474x640,verified,
attack_04,192670,000000192670.jpg,000000192670.jpg,yes,car,640x433,640x433,verified,
attack_04,192716,000000192716.jpg,000000192716.jpg,yes,car,518x640,518x640,verified,
attack_04,193348,000000193348.jpg,000000193348.jpg,yes,person,426x640,426x640,verified,
attack_04,194716,000000194716.jpg,000000194716.jpg,yes,car,640x427,640x427,verified,
attack_04,196141,000000196141.jpg,000000196141.jpg,yes,car,640x429,640x429,verified,
attack_04,198510,000000198510.jpg,000000198510.jpg,yes,person,640x640,640x640,verified,
attack_04,203864,000000203864.jpg,000000203864.jpg,yes,person,640x491,640x491,verified,
attack_04,204871,000000204871.jpg,000000204871.jpg,yes,car,612x612,612x612,verified,
attack_04,208423,000000208423.jpg,000000208423.jpg,yes,car,640x480,640x480,verified,
attack_04,210032,000000210032.jpg,000000210032.jpg,yes,person,640x401,640x401,verified,
attack_04,210273,000000210273.jpg,000000210273.jpg,yes,car,640x428,640x428,verified,
attack_04,213593,000000213593.jpg,000000213593.jpg,yes,car,640x426,640x426,verified,
attack_04,215072,000000215072.jpg,000000215072.jpg,yes,person,640x451,640x451,verified,
attack_04,220732,000000220732.jpg,000000220732.jpg,yes,car,640x480,640x480,verified,
attack_04,222094,000000222094.jpg,000000222094.jpg,yes,car,500x375,500x375,verified,
attack_04,222458,000000222458.jpg,000000222458.jpg,yes,person,640x424,640x424,verified,
attack_04,222735,000000222735.jpg,000000222735.jpg,yes,person,474x640,474x640,verified,
attack_04,224337,000000224337.jpg,000000224337.jpg,yes,person,640x427,640x427,verified,
attack_04,224724,000000224724.jpg,000000224724.jpg,yes,car,480x640,480x640,verified,
attack_04,226417,000000226417.jpg,000000226417.jpg,yes,person,500x333,500x333,verified,
attack_04,228942,000000228942.jpg,000000228942.jpg,yes,car,640x319,640x319,verified,
attack_04,230008,000000230008.jpg,000000230008.jpg,yes,car,640x360,640x360,verified,
attack_04,230983,000000230983.jpg,000000230983.jpg,yes,car,430x640,430x640,verified,
attack_04,230993,000000230993.jpg,000000230993.jpg,yes,person,640x408,640x408,verified,
attack_04,232649,000000232649.jpg,000000232649.jpg,yes,person,375x500,375x500,verified,
attack_04,233238,000000233238.jpg,000000233238.jpg,yes,person,480x640,480x640,verified,
attack_04,242411,000000242411.jpg,000000242411.jpg,yes,person,424x640,424x640,verified,
attack_04,243148,000000243148.jpg,000000243148.jpg,yes,person,640x360,640x360,verified,
attack_04,245320,000000245320.jpg,000000245320.jpg,yes,car,424x640,424x640,verified,
attack_04,246963,000000246963.jpg,000000246963.jpg,yes,person,640x420,640x420,verified,
attack_04,248112,000000248112.jpg,000000248112.jpg,yes,person,640x480,640x480,verified,
attack_04,248616,000000248616.jpg,000000248616.jpg,yes,person,640x427,640x427,verified,
attack_04,254814,000000254814.jpg,000000254814.jpg,yes,car,640x480,640x480,verified,
attack_04,255536,000000255536.jpg,000000255536.jpg,yes,person,400x400,400x400,verified,
attack_04,257169,000000257169.jpg,000000257169.jpg,yes,person,480x640,480x640,verified,
attack_04,257566,000000257566.jpg,000000257566.jpg,yes,person,640x480,640x480,verified,
attack_04,259690,000000259690.jpg,000000259690.jpg,yes,car,640x480,640x480,verified,
attack_04,260470,000000260470.jpg,000000260470.jpg,yes,car,640x427,640x427,verified,
attack_04,261061,000000261061.jpg,000000261061.jpg,yes,person,500x334,500x334,verified,
attack_04,261982,000000261982.jpg,000000261982.jpg,yes,car,457x640,457x640,verified,
attack_04,263463,000000263463.jpg,000000263463.jpg,yes,car,640x427,640x427,verified,
attack_04,263594,000000263594.jpg,000000263594.jpg,yes,car,500x381,500x381,verified,
attack_04,266981,000000266981.jpg,000000266981.jpg,yes,car,426x640,426x640,verified,
attack_04,269632,000000269632.jpg,000000269632.jpg,yes,car,640x427,640x427,verified,
attack_04,274272,000000274272.jpg,000000274272.jpg,yes,car,640x480,640x480,verified,
attack_04,274460,000000274460.jpg,000000274460.jpg,yes,person,640x454,640x454,verified,
attack_04,277005,000000277005.jpg,000000277005.jpg,yes,car,640x426,640x426,verified,
attack_04,278749,000000278749.jpg,000000278749.jpg,yes,car,500x333,500x333,verified,
attack_04,278848,000000278848.jpg,000000278848.jpg,yes,car,480x640,480x640,verified,
attack_04,282037,000000282037.jpg,000000282037.jpg,yes,person,640x449,640x449,verified,
attack_04,284725,000000284725.jpg,000000284725.jpg,yes,car,640x427,640x427,verified,
attack_04,288042,000000288042.jpg,000000288042.jpg,yes,person,640x480,640x480,verified,
attack_04,289938,000000289938.jpg,000000289938.jpg,yes,car,640x426,640x426,verified,
attack_04,290163,000000290163.jpg,000000290163.jpg,yes,person,512x640,512x640,verified,
attack_04,293071,000000293071.jpg,000000293071.jpg,yes,car,335x500,335x500,verified,
attack_04,295138,000000295138.jpg,000000295138.jpg,yes,person,640x423,640x423,verified,
attack_04,295809,000000295809.jpg,000000295809.jpg,yes,car,640x512,640x512,verified,
attack_04,296649,000000296649.jpg,000000296649.jpg,yes,car,640x427,640x427,verified,
attack_04,301061,000000301061.jpg,000000301061.jpg,yes,person,480x640,480x640,verified,
attack_04,301376,000000301376.jpg,000000301376.jpg,yes,car,333x500,333x500,verified,
attack_04,303818,000000303818.jpg,000000303818.jpg,yes,car,480x640,480x640,verified,
attack_04,306136,000000306136.jpg,000000306136.jpg,yes,person,428x640,428x640,verified,
attack_04,308394,000000308394.jpg,000000308394.jpg,yes,person,640x428,640x428,verified,
attack_04,320232,000000320232.jpg,000000320232.jpg,yes,car,375x500,375x500,verified,
attack_04,322724,000000322724.jpg,000000322724.jpg,yes,person,640x425,640x425,verified,
attack_04,322864,000000322864.jpg,000000322864.jpg,yes,car,427x640,427x640,verified,
attack_04,324158,000000324158.jpg,000000324158.jpg,yes,car,500x334,500x334,verified,
attack_04,326174,000000326174.jpg,000000326174.jpg,yes,person,640x480,640x480,verified,
attack_04,326627,000000326627.jpg,000000326627.jpg,yes,car,640x480,640x480,verified,
attack_04,326970,000000326970.jpg,000000326970.jpg,yes,person,640x480,640x480,verified,
attack_04,329323,000000329323.jpg,000000329323.jpg,yes,person,425x640,425x640,verified,
attack_04,329456,000000329456.jpg,000000329456.jpg,yes,person,640x427,640x427,verified,
attack_04,331799,000000331799.jpg,000000331799.jpg,yes,person,640x464,640x464,verified,
attack_04,331817,000000331817.jpg,000000331817.jpg,yes,person,640x480,640x480,verified,
attack_04,334555,000000334555.jpg,000000334555.jpg,yes,car,640x426,640x426,verified,
attack_04,336628,000000336628.jpg,000000336628.jpg,yes,person,428x640,428x640,verified,
attack_04,338560,000000338560.jpg,000000338560.jpg,yes,car,480x640,480x640,verified,
attack_04,338718,000000338718.jpg,000000338718.jpg,yes,car,500x445,500x445,verified,
attack_04,338986,000000338986.jpg,000000338986.jpg,yes,car,403x640,403x640,verified,
attack_04,340451,000000340451.jpg,000000340451.jpg,yes,person,640x424,640x424,verified,
attack_04,341681,000000341681.jpg,000000341681.jpg,yes,person,640x427,640x427,verified,
attack_04,343496,000000343496.jpg,000000343496.jpg,yes,car,640x393,640x393,verified,
attack_04,345397,000000345397.jpg,000000345397.jpg,yes,person,500x375,500x375,verified,
attack_04,346232,000000346232.jpg,000000346232.jpg,yes,car,427x640,427x640,verified,
attack_04,349860,000000349860.jpg,000000349860.jpg,yes,car,640x426,640x426,verified,
attack_04,350003,000000350003.jpg,000000350003.jpg,yes,car,640x480,640x480,verified,
attack_04,350023,000000350023.jpg,000000350023.jpg,yes,car,640x480,640x480,verified,
attack_04,350148,000000350148.jpg,000000350148.jpg,yes,car,480x640,480x640,verified,
attack_04,350679,000000350679.jpg,000000350679.jpg,yes,person,640x428,640x428,verified,
attack_04,356612,000000356612.jpg,000000356612.jpg,yes,car,640x416,640x416,verified,
attack_04,357816,000000357816.jpg,000000357816.jpg,yes,car,500x455,500x455,verified,
attack_04,362520,000000362520.jpg,000000362520.jpg,yes,person,424x640,424x640,verified,
attack_04,364126,000000364126.jpg,000000364126.jpg,yes,person,640x426,640x426,verified,
attack_04,365207,000000365207.jpg,000000365207.jpg,yes,car,640x588,640x588,verified,
attack_04,365642,000000365642.jpg,000000365642.jpg,yes,car,426x640,426x640,verified,
attack_04,365886,000000365886.jpg,000000365886.jpg,yes,person,500x375,500x375,verified,
attack_04,368212,000000368212.jpg,000000368212.jpg,yes,person,478x640,478x640,verified,
attack_04,369812,000000369812.jpg,000000369812.jpg,yes,car,640x637,640x637,verified,
attack_04,370711,000000370711.jpg,000000370711.jpg,yes,person,640x480,640x480,verified,
attack_04,372260,000000372260.jpg,000000372260.jpg,yes,car,427x640,427x640,verified,
attack_04,375469,000000375469.jpg,000000375469.jpg,yes,person,640x181,640x181,verified,
attack_04,377368,000000377368.jpg,000000377368.jpg,yes,person,640x481,640x481,verified,
attack_04,377635,000000377635.jpg,000000377635.jpg,yes,person,640x427,640x427,verified,
attack_04,377946,000000377946.jpg,000000377946.jpg,yes,car,640x426,640x426,verified,
attack_04,378873,000000378873.jpg,000000378873.jpg,yes,person,640x426,640x426,verified,
attack_04,379800,000000379800.jpg,000000379800.jpg,yes,car,640x493,640x493,verified,
attack_04,383838,000000383838.jpg,000000383838.jpg,yes,person,640x588,640x588,verified,
attack_04,386210,000000386210.jpg,000000386210.jpg,yes,car,478x640,478x640,verified,
attack_04,388056,000000388056.jpg,000000388056.jpg,yes,person,500x332,500x332,verified,
attack_04,389566,000000389566.jpg,000000389566.jpg,yes,car,640x427,640x427,verified,
attack_04,391290,000000391290.jpg,000000391290.jpg,yes,car,640x426,640x426,verified,
attack_04,392722,000000392722.jpg,000000392722.jpg,yes,car,640x423,640x423,verified,
attack_04,393469,000000393469.jpg,000000393469.jpg,yes,person,480x640,480x640,verified,
attack_04,395388,000000395388.jpg,000000395388.jpg,yes,person,480x640,480x640,verified,
attack_04,398438,000000398438.jpg,000000398438.jpg,yes,person,500x333,500x333,verified,
attack_04,399205,000000399205.jpg,000000399205.jpg,yes,person,640x480,640x480,verified,
attack_04,403584,000000403584.jpg,000000403584.jpg,yes,person,640x640,640x640,verified,
attack_04,404678,000000404678.jpg,000000404678.jpg,yes,person,640x425,640x425,verified,
attack_04,407083,000000407083.jpg,000000407083.jpg,yes,car,480x640,480x640,verified,
attack_04,411817,000000411817.jpg,000000411817.jpg,yes,person,640x480,640x480,verified,
attack_04,412531,000000412531.jpg,000000412531.jpg,yes,car,640x480,640x480,verified,
attack_04,414034,000000414034.jpg,000000414034.jpg,yes,person,640x480,640x480,verified,
attack_04,414385,000000414385.jpg,000000414385.jpg,yes,car,640x480,640x480,verified,
attack_04,416885,000000416885.jpg,000000416885.jpg,yes,car,500x375,500x375,verified,
attack_04,418696,000000418696.jpg,000000418696.jpg,yes,car,640x427,640x427,verified,
attack_04,421455,000000421455.jpg,000000421455.jpg,yes,car,500x375,500x375,verified,
attack_04,422706,000000422706.jpg,000000422706.jpg,yes,person,640x427,640x427,verified,
attack_04,423506,000000423506.jpg,000000423506.jpg,yes,person,375x500,375x500,verified,
attack_04,424162,000000424162.jpg,000000424162.jpg,yes,car,640x512,640x512,verified,
attack_04,427256,000000427256.jpg,000000427256.jpg,yes,person,640x512,640x512,verified,
attack_04,427500,000000427500.jpg,000000427500.jpg,yes,car,428x640,428x640,verified,
attack_04,429011,000000429011.jpg,000000429011.jpg,yes,car,640x343,640x343,verified,
attack_04,430048,000000430048.jpg,000000430048.jpg,yes,car,500x375,500x375,verified,
attack_04,432085,000000432085.jpg,000000432085.jpg,yes,person,500x375,500x375,verified,
attack_04,433915,000000433915.jpg,000000433915.jpg,yes,person,640x480,640x480,verified,
attack_04,437205,000000437205.jpg,000000437205.jpg,yes,person,383x640,383x640,verified,
attack_04,437514,000000437514.jpg,000000437514.jpg,yes,person,640x556,640x556,verified,
attack_04,438017,000000438017.jpg,000000438017.jpg,yes,car,480x640,480x640,verified,
attack_04,439426,000000439426.jpg,000000439426.jpg,yes,person,640x480,640x480,verified,
attack_04,439623,000000439623.jpg,000000439623.jpg,yes,car,480x640,480x640,verified,
attack_04,439854,000000439854.jpg,000000439854.jpg,yes,person,500x333,500x333,verified,
attack_04,440475,000000440475.jpg,000000440475.jpg,yes,person,640x427,640x427,verified,
attack_04,444142,000000444142.jpg,000000444142.jpg,yes,person,427x640,427x640,verified,
attack_04,446651,000000446651.jpg,000000446651.jpg,yes,car,640x426,640x426,verified,
attack_04,447917,000000447917.jpg,000000447917.jpg,yes,person,640x362,640x362,verified,
attack_04,448810,000000448810.jpg,000000448810.jpg,yes,person,500x375,500x375,verified,
attack_04,449312,000000449312.jpg,000000449312.jpg,yes,car,640x578,640x578,verified,
attack_04,452515,000000452515.jpg,000000452515.jpg,yes,person,224x500,224x500,verified,
attack_04,453166,000000453166.jpg,000000453166.jpg,yes,person,640x425,640x425,verified,
attack_04,454661,000000454661.jpg,000000454661.jpg,yes,car,640x427,640x427,verified,
attack_04,458702,000000458702.jpg,000000458702.jpg,yes,car,427x640,427x640,verified,
attack_04,459500,000000459500.jpg,000000459500.jpg,yes,car,375x500,375x500,verified,
attack_04,460347,000000460347.jpg,000000460347.jpg,yes,car,427x640,427x640,verified,
attack_04,461751,000000461751.jpg,000000461751.jpg,yes,car,640x569,640x569,verified,
attack_04,462031,000000462031.jpg,000000462031.jpg,yes,person,449x640,449x640,verified,
attack_04,464089,000000464089.jpg,000000464089.jpg,yes,person,640x480,640x480,verified,
attack_04,465129,000000465129.jpg,000000465129.jpg,yes,person,640x480,640x480,verified,
attack_04,465822,000000465822.jpg,000000465822.jpg,yes,person,500x375,500x375,verified,
attack_04,466156,000000466156.jpg,000000466156.jpg,yes,car,500x375,500x375,verified,
attack_04,469246,000000469246.jpg,000000469246.jpg,yes,person,640x480,640x480,verified,
attack_04,469828,000000469828.jpg,000000469828.jpg,yes,person,640x480,640x480,verified,
attack_04,474164,000000474164.jpg,000000474164.jpg,yes,car,633x640,633x640,verified,
attack_04,474452,000000474452.jpg,000000474452.jpg,yes,car,500x375,500x375,verified,
attack_04,476119,000000476119.jpg,000000476119.jpg,yes,car,640x427,640x427,verified,
attack_04,476704,000000476704.jpg,000000476704.jpg,yes,car,640x428,640x428,verified,
attack_04,476770,000000476770.jpg,000000476770.jpg,yes,person,640x426,640x426,verified,
attack_04,478721,000000478721.jpg,000000478721.jpg,yes,car,640x480,640x480,verified,
attack_04,480275,000000480275.jpg,000000480275.jpg,yes,person,640x471,640x471,verified,
attack_04,485480,000000485480.jpg,000000485480.jpg,yes,person,640x281,640x281,verified,
attack_04,488166,000000488166.jpg,000000488166.jpg,yes,person,361x640,361x640,verified,
attack_04,489764,000000489764.jpg,000000489764.jpg,yes,person,640x538,640x538,verified,
attack_04,491213,000000491213.jpg,000000491213.jpg,yes,car,640x480,640x480,verified,
attack_04,493286,000000493286.jpg,000000493286.jpg,yes,person,640x359,640x359,verified,
attack_04,494759,000000494759.jpg,000000494759.jpg,yes,person,640x480,640x480,verified,
attack_04,495146,000000495146.jpg,000000495146.jpg,yes,car,640x480,640x480,verified,
attack_04,498709,000000498709.jpg,000000498709.jpg,yes,car,640x425,640x425,verified,
attack_04,499775,000000499775.jpg,000000499775.jpg,yes,car,640x480,640x480,verified,
attack_04,504415,000000504415.jpg,000000504415.jpg,yes,car,640x427,640x427,verified,
attack_04,505789,000000505789.jpg,000000505789.jpg,yes,person,480x640,480x640,verified,
attack_04,505942,000000505942.jpg,000000505942.jpg,yes,car,500x375,500x375,verified,
attack_04,506707,000000506707.jpg,000000506707.jpg,yes,car,640x427,640x427,verified,
attack_04,507473,000000507473.jpg,000000507473.jpg,yes,person,640x480,640x480,verified,
attack_04,507797,000000507797.jpg,000000507797.jpg,yes,car,640x425,640x425,verified,
attack_04,508101,000000508101.jpg,000000508101.jpg,yes,person,640x480,640x480,verified,
attack_04,509403,000000509403.jpg,000000509403.jpg,yes,person,640x427,640x427,verified,
attack_04,515025,000000515025.jpg,000000515025.jpg,yes,car,640x427,640x427,verified,
attack_04,515266,000000515266.jpg,000000515266.jpg,yes,car,640x427,640x427,verified,
attack_04,520009,000000520009.jpg,000000520009.jpg,yes,car,500x412,500x412,verified,
attack_04,520264,000000520264.jpg,000000520264.jpg,yes,person,640x480,640x480,verified,
attack_04,523100,000000523100.jpg,000000523100.jpg,yes,person,480x640,480x640,verified,
