attack_id,image_id,clean_filename,patched_filename,pair_verified,target_class,clean_wh,patched_wh,status,reason
attack_01,122606,000000122606.jpg,000000122606.jpg,yes,person,640x480,640x480,verified,
attack_01,122672,000000122672.jpg,000000122672.jpg,yes,person,640x480,640x480,verified,
attack_01,124798,000000124798.jpg,000000124798.jpg,yes,car,640x427,640x427,verified,
attack_01,127092,000000127092.jpg,000000127092.jpg,yes,car,640x480,640x480,verified,
attack_01,128675,000000128675.jpg,000000128675.jpg,yes,person,640x480,640x480,verified,
attack_01,130699,000000130699.jpg,000000130699.jpg,yes,car,640x427,640x427,verified,
attack_01,132544,000000132544.jpg,000000132544.jpg,yes,car,640x427,640x427,verified,
attack_01,136633,000000136633.jpg,000000136633.jpg,yes,person,427x640,427x640,verified,
attack_01,140270,000000140270.jpg,000000140270.jpg,yes,person,600x400,600x400,verified,
attack_01,144706,000000144706.jpg,000000144706.jpg,yes,car,640x480,640x480,verified,
attack_01,145597,000000145597.jpg,000000145597.jpg,yes,person,640x480,640x480,verified,
attack_01,146667,000000146667.jpg,000000146667.jpg,yes,person,640x539,640x539,verified,
attack_01,147725,000000147725.jpg,000000147725.jpg,yes,car,640x393,640x393,verified,
attack_01,148662,000000148662.jpg,000000148662.jpg,yes,person,640x480,640x480,verified,
attack_01,155341,000000155341.jpg,000000155341.jpg,yes,car,640x480,640x480,verified,
attack_01,156071,000000156071.jpg,000000156071.jpg,yes,car,640x480,640x480,verified,
attack_01,157365,000000157365.jpg,000000157365.jpg,yes,car,427x640,427x640,verified,
attack_01,158744,000000158744.jpg,000000158744.jpg,yes,car,640x424,640x424,verified,
attack_01,160556,000000160556.jpg,000000160556.jpg,yes,person,640x428,640x428,verified,
attack_01,161128,000000161128.jpg,000000161128.jpg,yes,car,375x500,375x500,verified,
attack_01,166768,000000166768.jpg,000000166768.jpg,yes,person,426x640,426x640,verified,
attack_01,167122,000000167122.jpg,000000167122.jpg,yes,car,640x480,640x480,verified,
attack_01,168330,000000168330.jpg,000000168330.jpg,yes,car,640x390,640x390,verified,
attack_01,170116,000000170116.jpg,000000170116.jpg,yes,person,640x480,640x480,verified,
attack_01,174371,000000174371.jpg,000000174371.jpg,yes,person,640x511,640x511,verified,
attack_01,177015,000000177015.jpg,000000177015.jpg,yes,person,640x480,640x480,verified,
attack_01,181303,000000181303.jpg,000000181303.jpg,yes,person,640x358,640x358,verified,
attack_01,183246,000000183246.jpg,000000183246.jpg,yes,car,500x400,500x400,verified,
attack_01,183391,000000183391.jpg,000000183391.jpg,yes,person,632x640,632x640,verified,
attack_01,184324,000000184324.jpg,000000184324.jpg,yes,person,640x425,640x425,verified,
attack_01,186624,000000186624.jpg,000000186624.jpg,yes,person,640x553,640x553,verified,
attack_01,191013,000000191013.jpg,000000191013.jpg,yes,car,474x640,474x640,verified,
attack_01,191672,000000191672.jpg,000000191672.jpg,yes,person,640x428,640x428,verified,
attack_01,192670,000000192670.jpg,000000192670.jpg,yes,car,640x433,640x433,verified,
attack_01,192716,000000192716.jpg,000000192716.jpg,yes,car,518x640,518x640,verified,
attack_01,193926,000000193926.jpg,000000193926.jpg,yes,person,640x477,640x477,verified,
attack_01,195842,000000195842.jpg,000000195842.jpg,yes,person,640x480,640x480,verified,
attack_01,196141,000000196141.jpg,000000196141.jpg,yes,car,640x429,640x429,verified,
attack_01,198489,000000198489.jpg,000000198489.jpg,yes,person,428x640,428x640,verified,
attack_01,199771,000000199771.jpg,000000199771.jpg,yes,person,640x425,640x425,verified,
attack_01,201934,000000201934.jpg,000000201934.jpg,yes,car,500x375,500x375,verified,
attack_01,205105,000000205105.jpg,000000205105.jpg,yes,person,640x428,640x428,verified,
attack_01,208423,000000208423.jpg,000000208423.jpg,yes,car,640x480,640x480,verified,
attack_01,213593,000000213593.jpg,000000213593.jpg,yes,car,640x426,640x426,verified,
attack_01,214200,000000214200.jpg,000000214200.jpg,yes,car,427x640,427x640,verified,
attack_01,224051,000000224051.jpg,000000224051.jpg,yes,car,640x428,640x428,verified,
attack_01,224119,000000224119.jpg,000000224119.jpg,yes,person,640x425,640x425,verified,
attack_01,224807,000000224807.jpg,000000224807.jpg,yes,person,640x428,640x428,verified,
attack_01,229216,000000229216.jpg,000000229216.jpg,yes,person,640x426,640x426,verified,
attack_01,229601,000000229601.jpg,000000229601.jpg,yes,person,640x427,640x427,verified,
attack_01,230008,000000230008.jpg,000000230008.jpg,yes,car,640x360,640x360,verified,
attack_01,239537,000000239537.jpg,000000239537.jpg,yes,person,640x436,640x436,verified,
attack_01,245320,000000245320.jpg,000000245320.jpg,yes,person,424x640,424x640,verified,
attack_01,246454,000000246454.jpg,000000246454.jpg,yes,person,640x640,640x640,verified,
attack_01,248752,000000248752.jpg,000000248752.jpg,yes,person,500x375,500x375,verified,
attack_01,250127,000000250127.jpg,000000250127.jpg,yes,person,640x640,640x640,verified,
attack_01,252294,000000252294.jpg,000000252294.jpg,yes,person,375x500,375x500,verified,
attack_01,259690,000000259690.jpg,000000259690.jpg,yes,car,640x480,640x480,verified,
attack_01,260266,000000260266.jpg,000000260266.jpg,yes,car,479x640,479x640,verified,
attack_01,261535,000000261535.jpg,000000261535.jpg,yes,person,433x640,433x640,verified,
attack_01,261982,000000261982.jpg,000000261982.jpg,yes,car,457x640,457x640,verified,
attack_01,266400,000000266400.jpg,000000266400.jpg,yes,person,640x396,640x396,verified,
attack_01,268000,000000268000.jpg,000000268000.jpg,yes,person,640x360,640x360,verified,
attack_01,270677,000000270677.jpg,000000270677.jpg,yes,person,634x640,634x640,verified,
attack_01,274272,000000274272.jpg,000000274272.jpg,yes,car,640x480,640x480,verified,
attack_01,274411,000000274411.jpg,000000274411.jpg,yes,car,426x640,426x640,verified,
attack_01,278848,000000278848.jpg,000000278848.jpg,yes,car,480x640,480x640,verified,
attack_01,283037,000000283037.jpg,000000283037.jpg,yes,car,427x640,427x640,verified,
attack_01,283038,000000283038.jpg,000000283038.jpg,yes,car,500x281,500x281,verified,
attack_01,292155,000000292155.jpg,000000292155.jpg,yes,person,640x480,640x480,verified,
attack_01,292415,000000292415.jpg,000000292415.jpg,yes,person,333x500,333x500,verified,
attack_01,292997,000000292997.jpg,000000292997.jpg,yes,car,640x480,640x480,verified,
attack_01,295420,000000295420.jpg,000000295420.jpg,yes,car,640x480,640x480,verified,
attack_01,296224,000000296224.jpg,000000296224.jpg,yes,car,640x480,640x480,verified,
attack_01,297578,000000297578.jpg,000000297578.jpg,yes,person,500x281,500x281,verified,
attack_01,301135,000000301135.jpg,000000301135.jpg,yes,car,428x640,428x640,verified,
attack_01,301376,000000301376.jpg,000000301376.jpg,yes,car,333x500,333x500,verified,
attack_01,301421,000000301421.jpg,000000301421.jpg,yes,car,640x427,640x427,verified,
attack_01,308531,000000308531.jpg,000000308531.jpg,yes,car,359x640,359x640,verified,
attack_01,327306,000000327306.jpg,000000327306.jpg,yes,person,640x400,640x400,verified,
attack_01,328601,000000328601.jpg,000000328601.jpg,yes,person,396x640,396x640,verified,
attack_01,334417,000000334417.jpg,000000334417.jpg,yes,person,640x423,640x423,verified,
attack_01,334555,000000334555.jpg,000000334555.jpg,yes,car,640x426,640x426,verified,
attack_01,338560,000000338560.jpg,000000338560.jpg,yes,car,480x640,480x640,verified,
attack_01,338625,000000338625.jpg,000000338625.jpg,yes,car,640x480,640x480,verified,
attack_01,342397,000000342397.jpg,000000342397.jpg,yes,person,640x427,640x427,verified,
attack_01,349860,000000349860.jpg,000000349860.jpg,yes,car,640x426,640x426,verified,
attack_01,351823,000000351823.jpg,000000351823.jpg,yes,person,508x640,508x640,verified,
attack_01,354753,000000354753.jpg,000000354753.jpg,yes,car,640x480,640x480,verified,
attack_01,354829,000000354829.jpg,000000354829.jpg,yes,car,500x375,500x375,verified,
attack_01,356612,000000356612.jpg,000000356612.jpg,yes,car,640x416,640x416,verified,
attack_01,357978,000000357978.jpg,000000357978.jpg,yes,person,500x375,500x375,verified,
attack_01,361142,000000361142.jpg,000000361142.jpg,yes,car,463x640,463x640,verified,
attack_01,361506,000000361506.jpg,000000361506.jpg,yes,car,640x480,640x480,verified,
attack_01,363188,000000363188.jpg,000000363188.jpg,yes,car,640x425,640x425,verified,
attack_01,373353,000000373353.jpg,000000373353.jpg,yes,car,640x428,640x428,verified,
attack_01,376284,000000376284.jpg,000000376284.jpg,yes,car,500x333,500x333,verified,
attack_01,376322,000000376322.jpg,000000376322.jpg,yes,person,478x640,478x640,verified,
attack_01,378515,000000378515.jpg,000000378515.jpg,yes,person,425x640,425x640,verified,
attack_01,380913,000000380913.jpg,000000380913.jpg,yes,person,640x428,640x428,verified,
attack_01,384468,000000384468.jpg,000000384468.jpg,yes,car,640x480,640x480,verified,
attack_01,388215,000000388215.jpg,000000388215.jpg,yes,person,640x425,640x425,verified,
attack_01,394510,000000394510.jpg,000000394510.jpg,yes,car,640x480,640x480,verified,
attack_01,397303,000000397303.jpg,000000397303.jpg,yes,person,640x480,640x480,verified,
attack_01,397351,000000397351.jpg,000000397351.jpg,yes,car,640x426,640x426,verified,
attack_01,408120,000000408120.jpg,000000408120.jpg,yes,car,640x427,640x427,verified,
attack_01,410650,000000410650.jpg,000000410650.jpg,yes,person,640x480,640x480,verified,
attack_01,412362,000000412362.jpg,000000412362.jpg,yes,person,640x499,640x499,verified,
attack_01,412531,000000412531.jpg,000000412531.jpg,yes,car,640x480,640x480,verified,
attack_01,414385,000000414385.jpg,000000414385.jpg,yes,car,640x480,640x480,verified,
attack_01,421060,000000421060.jpg,000000421060.jpg,yes,person,640x418,640x418,verified,
attack_01,426372,000000426372.jpg,000000426372.jpg,yes,car,640x427,640x427,verified,
attack_01,427055,000000427055.jpg,000000427055.jpg,yes,car,640x480,640x480,verified,
attack_01,428562,000000428562.jpg,000000428562.jpg,yes,person,640x480,640x480,verified,
attack_01,434459,000000434459.jpg,000000434459.jpg,yes,person,640x457,640x457,verified,
attack_01,436738,000000436738.jpg,000000436738.jpg,yes,car,500x486,500x486,verified,
attack_01,438017,000000438017.jpg,000000438017.jpg,yes,car,480x640,480x640,verified,
attack_01,442463,000000442463.jpg,000000442463.jpg,yes,person,480x640,480x640,verified,
attack_01,442746,000000442746.jpg,000000442746.jpg,yes,car,500x375,500x375,verified,
attack_01,456662,000000456662.jpg,000000456662.jpg,yes,person,612x612,612x612,verified,
attack_01,457884,000000457884.jpg,000000457884.jpg,yes,person,640x458,640x458,verified,
attack_01,460147,000000460147.jpg,000000460147.jpg,yes,car,640x424,640x424,verified,
attack_01,464476,000000464476.jpg,000000464476.jpg,yes,person,500x375,500x375,verified,
attack_01,470952,000000470952.jpg,000000470952.jpg,yes,person,428x640,428x640,verified,
attack_01,474078,000000474078.jpg,000000474078.jpg,yes,person,640x480,640x480,verified,
attack_01,475484,000000475484.jpg,000000475484.jpg,yes,car,426x640,426x640,verified,
attack_01,476119,000000476119.jpg,000000476119.jpg,yes,car,640x427,640x427,verified,
attack_01,492284,000000492284.jpg,000000492284.jpg,yes,person,640x480,640x480,verified,
attack_01,495732,000000495732.jpg,000000495732.jpg,yes,person,427x640,427x640,verified,
attack_01,498032,000000498032.jpg,000000498032.jpg,yes,person,640x464,640x464,verified,
attack_01,499181,000000499181.jpg,000000499181.jpg,yes,car,640x480,640x480,verified,
attack_01,500613,000000500613.jpg,000000500613.jpg,yes,car,640x425,640x425,verified,
attack_01,504415,000000504415.jpg,000000504415.jpg,yes,car,640x427,640x427,verified,
attack_01,505942,000000505942.jpg,000000505942.jpg,yes,car,500x375,500x375,verified,
attack_01,511999,000000511999.jpg,000000511999.jpg,yes,car,640x446,640x446,verified,
attack_01,513580,000000513580.jpg,000000513580.jpg,yes,person,640x484,640x484,verified,
attack_01,515025,000000515025.jpg,000000515025.jpg,yes,car,640x427,640x427,verified,
attack_01,516038,000000516038.jpg,000000516038.jpg,yes,person,480x640,480x640,verified,
attack_01,521259,000000521259.jpg,000000521259.jpg,yes,person,640x457,640x457,verified,
attack_01,526392,000000526392.jpg,000000526392.jpg,yes,car,500x333,500x333,verified,
attack_01,529148,000000529148.jpg,000000529148.jpg,yes,person,640x426,640x426,verified,
attack_01,530099,000000530099.jpg,000000530099.jpg,yes,car,500x375,500x375,verified,
attack_01,530820,000000530820.jpg,000000530820.jpg,yes,person,640x428,640x428,verified,
attack_01,533816,000000533816.jpg,000000533816.jpg,yes,person,640x426,640x426,verified,
attack_01,534394,000000534394.jpg,000000534394.jpg,yes,car,640x359,640x359,verified,
attack_01,535608,000000535608.jpg,000000535608.jpg,yes,person,500x376,500x376,verified,
attack_01,549055,000000549055.jpg,000000549055.jpg,yes,person,640x304,640x304,verified,
attack_01,549930,000000549930.jpg,000000549930.jpg,yes,person,640x558,640x558,verified,
attack_01,553669,000000553669.jpg,000000553669.jpg,yes,car,640x480,640x480,verified,
attack_01,555050,000000555050.jpg,000000555050.jpg,yes,car,500x322,500x322,verified,
attack_01,555597,000000555597.jpg,000000555597.jpg,yes,car,640x517,640x517,verified,
attack_01,560474,000000560474.jpg,000000560474.jpg,yes,person,640x480,640x480,verified,
attack_01,561679,000000561679.jpg,000000561679.jpg,yes,car,640x480,640x480,verified,
attack_01,563653,000000563653.jpg,000000563653.jpg,yes,car,640x431,640x431,verified,
attack_01,565563,000000565563.jpg,000000565563.jpg,yes,car,640x480,640x480,verified,
attack_01,565853,000000565853.jpg,000000565853.jpg,yes,person,500x375,500x375,verified,
attack_01,566758,000000566758.jpg,000000566758.jpg,yes,car,640x480,640x480,verified,
attack_01,569030,000000569030.jpg,000000569030.jpg,yes,car,500x375,500x375,verified,
attack_01,575243,000000575243.jpg,000000575243.jpg,yes,car,640x427,640x427,verified,
attack_01,577932,000000577932.jpg,000000577932.jpg,yes,car,640x543,640x543,verified,
attack_01,577976,000000577976.jpg,000000577976.jpg,yes,car,640x428,640x428,verified,
attack_01,578545,000000578545.jpg,000000578545.jpg,yes,person,640x474,640x474,verified,
attack_01,578871,000000578871.jpg,000000578871.jpg,yes,person,480x640,480x640,verified,
