attack_id,image_id,clean_filename,patched_filename,pair_verified,target_class,clean_wh,patched_wh,status,reason
attack_02,194716,000000194716.jpg,000000194716.jpg,yes,car,640x427,640x427,verified,
attack_02,206487,000000206487.jpg,000000206487.jpg,yes,car,640x480,640x480,verified,
attack_02,207844,000000207844.jpg,000000207844.jpg,yes,person,640x480,640x480,verified,
attack_02,213255,000000213255.jpg,000000213255.jpg,yes,car,480x640,480x640,verified,
attack_02,213605,000000213605.jpg,000000213605.jpg,yes,car,480x640,480x640,verified,
attack_02,214539,000000214539.jpg,000000214539.jpg,yes,person,640x427,640x427,verified,
attack_02,217872,000000217872.jpg,000000217872.jpg,yes,person,334x500,334x500,verified,
attack_02,220732,000000220732.jpg,000000220732.jpg,yes,car,640x480,640x480,verified,
attack_02,222094,000000222094.jpg,000000222094.jpg,yes,car,500x375,500x375,verified,
attack_02,225532,000000225532.jpg,000000225532.jpg,yes,car,500x375,500x375,verified,
attack_02,227511,000000227511.jpg,000000227511.jpg,yes,car,500x375,500x375,verified,
attack_02,228436,000000228436.jpg,000000228436.jpg,yes,car,640x485,640x485,verified,
attack_02,230819,000000230819.jpg,000000230819.jpg,yes,person,640x432,640x432,verified,
attack_02,236599,000000236599.jpg,000000236599.jpg,yes,person,500x346,500x346,verified,
attack_02,237118,000000237118.jpg,000000237118.jpg,yes,person,580x640,580x640,verified,
attack_02,238410,000000238410.jpg,000000238410.jpg,yes,person,640x480,640x480,verified,
attack_02,249180,000000249180.jpg,000000249180.jpg,yes,person,640x427,640x427,verified,
attack_02,255917,000000255917.jpg,000000255917.jpg,yes,car,640x427,640x427,verified,
attack_02,261318,000000261318.jpg,000000261318.jpg,yes,person,427x640,427x640,verified,
attack_02,263594,000000263594.jpg,000000263594.jpg,yes,car,500x381,500x381,verified,
attack_02,263969,000000263969.jpg,000000263969.jpg,yes,person,640x610,640x610,verified,
attack_02,269942,000000269942.jpg,000000269942.jpg,yes,car,480x640,480x640,verified,
attack_02,270122,000000270122.jpg,000000270122.jpg,yes,person,640x427,640x427,verified,
attack_02,271997,000000271997.jpg,000000271997.jpg,yes,person,488x640,488x640,verified,
attack_02,273198,000000273198.jpg,000000273198.jpg,yes,car,500x375,500x375,verified,
attack_02,275392,000000275392.jpg,000000275392.jpg,yes,person,480x640,480x640,verified,
attack_02,276720,000000276720.jpg,000000276720.jpg,yes,car,640x480,640x480,verified,
attack_02,277005,000000277005.jpg,000000277005.jpg,yes,person,640x426,640x426,verified,
attack_02,278705,000000278705.jpg,000000278705.jpg,yes,car,640x480,640x480,verified,
attack_02,279714,000000279714.jpg,000000279714.jpg,yes,car,425x640,425x640,verified,
attack_02,284725,000000284725.jpg,000000284725.jpg,yes,car,640x427,640x427,verified,
attack_02,289594,000000289594.jpg,000000289594.jpg,yes,person,519x640,519x640,verified,
attack_02,291619,000000291619.jpg,000000291619.jpg,yes,person,640x427,640x427,verified,
attack_02,292236,000000292236.jpg,000000292236.jpg,yes,person,332x500,332x500,verified,
attack_02,295478,000000295478.jpg,000000295478.jpg,yes,person,512x640,512x640,verified,
attack_02,295809,000000295809.jpg,000000295809.jpg,yes,car,640x512,640x512,verified,
attack_02,296649,000000296649.jpg,000000296649.jpg,yes,car,640x427,640x427,verified,
attack_02,296657,000000296657.jpg,000000296657.jpg,yes,person,640x427,640x427,verified,
attack_02,302107,000000302107.jpg,000000302107.jpg,yes,person,427x640,427x640,verified,
attack_02,303566,000000303566.jpg,000000303566.jpg,yes,car,640x426,640x426,verified,
attack_02,309964,000000309964.jpg,000000309964.jpg,yes,car,640x427,640x427,verified,
attack_02,310072,000000310072.jpg,000000310072.jpg,yes,car,640x383,640x383,verified,
attack_02,310862,000000310862.jpg,000000310862.jpg,yes,person,612x612,612x612,verified,
attack_02,312192,000000312192.jpg,000000312192.jpg,yes,person,640x480,640x480,verified,
attack_02,315187,000000315187.jpg,000000315187.jpg,yes,car,640x448,640x448,verified,
attack_02,315450,000000315450.jpg,000000315450.jpg,yes,car,640x428,640x428,verified,
attack_02,322864,000000322864.jpg,000000322864.jpg,yes,car,427x640,427x640,verified,
attack_02,323571,000000323571.jpg,000000323571.jpg,yes,car,478x640,478x640,verified,
attack_02,324158,000000324158.jpg,000000324158.jpg,yes,car,500x334,500x334,verified,
attack_02,326541,000000326541.jpg,000000326541.jpg,yes,car,640x360,640x360,verified,
attack_02,326627,000000326627.jpg,000000326627.jpg,yes,car,640x480,640x480,verified,
attack_02,327617,000000327617.jpg,000000327617.jpg,yes,person,379x640,379x640,verified,
attack_02,331604,000000331604.jpg,000000331604.jpg,yes,person,640x427,640x427,verified,
attack_02,333402,000000333402.jpg,000000333402.jpg,yes,person,640x425,640x425,verified,
attack_02,334006,000000334006.jpg,000000334006.jpg,yes,car,640x426,640x426,verified,
attack_02,334309,000000334309.jpg,000000334309.jpg,yes,car,640x427,640x427,verified,
attack_02,334483,000000334483.jpg,000000334483.jpg,yes,person,480x640,480x640,verified,
attack_02,336232,000000336232.jpg,000000336232.jpg,yes,person,640x427,640x427,verified,
attack_02,338219,000000338219.jpg,000000338219.jpg,yes,person,640x566,640x566,verified,
attack_02,338718,000000338718.jpg,000000338718.jpg,yes,car,500x445,500x445,verified,
attack_02,338986,000000338986.jpg,000000338986.jpg,yes,car,403x640,403x640,verified,
attack_02,343803,000000343803.jpg,000000343803.jpg,yes,person,427x640,427x640,verified,
attack_02,344029,000000344029.jpg,000000344029.jpg,yes,car,640x480,640x480,verified,
attack_02,344909,000000344909.jpg,000000344909.jpg,yes,car,480x640,480x640,verified,
attack_02,345941,000000345941.jpg,000000345941.jpg,yes,person,640x640,640x640,verified,
attack_02,346232,000000346232.jpg,000000346232.jpg,yes,car,427x640,427x640,verified,
attack_02,347254,000000347254.jpg,000000347254.jpg,yes,person,375x500,375x500,verified,
attack_02,347370,000000347370.jpg,000000347370.jpg,yes,person,500x375,500x375,verified,
attack_02,350003,000000350003.jpg,000000350003.jpg,yes,car,640x480,640x480,verified,
attack_02,351530,000000351530.jpg,000000351530.jpg,yes,person,640x378,640x378,verified,
attack_02,355325,000000355325.jpg,000000355325.jpg,yes,person,478x640,478x640,verified,
attack_02,356169,000000356169.jpg,000000356169.jpg,yes,car,640x480,640x480,verified,
attack_02,356424,000000356424.jpg,000000356424.jpg,yes,car,480x640,480x640,verified,
attack_02,357459,000000357459.jpg,000000357459.jpg,yes,person,640x427,640x427,verified,
attack_02,357737,000000357737.jpg,000000357737.jpg,yes,car,640x480,640x480,verified,
attack_02,365207,000000365207.jpg,000000365207.jpg,yes,car,640x588,640x588,verified,
attack_02,365642,000000365642.jpg,000000365642.jpg,yes,car,426x640,426x640,verified,
attack_02,368335,000000368335.jpg,000000368335.jpg,yes,car,411x640,411x640,verified,
attack_02,368752,000000368752.jpg,000000368752.jpg,yes,person,480x640,480x640,verified,
attack_02,372260,000000372260.jpg,000000372260.jpg,yes,car,427x640,427x640,verified,
attack_02,379800,000000379800.jpg,000000379800.jpg,yes,car,640x493,640x493,verified,
attack_02,382111,000000382111.jpg,000000382111.jpg,yes,car,640x427,640x427,verified,
attack_02,383289,000000383289.jpg,000000383289.jpg,yes,car,640x444,640x444,verified,
attack_02,385029,000000385029.jpg,000000385029.jpg,yes,person,640x480,640x480,verified,
attack_02,391140,000000391140.jpg,000000391140.jpg,yes,person,640x480,640x480,verified,
attack_02,391290,000000391290.jpg,000000391290.jpg,yes,car,640x426,640x426,verified,
attack_02,392722,000000392722.jpg,000000392722.jpg,yes,car,640x423,640x423,verified,
attack_02,393093,000000393093.jpg,000000393093.jpg,yes,car,640x424,640x424,verified,
attack_02,393226,000000393226.jpg,000000393226.jpg,yes,person,640x480,640x480,verified,
attack_02,397133,000000397133.jpg,000000397133.jpg,yes,person,640x427,640x427,verified,
attack_02,398237,000000398237.jpg,000000398237.jpg,yes,person,640x480,640x480,verified,
attack_02,400367,000000400367.jpg,000000400367.jpg,yes,car,500x333,500x333,verified,
attack_02,400573,000000400573.jpg,000000400573.jpg,yes,person,480x640,480x640,verified,
attack_02,402118,000000402118.jpg,000000402118.jpg,yes,person,640x428,640x428,verified,
attack_02,402774,000000402774.jpg,000000402774.jpg,yes,person,425x640,425x640,verified,
attack_02,404484,000000404484.jpg,000000404484.jpg,yes,person,320x240,320x240,verified,
attack_02,406129,000000406129.jpg,000000406129.jpg,yes,person,428x640,428x640,verified,
attack_02,407083,000000407083.jpg,000000407083.jpg,yes,car,480x640,480x640,verified,
attack_02,408774,000000408774.jpg,000000408774.jpg,yes,person,500x333,500x333,verified,
attack_02,410456,000000410456.jpg,000000410456.jpg,yes,person,640x480,640x480,verified,
attack_02,411938,000000411938.jpg,000000411938.jpg,yes,person,640x427,640x427,verified,
attack_02,413689,000000413689.jpg,000000413689.jpg,yes,car,640x426,640x426,verified,
attack_02,417779,000000417779.jpg,000000417779.jpg,yes,car,640x480,640x480,verified,
attack_02,418696,000000418696.jpg,000000418696.jpg,yes,car,640x427,640x427,verified,
attack_02,420840,000000420840.jpg,000000420840.jpg,yes,person,640x424,640x424,verified,
attack_02,421455,000000421455.jpg,000000421455.jpg,yes,person,500x375,500x375,verified,
attack_02,424521,000000424521.jpg,000000424521.jpg,yes,person,314x500,314x500,verified,
attack_02,425226,000000425226.jpg,000000425226.jpg,yes,person,480x640,480x640,verified,
attack_02,427655,000000427655.jpg,000000427655.jpg,yes,car,427x640,427x640,verified,
attack_02,429690,000000429690.jpg,000000429690.jpg,yes,person,640x427,640x427,verified,
attack_02,430048,000000430048.jpg,000000430048.jpg,yes,car,500x375,500x375,verified,
attack_02,430377,000000430377.jpg,000000430377.jpg,yes,person,439x640,439x640,verified,
attack_02,431545,000000431545.jpg,000000431545.jpg,yes,person,500x334,500x334,verified,
attack_02,436617,000000436617.jpg,000000436617.jpg,yes,person,640x425,640x425,verified,
attack_02,441553,000000441553.jpg,000000441553.jpg,yes,person,640x480,640x480,verified,
attack_02,443426,000000443426.jpg,000000443426.jpg,yes,person,480x640,480x640,verified,
attack_02,447314,000000447314.jpg,000000447314.jpg,yes,person,640x458,640x458,verified,
attack_02,449312,000000449312.jpg,000000449312.jpg,yes,car,640x578,640x578,verified,
attack_02,451155,000000451155.jpg,000000451155.jpg,yes,person,640x480,640x480,verified,
attack_02,451714,000000451714.jpg,000000451714.jpg,yes,person,480x640,480x640,verified,
attack_02,453841,000000453841.jpg,000000453841.jpg,yes,car,500x339,500x339,verified,
attack_02,454661,000000454661.jpg,000000454661.jpg,yes,car,640x427,640x427,verified,
attack_02,455219,000000455219.jpg,000000455219.jpg,yes,person,640x426,640x426,verified,
attack_02,461751,000000461751.jpg,000000461751.jpg,yes,car,640x569,640x569,verified,
attack_02,463730,000000463730.jpg,000000463730.jpg,yes,car,640x427,640x427,verified,
attack_02,464824,000000464824.jpg,000000464824.jpg,yes,car,480x640,480x640,verified,
attack_02,466986,000000466986.jpg,000000466986.jpg,yes,person,640x478,640x478,verified,
attack_02,475191,000000475191.jpg,000000475191.jpg,yes,person,640x480,640x480,verified,
attack_02,477805,000000477805.jpg,000000477805.jpg,yes,person,640x427,640x427,verified,
attack_02,480944,000000480944.jpg,000000480944.jpg,yes,car,480x640,480x640,verified,
attack_02,481413,000000481413.jpg,000000481413.jpg,yes,person,640x427,640x427,verified,
attack_02,486438,000000486438.jpg,000000486438.jpg,yes,person,640x427,640x427,verified,
attack_02,491213,000000491213.jpg,000000491213.jpg,yes,car,640x480,640x480,verified,
attack_02,503755,000000503755.jpg,000000503755.jpg,yes,person,480x640,480x640,verified,
attack_02,504589,000000504589.jpg,000000504589.jpg,yes,person,427x640,427x640,verified,
attack_02,507667,000000507667.jpg,000000507667.jpg,yes,car,500x386,500x386,verified,
attack_02,507797,000000507797.jpg,000000507797.jpg,yes,car,640x425,640x425,verified,
attack_02,508602,000000508602.jpg,000000508602.jpg,yes,car,500x429,500x429,verified,
attack_02,511076,000000511076.jpg,000000511076.jpg,yes,car,640x427,640x427,verified,
attack_02,511599,000000511599.jpg,000000511599.jpg,yes,person,640x480,640x480,verified,
attack_02,514586,000000514586.jpg,000000514586.jpg,yes,car,354x500,354x500,verified,
attack_02,515266,000000515266.jpg,000000515266.jpg,yes,car,640x427,640x427,verified,
attack_02,517069,000000517069.jpg,000000517069.jpg,yes,car,640x480,640x480,verified,
attack_02,520009,000000520009.jpg,000000520009.jpg,yes,car,500x412,500x412,verified,
attack_02,521141,000000521141.jpg,000000521141.jpg,yes,car,375x500,375x500,verified,
attack_02,526728,000000526728.jpg,000000526728.jpg,yes,car,500x375,500x375,verified,
attack_02,527220,000000527220.jpg,000000527220.jpg,yes,car,500x169,500x169,verified,
attack_02,528705,000000528705.jpg,000000528705.jpg,yes,person,426x640,426x640,verified,
attack_02,530854,000000530854.jpg,000000530854.jpg,yes,person,640x425,640x425,verified,
attack_02,532855,000000532855.jpg,000000532855.jpg,yes,person,640x457,640x457,verified,
attack_02,534041,000000534041.jpg,000000534041.jpg,yes,person,500x375,500x375,verified,
attack_02,535306,000000535306.jpg,000000535306.jpg,yes,person,500x333,500x333,verified,
attack_02,538067,000000538067.jpg,000000538067.jpg,yes,person,500x375,500x375,verified,
attack_02,542625,000000542625.jpg,000000542625.jpg,yes,car,640x480,640x480,verified,
attack_02,542776,000000542776.jpg,000000542776.jpg,yes,person,640x426,640x426,verified,
attack_02,546475,000000546475.jpg,000000546475.jpg,yes,person,383x640,383x640,verified,
attack_02,548246,000000548246.jpg,000000548246.jpg,yes,person,640x428,640x428,verified,
attack_02,550691,000000550691.jpg,000000550691.jpg,yes,car,640x480,640x480,verified,
attack_02,552842,000000552842.jpg,000000552842.jpg,yes,person,640x427,640x427,verified,
attack_02,553511,000000553511.jpg,000000553511.jpg,yes,car,500x333,500x333,verified,
attack_02,557672,000000557672.jpg,000000557672.jpg,yes,person,640x433,640x433,verified,
attack_02,564336,000000564336.jpg,000000564336.jpg,yes,car,640x360,640x360,verified,
attack_02,565391,000000565391.jpg,000000565391.jpg,yes,car,480x640,480x640,verified,
attack_02,569825,000000569825.jpg,000000569825.jpg,yes,person,338x500,338x500,verified,
attack_02,571264,000000571264.jpg,000000571264.jpg,yes,person,640x426,640x426,verified,
attack_02,579307,000000579307.jpg,000000579307.jpg,yes,person,480x640,480x640,verified,
attack_02,579635,000000579635.jpg,000000579635.jpg,yes,person,640x429,640x429,verified,
