image_id,filename,target_class,class_id,bbox_x,bbox_y,bbox_width,bbox_height,image_width,image_height,random_seed
135410,000000135410.jpg,car,3,154.07,221.97,225.31,93.81,480,640,2069153322
136715,000000136715.jpg,car,3,507.72,45.77,132.16,269.07,640,425,2069153322
138979,000000138979.jpg,car,3,312.4,174.06,327.6,246.44,640,426,2069153322
141597,000000141597.jpg,car,3,377.85,234.97,176.24,115.53,640,427,2069153322
142472,000000142472.jpg,car,3,203.35,372.65,131.1,62.96,640,480,2069153322
144114,000000144114.jpg,person,1,284.07,220.59,35.33,31.47,600,400,2069153322
144706,000000144706.jpg,car,3,498.43,369.92,49.3,33.73,640,480,2069153322
146155,000000146155.jpg,person,1,156.83,17.9,226.43,494.1,640,512,2069153322
147223,000000147223.jpg,car,3,1.55,156.34,148.19,137.32,640,360,2069153322
147338,000000147338.jpg,car,3,0.0,76.06,185.08,134.65,480,640,2069153322
147725,000000147725.jpg,car,3,402.3,174.69,174.95,91.28,640,393,2069153322
148719,000000148719.jpg,person,1,1.73,119.54,41.5,44.12,640,480,2069153322
149375,000000149375.jpg,person,1,208.17,42.17,185.28,333.51,640,485,2069153322
151000,000000151000.jpg,person,1,175.75,35.45,214.91,381.11,640,426,2069153322
152214,000000152214.jpg,person,1,74.62,3.83,398.92,622.78,480,640,2069153322
152771,000000152771.jpg,car,3,1.54,259.7,64.5,31.91,640,479,2069153322
153011,000000153011.jpg,car,3,326.24,217.04,72.18,36.25,640,480,2069153322
153669,000000153669.jpg,person,1,1,0,638,335,640,427,2069153322
155341,000000155341.jpg,car,3,151.93,284.78,241.16,130.78,640,480,2069153322
156071,000000156071.jpg,car,3,305.77,76.16,161.54,46.22,640,480,2069153322
156292,000000156292.jpg,person,1,61.69,378.38,65.25,173.88,428,640,2069153322
157365,000000157365.jpg,car,3,1.53,193.05,123.95,183.42,427,640,2069153322
157928,000000157928.jpg,car,3,0.0,99.48,108.92,147.89,640,480,2069153322
158660,000000158660.jpg,person,1,473.34,5.58,138.66,288.47,612,612,2069153322
158744,000000158744.jpg,car,3,592.93,92.25,45.85,29.57,640,424,2069153322
158945,000000158945.jpg,person,1,97.52,42.83,59.56,184.29,478,640,2069153322
161799,000000161799.jpg,person,1,191.91,72.99,113.23,165.04,640,427,2069153322
162092,000000162092.jpg,person,1,251.12,41.78,365.92,598.22,640,640,2069153322
162732,000000162732.jpg,person,1,226.45,23.03,223.58,403.97,640,427,2069153322
163117,000000163117.jpg,person,1,219.1,200.94,155.06,292.13,376,500,2069153322
163562,000000163562.jpg,person,1,134.84,0.0,318.1,333.0,500,333,2069153322
165518,000000165518.jpg,person,1,248.33,173.92,174.98,286.79,612,612,2069153322
166478,000000166478.jpg,person,1,72.76,82.33,507.37,336.97,640,426,2069153322
167122,000000167122.jpg,car,3,32.73,215.81,607.27,264.19,640,480,2069153322
169169,000000169169.jpg,car,3,393.09,364.77,92.91,43.27,640,480,2069153322
171382,000000171382.jpg,car,3,0.0,175.45,275.42,101.97,640,426,2069153322
171757,000000171757.jpg,person,1,55.01,129.44,257.8,350.56,640,480,2069153322
172330,000000172330.jpg,car,3,61.48,1.08,578.16,310.65,640,480,2069153322
173830,000000173830.jpg,person,1,187.03,185.7,230.47,384.34,593,640,2069153322
174482,000000174482.jpg,car,3,148.45,71.56,92.0,44.27,640,388,2069153322
175438,000000175438.jpg,car,3,166,205,178,40,640,468,2069153322
176606,000000176606.jpg,car,3,63.32,195.27,65.2,54.02,640,480,2069153322
176799,000000176799.jpg,person,1,386.15,73.68,110.02,138.52,640,426,2069153322
177065,000000177065.jpg,person,1,38.45,8.63,142.52,545.6,640,564,2069153322
180011,000000180011.jpg,person,1,212.85,461.66,220.05,171.15,480,640,2069153322
180878,000000180878.jpg,car,3,405.62,201.21,101.49,110.71,640,427,2069153322
181816,000000181816.jpg,car,3,275.97,63.46,361.88,113.82,640,480,2069153322
183709,000000183709.jpg,car,3,403.15,241.57,45.68,63.4,480,640,2069153322
184324,000000184324.jpg,car,3,276.71,237.19,68.16,33.19,640,425,2069153322
186042,000000186042.jpg,person,1,111.78,65.48,90.57,185.53,640,360,2069153322
186449,000000186449.jpg,person,1,117.82,179.99,262.84,425.09,436,640,2069153322
187144,000000187144.jpg,person,1,367.36,250.04,32.01,80.19,640,480,2069153322
187990,000000187990.jpg,person,1,183.75,52.35,186.22,152.91,500,375,2069153322
188296,000000188296.jpg,car,3,1.37,288.53,117.69,99.91,640,609,2069153322
191013,000000191013.jpg,car,3,44.37,548.77,179.72,91.23,474,640,2069153322
192716,000000192716.jpg,car,3,137.81,595.39,96.3,44.61,518,640,2069153322
193162,000000193162.jpg,person,1,394.62,97.83,93.83,68.42,640,428,2069153322
193743,000000193743.jpg,person,1,116.49,43.15,280.45,586.78,427,640,2069153322
196141,000000196141.jpg,car,3,468.46,72.35,115.21,64.6,640,429,2069153322
198805,000000198805.jpg,car,3,10.66,234.4,128.94,46.82,640,398,2069153322
206411,000000206411.jpg,person,1,2.16,194.23,174.74,182.29,640,480,2069153322
208363,000000208363.jpg,person,1,0,114,433,365,640,480,2069153322
209530,000000209530.jpg,person,1,0.0,1.92,168.9,426.08,640,428,2069153322
210915,000000210915.jpg,person,1,131.25,115.88,284.38,181.0,640,480,2069153322
211674,000000211674.jpg,person,1,381.29,200.93,54.47,64.54,640,406,2069153322
213033,000000213033.jpg,person,1,122.25,182.65,218.6,450.16,480,640,2069153322
213255,000000213255.jpg,car,3,192.26,135.79,153.07,83.68,480,640,2069153322
213605,000000213605.jpg,car,3,358.87,445.2,121.12,147.35,480,640,2069153322
214703,000000214703.jpg,person,1,260.79,384.73,122.61,58.57,427,640,2069153322
215723,000000215723.jpg,car,3,1.08,97.08,638.92,377.53,640,480,2069153322
216516,000000216516.jpg,person,1,135.8,118.1,109.8,469.53,480,640,2069153322
222094,000000222094.jpg,car,3,21.72,215.19,90.12,27.34,500,375,2069153322
223959,000000223959.jpg,person,1,142.38,28.76,175.46,589.67,480,640,2069153322
224724,000000224724.jpg,car,3,285.0,509.72,136.21,54.53,480,640,2069153322
226417,000000226417.jpg,car,3,154.69,181.13,44.17,38.72,500,333,2069153322
228214,000000228214.jpg,person,1,1.44,18.79,385.44,604.05,429,640,2069153322
228942,000000228942.jpg,car,3,0.94,133.06,379.93,165.43,640,319,2069153322
231508,000000231508.jpg,car,3,127.53,103.18,93.73,41.58,335,500,2069153322
232692,000000232692.jpg,person,1,256.28,45.15,142.7,169.83,640,425,2069153322
236845,000000236845.jpg,car,3,47.91,426.51,52.83,43.33,495,640,2069153322
242411,000000242411.jpg,car,3,276.45,598.87,147.55,41.13,424,640,2069153322
245311,000000245311.jpg,person,1,185.12,82.54,194.79,321.89,612,612,2069153322
245448,000000245448.jpg,person,1,157.48,115.42,126.21,305.25,640,480,2069153322
246883,000000246883.jpg,person,1,257.88,226.23,47.68,125.25,640,480,2069153322
254368,000000254368.jpg,person,1,33.15,65.59,358.85,393.51,392,640,2069153322
259830,000000259830.jpg,person,1,0.0,349.39,35.5,106.42,425,640,2069153322
260266,000000260266.jpg,car,3,51.39,516.24,73.8,35.73,479,640,2069153322
261036,000000261036.jpg,person,1,40.66,125.78,107.38,327.3,333,500,2069153322
261097,000000261097.jpg,person,1,0,0,332,499,333,500,2069153322
263068,000000263068.jpg,person,1,194.9,43.46,85.62,169.66,330,500,2069153322
263463,000000263463.jpg,car,3,0.96,71.76,544.76,355.24,640,427,2069153322
265816,000000265816.jpg,person,1,375.8,220.76,69.05,103.15,640,406,2069153322
269942,000000269942.jpg,car,3,92.42,460.03,59.42,48.89,480,640,2069153322
270908,000000270908.jpg,person,1,31.58,30.03,335.28,176.71,500,299,2069153322
273198,000000273198.jpg,car,3,257.34,0.0,128.99,33.27,500,375,2069153322
273715,000000273715.jpg,person,1,438.23,153.88,61.77,147.2,500,373,2069153322
274411,000000274411.jpg,car,3,1.79,155.52,392.88,313.73,426,640,2069153322
275749,000000275749.jpg,person,1,311.98,125.39,87.9,226.69,500,375,2069153322
276018,000000276018.jpg,person,1,153.96,125.1,262.04,426.91,416,640,2069153322
276707,000000276707.jpg,car,3,0.0,450.34,111.04,29.66,640,480,2069153322
276720,000000276720.jpg,car,3,276.96,281.63,34.14,35.9,640,480,2069153322
277005,000000277005.jpg,car,3,391.47,251.47,161.25,84.68,640,426,2069153322
278749,000000278749.jpg,car,3,78.19,107.79,38.3,19.46,500,333,2069153322
279730,000000279730.jpg,person,1,196.34,206.72,175.58,121.96,500,333,2069153322
280891,000000280891.jpg,person,1,118.31,95.5,305.03,413.36,427,640,2069153322
284725,000000284725.jpg,car,3,147.53,290.17,230.79,86.11,640,427,2069153322
287291,000000287291.jpg,car,3,0.0,225.84,128.93,144.95,500,375,2069153322
289594,000000289594.jpg,car,3,22.94,269.02,42.15,36.5,519,640,2069153322
289960,000000289960.jpg,person,1,440.31,290.1,50.02,106.57,640,480,2069153322
293071,000000293071.jpg,car,3,73.45,148.9,208.3,82.19,335,500,2069153322
293300,000000293300.jpg,person,1,0.0,281.15,91.16,141.05,640,427,2069153322
295420,000000295420.jpg,car,3,59.37,290.0,32.78,29.5,640,480,2069153322
295809,000000295809.jpg,car,3,50.3,103.29,101.02,37.59,640,512,2069153322
296649,000000296649.jpg,car,3,427.91,329.25,212.09,93.27,640,427,2069153322
297578,000000297578.jpg,car,3,418.85,97.75,55.67,112.01,500,281,2069153322
299887,000000299887.jpg,person,1,210.89,106.31,233.39,372.25,640,480,2069153322
301135,000000301135.jpg,car,3,300.18,349.5,110.71,46.47,428,640,2069153322
301376,000000301376.jpg,car,3,1.49,392.29,96.6,85.78,333,500,2069153322
303305,000000303305.jpg,car,3,591.39,203.49,48.61,51.59,640,480,2069153322
309173,000000309173.jpg,person,1,81.09,371.73,27.53,45.28,335,500,2069153322
309964,000000309964.jpg,car,3,542.15,93.88,97.85,137.21,640,427,2069153322
310072,000000310072.jpg,car,3,223.85,0.0,258.83,69.08,640,383,2069153322
311394,000000311394.jpg,person,1,2.87,5.91,477.13,618.47,480,640,2069153322
311928,000000311928.jpg,person,1,77.09,30.93,177.49,359.45,640,398,2069153322
313454,000000313454.jpg,person,1,10.46,75.86,129.05,307.78,640,388,2069153322
315187,000000315187.jpg,car,3,194.95,350.42,125.95,51.05,640,448,2069153322
315450,000000315450.jpg,car,3,46.87,230.53,103.7,68.65,640,428,2069153322
315492,000000315492.jpg,person,1,160.91,148.11,173.28,312.19,612,612,2069153322
318138,000000318138.jpg,person,1,119.64,38.2,360.36,595.31,480,640,2069153322
319607,000000319607.jpg,car,3,307.39,369.69,76.96,79.77,640,640,2069153322
320490,000000320490.jpg,person,1,313.55,199.28,153.52,226.43,640,426,2069153322
322163,000000322163.jpg,person,1,20.49,65.8,227.6,348.4,640,480,2069153322
323571,000000323571.jpg,car,3,72.67,593.34,80.11,35.72,478,640,2069153322
324158,000000324158.jpg,car,3,90.26,171.66,49.58,17.36,500,334,2069153322
325483,000000325483.jpg,person,1,119.49,102.54,183.28,376.35,640,480,2069153322
326128,000000326128.jpg,person,1,239.82,184.56,128.58,408.85,480,640,2069153322
326248,000000326248.jpg,person,1,168,60,314,314,640,427,2069153322
326541,000000326541.jpg,car,3,242.81,268.59,91.88,87.19,640,360,2069153322
326627,000000326627.jpg,car,3,290.78,397.44,54.19,39.78,640,480,2069153322
332901,000000332901.jpg,person,1,191.13,37.26,32.18,68.78,640,395,2069153322
334006,000000334006.jpg,car,3,0.96,209.64,178.46,120.89,640,426,2069153322
336232,000000336232.jpg,car,3,98,1,541,292,640,427,2069153322
337055,000000337055.jpg,person,1,131.46,1.92,495.13,420.28,640,427,2069153322
338625,000000338625.jpg,car,3,10.32,236.07,115.62,41.29,640,480,2069153322
338986,000000338986.jpg,car,3,294.98,523.05,108.02,103.88,403,640,2069153322
340894,000000340894.jpg,person,1,327.77,67.61,108.42,92.45,640,480,2069153322
341196,000000341196.jpg,person,1,186.19,178.04,51.77,51.77,640,451,2069153322
343496,000000343496.jpg,car,3,255.64,197.72,52.76,28.26,640,393,2069153322
344029,000000344029.jpg,car,3,1.35,223.67,38.62,47.31,640,480,2069153322
344909,000000344909.jpg,car,3,380.55,195.63,57.88,40.8,480,640,2069153322
346232,000000346232.jpg,car,3,345.43,316.53,80.2,49.95,427,640,2069153322
346968,000000346968.jpg,person,1,55.52,40.21,452.81,380.05,640,426,2069153322
349860,000000349860.jpg,car,3,350.12,349.22,36.23,29.2,640,426,2069153322
351810,000000351810.jpg,person,1,22.65,111.73,85.57,166.95,500,375,2069153322
352760,000000352760.jpg,person,1,142.38,80.54,235.87,348.04,544,640,2069153322
354753,000000354753.jpg,car,3,15.41,386.37,623.4,93.63,640,480,2069153322
354829,000000354829.jpg,car,3,81.74,84.27,289.89,154.21,500,375,2069153322
356169,000000356169.jpg,car,3,22.37,315.97,35.7,39.81,640,480,2069153322
357816,000000357816.jpg,car,3,3.38,5.38,301.75,80.52,500,455,2069153322
360137,000000360137.jpg,person,1,406.92,342.05,233.08,297.95,640,640,2069153322
361103,000000361103.jpg,person,1,273.05,297.91,57.88,121.86,640,427,2069153322
361586,000000361586.jpg,person,1,93.58,127.59,545.25,226.31,640,360,2069153322
363188,000000363188.jpg,car,3,590.03,198.92,49.97,106.42,640,425,2069153322
363666,000000363666.jpg,person,1,16.95,39.55,202.44,374.74,640,419,2069153322
365521,000000365521.jpg,person,1,214.76,37.69,188.87,216.15,428,640,2069153322
365642,000000365642.jpg,car,3,0.0,26.33,93.3,67.35,426,640,2069153322
368335,000000368335.jpg,car,3,1.44,95.86,122.52,420.9,411,640,2069153322
369751,000000369751.jpg,car,3,235.62,183.96,190.38,76.94,426,640,2069153322
372260,000000372260.jpg,car,3,0.0,315.65,117.63,210.85,427,640,2069153322
374545,000000374545.jpg,person,1,12,524,381,33,549,640,2069153322
375278,000000375278.jpg,person,1,2.24,44.84,192.83,161.44,333,500,2069153322
376093,000000376093.jpg,person,1,409.9,101.58,177.03,369.51,640,480,2069153322
379800,000000379800.jpg,car,3,562.87,318.85,77.13,58.04,640,493,2069153322
382009,000000382009.jpg,person,1,196.08,17.94,255.03,409.06,640,427,2069153322
383289,000000383289.jpg,car,3,1.0,164.46,348.21,269.4,640,444,2069153322
384468,000000384468.jpg,car,3,0.0,262.97,91.75,107.21,640,480,2069153322
386210,000000386210.jpg,car,3,0.34,93.91,60.22,50.95,478,640,2069153322
389566,000000389566.jpg,car,3,457.89,160.96,46.78,33.83,640,427,2069153322
389684,000000389684.jpg,person,1,116.43,214.14,53.14,121.84,640,480,2069153322
390246,000000390246.jpg,person,1,345.44,146.81,90.2,82.52,640,427,2069153322
390555,000000390555.jpg,person,1,38,19,597,414,640,435,2069153322
393093,000000393093.jpg,car,3,282.56,355.03,75.76,46.45,640,424,2069153322
394510,000000394510.jpg,car,3,0.01,0.0,362.55,198.31,640,480,2069153322
395903,000000395903.jpg,person,1,471.33,114.38,105.65,160.09,640,360,2069153322
396863,000000396863.jpg,person,1,90.94,16.27,117.75,250.82,640,426,2069153322
401244,000000401244.jpg,person,1,100.16,59.98,218.99,499.1,426,640,2069153322
407083,000000407083.jpg,car,3,0.0,1.66,480.0,623.38,480,640,2069153322
407943,000000407943.jpg,person,1,334.88,220.7,165.05,199.58,640,427,2069153322
410496,000000410496.jpg,person,1,24.45,92.04,238.74,526.39,427,640,2069153322
410880,000000410880.jpg,car,3,102.36,65.62,37.13,34.83,500,375,2069153322
412531,000000412531.jpg,car,3,454.51,255.85,181.82,100.03,640,480,2069153322
414510,000000414510.jpg,person,1,115.72,247.31,87.1,159.08,480,640,2069153322
416451,000000416451.jpg,person,1,27.92,88.26,264.16,391.74,640,480,2069153322
419408,000000419408.jpg,car,3,18.45,187.93,76.12,26.5,640,429,2069153322
421455,000000421455.jpg,car,3,2.52,2.24,454.04,363.23,500,375,2069153322
422998,000000422998.jpg,person,1,1.25,0.96,516.91,320.11,640,427,2069153322
423617,000000423617.jpg,car,3,408.41,341.33,156.82,124.89,640,480,2069153322
424642,000000424642.jpg,person,1,21.96,125.0,81.08,214.53,500,375,2069153322
425925,000000425925.jpg,car,3,54.34,414.5,78.95,49.32,640,468,2069153322
426372,000000426372.jpg,car,3,73.46,104.4,140.5,132.24,640,427,2069153322
427055,000000427055.jpg,car,3,319.4,309.1,46.36,31.49,640,480,2069153322
427500,000000427500.jpg,car,3,0.0,5.69,43.36,131.03,428,640,2069153322
427655,000000427655.jpg,car,3,230.91,223.4,45.9,41.06,427,640,2069153322
427997,000000427997.jpg,person,1,1,0,638,405,640,428,2069153322
428218,000000428218.jpg,person,1,565.91,206.28,74.09,151.41,640,480,2069153322
430961,000000430961.jpg,person,1,39.43,0.72,341.22,313.98,450,319,2069153322
432898,000000432898.jpg,person,1,347.12,267.01,91.21,215.3,500,500,2069153322
436738,000000436738.jpg,car,3,264.97,347.9,131.5,56.22,500,486,2069153322
438017,000000438017.jpg,car,3,76.8,408.09,43.67,96.38,480,640,2069153322
438774,000000438774.jpg,person,1,161.63,40.98,130.26,332.77,640,425,2069153322
441468,000000441468.jpg,car,3,98.62,137.32,59.18,45.95,426,640,2069153322
441586,000000441586.jpg,person,1,306.31,17.71,101.46,254.62,640,425,2069153322
442306,000000442306.jpg,person,1,249.52,145.2,167.95,456.64,640,640,2069153322
443969,000000443969.jpg,person,1,180.65,8.47,306.27,261.28,612,612,2069153322
445834,000000445834.jpg,person,1,424.1,180.42,92.95,235.28,640,427,2069153322
448256,000000448256.jpg,person,1,267.8,81.1,211.57,255.41,640,426,2069153322
449432,000000449432.jpg,person,1,288.64,188.55,70.43,169.08,640,427,2069153322
450303,000000450303.jpg,person,1,453.03,223.28,145.62,125.12,640,480,2069153322
453841,000000453841.jpg,car,3,200.67,161.93,201.67,165.58,500,339,2069153322
454661,000000454661.jpg,car,3,247.4,185.64,392.18,174.1,640,427,2069153322
454798,000000454798.jpg,person,1,266.84,62.95,69.29,165.35,640,425,2069153322
455301,000000455301.jpg,person,1,119.9,37.44,309.35,440.63,640,481,2069153322
456303,000000456303.jpg,person,1,72.93,65.33,136.05,181.85,321,500,2069153322
456394,000000456394.jpg,car,3,90.96,0.13,113.81,20.46,220,176,2069153322
456496,000000456496.jpg,person,1,149.34,67.81,141.68,238.37,640,426,2069153322
458045,000000458045.jpg,person,1,64.45,132.93,136.8,134.75,500,375,2069153322
458109,000000458109.jpg,person,1,80.85,22.97,45.37,67.85,640,480,2069153322
458325,000000458325.jpg,car,3,0.0,165.97,189.95,166.38,640,427,2069153322
458702,000000458702.jpg,car,3,3.61,447.49,149.4,51.05,427,640,2069153322
460147,000000460147.jpg,car,3,1,119,638,244,640,424,2069153322
460347,000000460347.jpg,car,3,328.04,69.16,54.68,45.2,427,640,2069153322
463618,000000463618.jpg,person,1,236.07,9.4,286.57,435.73,640,451,2069153322
463802,000000463802.jpg,person,1,340.17,0.0,299.83,478.38,640,480,2069153322
464786,000000464786.jpg,person,1,0.0,0.0,157.26,428.0,640,428,2069153322
464824,000000464824.jpg,car,3,361.57,0.0,118.43,74.72,480,640,2069153322
465179,000000465179.jpg,person,1,0.0,96.78,373.59,397.29,374,500,2069153322
465180,000000465180.jpg,person,1,281.17,262.51,136.3,113.18,640,426,2069153322
466156,000000466156.jpg,car,3,0.0,18.75,500.0,329.84,500,375,2069153322
474164,000000474164.jpg,car,3,28.44,378.62,93.42,49.47,633,640,2069153322
475484,000000475484.jpg,car,3,140.78,337.45,130.94,51.43,426,640,2069153322
476119,000000476119.jpg,car,3,240.72,77.47,203.47,119.41,640,427,2069153322
477288,000000477288.jpg,person,1,194.16,69.03,194.15,524.95,480,640,2069153322
478721,000000478721.jpg,car,3,368.58,238.41,64.58,46.11,640,480,2069153322
480021,000000480021.jpg,car,3,302.11,97.7,149.75,62.33,640,471,2069153322
480944,000000480944.jpg,car,3,21.07,354.61,102.45,43.6,480,640,2069153322
481390,000000481390.jpg,person,1,0,0,626,183,640,480,2069153322
482800,000000482800.jpg,person,1,333.24,81.1,165.77,368.47,640,457,2069153322
482917,000000482917.jpg,person,1,0.84,139.04,445.79,231.75,500,375,2069153322
484978,000000484978.jpg,person,1,87.17,65.1,235.01,247.15,640,491,2069153322
485027,000000485027.jpg,person,1,85.35,179.69,157.48,439.73,337,640,2069153322
485237,000000485237.jpg,car,3,0.25,140.81,40.96,18.36,640,174,2069153322
489339,000000489339.jpg,person,1,54.72,90.72,313.66,549.28,426,640,2069153322
490936,000000490936.jpg,car,3,376.74,81.29,75.11,86.79,480,640,2069153322
492758,000000492758.jpg,person,1,448.48,190.53,66.81,77.25,640,427,2069153322
495146,000000495146.jpg,car,3,235.35,376.77,198.2,103.23,640,480,2069153322
498286,000000498286.jpg,car,3,429.31,336.21,189.31,83.79,640,480,2069153322
498709,000000498709.jpg,car,3,30.53,189.9,79.43,56.82,640,425,2069153322
