image_id,filename,target_class,class_id,gt_bbox_x,gt_bbox_y,gt_bbox_width,gt_bbox_height,detected,confidence,iou,best_same_class_confidence,best_same_class_iou,total_detections
51314,000000051314.jpg,person,1,227.6,37.75,217.88,305.26,Yes,0.897669,0.9334779467956843,0.897669,0.9334779467956843,2
52412,000000052412.jpg,car,3,1,193,638,232,No,0.0,0.0,0.416128,0.0027113051818364194,2
54593,000000054593.jpg,car,3,110.86,75.03,199.27,108.0,Yes,0.832925,0.9845862675137304,0.832925,0.9845862675137304,10
54967,000000054967.jpg,car,3,0,421,192,52,No,0.0,0.0,0.848769,0.18049524337097445,21
55150,000000055150.jpg,car,3,435.57,0.8,204.43,392.49,Yes,0.682534,0.6321870715084461,0.682534,0.6321870715084461,16
66038,000000066038.jpg,person,1,269.23,244.32,60.03,102.57,Yes,0.745883,0.8910752349618681,0.745883,0.8910752349618681,21
66231,000000066231.jpg,person,1,333.71,137.52,111.56,288.52,Yes,0.91029,0.9574650100140724,0.91029,0.9574650100140724,15
66771,000000066771.jpg,person,1,2.06,0.0,347.88,420.13,Yes,0.933372,0.9396185319315141,0.933372,0.9396185319315141,10
67213,000000067213.jpg,car,3,0.81,305.17,197.12,107.1,Yes,0.477677,0.9544746316502926,0.477677,0.9544746316502926,14
67616,000000067616.jpg,car,3,391.31,339.93,145.9,104.56,Yes,0.781987,0.9721156722077058,0.781987,0.9721156722077058,22
73153,000000073153.jpg,person,1,206.59,12.64,190.7,621.22,Yes,0.895596,0.9193313426798873,0.895596,0.9193313426798873,1
73946,000000073946.jpg,person,1,360.36,68.75,279.64,353.71,Yes,0.902485,0.8556344817430912,0.902485,0.8556344817430912,3
74058,000000074058.jpg,car,3,583.67,207.03,56.33,141.18,Yes,0.746827,0.900435485465176,0.746827,0.900435485465176,16
76417,000000076417.jpg,car,3,190.17,153.23,449.83,316.61,No,0.0,0.0,0.0,0.0,3
77460,000000077460.jpg,person,1,0,532,427,70,No,0.0,0.0,0.767528,0.03209742127368138,10
78748,000000078748.jpg,person,1,0,19,639,190,No,0.0,0.0,0.865533,0.08631808034650977,21
82812,000000082812.jpg,person,1,347.0,228.07,74.45,131.93,Yes,0.816716,0.97400787500687,0.816716,0.97400787500687,20
84170,000000084170.jpg,car,3,132.29,261.12,97.96,76.02,Yes,0.907223,0.8575094192676238,0.907223,0.8575094192676238,6
84270,000000084270.jpg,person,1,1,4,602,378,No,0.0,0.0,0.820214,0.05042764824132531,24
85157,000000085157.jpg,person,1,0.0,98.38,258.38,381.62,Yes,0.901508,0.9379729583303884,0.901508,0.9379729583303884,16
86220,000000086220.jpg,car,3,134.24,209.08,311.21,126.52,Yes,0.917447,0.9522011599860422,0.917447,0.9522011599860422,3
87144,000000087144.jpg,car,3,349.79,32.05,83.45,29.83,Yes,0.875992,0.9186694838180198,0.875992,0.9186694838180198,6
88462,000000088462.jpg,car,3,24.78,187.76,57.47,42.36,Yes,0.801753,0.9030797544624664,0.801753,0.9030797544624664,11
93154,000000093154.jpg,car,3,143.08,273.81,67.57,35.32,Yes,0.808055,0.924112219103262,0.808055,0.924112219103262,14
98392,000000098392.jpg,car,3,244.19,516.38,235.81,123.62,Yes,0.883918,0.9539681359228973,0.883918,0.9539681359228973,12
100624,000000100624.jpg,car,3,0.0,252.4,54.69,163.64,No,0.0,0.0,0.0,0.0,7
102356,000000102356.jpg,person,1,166.17,52.61,237.43,359.78,Yes,0.726839,0.9150881926607346,0.726839,0.9150881926607346,2
108026,000000108026.jpg,person,1,111.32,0.0,528.68,423.2,Yes,0.607844,0.942112752642648,0.607844,0.942112752642648,5
111036,000000111036.jpg,car,3,251.48,3.01,173.18,138.54,Yes,0.888769,0.9564342475686691,0.888769,0.9564342475686691,2
114770,000000114770.jpg,car,3,148.2,139.39,385.67,195.0,No,0.0,0.0,0.0,0.0,1
115946,000000115946.jpg,car,3,119.19,502.52,53.52,42.14,Yes,0.809663,0.9145606665141991,0.809663,0.9145606665141991,12
121506,000000121506.jpg,car,3,407.68,259.56,120.34,42.62,Yes,0.491583,0.6205829634955486,0.491583,0.6205829634955486,8
121591,000000121591.jpg,person,1,256.28,122.25,122.25,163.1,Yes,0.798808,0.6883393269685938,0.798808,0.6883393269685938,1
125129,000000125129.jpg,person,1,136.65,54.29,202.12,210.86,Yes,0.903522,0.9745705377682923,0.903522,0.9745705377682923,11
125936,000000125936.jpg,person,1,0.0,97.73,145.5,224.86,Yes,0.904705,0.94870383114081,0.904705,0.94870383114081,17
126592,000000126592.jpg,car,3,316.91,269.85,192.28,57.59,Yes,0.892763,0.8639729544531181,0.892763,0.8639729544531181,12
127263,000000127263.jpg,car,3,501.43,106.88,138.57,67.52,Yes,0.27451,0.9329578275272816,0.27451,0.9329578275272816,4
129062,000000129062.jpg,person,1,532.85,343.01,92.77,131.6,No,0.0,0.0,0.0,0.0,6
130386,000000130386.jpg,car,3,171.7,436.86,54.67,31.55,Yes,0.759531,0.9144895874245742,0.759531,0.9144895874245742,7
132544,000000132544.jpg,car,3,0.96,110.05,306.37,207.76,No,0.0,0.0,0.0,0.0,8
132796,000000132796.jpg,person,1,290.82,68.16,112.46,331.71,Yes,0.8755,0.9277992052485362,0.8755,0.9277992052485362,7
134322,000000134322.jpg,person,1,1,275,632,132,No,0.0,0.0,0.715389,0.00809381513163499,13
135410,000000135410.jpg,car,3,154.07,221.97,225.31,93.81,Yes,0.270825,0.6187580273606919,0.270825,0.6187580273606919,9
136715,000000136715.jpg,car,3,507.72,45.77,132.16,269.07,No,0.0,0.0,0.0,0.0,17
138979,000000138979.jpg,car,3,312.4,174.06,327.6,246.44,Yes,0.944402,0.943422282136209,0.944402,0.943422282136209,6
141597,000000141597.jpg,car,3,377.85,234.97,176.24,115.53,Yes,0.869187,0.9535209717011554,0.869187,0.9535209717011554,3
142472,000000142472.jpg,car,3,203.35,372.65,131.1,62.96,Yes,0.91418,0.9558542848810393,0.91418,0.9558542848810393,9
144114,000000144114.jpg,person,1,284.07,220.59,35.33,31.47,Yes,0.464901,0.9074290749643118,0.464901,0.9074290749643118,2
144706,000000144706.jpg,car,3,498.43,369.92,49.3,33.73,No,0.0,0.0,0.667631,0.0,6
146155,000000146155.jpg,person,1,156.83,17.9,226.43,494.1,Yes,0.923562,0.9892061951653253,0.923562,0.9892061951653253,31
147223,000000147223.jpg,car,3,1.55,156.34,148.19,137.32,Yes,0.882064,0.9372878394074008,0.882064,0.9372878394074008,6
147338,000000147338.jpg,car,3,0.0,76.06,185.08,134.65,No,0.0,0.0,0.340467,0.038565125877917536,6
147725,000000147725.jpg,car,3,402.3,174.69,174.95,91.28,Yes,0.913811,0.950593304038346,0.913811,0.950593304038346,8
148719,000000148719.jpg,person,1,1.73,119.54,41.5,44.12,Yes,0.633247,0.8909737765726611,0.633247,0.8909737765726611,7
149375,000000149375.jpg,person,1,208.17,42.17,185.28,333.51,Yes,0.924774,0.9295880206865968,0.924774,0.9295880206865968,7
151000,000000151000.jpg,person,1,175.75,35.45,214.91,381.11,Yes,0.798426,0.8583475036210334,0.798426,0.8583475036210334,7
152214,000000152214.jpg,person,1,74.62,3.83,398.92,622.78,Yes,0.884047,0.9572771926656787,0.884047,0.9572771926656787,2
152771,000000152771.jpg,car,3,1.54,259.7,64.5,31.91,Yes,0.716489,0.9059454075623739,0.716489,0.9059454075623739,5
153011,000000153011.jpg,car,3,326.24,217.04,72.18,36.25,Yes,0.633151,0.7810741894854315,0.633151,0.7810741894854315,15
153669,000000153669.jpg,person,1,1,0,638,335,No,0.0,0.0,0.909132,0.2573935066262938,20
155341,000000155341.jpg,car,3,151.93,284.78,241.16,130.78,Yes,0.826719,0.9811707704523723,0.826719,0.9811707704523723,9
156071,000000156071.jpg,car,3,305.77,76.16,161.54,46.22,No,0.0,0.0,0.0,0.0,10
156292,000000156292.jpg,person,1,61.69,378.38,65.25,173.88,Yes,0.628753,0.9120928231380192,0.628753,0.9120928231380192,11
157365,000000157365.jpg,car,3,1.53,193.05,123.95,183.42,Yes,0.906913,0.9268501683202292,0.906913,0.9268501683202292,8
157928,000000157928.jpg,car,3,0.0,99.48,108.92,147.89,Yes,0.790102,0.9409684309556342,0.790102,0.9409684309556342,6
158660,000000158660.jpg,person,1,473.34,5.58,138.66,288.47,Yes,0.843723,0.9236530461540771,0.843723,0.9236530461540771,9
158744,000000158744.jpg,car,3,592.93,92.25,45.85,29.57,Yes,0.763617,0.8473206331041642,0.763617,0.8473206331041642,6
158945,000000158945.jpg,person,1,97.52,42.83,59.56,184.29,Yes,0.822076,0.6659771153312973,0.822076,0.6659771153312973,3
161799,000000161799.jpg,person,1,191.91,72.99,113.23,165.04,Yes,0.910282,0.9209234412798019,0.910282,0.9209234412798019,3
162092,000000162092.jpg,person,1,251.12,41.78,365.92,598.22,Yes,0.753917,0.927969230861625,0.753917,0.927969230861625,14
162732,000000162732.jpg,person,1,226.45,23.03,223.58,403.97,Yes,0.922174,0.9697080060204568,0.922174,0.9697080060204568,6
163117,000000163117.jpg,person,1,219.1,200.94,155.06,292.13,Yes,0.930596,0.973341678835637,0.930596,0.973341678835637,21
163562,000000163562.jpg,person,1,134.84,0.0,318.1,333.0,Yes,0.923137,0.9531498491091561,0.923137,0.9531498491091561,2
165518,000000165518.jpg,person,1,248.33,173.92,174.98,286.79,Yes,0.863108,0.9023716212172693,0.863108,0.9023716212172693,2
166478,000000166478.jpg,person,1,72.76,82.33,507.37,336.97,Yes,0.874327,0.9410140475566025,0.874327,0.9410140475566025,15
167122,000000167122.jpg,car,3,32.73,215.81,607.27,264.19,No,0.0,0.0,0.0,0.0,0
169169,000000169169.jpg,car,3,393.09,364.77,92.91,43.27,Yes,0.607288,0.5404591740160336,0.607288,0.5404591740160336,14
171382,000000171382.jpg,car,3,0.0,175.45,275.42,101.97,Yes,0.432245,0.9557686281134414,0.432245,0.9557686281134414,28
171757,000000171757.jpg,person,1,55.01,129.44,257.8,350.56,Yes,0.890082,0.9816277279855649,0.890082,0.9816277279855649,5
172330,000000172330.jpg,car,3,61.48,1.08,578.16,310.65,Yes,0.870233,0.9274232597583022,0.870233,0.9274232597583022,5
173830,000000173830.jpg,person,1,187.03,185.7,230.47,384.34,Yes,0.878251,0.895827662615445,0.878251,0.895827662615445,1
174482,000000174482.jpg,car,3,148.45,71.56,92.0,44.27,Yes,0.865931,0.922201213448699,0.865931,0.922201213448699,7
175438,000000175438.jpg,car,3,166,205,178,40,No,0.0,0.0,0.465792,0.06571778214859694,19
176606,000000176606.jpg,car,3,63.32,195.27,65.2,54.02,Yes,0.589564,0.9593166015869863,0.589564,0.9593166015869863,2
176799,000000176799.jpg,person,1,386.15,73.68,110.02,138.52,Yes,0.911652,0.9709911999911394,0.911652,0.9709911999911394,6
177065,000000177065.jpg,person,1,38.45,8.63,142.52,545.6,Yes,0.788216,0.8310881534398422,0.788216,0.8310881534398422,13
180011,000000180011.jpg,person,1,212.85,461.66,220.05,171.15,Yes,0.907695,0.9230840622024885,0.907695,0.9230840622024885,7
180878,000000180878.jpg,car,3,405.62,201.21,101.49,110.71,No,0.0,0.0,0.0,0.0,3
181816,000000181816.jpg,car,3,275.97,63.46,361.88,113.82,Yes,0.938323,0.950667951173358,0.938323,0.950667951173358,6
183709,000000183709.jpg,car,3,403.15,241.57,45.68,63.4,Yes,0.798211,0.9317629403121187,0.798211,0.9317629403121187,21
184324,000000184324.jpg,car,3,276.71,237.19,68.16,33.19,Yes,0.639792,0.8872437418087451,0.639792,0.8872437418087451,35
186042,000000186042.jpg,person,1,111.78,65.48,90.57,185.53,Yes,0.87046,0.9109479246220515,0.87046,0.9109479246220515,2
186449,000000186449.jpg,person,1,117.82,179.99,262.84,425.09,Yes,0.882174,0.9933825039393455,0.882174,0.9933825039393455,13
187144,000000187144.jpg,person,1,367.36,250.04,32.01,80.19,Yes,0.835177,0.9338439856572143,0.835177,0.9338439856572143,9
187990,000000187990.jpg,person,1,183.75,52.35,186.22,152.91,Yes,0.927547,0.9551903617826208,0.927547,0.9551903617826208,2
188296,000000188296.jpg,car,3,1.37,288.53,117.69,99.91,Yes,0.524643,0.9350293843193144,0.524643,0.9350293843193144,8
191013,000000191013.jpg,car,3,44.37,548.77,179.72,91.23,Yes,0.858425,0.9646301378227474,0.858425,0.9646301378227474,7
192716,000000192716.jpg,car,3,137.81,595.39,96.3,44.61,Yes,0.900262,0.9669080754485013,0.900262,0.9669080754485013,4
193162,000000193162.jpg,person,1,394.62,97.83,93.83,68.42,Yes,0.388884,0.9726413879913236,0.388884,0.9726413879913236,5
193743,000000193743.jpg,person,1,116.49,43.15,280.45,586.78,Yes,0.90753,0.9787940657083977,0.90753,0.9787940657083977,9
196141,000000196141.jpg,car,3,468.46,72.35,115.21,64.6,No,0.0,0.0,0.372947,0.0,11
198805,000000198805.jpg,car,3,10.66,234.4,128.94,46.82,Yes,0.263989,0.7230233771544228,0.263989,0.7230233771544228,6
206411,000000206411.jpg,person,1,2.16,194.23,174.74,182.29,Yes,0.647155,0.8855435704927247,0.647155,0.8855435704927247,3
208363,000000208363.jpg,person,1,0,114,433,365,No,0.0,0.0,0.940379,0.45817661817757055,26
209530,000000209530.jpg,person,1,0.0,1.92,168.9,426.08,Yes,0.738445,0.967324892682465,0.738445,0.967324892682465,19
210915,000000210915.jpg,person,1,131.25,115.88,284.38,181.0,Yes,0.806661,0.9312417117348857,0.806661,0.9312417117348857,2
211674,000000211674.jpg,person,1,381.29,200.93,54.47,64.54,Yes,0.348972,0.8784060773546017,0.348972,0.8784060773546017,14
213033,000000213033.jpg,person,1,122.25,182.65,218.6,450.16,Yes,0.93383,0.9244485821111842,0.93383,0.9244485821111842,3
213255,000000213255.jpg,car,3,192.26,135.79,153.07,83.68,Yes,0.924842,0.9003213670057884,0.924842,0.9003213670057884,8
213605,000000213605.jpg,car,3,358.87,445.2,121.12,147.35,Yes,0.902144,0.9689283491295786,0.902144,0.9689283491295786,4
214703,000000214703.jpg,person,1,260.79,384.73,122.61,58.57,Yes,0.365093,0.8220551287764467,0.365093,0.8220551287764467,7
215723,000000215723.jpg,car,3,1.08,97.08,638.92,377.53,Yes,0.621824,0.8937808314003771,0.621824,0.8937808314003771,5
216516,000000216516.jpg,person,1,135.8,118.1,109.8,469.53,Yes,0.838279,0.8747381421843718,0.838279,0.8747381421843718,2
222094,000000222094.jpg,car,3,21.72,215.19,90.12,27.34,No,0.0,0.0,0.257849,0.00880609392487613,10
223959,000000223959.jpg,person,1,142.38,28.76,175.46,589.67,Yes,0.847609,0.9205013680791856,0.847609,0.9205013680791856,2
224724,000000224724.jpg,car,3,285.0,509.72,136.21,54.53,Yes,0.517333,0.8785138308718905,0.517333,0.8785138308718905,12
226417,000000226417.jpg,car,3,154.69,181.13,44.17,38.72,Yes,0.788002,0.8463440536154409,0.788002,0.8463440536154409,21
228214,000000228214.jpg,person,1,1.44,18.79,385.44,604.05,Yes,0.906332,0.9394992134267559,0.906332,0.9394992134267559,4
228942,000000228942.jpg,car,3,0.94,133.06,379.93,165.43,Yes,0.939922,0.9803032569298613,0.939922,0.9803032569298613,14
231508,000000231508.jpg,car,3,127.53,103.18,93.73,41.58,Yes,0.281561,0.7444408147478748,0.281561,0.7444408147478748,14
232692,000000232692.jpg,person,1,256.28,45.15,142.7,169.83,Yes,0.909968,0.8623673655379143,0.909968,0.8623673655379143,8
236845,000000236845.jpg,car,3,47.91,426.51,52.83,43.33,Yes,0.805102,0.8859439478318893,0.805102,0.8859439478318893,2
242411,000000242411.jpg,car,3,276.45,598.87,147.55,41.13,Yes,0.629182,0.8663090915929943,0.629182,0.8663090915929943,8
245311,000000245311.jpg,person,1,185.12,82.54,194.79,321.89,Yes,0.85295,0.9196275834472698,0.85295,0.9196275834472698,7
245448,000000245448.jpg,person,1,157.48,115.42,126.21,305.25,Yes,0.905139,0.9475773855648473,0.905139,0.9475773855648473,11
246883,000000246883.jpg,person,1,257.88,226.23,47.68,125.25,Yes,0.874689,0.926294427423227,0.874689,0.926294427423227,4
254368,000000254368.jpg,person,1,33.15,65.59,358.85,393.51,Yes,0.443841,0.9262809854718674,0.443841,0.9262809854718674,2
259830,000000259830.jpg,person,1,0.0,349.39,35.5,106.42,Yes,0.355576,0.7805195623273186,0.355576,0.7805195623273186,10
260266,000000260266.jpg,car,3,51.39,516.24,73.8,35.73,Yes,0.903168,0.9317053834410688,0.903168,0.9317053834410688,10
261036,000000261036.jpg,person,1,40.66,125.78,107.38,327.3,Yes,0.903127,0.9556181597348926,0.903127,0.9556181597348926,4
261097,000000261097.jpg,person,1,0,0,332,499,No,0.0,0.0,0.89548,0.09597794778083879,8
263068,000000263068.jpg,person,1,194.9,43.46,85.62,169.66,Yes,0.915623,0.9525796637475616,0.915623,0.9525796637475616,3
263463,000000263463.jpg,car,3,0.96,71.76,544.76,355.24,Yes,0.533954,0.8287685600398047,0.533954,0.8287685600398047,5
265816,000000265816.jpg,person,1,375.8,220.76,69.05,103.15,Yes,0.805708,0.8167802001366864,0.805708,0.8167802001366864,3
269942,000000269942.jpg,car,3,92.42,460.03,59.42,48.89,Yes,0.861943,0.9780441618631963,0.861943,0.9780441618631963,5
270908,000000270908.jpg,person,1,31.58,30.03,335.28,176.71,Yes,0.606244,0.9536324023189919,0.606244,0.9536324023189919,3
273198,000000273198.jpg,car,3,257.34,0.0,128.99,33.27,No,0.0,0.0,0.883134,0.0,5
273715,000000273715.jpg,person,1,438.23,153.88,61.77,147.2,Yes,0.860017,0.8514382298096109,0.860017,0.8514382298096109,5
274411,000000274411.jpg,car,3,1.79,155.52,392.88,313.73,Yes,0.412683,0.5953505173642359,0.412683,0.5953505173642359,5
275749,000000275749.jpg,person,1,311.98,125.39,87.9,226.69,Yes,0.900464,0.933337874116198,0.900464,0.933337874116198,12
276018,000000276018.jpg,person,1,153.96,125.1,262.04,426.91,No,0.0,0.0,0.438507,0.4761336638273706,19
276707,000000276707.jpg,car,3,0.0,450.34,111.04,29.66,Yes,0.278255,0.9096596181041242,0.278255,0.9096596181041242,2
276720,000000276720.jpg,car,3,276.96,281.63,34.14,35.9,Yes,0.600394,0.6930984078392877,0.600394,0.6930984078392877,6
277005,000000277005.jpg,car,3,391.47,251.47,161.25,84.68,Yes,0.697084,0.6569037083312362,0.697084,0.6569037083312362,16
278749,000000278749.jpg,car,3,78.19,107.79,38.3,19.46,Yes,0.70927,0.7849675395155157,0.70927,0.7849675395155157,12
279730,000000279730.jpg,person,1,196.34,206.72,175.58,121.96,Yes,0.75065,0.9709520616288349,0.75065,0.9709520616288349,8
280891,000000280891.jpg,person,1,118.31,95.5,305.03,413.36,Yes,0.667498,0.8675400106255746,0.667498,0.8675400106255746,15
284725,000000284725.jpg,car,3,147.53,290.17,230.79,86.11,Yes,0.904658,0.9641654940413455,0.904658,0.9641654940413455,7
287291,000000287291.jpg,car,3,0.0,225.84,128.93,144.95,Yes,0.753498,0.9269503066321063,0.753498,0.9269503066321063,15
289594,000000289594.jpg,car,3,22.94,269.02,42.15,36.5,No,0.0,0.0,0.278675,0.0,2
289960,000000289960.jpg,person,1,440.31,290.1,50.02,106.57,Yes,0.855348,0.9429051502121871,0.855348,0.9429051502121871,3
293071,000000293071.jpg,car,3,73.45,148.9,208.3,82.19,Yes,0.913661,0.9686712924600224,0.913661,0.9686712924600224,4
293300,000000293300.jpg,person,1,0.0,281.15,91.16,141.05,Yes,0.827106,0.9070553132787389,0.827106,0.9070553132787389,3
295420,000000295420.jpg,car,3,59.37,290.0,32.78,29.5,Yes,0.79874,0.9586430499315928,0.79874,0.9586430499315928,5
295809,000000295809.jpg,car,3,50.3,103.29,101.02,37.59,Yes,0.45997,0.9609017787680554,0.45997,0.9609017787680554,15
296649,000000296649.jpg,car,3,427.91,329.25,212.09,93.27,Yes,0.83384,0.9329492244674713,0.83384,0.9329492244674713,17
297578,000000297578.jpg,car,3,418.85,97.75,55.67,112.01,No,0.0,0.0,0.319458,0.0,9
299887,000000299887.jpg,person,1,210.89,106.31,233.39,372.25,Yes,0.862646,0.9701596094919858,0.862646,0.9701596094919858,3
301135,000000301135.jpg,car,3,300.18,349.5,110.71,46.47,Yes,0.867314,0.9021231837371987,0.867314,0.9021231837371987,17
301376,000000301376.jpg,car,3,1.49,392.29,96.6,85.78,Yes,0.89904,0.9422336584722296,0.89904,0.9422336584722296,16
303305,000000303305.jpg,car,3,591.39,203.49,48.61,51.59,Yes,0.586425,0.942858276533168,0.586425,0.942858276533168,4
309173,000000309173.jpg,person,1,81.09,371.73,27.53,45.28,No,0.0,0.0,0.0,0.0,1
309964,000000309964.jpg,car,3,542.15,93.88,97.85,137.21,Yes,0.645681,0.8951401229194424,0.645681,0.8951401229194424,5
310072,000000310072.jpg,car,3,223.85,0.0,258.83,69.08,Yes,0.898636,0.9764681428579685,0.898636,0.9764681428579685,4
311394,000000311394.jpg,person,1,2.87,5.91,477.13,618.47,Yes,0.894447,0.9663486317901361,0.894447,0.9663486317901361,3
311928,000000311928.jpg,person,1,77.09,30.93,177.49,359.45,Yes,0.928836,0.9532497049705334,0.928836,0.9532497049705334,3
313454,000000313454.jpg,person,1,10.46,75.86,129.05,307.78,Yes,0.903044,0.9719758176569508,0.903044,0.9719758176569508,8
315187,000000315187.jpg,car,3,194.95,350.42,125.95,51.05,Yes,0.817813,0.9388741039512539,0.817813,0.9388741039512539,5
315450,000000315450.jpg,car,3,46.87,230.53,103.7,68.65,Yes,0.902572,0.9198683274958587,0.902572,0.9198683274958587,6
315492,000000315492.jpg,person,1,160.91,148.11,173.28,312.19,Yes,0.348949,0.8858605803593584,0.348949,0.8858605803593584,2
318138,000000318138.jpg,person,1,119.64,38.2,360.36,595.31,Yes,0.817908,0.9829156335456305,0.817908,0.9829156335456305,5
319607,000000319607.jpg,car,3,307.39,369.69,76.96,79.77,No,0.0,0.0,0.0,0.0,5
320490,000000320490.jpg,person,1,313.55,199.28,153.52,226.43,Yes,0.929,0.9665385672725466,0.929,0.9665385672725466,6
322163,000000322163.jpg,person,1,20.49,65.8,227.6,348.4,Yes,0.906118,0.9558788135889353,0.906118,0.9558788135889353,20
