image_id,filename,target_class,class_id,gt_bbox_x,gt_bbox_y,gt_bbox_width,gt_bbox_height,detected,confidence,iou,best_same_class_confidence,best_same_class_iou,total_detections
438017,000000438017.jpg,car,3,76.8,408.09,43.67,96.38,Yes,0.621519,0.6518856333094983,0.621519,0.6518856333094983,9
442463,000000442463.jpg,person,1,206.32,242.71,173.8,224.52,Yes,0.931805,0.9566648644285317,0.931805,0.9566648644285317,2
442746,000000442746.jpg,car,3,311.9,130.95,52.45,19.78,Yes,0.722164,0.8968698529355349,0.722164,0.8968698529355349,4
456662,000000456662.jpg,person,1,228.98,110.75,138.88,490.27,Yes,0.900916,0.9523699878186803,0.900916,0.9523699878186803,2
457884,000000457884.jpg,person,1,276.1,116.69,128.64,267.86,Yes,0.897434,0.9707129023723154,0.897434,0.9707129023723154,5
460147,000000460147.jpg,car,3,1.0,119.0,638.0,244.0,No,0.0,0.0,0.593034,0.06222324267692377,21
464476,000000464476.jpg,person,1,50.89,58.0,66.82,189.34,Yes,0.873892,0.953387616568981,0.873892,0.953387616568981,2
470952,000000470952.jpg,person,1,106.67,32.86,210.45,556.4,Yes,0.870639,0.8915905043812767,0.870639,0.8915905043812767,9
474078,000000474078.jpg,person,1,127.4,273.67,151.44,183.73,Yes,0.915495,0.9456588174095262,0.915495,0.9456588174095262,8
475484,000000475484.jpg,car,3,140.78,337.45,130.94,51.43,Yes,0.710761,0.800341095173162,0.710761,0.800341095173162,12
476119,000000476119.jpg,car,3,240.72,77.47,203.47,119.41,Yes,0.8615,0.9325530006286674,0.8615,0.9325530006286674,5
492284,000000492284.jpg,person,1,363.51,20.49,228.67,454.12,Yes,0.819282,0.9199443647473305,0.819282,0.9199443647473305,4
495732,000000495732.jpg,person,1,197.48,131.89,229.19,432.43,Yes,0.93001,0.9666056096125414,0.93001,0.9666056096125414,4
498032,000000498032.jpg,person,1,139.72,113.65,310.72,340.97,Yes,0.890948,0.9373528621157309,0.890948,0.9373528621157309,2
499181,000000499181.jpg,car,3,19.86,390.17,175.14,89.19,Yes,0.9257,0.9355210054255767,0.9257,0.9355210054255767,11
500613,000000500613.jpg,car,3,556.0,201.78,84.0,81.96,Yes,0.631514,0.7342821046089014,0.631514,0.7342821046089014,9
504415,000000504415.jpg,car,3,81.45,178.47,204.4,63.58,Yes,0.891094,0.9130290720392827,0.891094,0.9130290720392827,5
505942,000000505942.jpg,car,3,459.48,163.05,40.5,42.6,No,0.0,0.0,0.0,0.0,6
511999,000000511999.jpg,car,3,524.22,212.59,81.32,62.78,Yes,0.873508,0.9342914112724658,0.873508,0.9342914112724658,7
513580,000000513580.jpg,person,1,145.76,284.6,65.74,89.39,Yes,0.799803,0.8978154727007136,0.799803,0.8978154727007136,3
515025,000000515025.jpg,car,3,416.78,113.51,106.69,45.35,Yes,0.520214,0.784295267725259,0.520214,0.784295267725259,11
516038,000000516038.jpg,person,1,54.65,226.62,152.05,208.72,Yes,0.942548,0.9628546380310342,0.942548,0.9628546380310342,5
521259,000000521259.jpg,person,1,42.13,44.57,226.45,412.43,Yes,0.922203,0.935032001650331,0.922203,0.935032001650331,21
526392,000000526392.jpg,car,3,143.14,174.03,305.13,152.94,Yes,0.729506,0.8159836962744508,0.729506,0.8159836962744508,10
529148,000000529148.jpg,person,1,452.45,68.57,186.9,275.86,Yes,0.336335,0.9072111875989606,0.336335,0.9072111875989606,9
530099,000000530099.jpg,car,3,113.71,234.68,385.48,134.67,Yes,0.424556,0.8959731048193046,0.424556,0.8959731048193046,2
530820,000000530820.jpg,person,1,252.95,13.3,195.25,414.7,Yes,0.922025,0.9634859341962534,0.922025,0.9634859341962534,2
533816,000000533816.jpg,person,1,264.22,116.79,110.09,288.15,Yes,0.898477,0.9734005119200009,0.898477,0.9734005119200009,16
534394,000000534394.jpg,car,3,3.09,224.66,87.24,120.44,Yes,0.381177,0.8400207570809717,0.381177,0.8400207570809717,17
535608,000000535608.jpg,person,1,452.04,177.54,45.6,27.65,No,0.0,0.0,0.307162,0.45156089051031817,12
549055,000000549055.jpg,person,1,314.98,118.55,157.15,173.61,Yes,0.859178,0.9615987526605756,0.859178,0.9615987526605756,2
549930,000000549930.jpg,person,1,80.94,160.29,214.17,397.71,Yes,0.908618,0.9754010490478286,0.908618,0.9754010490478286,6
553669,000000553669.jpg,car,3,240.78,103.15,164.19,40.16,Yes,0.376362,0.8678245297884855,0.376362,0.8678245297884855,13
555050,000000555050.jpg,car,3,0.72,177.28,234.45,91.9,Yes,0.929111,0.9765425853252524,0.929111,0.9765425853252524,11
555597,000000555597.jpg,car,3,184.66,423.75,256.66,86.95,Yes,0.796066,0.6098494953177276,0.796066,0.6098494953177276,17
560474,000000560474.jpg,person,1,258.26,262.39,92.69,127.45,Yes,0.261638,0.693218623620118,0.261638,0.693218623620118,11
561679,000000561679.jpg,car,3,245.82,323.78,46.75,26.45,No,0.0,0.0,0.0,0.0,0
563653,000000563653.jpg,car,3,517.8,253.2,100.47,45.39,Yes,0.820683,0.9643281910085869,0.820683,0.9643281910085869,20
565563,000000565563.jpg,car,3,83.06,229.75,124.04,102.47,Yes,0.618674,0.7946329986977136,0.618674,0.7946329986977136,7
565853,000000565853.jpg,person,1,157.58,107.37,113.77,232.59,Yes,0.858666,0.9286291363482451,0.858666,0.9286291363482451,7
566758,000000566758.jpg,car,3,538.82,177.32,94.35,49.87,Yes,0.267488,0.9156749709172585,0.267488,0.9156749709172585,2
569030,000000569030.jpg,car,3,426.26,117.6,51.69,37.33,Yes,0.775671,0.9713806000332467,0.775671,0.9713806000332467,22
575243,000000575243.jpg,car,3,524.04,128.05,115.96,234.19,Yes,0.844145,0.9522321017311025,0.844145,0.9522321017311025,7
577932,000000577932.jpg,car,3,495.12,245.3,144.8,290.77,Yes,0.928327,0.923542212015192,0.928327,0.923542212015192,19
577976,000000577976.jpg,car,3,0.0,275.7,104.1,31.52,Yes,0.625465,0.8573588973856116,0.625465,0.8573588973856116,5
578545,000000578545.jpg,person,1,182.8,92.46,221.06,283.76,Yes,0.668819,0.8355069704068397,0.668819,0.8355069704068397,3
578871,000000578871.jpg,person,1,73.18,1.36,216.69,294.17,Yes,0.942841,0.9435903287662251,0.942841,0.9435903287662251,10
