attack_id,image_id,target_class,clean_image,patched_image,clean_detected,patched_detected,clean_confidence,patched_confidence,clean_bbox_x1,clean_bbox_y1,clean_bbox_x2,clean_bbox_y2,patched_bbox_x1,patched_bbox_y1,patched_bbox_x2,patched_bbox_y2,clean_iou,patched_iou,confidence_drop,iou_drop,eligible,attack_success
attack_04,17627,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000017627.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000017627.jpg,True,True,0.9702425003051758,0.8063316345214844,29.29120445251465,233.88076782226562,123.04670715332031,326.6592102050781,28.365663528442383,223.63648986816406,120.84384155273438,326.39599609375,0.7737215500358705,0.6957835516631932,0.1639108657836914,0.07793799837267734,True,False
attack_04,22705,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000022705.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000022705.jpg,True,True,0.6056686043739319,0.7708953022956848,140.0806121826172,87.22161102294922,354.8066101074219,610.0076904296875,137.74761962890625,76.0814437866211,361.4156188964844,605.7726440429688,0.9384798092833843,0.9490092386642812,-0.16522669792175293,-0.01052942938089696,True,False
attack_04,22755,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000022755.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000022755.jpg,True,True,0.9930303692817688,0.9921138286590576,364.3767395019531,226.0322723388672,423.21063232421875,253.27774047851562,364.4176025390625,226.50146484375,420.83489990234375,253.8960418701172,0.8424764890090733,0.9082985182810035,0.0009165406227111816,-0.06582202927193015,True,False
attack_04,23272,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000023272.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000023272.jpg,True,True,0.9594380855560303,0.9650394320487976,0.9231281280517578,0.0,476.7733459472656,372.0207824707031,4.407958030700684,13.903398513793945,489.3358154296875,372.2923889160156,0.9501896429917885,0.9317215019561133,-0.005601346492767334,0.01846814103567529,True,False
attack_04,25424,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000025424.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000025424.jpg,True,True,0.9993764758110046,0.9989646673202515,128.95018005371094,246.81753540039062,312.3260498046875,634.2989501953125,129.3274688720703,244.00765991210938,312.21893310546875,633.9249877929688,0.9544160990318595,0.9617306666850278,0.00041180849075317383,-0.007314567653168291,True,False
attack_04,25603,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000025603.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000025603.jpg,True,True,0.9977859258651733,0.9917553663253784,334.8374328613281,97.1062240600586,637.49755859375,402.1441955566406,329.54693603515625,105.07698822021484,638.2192993164062,398.4187927246094,0.8811326874613454,0.9087601187208383,0.006030559539794922,-0.02762743125949285,True,False
attack_04,26204,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000026204.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000026204.jpg,True,True,0.9914860129356384,0.986783504486084,163.21861267089844,245.93167114257812,289.6747741699219,332.6058349609375,163.6600341796875,245.44937133789062,290.2282409667969,332.7794494628906,0.9349126394474229,0.9455807977029554,0.004702508449554443,-0.010668158255532578,True,False
attack_04,32334,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000032334.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000032334.jpg,True,True,0.9952539205551147,0.9933713674545288,273.3802795410156,0.0,635.396484375,477.4000549316406,227.79293823242188,2.345233201980591,636.706787109375,475.64642333984375,0.8675594733831864,0.9822656068830162,0.0018825531005859375,-0.11470613349982983,True,False
attack_04,33005,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000033005.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000033005.jpg,True,True,0.9984720349311829,0.998891294002533,271.68359375,149.08843994140625,330.2869873046875,332.84393310546875,271.4917907714844,149.810546875,330.1924743652344,333.2112121582031,0.9656100755187302,0.9664591774184638,-0.00041925907135009766,-0.0008491018997335287,True,False
attack_04,33221,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000033221.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000033221.jpg,True,True,0.9988718628883362,0.9986076951026917,9.392661094665527,104.20511627197266,142.34304809570312,333.0,7.957204341888428,104.05677032470703,141.9957275390625,333.0,0.9756462282354157,0.9694772937556151,0.00026416778564453125,0.006168934479800603,True,False
attack_04,40083,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000040083.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000040083.jpg,True,True,0.9983624815940857,0.9987653493881226,133.8673553466797,137.5106964111328,252.51539611816406,209.99246215820312,132.76632690429688,137.82591247558594,252.5721435546875,210.26889038085938,0.9591329501160762,0.9433644306747776,-0.00040286779403686523,0.015768519441298645,True,False
attack_04,43737,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000043737.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000043737.jpg,True,True,0.9090190529823303,0.8180328011512756,110.0784683227539,416.3416748046875,185.2711181640625,450.4971008300781,112.09195709228516,416.7019958496094,183.86192321777344,448.51544189453125,0.8100557930184407,0.7406992710536343,0.09098625183105469,0.06935652196480635,True,False
attack_04,44590,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000044590.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000044590.jpg,True,True,0.7362544536590576,0.7221572995185852,574.506103515625,91.06253051757812,640.0,136.2974395751953,574.9507446289062,89.67973327636719,639.2332763671875,135.77464294433594,0.7273491747925627,0.7436178687012376,0.014097154140472412,-0.016268693908674914,True,False
attack_04,46048,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000046048.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000046048.jpg,True,True,0.9979785084724426,0.9951339364051819,408.6222839355469,137.24520874023438,504.31414794921875,272.3758544921875,407.204833984375,137.58644104003906,505.4532470703125,271.32928466796875,0.9613087544446096,0.9595454302490161,0.002844572067260742,0.001763324195593552,True,False
attack_04,50811,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000050811.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000050811.jpg,True,True,0.9995185136795044,0.9994087219238281,77.69712829589844,66.22491455078125,463.35162353515625,484.04547119140625,79.48253631591797,70.05689239501953,455.845947265625,477.8553466796875,0.9625022759611399,0.9167829651772856,0.00010979175567626953,0.04571931078385427,True,False
attack_04,51610,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000051610.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000051610.jpg,True,True,0.9992213249206543,0.9989058971405029,343.29638671875,98.23468017578125,582.0892333984375,404.6874084472656,341.5873107910156,93.2520751953125,590.0933227539062,400.3034973144531,0.9454660980855694,0.9622601718382554,0.0003154277801513672,-0.016794073752686045,True,False
attack_04,52412,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000052412.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000052412.jpg,False,False,,,,,,,,,,,,,,,False,False
attack_04,53529,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000053529.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000053529.jpg,True,True,0.9860712885856628,0.9761351943016052,48.091552734375,62.74142837524414,184.12527465820312,276.7447204589844,51.1714973449707,71.03836059570312,177.94093322753906,273.2378845214844,0.6429531438096727,0.6894475979641482,0.009936094284057617,-0.046494454154475506,True,False
attack_04,54967,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000054967.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000054967.jpg,False,False,,,,,,,,,,,,,,,False,False
attack_04,55150,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000055150.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000055150.jpg,True,True,0.9477046728134155,0.8089913725852966,425.05621337890625,34.771629333496094,638.8448486328125,422.99658203125,425.02886962890625,42.555816650390625,637.9676513671875,426.0000305175781,0.8065532326708827,0.7809513554434795,0.1387133002281189,0.025601877227403258,True,False
attack_04,57150,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000057150.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000057150.jpg,True,True,0.9936677813529968,0.9886166453361511,38.45779037475586,83.69406127929688,123.02164459228516,267.8738098144531,39.574005126953125,85.45650482177734,124.99555969238281,268.38336181640625,0.9332229942658674,0.9539274843578313,0.005051136016845703,-0.020704490091963845,True,False
attack_04,58539,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000058539.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000058539.jpg,True,True,0.9921592473983765,0.9841015934944153,409.3970642089844,136.46127319335938,640.0,414.9755554199219,407.9947204589844,139.772705078125,639.2606201171875,413.79168701171875,0.9634593489823835,0.9403306368520384,0.008057653903961182,0.023128712130345064,True,False
attack_04,63154,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000063154.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000063154.jpg,True,True,0.9990569949150085,0.797065794467926,255.1717987060547,137.59329223632812,391.3662414550781,215.80198669433594,245.64630126953125,139.07557678222656,389.0467834472656,220.9646759033203,0.9570140112985047,0.8747352795334375,0.20199120044708252,0.08227873176506717,True,False
attack_04,64868,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000064868.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000064868.jpg,True,True,0.9996192455291748,0.9995489716529846,1.1171122789382935,1.1166143417358398,317.1466979980469,358.2071533203125,4.055231094360352,5.17939567565918,300.9365234375,334.81695556640625,0.8194357703410052,0.9449340117594527,7.027387619018555e-05,-0.12549824141844745,True,False
attack_04,67213,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000067213.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000067213.jpg,True,True,0.8677249550819397,0.8597463369369507,0.0,305.9005126953125,194.92147827148438,409.67010498046875,1.156101942062378,305.4670104980469,185.08251953125,409.57147216796875,0.9503323262871994,0.9069707755261024,0.007978618144989014,0.043361550761097045,True,False
attack_04,67310,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000067310.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000067310.jpg,True,True,0.9994506239891052,0.9991814494132996,9.5683012008667,97.52227020263672,240.56521606445312,368.44854736328125,11.659465789794922,96.19903564453125,242.40866088867188,367.0547790527344,0.891942081726221,0.8836774700755765,0.00026917457580566406,0.008264611650644516,True,False
attack_04,69356,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000069356.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000069356.jpg,True,True,0.9998190999031067,0.999408483505249,75.97651672363281,109.6377944946289,177.2760467529297,490.7975158691406,72.9404067993164,108.03675842285156,178.46852111816406,488.5841369628906,0.9575293224053958,0.9650984911858256,0.000410616397857666,-0.007569168780429791,True,False
attack_04,73702,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000073702.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000073702.jpg,True,True,0.9947082996368408,0.9952902793884277,141.21969604492188,197.80557250976562,428.9627685546875,630.9898681640625,145.31744384765625,198.73309326171875,425.2187805175781,636.42041015625,0.8241228194596533,0.8099967825542758,-0.0005819797515869141,0.014126036905377504,True,False
attack_04,74058,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000074058.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000074058.jpg,True,True,0.9936153888702393,0.9916764497756958,582.2449340820312,207.9957733154297,639.76123046875,349.4980163574219,581.2525634765625,202.44976806640625,639.5982055664062,351.5450134277344,0.9560232849250124,0.9017975795447986,0.001938939094543457,0.05422570538021387,True,False
attack_04,76416,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000076416.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000076416.jpg,False,False,,,,,,,,,,,,,,,False,False
attack_04,76417,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000076417.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000076417.jpg,True,True,0.937482476234436,0.7613226771354675,185.10765075683594,145.3164825439453,636.5986328125,478.0000305175781,277.49224853515625,148.38296508789062,640.0,478.0000305175781,0.9343156762652576,0.7800518247936996,0.1761597990989685,0.15426385147155797,True,False
attack_04,76625,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000076625.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000076625.jpg,True,True,0.9988608360290527,0.998522937297821,516.2496337890625,340.69549560546875,574.7247314453125,479.7415466308594,515.8426513671875,340.3722839355469,574.9942016601562,479.8099670410156,0.9300741860004421,0.9168555460645182,0.00033789873123168945,0.01321863993592387,True,False
attack_04,78823,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000078823.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000078823.jpg,True,True,0.9513883590698242,0.9564024806022644,15.437492370605469,135.3245849609375,489.6471862792969,478.89007568359375,20.906389236450195,124.14814758300781,482.9807434082031,477.2613525390625,0.8793201132884876,0.8586449228687069,-0.0050141215324401855,0.02067519041978072,True,False
attack_04,79969,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000079969.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000079969.jpg,False,False,,,,,,,,,,,,,,,False,False
attack_04,80340,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000080340.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000080340.jpg,True,True,0.9995550513267517,0.9995130300521851,147.04330444335938,72.0646743774414,276.1496276855469,383.877197265625,147.2890167236328,71.59801483154297,276.3873596191406,384.8486633300781,0.8030860854383371,0.8012251343556853,4.202127456665039e-05,0.0018609510826518294,True,False
attack_04,80932,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000080932.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000080932.jpg,True,True,0.9998167157173157,0.9996302127838135,54.35953140258789,141.20986938476562,365.5340576171875,469.93316650390625,55.37833023071289,140.635986328125,365.7936096191406,463.42010498046875,0.9447204364520468,0.9644563627253181,0.00018650293350219727,-0.019735926273271254,True,False
attack_04,81738,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000081738.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000081738.jpg,True,True,0.9877969622612,0.97847580909729,457.6481628417969,140.5028076171875,639.5191040039062,465.12237548828125,453.5988464355469,142.701416015625,640.0,426.6167907714844,0.9461561207697929,0.8451074546193429,0.009321153163909912,0.10104866615045005,True,False
attack_04,84362,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000084362.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000084362.jpg,True,True,0.9920681715011597,0.9703660607337952,375.3196716308594,142.90663146972656,480.9950256347656,265.5585632324219,373.0754699707031,142.669921875,480.6358337402344,264.4564514160156,0.9090426329900638,0.9209418392698756,0.021702110767364502,-0.01189920627981178,True,False
attack_04,85376,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000085376.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000085376.jpg,True,True,0.9870964288711548,0.9901395440101624,34.3289794921875,318.20465087890625,199.11878967285156,378.2365417480469,34.32051086425781,319.34747314453125,199.55014038085938,379.6387939453125,0.8562855273753249,0.8503314715758126,-0.0030431151390075684,0.005954055799512359,True,False
attack_04,85682,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000085682.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000085682.jpg,False,False,,,,,,,,,,,,,,,False,False
attack_04,86582,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000086582.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000086582.jpg,False,False,,,,,,,,,,,,,,,False,False
attack_04,87144,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000087144.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000087144.jpg,True,True,0.9888972640037537,0.9901316165924072,348.3733215332031,33.80955123901367,431.9900207519531,63.40202331542969,349.2658386230469,33.1551513671875,432.7624816894531,63.256134033203125,0.8686333475988979,0.9099366146063723,-0.0012343525886535645,-0.04130326700747444,True,False
attack_04,89078,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000089078.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000089078.jpg,True,True,0.999582827091217,0.9996143579483032,153.20419311523438,28.14054298400879,356.4368591308594,593.3032836914062,154.49520874023438,30.22237777709961,356.45513916015625,590.3746337890625,0.888386428982182,0.8836653244493082,-3.153085708618164e-05,0.004721104532873777,True,False
attack_04,89648,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000089648.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000089648.jpg,True,True,0.9959197044372559,0.9963055849075317,31.578813552856445,191.6671142578125,243.91920471191406,359.9778137207031,31.152660369873047,190.51551818847656,237.79391479492188,367.1293640136719,0.9254606716608806,0.9081559206856711,-0.0003858804702758789,0.01730475097520956,True,False
attack_04,91406,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000091406.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000091406.jpg,True,True,0.9984489679336548,0.9983692765235901,473.7923278808594,67.5212631225586,584.8244018554688,392.1214599609375,470.4282531738281,65.17401885986328,584.77587890625,395.06488037109375,0.9315327029615019,0.9731058524309553,7.969141006469727e-05,-0.04157314946945334,True,False
attack_04,93154,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000093154.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000093154.jpg,True,True,0.9982984662055969,0.9980022311210632,143.16586303710938,273.5558166503906,211.24879455566406,306.5311584472656,143.40774536132812,272.5573425292969,211.17327880859375,307.6153259277344,0.9111555107580774,0.9132222791194731,0.0002962350845336914,-0.0020667683613956322,True,False
attack_04,93261,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000093261.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000093261.jpg,True,True,0.9948235750198364,0.9951193332672119,55.27153015136719,29.4392032623291,268.06646728515625,246.78189086914062,55.8082275390625,31.659557342529297,272.5790710449219,249.02996826171875,0.9223925344231083,0.9053589712080797,-0.0002957582473754883,0.01703356321502858,True,False
attack_04,94751,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000094751.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000094751.jpg,True,True,0.9941018223762512,0.9945083260536194,312.5370788574219,273.96820068359375,375.0,310.1548767089844,316.58013916015625,274.17938232421875,375.0,308.34906005859375,0.9888646608258975,0.8930865756951621,-0.00040650367736816406,0.09577808513073538,True,False
attack_04,97679,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000097679.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000097679.jpg,True,True,0.9991784691810608,0.9988221526145935,103.2713394165039,161.70042419433594,528.9785766601562,379.4236145019531,102.8751449584961,156.35040283203125,519.0284423828125,372.6340026855469,0.9540615656815151,0.9664335524284228,0.00035631656646728516,-0.012371986746907648,True,False
attack_04,97988,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000097988.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000097988.jpg,False,False,,,,,,,,,,,,,,,False,False
attack_04,98392,car,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000098392.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000098392.jpg,True,True,0.9974942207336426,0.9965623021125793,242.98345947265625,527.4180297851562,478.40283203125,639.4150390625,243.039306640625,525.2660522460938,479.9994812011719,639.6130981445312,0.8956898018429018,0.9208298439316097,0.0009319186210632324,-0.025140042088707903,True,False
attack_04,99039,person,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\clean_images\000000099039.jpg,D:\project CS\Faster-RCNN-COCO-Attack\source_data\attack_04\patched_images\000000099039.jpg,True,True,0.9080101251602173,0.9445677399635315,517.7616577148438,109.1028823852539,639.849609375,307.1146240234375,518.0230712890625,108.5291519165039,639.5536499023438,315.41839599609375,0.8136146369187914,0.8470466789321711,-0.03655761480331421,-0.03343204201337968,True,False
