attack_id,image_id,filename,target_class,clean_detected,attacked_detected,clean_confidence,attacked_confidence,confidence_drop,confidence_drop_percent,clean_iou,attacked_iou,iou_drop,clean_total_detections,attacked_total_detections,detection_count_change,eligible_for_asr,attack_success,patch_filename,patch_size_pixels,patch_scale
attack_03,137246,000000137246.jpg,person,Yes,Yes,0.922725,0.925866,-0.003141,-0.340405,0.973040,0.971649,0.001391,9,12,3,Yes,No,diffusion_patch_03.png,57,0.3
attack_03,138979,000000138979.jpg,car,Yes,Yes,0.944402,0.893143,0.051259,5.427667,0.943422,0.945154,-0.001732,6,6,0,Yes,No,diffusion_patch_03.png,74,0.3
attack_03,140987,000000140987.jpg,person,Yes,Yes,0.902580,0.904388,-0.001808,-0.200315,0.958506,0.952310,0.006195,13,13,0,Yes,No,diffusion_patch_03.png,89,0.3
attack_03,143068,000000143068.jpg,person,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,8,11,3,No,No,diffusion_patch_03.png,15,0.3
attack_03,144333,000000144333.jpg,car,Yes,Yes,0.635287,0.724585,-0.089298,-14.056324,0.820172,0.950098,-0.129926,6,6,0,Yes,No,diffusion_patch_03.png,42,0.3
attack_03,147338,000000147338.jpg,car,No,Yes,0.000000,0.543948,-0.543948,,0.000000,0.543389,-0.543389,6,7,1,No,No,diffusion_patch_03.png,40,0.3
attack_03,147740,000000147740.jpg,car,Yes,Yes,0.766373,0.656867,0.109506,14.288865,0.961217,0.955807,0.005410,11,11,0,Yes,No,diffusion_patch_03.png,55,0.3
attack_03,151962,000000151962.jpg,person,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,2,2,0,No,No,diffusion_patch_03.png,11,0.3
attack_03,155341,000000155341.jpg,car,Yes,Yes,0.826719,0.866372,-0.039653,-4.796430,0.981171,0.975459,0.005712,9,10,1,Yes,No,diffusion_patch_03.png,39,0.3
attack_03,157767,000000157767.jpg,person,Yes,Yes,0.918852,0.917078,0.001774,0.193067,0.957831,0.955632,0.002199,19,19,0,Yes,No,diffusion_patch_03.png,35,0.3
attack_03,157928,000000157928.jpg,car,Yes,Yes,0.790102,0.774133,0.015969,2.021131,0.940968,0.947950,-0.006981,6,6,0,Yes,No,diffusion_patch_03.png,33,0.3
attack_03,158744,000000158744.jpg,car,Yes,Yes,0.763617,0.717985,0.045632,5.975771,0.847321,0.863124,-0.015803,6,6,0,Yes,No,diffusion_patch_03.png,9,0.3
attack_03,159791,000000159791.jpg,person,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,6,6,0,No,No,diffusion_patch_03.png,8,0.3
attack_03,160012,000000160012.jpg,car,Yes,Yes,0.748197,0.572225,0.175972,23.519474,0.830353,0.578348,0.252005,6,5,-1,Yes,No,diffusion_patch_03.png,20,0.3
attack_03,162415,000000162415.jpg,person,Yes,Yes,0.877580,0.908643,-0.031063,-3.539620,0.950112,0.967064,-0.016952,3,2,-1,Yes,No,diffusion_patch_03.png,135,0.3
attack_03,167122,000000167122.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0,0,0,No,No,diffusion_patch_03.png,79,0.3
attack_03,169169,000000169169.jpg,car,Yes,Yes,0.607288,0.645678,-0.038390,-6.321548,0.540459,0.525468,0.014991,14,15,1,Yes,No,diffusion_patch_03.png,13,0.3
attack_03,170099,000000170099.jpg,person,Yes,Yes,0.946047,0.947109,-0.001062,-0.112257,0.972968,0.986159,-0.013192,3,4,1,Yes,No,diffusion_patch_03.png,105,0.3
attack_03,171788,000000171788.jpg,person,Yes,Yes,0.928828,0.905942,0.022886,2.463965,0.964060,0.975104,-0.011044,3,4,1,Yes,No,diffusion_patch_03.png,109,0.3
attack_03,173302,000000173302.jpg,person,Yes,Yes,0.797235,0.800424,-0.003189,-0.400008,0.886890,0.913003,-0.026113,15,14,-1,Yes,No,diffusion_patch_03.png,14,0.3
attack_03,176606,000000176606.jpg,car,Yes,Yes,0.589564,0.700949,-0.111385,-18.892775,0.959317,0.962962,-0.003646,2,3,1,Yes,No,diffusion_patch_03.png,16,0.3
attack_03,177934,000000177934.jpg,car,Yes,Yes,0.739856,0.717755,0.022101,2.987203,0.865194,0.842581,0.022614,19,20,1,Yes,No,diffusion_patch_03.png,22,0.3
attack_03,179141,000000179141.jpg,person,Yes,Yes,0.616235,0.474154,0.142081,23.056302,0.614023,0.609035,0.004988,7,7,0,Yes,No,diffusion_patch_03.png,86,0.3
attack_03,179174,000000179174.jpg,person,Yes,Yes,0.777489,0.725278,0.052211,6.715336,0.975399,0.947661,0.027738,30,33,3,Yes,No,diffusion_patch_03.png,8,0.3
attack_03,183709,000000183709.jpg,person,Yes,Yes,0.924761,0.910577,0.014184,1.533802,0.969631,0.972152,-0.002521,21,21,0,Yes,No,diffusion_patch_03.png,72,0.3
attack_03,184324,000000184324.jpg,car,Yes,Yes,0.639792,0.720258,-0.080466,-12.576900,0.887244,0.936530,-0.049286,35,37,2,Yes,No,diffusion_patch_03.png,10,0.3
attack_03,184611,000000184611.jpg,person,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,22,21,-1,No,No,diffusion_patch_03.png,97,0.3
attack_03,188296,000000188296.jpg,car,Yes,Yes,0.524643,0.307728,0.216915,41.345258,0.935029,0.880544,0.054486,8,9,1,Yes,No,diffusion_patch_03.png,30,0.3
attack_03,190923,000000190923.jpg,person,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,10,10,0,No,No,diffusion_patch_03.png,21,0.3
attack_03,191288,000000191288.jpg,person,Yes,Yes,0.870933,0.869762,0.001171,0.134454,0.956573,0.988845,-0.032272,2,2,0,Yes,No,diffusion_patch_03.png,40,0.3
attack_03,192716,000000192716.jpg,car,Yes,Yes,0.900262,0.884650,0.015612,1.734162,0.966908,0.969154,-0.002246,4,4,0,Yes,No,diffusion_patch_03.png,13,0.3
attack_03,196141,000000196141.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,11,9,-2,No,No,diffusion_patch_03.png,19,0.3
attack_03,196759,000000196759.jpg,car,Yes,Yes,0.649726,0.615925,0.033801,5.202347,0.887907,0.854996,0.032911,5,5,0,Yes,No,diffusion_patch_03.png,8,0.3
attack_03,197658,000000197658.jpg,person,Yes,Yes,0.893958,0.891978,0.001980,0.221487,0.953946,0.953399,0.000546,2,2,0,Yes,No,diffusion_patch_03.png,115,0.3
attack_03,199236,000000199236.jpg,person,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,19,18,-1,No,No,diffusion_patch_03.png,16,0.3
attack_03,200421,000000200421.jpg,person,Yes,Yes,0.847426,0.783970,0.063456,7.488087,0.940567,0.949736,-0.009169,4,3,-1,Yes,No,diffusion_patch_03.png,105,0.3
attack_03,201934,000000201934.jpg,car,Yes,Yes,0.357349,0.663304,-0.305955,-85.617981,0.673304,0.613881,0.059423,11,11,0,Yes,No,diffusion_patch_03.png,10,0.3
attack_03,206579,000000206579.jpg,person,Yes,Yes,0.600293,0.545655,0.054638,9.101889,0.965896,0.962599,0.003296,6,5,-1,Yes,No,diffusion_patch_03.png,130,0.3
attack_03,210273,000000210273.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,31,30,-1,No,No,diffusion_patch_03.png,78,0.3
attack_03,212573,000000212573.jpg,car,Yes,Yes,0.913590,0.928938,-0.015348,-1.679966,0.979952,0.973837,0.006116,9,8,-1,Yes,No,diffusion_patch_03.png,41,0.3
attack_03,213547,000000213547.jpg,person,Yes,Yes,0.870696,0.812107,0.058589,6.728985,0.951647,0.910062,0.041585,6,6,0,Yes,No,diffusion_patch_03.png,69,0.3
attack_03,213593,000000213593.jpg,car,Yes,Yes,0.755443,0.614917,0.140526,18.601801,0.919355,0.918261,0.001094,12,13,1,Yes,No,diffusion_patch_03.png,15,0.3
attack_03,213605,000000213605.jpg,car,Yes,Yes,0.902144,0.904810,-0.002666,-0.295518,0.968928,0.966217,0.002712,4,4,0,Yes,No,diffusion_patch_03.png,36,0.3
attack_03,214200,000000214200.jpg,car,Yes,Yes,0.941921,0.947333,-0.005412,-0.574570,0.946935,0.946630,0.000306,4,4,0,Yes,No,diffusion_patch_03.png,42,0.3
attack_03,215723,000000215723.jpg,person,Yes,Yes,0.841387,0.822862,0.018525,2.201722,0.958683,0.962423,-0.003740,5,7,2,Yes,No,diffusion_patch_03.png,36,0.3
attack_03,222094,000000222094.jpg,car,No,Yes,0.000000,0.260750,-0.260750,,0.000000,0.564562,-0.564562,10,12,2,No,No,diffusion_patch_03.png,8,0.3
attack_03,223747,000000223747.jpg,person,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,1,1,0,No,No,diffusion_patch_03.png,56,0.3
attack_03,224222,000000224222.jpg,person,Yes,Yes,0.895898,0.885137,0.010761,1.201141,0.938921,0.940602,-0.001681,4,4,0,Yes,No,diffusion_patch_03.png,20,0.3
attack_03,226662,000000226662.jpg,person,Yes,Yes,0.488852,0.288978,0.199874,40.886403,0.883525,0.815028,0.068497,4,5,1,Yes,No,diffusion_patch_03.png,24,0.3
attack_03,227898,000000227898.jpg,car,Yes,Yes,0.288203,0.367598,-0.079395,-27.548291,0.951336,0.954273,-0.002937,6,7,1,Yes,No,diffusion_patch_03.png,19,0.3
attack_03,229358,000000229358.jpg,person,Yes,Yes,0.441389,0.549579,-0.108190,-24.511259,0.963904,0.968501,-0.004597,7,7,0,Yes,No,diffusion_patch_03.png,53,0.3
attack_03,230008,000000230008.jpg,car,Yes,Yes,0.433104,0.584061,-0.150957,-34.854677,0.953168,0.954926,-0.001758,5,4,-1,Yes,No,diffusion_patch_03.png,62,0.3
attack_03,236845,000000236845.jpg,car,Yes,Yes,0.805102,0.763603,0.041499,5.154502,0.885944,0.840303,0.045641,2,2,0,Yes,No,diffusion_patch_03.png,13,0.3
attack_03,242678,000000242678.jpg,person,Yes,Yes,0.533638,0.415424,0.118214,22.152470,0.722192,0.721307,0.000885,2,4,2,Yes,No,diffusion_patch_03.png,19,0.3
attack_03,245026,000000245026.jpg,person,Yes,Yes,0.921224,0.940293,-0.019069,-2.069963,0.958618,0.957940,0.000678,10,10,0,Yes,No,diffusion_patch_03.png,74,0.3
attack_03,245320,000000245320.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,2,2,0,No,No,diffusion_patch_03.png,17,0.3
attack_03,253742,000000253742.jpg,person,Yes,Yes,0.918147,0.913349,0.004798,0.522574,0.953808,0.958902,-0.005094,32,35,3,Yes,No,diffusion_patch_03.png,41,0.3
attack_03,254516,000000254516.jpg,person,Yes,Yes,0.907391,0.898112,0.009279,1.022602,0.978162,0.969822,0.008339,10,12,2,Yes,No,diffusion_patch_03.png,57,0.3
attack_03,257370,000000257370.jpg,person,Yes,Yes,0.942374,0.935655,0.006719,0.712987,0.958223,0.958311,-0.000087,7,7,0,Yes,No,diffusion_patch_03.png,54,0.3
attack_03,258883,000000258883.jpg,person,Yes,Yes,0.728652,0.371899,0.356753,48.960684,0.767306,0.805475,-0.038168,4,5,1,Yes,No,diffusion_patch_03.png,84,0.3
attack_03,259690,000000259690.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,17,14,-3,No,No,diffusion_patch_03.png,11,0.3
attack_03,260266,000000260266.jpg,car,Yes,Yes,0.903168,0.895877,0.007291,0.807270,0.931705,0.935237,-0.003532,10,10,0,Yes,No,diffusion_patch_03.png,11,0.3
attack_03,260925,000000260925.jpg,car,Yes,Yes,0.686026,0.689699,-0.003673,-0.535402,0.974974,0.974892,0.000082,2,4,2,Yes,No,diffusion_patch_03.png,134,0.3
attack_03,262487,000000262487.jpg,person,Yes,Yes,0.828223,0.446433,0.381790,46.097488,0.549245,0.880481,-0.331237,4,4,0,Yes,No,diffusion_patch_03.png,57,0.3
attack_03,266981,000000266981.jpg,car,Yes,No,0.310943,0.000000,0.310943,100.000000,0.783114,0.000000,0.783114,19,20,1,Yes,Yes,diffusion_patch_03.png,12,0.3
attack_03,268378,000000268378.jpg,person,Yes,Yes,0.923205,0.931013,-0.007808,-0.845749,0.977252,0.967954,0.009297,21,24,3,Yes,No,diffusion_patch_03.png,65,0.3
attack_03,269316,000000269316.jpg,person,Yes,Yes,0.940243,0.920496,0.019747,2.100202,0.985813,0.981441,0.004373,6,7,1,Yes,No,diffusion_patch_03.png,65,0.3
attack_03,273198,000000273198.jpg,car,No,Yes,0.000000,0.288105,-0.288105,,0.000000,0.980529,-0.980529,5,6,1,No,No,diffusion_patch_03.png,10,0.3
attack_03,273711,000000273711.jpg,person,Yes,Yes,0.806502,0.838502,-0.032000,-3.967752,0.927910,0.925275,0.002634,20,19,-1,Yes,No,diffusion_patch_03.png,33,0.3
attack_03,275058,000000275058.jpg,person,Yes,Yes,0.844470,0.875891,-0.031421,-3.720795,0.904583,0.925824,-0.021240,2,3,1,Yes,No,diffusion_patch_03.png,21,0.3
attack_03,276707,000000276707.jpg,car,Yes,Yes,0.278255,0.546663,-0.268408,-96.461160,0.909660,0.882163,0.027496,2,2,0,Yes,No,diffusion_patch_03.png,9,0.3
attack_03,281754,000000281754.jpg,person,Yes,Yes,0.846909,0.875120,-0.028211,-3.331054,0.801906,0.825358,-0.023452,3,3,0,Yes,No,diffusion_patch_03.png,55,0.3
attack_03,281929,000000281929.jpg,person,Yes,Yes,0.837246,0.561198,0.276048,32.970955,0.885997,0.889273,-0.003276,4,5,1,Yes,No,diffusion_patch_03.png,51,0.3
attack_03,283037,000000283037.jpg,car,Yes,Yes,0.873931,0.673582,0.200349,22.925036,0.990629,0.992564,-0.001935,2,2,0,Yes,No,diffusion_patch_03.png,27,0.3
attack_03,283038,000000283038.jpg,car,Yes,Yes,0.856325,0.752753,0.103572,12.094941,0.948836,0.945285,0.003551,5,6,1,Yes,No,diffusion_patch_03.png,9,0.3
attack_03,284991,000000284991.jpg,person,No,Yes,0.000000,0.770755,-0.770755,,0.000000,0.933176,-0.933176,1,2,1,No,No,diffusion_patch_03.png,127,0.3
attack_03,291634,000000291634.jpg,person,Yes,Yes,0.826649,0.814368,0.012281,1.485637,0.785186,0.763036,0.022150,16,16,0,Yes,No,diffusion_patch_03.png,11,0.3
attack_03,292997,000000292997.jpg,car,Yes,Yes,0.552398,0.633694,-0.081296,-14.716925,0.973682,0.976926,-0.003244,10,10,0,Yes,No,diffusion_patch_03.png,51,0.3
attack_03,294831,000000294831.jpg,person,Yes,Yes,0.819762,0.686539,0.133223,16.251424,0.981075,0.982193,-0.001117,6,6,0,Yes,No,diffusion_patch_03.png,37,0.3
attack_03,296224,000000296224.jpg,car,Yes,Yes,0.520208,0.634104,-0.113896,-21.894319,0.627445,0.617555,0.009890,3,3,0,Yes,No,diffusion_patch_03.png,12,0.3
attack_03,296649,000000296649.jpg,car,Yes,Yes,0.833840,0.862108,-0.028268,-3.390099,0.932949,0.932349,0.000600,17,20,3,Yes,No,diffusion_patch_03.png,28,0.3
attack_03,297084,000000297084.jpg,person,Yes,Yes,0.877642,0.876982,0.000660,0.075202,0.934130,0.932249,0.001881,16,17,1,Yes,No,diffusion_patch_03.png,118,0.3
attack_03,297595,000000297595.jpg,person,Yes,Yes,0.836706,0.846741,-0.010035,-1.199346,0.936838,0.937703,-0.000866,2,2,0,Yes,No,diffusion_patch_03.png,11,0.3
attack_03,300341,000000300341.jpg,person,Yes,Yes,0.888055,0.894361,-0.006306,-0.710091,0.870054,0.867749,0.002305,11,10,-1,Yes,No,diffusion_patch_03.png,60,0.3
