attack_id,image_id,filename,target_class,clean_detected,attacked_detected,clean_confidence,attacked_confidence,confidence_drop,confidence_drop_percent,clean_iou,attacked_iou,iou_drop,clean_total_detections,attacked_total_detections,detection_count_change,eligible_for_asr,attack_success,patch_filename,patch_size_pixels,patch_scale
attack_01,92416,000000092416.jpg,person,Yes,Yes,0.883786,0.872270,0.011516,1.303030,0.981847,0.955964,0.025883,9,10,1,Yes,No,diffusion_patch_01.png,90,0.3
attack_01,94751,000000094751.jpg,car,Yes,Yes,0.767937,0.800132,-0.032195,-4.192401,0.928333,0.933988,-0.005655,6,5,-1,Yes,No,diffusion_patch_01.png,11,0.3
attack_01,100624,000000100624.jpg,person,Yes,Yes,0.901482,0.903250,-0.001768,-0.196121,0.852589,0.857342,-0.004753,7,7,0,Yes,No,diffusion_patch_01.png,87,0.3
attack_01,100723,000000100723.jpg,person,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,19,18,-1,No,No,diffusion_patch_01.png,99,0.3
attack_01,102805,000000102805.jpg,car,Yes,Yes,0.908946,0.921461,-0.012515,-1.376869,0.971109,0.977803,-0.006694,7,7,0,Yes,No,diffusion_patch_01.png,21,0.3
attack_01,115946,000000115946.jpg,car,Yes,Yes,0.809663,0.736854,0.072809,8.992507,0.914561,0.907756,0.006805,12,12,0,Yes,No,diffusion_patch_01.png,13,0.3
attack_01,119445,000000119445.jpg,person,Yes,Yes,0.936131,0.932857,0.003274,0.349737,0.949077,0.955290,-0.006212,8,7,-1,Yes,No,diffusion_patch_01.png,49,0.3
attack_01,121506,000000121506.jpg,car,Yes,Yes,0.491583,0.255729,0.235854,47.978470,0.620583,0.610523,0.010060,8,8,0,Yes,No,diffusion_patch_01.png,13,0.3
attack_01,122606,000000122606.jpg,person,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,3,3,0,No,No,diffusion_patch_01.png,14,0.3
attack_01,122672,000000122672.jpg,person,Yes,Yes,0.940295,0.927507,0.012788,1.359999,0.928101,0.929472,-0.001371,3,2,-1,Yes,No,diffusion_patch_01.png,66,0.3
attack_01,124798,000000124798.jpg,car,Yes,Yes,0.901325,0.909452,-0.008127,-0.901673,0.937069,0.935325,0.001745,11,11,0,Yes,No,diffusion_patch_01.png,20,0.3
attack_01,127092,000000127092.jpg,car,Yes,Yes,0.869893,0.828867,0.041026,4.716212,0.935587,0.918327,0.017260,7,7,0,Yes,No,diffusion_patch_01.png,15,0.3
attack_01,128675,000000128675.jpg,person,Yes,Yes,0.739331,0.741817,-0.002486,-0.336250,0.848819,0.799248,0.049571,6,6,0,Yes,No,diffusion_patch_01.png,15,0.3
attack_01,130699,000000130699.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,12,13,1,No,No,diffusion_patch_01.png,16,0.3
attack_01,132544,000000132544.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,8,9,1,No,No,diffusion_patch_01.png,62,0.3
attack_01,136633,000000136633.jpg,person,Yes,Yes,0.883537,0.891936,-0.008399,-0.950611,0.978273,0.979467,-0.001194,13,14,1,Yes,No,diffusion_patch_01.png,22,0.3
attack_01,140270,000000140270.jpg,person,Yes,Yes,0.779295,0.756007,0.023288,2.988342,0.963571,0.981826,-0.018255,2,2,0,Yes,No,diffusion_patch_01.png,18,0.3
attack_01,144706,000000144706.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,6,4,-2,No,No,diffusion_patch_01.png,10,0.3
attack_01,145597,000000145597.jpg,person,Yes,Yes,0.849555,0.893285,-0.043730,-5.147401,0.874808,0.870643,0.004166,7,7,0,Yes,No,diffusion_patch_01.png,85,0.3
attack_01,146667,000000146667.jpg,person,Yes,Yes,0.851555,0.848944,0.002611,0.306616,0.880093,0.871711,0.008382,24,22,-2,Yes,No,diffusion_patch_01.png,61,0.3
attack_01,147725,000000147725.jpg,car,Yes,Yes,0.913811,0.905429,0.008382,0.917258,0.950593,0.950675,-0.000082,8,8,0,Yes,No,diffusion_patch_01.png,27,0.3
attack_01,148662,000000148662.jpg,person,Yes,Yes,0.889733,0.835964,0.053769,6.043274,0.875457,0.905306,-0.029849,3,3,0,Yes,No,diffusion_patch_01.png,144,0.3
attack_01,155341,000000155341.jpg,car,Yes,Yes,0.826719,0.835483,-0.008764,-1.060094,0.981171,0.978206,0.002965,9,10,1,Yes,No,diffusion_patch_01.png,39,0.3
attack_01,156071,000000156071.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,10,10,0,No,No,diffusion_patch_01.png,14,0.3
attack_01,157365,000000157365.jpg,car,Yes,Yes,0.906913,0.910857,-0.003944,-0.434882,0.926850,0.922026,0.004824,8,8,0,Yes,No,diffusion_patch_01.png,37,0.3
attack_01,158744,000000158744.jpg,car,Yes,Yes,0.763617,0.716451,0.047166,6.176657,0.847321,0.855777,-0.008456,6,6,0,Yes,No,diffusion_patch_01.png,9,0.3
attack_01,160556,000000160556.jpg,person,Yes,Yes,0.899057,0.888882,0.010175,1.131741,0.961931,0.956929,0.005002,6,7,1,Yes,No,diffusion_patch_01.png,55,0.3
attack_01,161128,000000161128.jpg,car,Yes,Yes,0.876743,0.868508,0.008235,0.939272,0.949840,0.944722,0.005118,10,8,-2,Yes,No,diffusion_patch_01.png,14,0.3
attack_01,166768,000000166768.jpg,person,Yes,Yes,0.849362,0.848624,0.000738,0.086889,0.832188,0.835903,-0.003715,3,3,0,Yes,No,diffusion_patch_01.png,106,0.3
attack_01,167122,000000167122.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,0,1,1,No,No,diffusion_patch_01.png,79,0.3
attack_01,168330,000000168330.jpg,car,Yes,Yes,0.620582,0.384257,0.236325,38.081188,0.886143,0.869202,0.016941,9,9,0,Yes,No,diffusion_patch_01.png,12,0.3
attack_01,170116,000000170116.jpg,person,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,4,3,-1,No,No,diffusion_patch_01.png,12,0.3
attack_01,174371,000000174371.jpg,person,Yes,Yes,0.906436,0.869093,0.037343,4.119761,0.964886,0.976780,-0.011894,9,7,-2,Yes,No,diffusion_patch_01.png,123,0.3
attack_01,177015,000000177015.jpg,person,Yes,Yes,0.407136,0.403365,0.003771,0.926226,0.615275,0.728977,-0.113703,4,4,0,Yes,No,diffusion_patch_01.png,141,0.3
attack_01,181303,000000181303.jpg,person,Yes,Yes,0.831766,0.822151,0.009615,1.155974,0.774656,0.749916,0.024739,2,2,0,Yes,No,diffusion_patch_01.png,18,0.3
attack_01,183246,000000183246.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,15,16,1,No,No,diffusion_patch_01.png,85,0.3
attack_01,183391,000000183391.jpg,person,Yes,No,0.329018,0.000000,0.329018,100.000000,0.542589,0.000000,0.542589,21,24,3,Yes,Yes,diffusion_patch_01.png,114,0.3
attack_01,184324,000000184324.jpg,person,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,35,38,3,No,No,diffusion_patch_01.png,68,0.3
attack_01,186624,000000186624.jpg,person,Yes,Yes,0.800329,0.777988,0.022341,2.791477,0.855038,0.844222,0.010816,3,3,0,Yes,No,diffusion_patch_01.png,17,0.3
attack_01,191013,000000191013.jpg,car,Yes,Yes,0.858425,0.835531,0.022894,2.666977,0.964630,0.965857,-0.001227,7,5,-2,Yes,No,diffusion_patch_01.png,27,0.3
attack_01,191672,000000191672.jpg,person,Yes,Yes,0.880693,0.800989,0.079704,9.050146,0.869404,0.883213,-0.013808,2,1,-1,Yes,No,diffusion_patch_01.png,31,0.3
attack_01,192670,000000192670.jpg,car,Yes,Yes,0.426263,0.492837,-0.066574,-15.618057,0.909455,0.876411,0.033043,13,12,-1,Yes,No,diffusion_patch_01.png,25,0.3
attack_01,192716,000000192716.jpg,car,Yes,Yes,0.900262,0.883721,0.016541,1.837354,0.966908,0.970499,-0.003591,4,4,0,Yes,No,diffusion_patch_01.png,13,0.3
attack_01,193926,000000193926.jpg,person,Yes,Yes,0.417118,0.392344,0.024774,5.939327,0.877426,0.872683,0.004743,10,12,2,Yes,No,diffusion_patch_01.png,43,0.3
attack_01,195842,000000195842.jpg,person,Yes,Yes,0.909744,0.917768,-0.008024,-0.882006,0.946189,0.943775,0.002415,7,6,-1,Yes,No,diffusion_patch_01.png,45,0.3
attack_01,196141,000000196141.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,11,9,-2,No,No,diffusion_patch_01.png,19,0.3
attack_01,198489,000000198489.jpg,person,Yes,Yes,0.932807,0.929305,0.003502,0.375426,0.956461,0.958108,-0.001646,4,4,0,Yes,No,diffusion_patch_01.png,52,0.3
attack_01,199771,000000199771.jpg,person,Yes,Yes,0.887894,0.892039,-0.004145,-0.466835,0.967996,0.956424,0.011572,16,15,-1,Yes,No,diffusion_patch_01.png,58,0.3
attack_01,201934,000000201934.jpg,car,Yes,Yes,0.357349,0.609826,-0.252477,-70.652779,0.673304,0.681439,-0.008135,11,11,0,Yes,No,diffusion_patch_01.png,10,0.3
attack_01,205105,000000205105.jpg,person,Yes,Yes,0.942657,0.945320,-0.002663,-0.282499,0.994287,0.994740,-0.000453,8,8,0,Yes,No,diffusion_patch_01.png,48,0.3
attack_01,208423,000000208423.jpg,car,Yes,Yes,0.884009,0.867167,0.016842,1.905184,0.935903,0.944464,-0.008561,16,15,-1,Yes,No,diffusion_patch_01.png,13,0.3
attack_01,213593,000000213593.jpg,car,Yes,Yes,0.755443,0.537354,0.218089,28.869021,0.919355,0.923412,-0.004057,12,13,1,Yes,No,diffusion_patch_01.png,15,0.3
attack_01,214200,000000214200.jpg,car,Yes,Yes,0.941921,0.947376,-0.005455,-0.579136,0.946935,0.946522,0.000413,4,4,0,Yes,No,diffusion_patch_01.png,42,0.3
attack_01,224051,000000224051.jpg,car,Yes,Yes,0.837761,0.863142,-0.025381,-3.029623,0.910779,0.916457,-0.005678,3,3,0,Yes,No,diffusion_patch_01.png,15,0.3
attack_01,224119,000000224119.jpg,person,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,5,2,-3,No,No,diffusion_patch_01.png,21,0.3
attack_01,224807,000000224807.jpg,person,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,27,27,0,No,No,diffusion_patch_01.png,45,0.3
attack_01,229216,000000229216.jpg,person,Yes,Yes,0.886488,0.873924,0.012564,1.417278,0.938718,0.920045,0.018673,2,2,0,Yes,No,diffusion_patch_01.png,124,0.3
attack_01,229601,000000229601.jpg,person,Yes,Yes,0.895418,0.844910,0.050508,5.640718,0.953201,0.965993,-0.012791,10,9,-1,Yes,No,diffusion_patch_01.png,52,0.3
attack_01,230008,000000230008.jpg,car,Yes,Yes,0.433104,0.589805,-0.156701,-36.180917,0.953168,0.957019,-0.003851,5,4,-1,Yes,No,diffusion_patch_01.png,62,0.3
attack_01,239537,000000239537.jpg,person,Yes,Yes,0.946861,0.951574,-0.004713,-0.497750,0.980698,0.979724,0.000974,3,3,0,Yes,No,diffusion_patch_01.png,78,0.3
attack_01,245320,000000245320.jpg,person,Yes,Yes,0.924624,0.929248,-0.004624,-0.500095,0.930180,0.919440,0.010740,2,2,0,Yes,No,diffusion_patch_01.png,60,0.3
attack_01,246454,000000246454.jpg,person,Yes,Yes,0.799706,0.764337,0.035369,4.422750,0.618404,0.645368,-0.026963,4,4,0,Yes,No,diffusion_patch_01.png,131,0.3
attack_01,248752,000000248752.jpg,person,Yes,Yes,0.922811,0.913220,0.009591,1.039324,0.945271,0.937521,0.007750,3,2,-1,Yes,No,diffusion_patch_01.png,81,0.3
attack_01,250127,000000250127.jpg,person,Yes,Yes,0.860191,0.868476,-0.008285,-0.963158,0.897713,0.900279,-0.002565,6,6,0,Yes,No,diffusion_patch_01.png,41,0.3
attack_01,252294,000000252294.jpg,person,Yes,Yes,0.630353,0.713563,-0.083210,-13.200540,0.554454,0.549112,0.005342,3,3,0,Yes,No,diffusion_patch_01.png,56,0.3
attack_01,259690,000000259690.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,17,14,-3,No,No,diffusion_patch_01.png,11,0.3
attack_01,260266,000000260266.jpg,car,Yes,Yes,0.903168,0.899013,0.004155,0.460047,0.931705,0.935519,-0.003814,10,10,0,Yes,No,diffusion_patch_01.png,11,0.3
attack_01,261535,000000261535.jpg,person,Yes,Yes,0.903146,0.897036,0.006110,0.676524,0.952675,0.956998,-0.004324,8,8,0,Yes,No,diffusion_patch_01.png,40,0.3
attack_01,261982,000000261982.jpg,car,Yes,No,0.351962,0.000000,0.351962,100.000000,0.645511,0.000000,0.645511,6,5,-1,Yes,Yes,diffusion_patch_01.png,64,0.3
attack_01,266400,000000266400.jpg,person,Yes,Yes,0.478293,0.499655,-0.021362,-4.466300,0.858884,0.760535,0.098349,9,9,0,Yes,No,diffusion_patch_01.png,12,0.3
attack_01,268000,000000268000.jpg,person,Yes,Yes,0.355210,0.770008,-0.414798,-116.775429,0.811850,0.656728,0.155121,3,2,-1,Yes,No,diffusion_patch_01.png,11,0.3
attack_01,270677,000000270677.jpg,person,Yes,Yes,0.913114,0.918716,-0.005602,-0.613505,0.979567,0.982895,-0.003328,2,2,0,Yes,No,diffusion_patch_01.png,81,0.3
attack_01,274272,000000274272.jpg,car,Yes,Yes,0.869974,0.880893,-0.010919,-1.255095,0.881401,0.879019,0.002381,6,6,0,Yes,No,diffusion_patch_01.png,28,0.3
attack_01,274411,000000274411.jpg,car,Yes,Yes,0.412683,0.252037,0.160646,38.927215,0.595351,0.625837,-0.030486,5,3,-2,Yes,No,diffusion_patch_01.png,94,0.3
attack_01,278848,000000278848.jpg,car,Yes,Yes,0.789256,0.701935,0.087321,11.063711,0.955387,0.934643,0.020744,11,10,-1,Yes,No,diffusion_patch_01.png,12,0.3
attack_01,283037,000000283037.jpg,car,Yes,Yes,0.873931,0.576360,0.297571,34.049713,0.990629,0.981744,0.008884,2,3,1,Yes,No,diffusion_patch_01.png,27,0.3
attack_01,283038,000000283038.jpg,car,Yes,Yes,0.856325,0.770375,0.085950,10.037077,0.948836,0.947784,0.001051,5,5,0,Yes,No,diffusion_patch_01.png,9,0.3
attack_01,292155,000000292155.jpg,person,Yes,Yes,0.636637,0.473035,0.163602,25.697847,0.793075,0.761894,0.031181,2,2,0,Yes,No,diffusion_patch_01.png,11,0.3
attack_01,292415,000000292415.jpg,person,Yes,No,0.803286,0.000000,0.803286,100.000000,0.932971,0.000000,0.932971,2,1,-1,Yes,Yes,diffusion_patch_01.png,40,0.3
attack_01,292997,000000292997.jpg,car,Yes,Yes,0.552398,0.654022,-0.101624,-18.396881,0.973682,0.976029,-0.002347,10,10,0,Yes,No,diffusion_patch_01.png,51,0.3
attack_01,295420,000000295420.jpg,car,Yes,Yes,0.798740,0.790316,0.008424,1.054661,0.958643,0.938130,0.020513,5,7,2,Yes,No,diffusion_patch_01.png,9,0.3
attack_01,296224,000000296224.jpg,car,Yes,Yes,0.520208,0.631113,-0.110905,-21.319357,0.627445,0.611855,0.015590,3,3,0,Yes,No,diffusion_patch_01.png,12,0.3
attack_01,297578,000000297578.jpg,person,Yes,Yes,0.927140,0.929227,-0.002087,-0.225101,0.970681,0.966731,0.003950,9,7,-2,Yes,No,diffusion_patch_01.png,52,0.3
attack_01,301135,000000301135.jpg,car,Yes,Yes,0.867314,0.858516,0.008798,1.014396,0.902123,0.881881,0.020242,17,18,1,Yes,No,diffusion_patch_01.png,14,0.3
attack_01,301376,000000301376.jpg,car,Yes,Yes,0.899040,0.895486,0.003554,0.395311,0.942234,0.950033,-0.007799,16,15,-1,Yes,No,diffusion_patch_01.png,26,0.3
attack_01,301421,000000301421.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,8,7,-1,No,No,diffusion_patch_01.png,17,0.3
attack_01,308531,000000308531.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,2,2,0,No,No,diffusion_patch_01.png,12,0.3
attack_01,327306,000000327306.jpg,person,Yes,Yes,0.893702,0.865807,0.027895,3.121287,0.967006,0.969491,-0.002485,2,2,0,Yes,No,diffusion_patch_01.png,45,0.3
attack_01,328601,000000328601.jpg,person,Yes,Yes,0.839454,0.851622,-0.012168,-1.449514,0.951151,0.960523,-0.009372,3,3,0,Yes,No,diffusion_patch_01.png,76,0.3
attack_01,334417,000000334417.jpg,person,Yes,Yes,0.924329,0.936498,-0.012169,-1.316523,0.953319,0.966491,-0.013171,4,4,0,Yes,No,diffusion_patch_01.png,105,0.3
attack_01,334555,000000334555.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,19,17,-2,No,No,diffusion_patch_01.png,24,0.3
attack_01,338560,000000338560.jpg,car,Yes,Yes,0.885938,0.863380,0.022558,2.546228,0.946413,0.924861,0.021552,8,8,0,Yes,No,diffusion_patch_01.png,11,0.3
attack_01,338625,000000338625.jpg,car,Yes,Yes,0.908104,0.896037,0.012067,1.328813,0.915551,0.920043,-0.004491,9,8,-1,Yes,No,diffusion_patch_01.png,12,0.3
attack_01,342397,000000342397.jpg,person,Yes,Yes,0.902193,0.898154,0.004039,0.447687,0.957714,0.955609,0.002105,7,6,-1,Yes,No,diffusion_patch_01.png,32,0.3
attack_01,349860,000000349860.jpg,car,Yes,Yes,0.392624,0.472683,-0.080059,-20.390756,0.736448,0.913985,-0.177537,6,5,-1,Yes,No,diffusion_patch_01.png,9,0.3
attack_01,351823,000000351823.jpg,person,Yes,Yes,0.920241,0.907056,0.013185,1.432777,0.922998,0.938414,-0.015417,4,5,1,Yes,No,diffusion_patch_01.png,63,0.3
attack_01,354753,000000354753.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,5,6,1,No,No,diffusion_patch_01.png,28,0.3
attack_01,354829,000000354829.jpg,car,Yes,Yes,0.759489,0.519409,0.240080,31.610728,0.951436,0.974070,-0.022633,1,1,0,Yes,No,diffusion_patch_01.png,46,0.3
attack_01,356612,000000356612.jpg,car,Yes,Yes,0.666475,0.801467,-0.134992,-20.254623,0.956038,0.948816,0.007222,15,14,-1,Yes,No,diffusion_patch_01.png,30,0.3
attack_01,357978,000000357978.jpg,person,Yes,Yes,0.897882,0.899248,-0.001366,-0.152136,0.980260,0.983293,-0.003033,7,8,1,Yes,No,diffusion_patch_01.png,31,0.3
attack_01,361142,000000361142.jpg,car,Yes,Yes,0.925384,0.929768,-0.004384,-0.473749,0.933643,0.928811,0.004832,13,14,1,Yes,No,diffusion_patch_01.png,34,0.3
attack_01,361506,000000361506.jpg,car,Yes,No,0.527953,0.000000,0.527953,100.000000,0.800863,0.000000,0.800863,3,2,-1,Yes,Yes,diffusion_patch_01.png,8,0.3
attack_01,363188,000000363188.jpg,car,Yes,Yes,0.597566,0.633287,-0.035721,-5.977750,0.819866,0.932642,-0.112776,12,11,-1,Yes,No,diffusion_patch_01.png,15,0.3
attack_01,373353,000000373353.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,28,24,-4,No,No,diffusion_patch_01.png,58,0.3
attack_01,376284,000000376284.jpg,car,Yes,Yes,0.904718,0.921528,-0.016810,-1.858038,0.953340,0.957182,-0.003842,8,8,0,Yes,No,diffusion_patch_01.png,35,0.3
attack_01,376322,000000376322.jpg,person,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,34,32,-2,No,No,diffusion_patch_01.png,46,0.3
attack_01,378515,000000378515.jpg,person,Yes,Yes,0.482813,0.368679,0.114134,23.639380,0.898849,0.922261,-0.023412,17,17,0,Yes,No,diffusion_patch_01.png,46,0.3
attack_01,380913,000000380913.jpg,person,Yes,Yes,0.927019,0.912982,0.014037,1.514208,0.963996,0.957116,0.006880,10,10,0,Yes,No,diffusion_patch_01.png,48,0.3
attack_01,384468,000000384468.jpg,car,Yes,Yes,0.752179,0.750291,0.001888,0.251004,0.857821,0.868587,-0.010766,6,6,0,Yes,No,diffusion_patch_01.png,28,0.3
attack_01,388215,000000388215.jpg,person,Yes,Yes,0.938917,0.941288,-0.002371,-0.252525,0.956271,0.957500,-0.001229,3,3,0,Yes,No,diffusion_patch_01.png,52,0.3
attack_01,394510,000000394510.jpg,car,Yes,Yes,0.946069,0.951392,-0.005323,-0.562644,0.979033,0.978518,0.000515,8,8,0,Yes,No,diffusion_patch_01.png,59,0.3
attack_01,397303,000000397303.jpg,person,Yes,Yes,0.889580,0.903311,-0.013731,-1.543537,0.982321,0.977347,0.004974,23,22,-1,Yes,No,diffusion_patch_01.png,58,0.3
attack_01,397351,000000397351.jpg,car,Yes,Yes,0.542818,0.692547,-0.149729,-27.583647,0.836074,0.806510,0.029564,4,3,-1,Yes,No,diffusion_patch_01.png,74,0.3
attack_01,408120,000000408120.jpg,car,Yes,Yes,0.541413,0.427823,0.113590,20.980287,0.675480,0.649219,0.026261,5,6,1,Yes,No,diffusion_patch_01.png,9,0.3
attack_01,410650,000000410650.jpg,person,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,28,26,-2,No,No,diffusion_patch_01.png,53,0.3
attack_01,412362,000000412362.jpg,person,Yes,Yes,0.900411,0.904115,-0.003704,-0.411368,0.885893,0.876141,0.009752,7,8,1,Yes,No,diffusion_patch_01.png,80,0.3
attack_01,412531,000000412531.jpg,car,Yes,Yes,0.450940,0.793679,-0.342739,-76.005455,0.982128,0.987546,-0.005419,6,6,0,Yes,No,diffusion_patch_01.png,30,0.3
attack_01,414385,000000414385.jpg,car,Yes,Yes,0.839809,0.831281,0.008528,1.015469,0.876168,0.883704,-0.007536,7,6,-1,Yes,No,diffusion_patch_01.png,15,0.3
attack_01,421060,000000421060.jpg,person,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,4,5,1,No,No,diffusion_patch_01.png,68,0.3
attack_01,426372,000000426372.jpg,car,No,No,0.000000,0.000000,0.000000,,0.000000,0.000000,0.000000,3,2,-1,No,No,diffusion_patch_01.png,40,0.3
