attack_id,image_id,filename,target_class,class_id,clean_detected,clean_confidence,clean_iou,clean_total_detections,clean_best_same_class_confidence,clean_best_same_class_iou,attacked_detected,attacked_confidence,attacked_iou,attacked_total_detections,attacked_best_same_class_confidence,attacked_best_same_class_iou,confidence_drop,iou_drop,detection_count_change,patch_filename,patch_size_pixels,patch_scale,patch_center_x,patch_center_y,eligible_for_asr,attack_success
attack_02,65350,000000065350.jpg,car,3,Yes,0.691699,0.6965879884612476,8,0.691699,0.6965879884612476,Yes,0.579999,0.718125415585195,8,0.579999,0.718125415585195,0.11169999999999991,-0.02153742712394746,0,diffusion_patch_02.png,25,0.3,160.3,43.405,Yes,No
attack_02,65485,000000065485.jpg,car,3,No,0.0,0.0,1,0.0,0.0,No,0.0,0.0,1,0.0,0.0,0.0,0.0,0,diffusion_patch_02.png,99,0.3,323.68,199.18,No,No
attack_02,66706,000000066706.jpg,person,1,No,0.0,0.0,6,0.0,0.0,No,0.0,0.0,5,0.0,0.0,0.0,0.0,-1,diffusion_patch_02.png,42,0.3,427.14,277.875,No,No
attack_02,67616,000000067616.jpg,car,3,Yes,0.781987,0.9721156722077058,22,0.781987,0.9721156722077058,Yes,0.795749,0.9709536464855405,22,0.795749,0.9709536464855405,-0.013762000000000052,0.001162025722165283,0,diffusion_patch_02.png,31,0.3,464.26,392.21000000000004,Yes,No
attack_02,73533,000000073533.jpg,person,1,Yes,0.437608,0.7569129464623459,5,0.437608,0.7569129464623459,Yes,0.668444,0.7435988894528753,4,0.668444,0.7435988894528753,-0.23083600000000004,0.013314057009470526,-1,diffusion_patch_02.png,134,0.3,236.785,256.485,Yes,No
attack_02,74058,000000074058.jpg,person,1,No,0.0,0.0,16,0.457708,0.4954230887661424,Yes,0.515264,0.552579953912569,13,0.515264,0.552579953912569,-0.515264,-0.552579953912569,-3,diffusion_patch_02.png,22,0.3,64.87,246.59,No,No
attack_02,78823,000000078823.jpg,car,3,Yes,0.727214,0.870086547452595,4,0.727214,0.870086547452595,Yes,0.609082,0.8982612260387908,4,0.609082,0.8982612260387908,0.11813200000000001,-0.028174678586195823,0,diffusion_patch_02.png,94,0.3,242.57999999999998,317.41999999999996,Yes,No
attack_02,82085,000000082085.jpg,person,1,Yes,0.800605,0.6094952112793899,5,0.800605,0.6094952112793899,Yes,0.818313,0.6050252534744636,5,0.818313,0.6050252534744636,-0.017707999999999946,0.004469957804926317,0,diffusion_patch_02.png,14,0.3,92.34,256.745,Yes,No
attack_02,86220,000000086220.jpg,car,3,Yes,0.917447,0.9522011599860422,3,0.917447,0.9522011599860422,Yes,0.91891,0.9595465484905179,3,0.91891,0.9595465484905179,-0.001462999999999992,-0.007345388504475747,0,diffusion_patch_02.png,38,0.3,289.845,272.34000000000003,Yes,No
attack_02,93353,000000093353.jpg,person,1,Yes,0.533885,0.9473002892422636,4,0.533885,0.9473002892422636,Yes,0.364439,0.9486336751294391,4,0.364439,0.9486336751294391,0.16944600000000004,-0.0013333858871754645,0,diffusion_patch_02.png,89,0.3,152.09,288.0,Yes,No
attack_02,96825,000000096825.jpg,person,1,Yes,0.854749,0.7741723723320599,2,0.854749,0.7741723723320599,Yes,0.839724,0.7699676989906971,2,0.839724,0.7699676989906971,0.015024999999999955,0.0042046733413628745,0,diffusion_patch_02.png,20,0.3,322.46500000000003,321.745,Yes,No
attack_02,97679,000000097679.jpg,person,1,No,0.0,0.0,4,0.0,0.0,No,0.0,0.0,4,0.0,0.0,0.0,0.0,0,diffusion_patch_02.png,11,0.3,298.315,238.29000000000002,No,No
attack_02,97924,000000097924.jpg,person,1,Yes,0.908306,0.7822075616264526,6,0.908306,0.7822075616264526,Yes,0.90842,0.7708122558186773,6,0.90842,0.7708122558186773,-0.0001140000000000585,0.011395305807775258,0,diffusion_patch_02.png,38,0.3,169.89,240.0,Yes,No
attack_02,98853,000000098853.jpg,person,1,No,0.0,0.0,16,0.502164,0.09428490542148084,No,0.0,0.0,11,0.544858,0.0940738794182894,0.0,0.0,-5,diffusion_patch_02.png,54,0.3,213.0,89.5,No,No
attack_02,99024,000000099024.jpg,person,1,Yes,0.933563,0.9620750019994954,2,0.933563,0.9620750019994954,Yes,0.870482,0.9609167148405472,2,0.870482,0.9609167148405472,0.06308100000000005,0.001158287158948168,0,diffusion_patch_02.png,61,0.3,170.82500000000002,102.55,Yes,No
attack_02,102411,000000102411.jpg,car,3,Yes,0.334507,0.8775613204336685,14,0.334507,0.8775613204336685,Yes,0.638348,0.8868196886391094,14,0.638348,0.8868196886391094,-0.303841,-0.009258368205440903,0,diffusion_patch_02.png,11,0.3,19.965,246.22,Yes,No
attack_02,111036,000000111036.jpg,car,3,Yes,0.888769,0.9564342475686691,2,0.888769,0.9564342475686691,Yes,0.572612,0.9528822022279007,3,0.572612,0.9528822022279007,0.316157,0.0035520453407684727,1,diffusion_patch_02.png,42,0.3,338.07,72.28,Yes,No
attack_02,111086,000000111086.jpg,car,3,Yes,0.365493,0.933023584591479,7,0.365493,0.933023584591479,Yes,0.43755,0.8978527614302488,7,0.43755,0.8978527614302488,-0.07205699999999998,0.035170823161230214,0,diffusion_patch_02.png,31,0.3,377.625,258.81,Yes,No
attack_02,114770,000000114770.jpg,car,3,No,0.0,0.0,1,0.0,0.0,No,0.0,0.0,1,0.0,0.0,0.0,0.0,0,diffusion_patch_02.png,58,0.3,341.03499999999997,236.89,No,No
attack_02,115870,000000115870.jpg,person,1,Yes,0.306887,0.9147328464984639,13,0.306887,0.9147328464984639,Yes,0.379619,0.9213703436360544,14,0.379619,0.9213703436360544,-0.07273199999999996,-0.006637497137590542,1,diffusion_patch_02.png,55,0.3,403.17,334.565,Yes,No
attack_02,122166,000000122166.jpg,car,3,Yes,0.750657,0.9652864430486399,13,0.750657,0.9652864430486399,Yes,0.688251,0.9662846342402597,15,0.688251,0.9662846342402597,0.06240600000000007,-0.0009981911916198127,2,diffusion_patch_02.png,46,0.3,240.67000000000002,340.85,Yes,No
attack_02,126592,000000126592.jpg,car,3,Yes,0.892763,0.8639729544531181,12,0.892763,0.8639729544531181,Yes,0.88532,0.8604251674931886,12,0.88532,0.8604251674931886,0.007442999999999977,0.003547786959929411,0,diffusion_patch_02.png,17,0.3,413.05,298.64500000000004,Yes,No
attack_02,127263,000000127263.jpg,car,3,Yes,0.27451,0.9329578275272816,4,0.27451,0.9329578275272816,No,0.0,0.0,3,0.0,0.0,0.27451,0.9329578275272816,-1,diffusion_patch_02.png,20,0.3,570.715,140.64,Yes,Yes
attack_02,131556,000000131556.jpg,person,1,No,0.0,0.0,3,0.915711,0.375353776634199,No,0.0,0.0,4,0.915278,0.37511590098858144,0.0,0.0,1,diffusion_patch_02.png,64,0.3,417.835,193.18,No,No
attack_02,134886,000000134886.jpg,car,3,Yes,0.511704,0.9447150845726618,5,0.511704,0.9447150845726618,Yes,0.484315,0.914986335378242,5,0.484315,0.914986335378242,0.027389000000000052,0.029728749194419812,0,diffusion_patch_02.png,18,0.3,461.285,403.90000000000003,Yes,No
attack_02,135410,000000135410.jpg,car,3,Yes,0.270825,0.6187580273606919,9,0.270825,0.6187580273606919,No,0.0,0.0,8,0.39398,0.12519141906225725,0.270825,0.6187580273606919,-1,diffusion_patch_02.png,28,0.3,266.725,268.875,Yes,Yes
attack_02,136715,000000136715.jpg,car,3,No,0.0,0.0,17,0.0,0.0,No,0.0,0.0,16,0.0,0.0,0.0,0.0,-1,diffusion_patch_02.png,40,0.3,573.8000000000001,180.305,No,No
attack_02,137727,000000137727.jpg,car,3,Yes,0.43083,0.7793442379919393,14,0.43083,0.7793442379919393,Yes,0.284023,0.8153740977468993,10,0.284023,0.8153740977468993,0.14680699999999997,-0.03602985975495998,-4,diffusion_patch_02.png,9,0.3,599.09,209.335,Yes,No
attack_02,138979,000000138979.jpg,car,3,Yes,0.944402,0.943422282136209,6,0.944402,0.943422282136209,Yes,0.780387,0.9414020755583716,6,0.780387,0.9414020755583716,0.1640149999999999,0.0020202065778374134,0,diffusion_patch_02.png,74,0.3,476.2,297.28,Yes,No
attack_02,142620,000000142620.jpg,person,1,Yes,0.90472,0.9658379694321692,14,0.90472,0.9658379694321692,Yes,0.894433,0.9609354955201289,13,0.894433,0.9609354955201289,0.010286999999999935,0.004902473912040239,-1,diffusion_patch_02.png,108,0.3,449.93499999999995,213.0,Yes,No
attack_02,142790,000000142790.jpg,person,1,Yes,0.648297,0.947400401834297,7,0.648297,0.947400401834297,Yes,0.796742,0.9408046233479712,5,0.796742,0.9408046233479712,-0.14844499999999994,0.006595778486325754,-2,diffusion_patch_02.png,37,0.3,340.955,205.45000000000002,Yes,No
attack_02,147223,000000147223.jpg,car,3,Yes,0.882064,0.9372878394074008,6,0.882064,0.9372878394074008,Yes,0.894342,0.9343407846227796,5,0.894342,0.9343407846227796,-0.012278000000000011,0.002947054784621206,-1,diffusion_patch_02.png,41,0.3,75.645,225.0,Yes,No
attack_02,150265,000000150265.jpg,person,1,Yes,0.921276,0.9157961770686845,8,0.921276,0.9157961770686845,Yes,0.911475,0.9132005936099113,8,0.911475,0.9132005936099113,0.009800999999999949,0.0025955834587731985,0,diffusion_patch_02.png,60,0.3,222.20499999999998,502.65,Yes,No
attack_02,151820,000000151820.jpg,person,1,Yes,0.774091,0.818299383014021,23,0.774091,0.818299383014021,Yes,0.709267,0.7764959294599034,22,0.709267,0.7764959294599034,0.06482399999999999,0.04180345355411763,-1,diffusion_patch_02.png,57,0.3,437.32,292.64,Yes,No
attack_02,152771,000000152771.jpg,car,3,Yes,0.716489,0.9059454075623739,5,0.716489,0.9059454075623739,Yes,0.461985,0.7729884397461635,4,0.461985,0.7729884397461635,0.25450400000000006,0.13295696781621036,-1,diffusion_patch_02.png,10,0.3,33.79,275.655,Yes,No
attack_02,153011,000000153011.jpg,car,3,Yes,0.633151,0.7810741894854315,15,0.633151,0.7810741894854315,Yes,0.415625,0.9479448632501967,17,0.415625,0.9479448632501967,0.217526,-0.16687067376476517,2,diffusion_patch_02.png,11,0.3,362.33000000000004,235.165,Yes,No
attack_02,155145,000000155145.jpg,person,1,Yes,0.640851,0.8471647937045325,6,0.640851,0.8471647937045325,Yes,0.623401,0.8908578109061484,7,0.623401,0.8908578109061484,0.017449999999999966,-0.04369301720161589,1,diffusion_patch_02.png,8,0.3,131.505,210.3,Yes,No
attack_02,157928,000000157928.jpg,car,3,Yes,0.790102,0.9409684309556342,6,0.790102,0.9409684309556342,Yes,0.796883,0.9410938042398171,6,0.796883,0.9410938042398171,-0.006781000000000037,-0.00012537328418293914,0,diffusion_patch_02.png,33,0.3,54.46,173.425,Yes,No
attack_02,158956,000000158956.jpg,person,1,Yes,0.916647,0.9764186161652474,2,0.916647,0.9764186161652474,Yes,0.931861,0.9673636226733057,2,0.931861,0.9673636226733057,-0.01521400000000006,0.00905499349194172,0,diffusion_patch_02.png,97,0.3,330.92499999999995,228.73499999999999,Yes,No
attack_02,160012,000000160012.jpg,car,3,Yes,0.748197,0.8303527776902191,6,0.748197,0.8303527776902191,Yes,0.762819,0.5075929369071196,5,0.762819,0.5075929369071196,-0.014622000000000024,0.3227598407830995,-1,diffusion_patch_02.png,20,0.3,560.64,39.49,Yes,No
attack_02,161609,000000161609.jpg,person,1,Yes,0.818511,0.9577294024284496,6,0.818511,0.9577294024284496,Yes,0.805327,0.9593037609469024,6,0.805327,0.9593037609469024,0.013183999999999974,-0.0015743585184527786,0,diffusion_patch_02.png,109,0.3,459.145,271.645,Yes,No
attack_02,161781,000000161781.jpg,person,1,Yes,0.941774,0.9724100351815624,3,0.941774,0.9724100351815624,Yes,0.935147,0.9685611943013314,3,0.935147,0.9685611943013314,0.0066270000000000495,0.0038488408802310747,0,diffusion_patch_02.png,62,0.3,363.445,191.89,Yes,No
attack_02,162858,000000162858.jpg,car,3,Yes,0.881264,0.9476078810087463,14,0.881264,0.9476078810087463,Yes,0.889204,0.9452054579045144,14,0.889204,0.9452054579045144,-0.007939999999999947,0.0024024231042318878,0,diffusion_patch_02.png,40,0.3,129.305,411.19,Yes,No
attack_02,166391,000000166391.jpg,car,3,Yes,0.512845,0.9236275657862918,25,0.512845,0.9236275657862918,No,0.0,0.0,23,0.81644,0.0,0.512845,0.9236275657862918,-2,diffusion_patch_02.png,14,0.3,608.71,358.95500000000004,Yes,Yes
attack_02,167067,000000167067.jpg,person,1,Yes,0.882833,0.9802965744086758,2,0.882833,0.9802965744086758,Yes,0.725099,0.9128949130572113,3,0.725099,0.9128949130572113,0.15773399999999993,0.06740166135146453,1,diffusion_patch_02.png,111,0.3,189.185,246.63,Yes,No
attack_02,171382,000000171382.jpg,car,3,Yes,0.432245,0.9557686281134414,28,0.432245,0.9557686281134414,Yes,0.307356,0.9566206502765391,25,0.307356,0.9566206502765391,0.12488899999999997,-0.0008520221630976543,-3,diffusion_patch_02.png,31,0.3,137.71,226.435,Yes,No
attack_02,172330,000000172330.jpg,car,3,Yes,0.870233,0.9274232597583022,5,0.870233,0.9274232597583022,Yes,0.802956,0.906034891820199,5,0.802956,0.906034891820199,0.06727700000000003,0.02138836793810317,0,diffusion_patch_02.png,93,0.3,350.56,156.405,Yes,No
attack_02,173799,000000173799.jpg,person,1,Yes,0.916044,0.9715241693342386,19,0.916044,0.9715241693342386,Yes,0.915526,0.9783066829983287,20,0.915526,0.9783066829983287,0.0005180000000000184,-0.006782513664090106,1,diffusion_patch_02.png,50,0.3,91.845,346.195,Yes,No
attack_02,174123,000000174123.jpg,person,1,Yes,0.732819,0.9819854694272343,4,0.732819,0.9819854694272343,Yes,0.579571,0.9727214369959633,4,0.579571,0.9727214369959633,0.15324800000000005,0.009264032431271052,0,diffusion_patch_02.png,16,0.3,192.74,372.385,Yes,No
attack_02,174482,000000174482.jpg,car,3,Yes,0.865931,0.922201213448699,7,0.865931,0.922201213448699,Yes,0.869477,0.9173087023120173,7,0.869477,0.9173087023120173,-0.003546000000000049,0.004892511136681654,0,diffusion_patch_02.png,13,0.3,194.45,93.69500000000001,Yes,No
attack_02,175438,000000175438.jpg,car,3,No,0.0,0.0,19,0.465792,0.06571778214859694,No,0.0,0.0,18,0.458156,0.06392880362103236,0.0,0.0,-1,diffusion_patch_02.png,12,0.3,255.0,225.0,No,No
attack_02,176606,000000176606.jpg,car,3,Yes,0.589564,0.9593166015869863,2,0.589564,0.9593166015869863,Yes,0.704578,0.9487432804348611,3,0.704578,0.9487432804348611,-0.11501400000000006,0.01057332115212517,1,diffusion_patch_02.png,16,0.3,95.92,222.28,Yes,No
attack_02,177489,000000177489.jpg,person,1,Yes,0.914591,0.9583032437110733,11,0.914591,0.9583032437110733,Yes,0.921634,0.9541697371949673,11,0.921634,0.9541697371949673,-0.0070429999999999104,0.004133506516106,0,diffusion_patch_02.png,87,0.3,204.63,295.46500000000003,Yes,No
attack_02,177893,000000177893.jpg,car,3,No,0.0,0.0,2,0.361521,0.0,No,0.0,0.0,2,0.358035,0.0,0.0,0.0,0,diffusion_patch_02.png,7,0.3,597.26,210.785,No,No
attack_02,181499,000000181499.jpg,person,1,Yes,0.376848,0.9311467974495277,3,0.376848,0.9311467974495277,No,0.0,0.0,2,0.0,0.0,0.376848,0.9311467974495277,-1,diffusion_patch_02.png,36,0.3,227.68,444.40500000000003,Yes,Yes
attack_02,181542,000000181542.jpg,car,3,Yes,0.861986,0.9318717558403097,19,0.861986,0.9318717558403097,Yes,0.862294,0.9075340730267462,19,0.862294,0.9075340730267462,-0.00030799999999997496,0.02433768281356352,0,diffusion_patch_02.png,22,0.3,61.955000000000005,166.3,Yes,No
attack_02,182155,000000182155.jpg,person,1,Yes,0.83333,0.6308826639491706,11,0.83333,0.6308826639491706,Yes,0.312512,0.9677177496778807,8,0.312512,0.9677177496778807,0.520818,-0.3368350857287101,-3,diffusion_patch_02.png,120,0.3,343.67,221.58,Yes,No
attack_02,188296,000000188296.jpg,car,3,Yes,0.524643,0.9350293843193144,8,0.524643,0.9350293843193144,Yes,0.331517,0.9336895218808761,9,0.331517,0.9336895218808761,0.19312599999999996,0.0013398624384383107,1,diffusion_patch_02.png,30,0.3,60.214999999999996,338.48499999999996,Yes,No
attack_02,191845,000000191845.jpg,person,1,No,0.0,0.0,43,0.648373,0.03246773119995825,No,0.0,0.0,40,0.648783,0.032251574353037736,0.0,0.0,-3,diffusion_patch_02.png,108,0.3,319.5,180.0,No,No
attack_02,193717,000000193717.jpg,car,3,Yes,0.329352,0.9381606177941323,12,0.329352,0.9381606177941323,No,0.0,0.0,12,0.626777,0.0,0.329352,0.9381606177941323,0,diffusion_patch_02.png,12,0.3,20.475,197.85500000000002,Yes,Yes
attack_02,194716,000000194716.jpg,car,3,Yes,0.400783,0.7008824673446333,5,0.400783,0.7008824673446333,Yes,0.387123,0.6843629590470521,5,0.387123,0.6843629590470521,0.013660000000000005,0.016519508297581198,0,diffusion_patch_02.png,9,0.3,592.275,15.57,Yes,No
attack_02,206487,000000206487.jpg,car,3,Yes,0.9496,0.8722401821197,6,0.9496,0.8722401821197,Yes,0.955813,0.8709530679966004,6,0.955813,0.8709530679966004,-0.006213000000000024,0.0012871141230995642,0,diffusion_patch_02.png,72,0.3,119.855,344.59000000000003,Yes,No
attack_02,207844,000000207844.jpg,person,1,No,0.0,0.0,34,0.379267,0.056526050754774786,No,0.0,0.0,33,0.436653,0.05694862504093642,0.0,0.0,-1,diffusion_patch_02.png,54,0.3,331.0,317.5,No,No
attack_02,213255,000000213255.jpg,car,3,Yes,0.924842,0.9003213670057884,8,0.924842,0.9003213670057884,Yes,0.933261,0.893022665615735,8,0.933261,0.893022665615735,-0.008418999999999954,0.007298701390053397,0,diffusion_patch_02.png,25,0.3,268.79499999999996,177.63,Yes,No
attack_02,213605,000000213605.jpg,car,3,Yes,0.902144,0.9689283491295786,4,0.902144,0.9689283491295786,Yes,0.88745,0.9668119910237457,4,0.88745,0.9668119910237457,0.014693999999999985,0.002116358105832883,0,diffusion_patch_02.png,36,0.3,419.43,518.875,Yes,No
attack_02,214539,000000214539.jpg,person,1,No,0.0,0.0,10,0.92146,0.2783677448516291,No,0.0,0.0,10,0.903062,0.2604371319121363,0.0,0.0,0,diffusion_patch_02.png,72,0.3,285.5,174.5,No,No
attack_02,217872,000000217872.jpg,person,1,Yes,0.808478,0.8966376912473037,2,0.808478,0.8966376912473037,Yes,0.82251,0.9575537589261645,2,0.82251,0.9575537589261645,-0.014031999999999933,-0.06091606767886071,0,diffusion_patch_02.png,22,0.3,224.11,205.2,Yes,No
attack_02,220732,000000220732.jpg,car,3,No,0.0,0.0,5,0.0,0.0,No,0.0,0.0,5,0.0,0.0,0.0,0.0,0,diffusion_patch_02.png,13,0.3,538.755,256.925,No,No
attack_02,222094,000000222094.jpg,car,3,No,0.0,0.0,10,0.257849,0.00880609392487613,Yes,0.340942,0.5497125236485295,11,0.340942,0.5497125236485295,-0.340942,-0.5497125236485295,1,diffusion_patch_02.png,8,0.3,66.78,228.85999999999999,No,No
attack_02,225532,000000225532.jpg,car,3,Yes,0.815739,0.8571827320829032,3,0.815739,0.8571827320829032,Yes,0.81646,0.9176695175248911,4,0.81646,0.9176695175248911,-0.0007209999999999717,-0.060486785441987934,1,diffusion_patch_02.png,39,0.3,434.275,285.85,Yes,No
attack_02,227511,000000227511.jpg,car,3,Yes,0.919427,0.9895309258971894,7,0.919427,0.9895309258971894,Yes,0.920894,0.9912663258818529,6,0.920894,0.9912663258818529,-0.001466999999999996,-0.0017353999846635437,-1,diffusion_patch_02.png,26,0.3,145.97500000000002,330.945,Yes,No
attack_02,228436,000000228436.jpg,car,3,No,0.0,0.0,20,0.321297,0.03323051860997263,No,0.0,0.0,16,0.467543,0.0,0.0,0.0,-4,diffusion_patch_02.png,14,0.3,409.0,147.5,No,No
attack_02,230819,000000230819.jpg,person,1,Yes,0.901378,0.9578535510981749,3,0.901378,0.9578535510981749,Yes,0.907652,0.9473505699107952,3,0.907652,0.9473505699107952,-0.006274000000000002,0.01050298118737969,0,diffusion_patch_02.png,24,0.3,242.38,213.98499999999999,Yes,No
attack_02,236599,000000236599.jpg,person,1,Yes,0.723724,0.8354319780252635,17,0.723724,0.8354319780252635,Yes,0.599972,0.7728970050015043,14,0.599972,0.7728970050015043,0.12375200000000008,0.06253497302375921,-3,diffusion_patch_02.png,8,0.3,424.49,281.97499999999997,Yes,No
attack_02,237118,000000237118.jpg,person,1,Yes,0.924212,0.956016355079811,3,0.924212,0.956016355079811,Yes,0.918705,0.9523975291236347,4,0.918705,0.9523975291236347,0.00550700000000004,0.0036188259561762415,1,diffusion_patch_02.png,68,0.3,353.005,384.5,Yes,No
attack_02,238410,000000238410.jpg,person,1,Yes,0.554241,0.5664989202739275,26,0.554241,0.5664989202739275,Yes,0.684483,0.5709942820353315,20,0.684483,0.5709942820353315,-0.13024199999999997,-0.004495361761404082,-6,diffusion_patch_02.png,74,0.3,500.33,323.895,Yes,No
