image_id,filename,target_class,class_id,gt_bbox_x,gt_bbox_y,gt_bbox_width,gt_bbox_height,detected,confidence,iou,best_same_class_confidence,best_same_class_iou,total_detections
227511,000000227511.jpg,car,3,65.73,286.89,160.49,88.11,Yes,0.919427,0.9895309258971894,0.919427,0.9895309258971894,7
228436,000000228436.jpg,car,3,263,125,292,45,No,0.0,0.0,0.321297,0.03323051860997263,20
230819,000000230819.jpg,person,1,202.06,153.38,80.64,121.21,Yes,0.901378,0.9578535510981749,0.901378,0.9578535510981749,3
236599,000000236599.jpg,person,1,410.66,264.84,27.66,34.27,Yes,0.723724,0.8354319780252635,0.723724,0.8354319780252635,17
237118,000000237118.jpg,person,1,239.64,150.6,226.73,467.8,Yes,0.924212,0.956016355079811,0.924212,0.956016355079811,3
238410,000000238410.jpg,person,1,374.37,200.81,251.92,246.17,Yes,0.554241,0.5664989202739275,0.554241,0.5664989202739275,26
249180,000000249180.jpg,person,1,139.76,210.85,60.73,203.38,Yes,0.804782,0.8184989895600809,0.804782,0.8184989895600809,2
255917,000000255917.jpg,car,3,59,253,252,84,No,0.0,0.0,0.715504,0.058126225064370374,20
261318,000000261318.jpg,person,1,91.6,179.08,212.52,398.24,Yes,0.598208,0.6695486124963493,0.598208,0.6695486124963493,8
263594,000000263594.jpg,car,3,33.89,142.15,425.78,148.34,Yes,0.868975,0.9260732243164485,0.868975,0.9260732243164485,9
263969,000000263969.jpg,person,1,224.81,57.57,413.98,542.83,Yes,0.85291,0.9517370104893634,0.85291,0.9517370104893634,4
269942,000000269942.jpg,car,3,92.42,460.03,59.42,48.89,Yes,0.861943,0.9780441618631963,0.861943,0.9780441618631963,5
270122,000000270122.jpg,person,1,304.47,179.92,35.63,48.17,Yes,0.789444,0.9016471583617701,0.789444,0.9016471583617701,1
271997,000000271997.jpg,person,1,1.15,3.87,484.45,626.8,Yes,0.844354,0.9753126746669472,0.844354,0.9753126746669472,2
273198,000000273198.jpg,car,3,257.34,0.0,128.99,33.27,No,0.0,0.0,0.883134,0.0,5
275392,000000275392.jpg,person,1,139.25,91.49,200.09,373.94,Yes,0.827915,0.5396354057674937,0.827915,0.5396354057674937,2
276720,000000276720.jpg,car,3,276.96,281.63,34.14,35.9,Yes,0.600394,0.6930984078392877,0.600394,0.6930984078392877,6
277005,000000277005.jpg,person,1,107,252,300,78,No,0.0,0.0,0.796148,0.12329339576620445,16
278705,000000278705.jpg,car,3,8.63,135.1,306.34,136.99,Yes,0.813368,0.9437880911718336,0.813368,0.9437880911718336,7
279714,000000279714.jpg,car,3,221.92,433.96,203.08,171.82,Yes,0.946296,0.937797070087146,0.946296,0.937797070087146,1
284725,000000284725.jpg,car,3,147.53,290.17,230.79,86.11,Yes,0.904658,0.9641654940413455,0.904658,0.9641654940413455,7
289594,000000289594.jpg,person,1,336.1,231.26,66.66,230.67,Yes,0.857591,0.8775839834174963,0.857591,0.8775839834174963,2
291619,000000291619.jpg,person,1,131.0,129.08,99.52,193.17,Yes,0.930608,0.8771616635223763,0.930608,0.8771616635223763,5
292236,000000292236.jpg,person,1,101.85,90.57,110.85,395.49,Yes,0.887781,0.9504473451107838,0.887781,0.9504473451107838,6
295478,000000295478.jpg,person,1,151.69,35.76,196.48,579.32,Yes,0.874053,0.9574711960752804,0.874053,0.9574711960752804,2
295809,000000295809.jpg,car,3,50.3,103.29,101.02,37.59,Yes,0.45997,0.9609017787680554,0.45997,0.9609017787680554,15
296649,000000296649.jpg,car,3,427.91,329.25,212.09,93.27,Yes,0.83384,0.9329492244674713,0.83384,0.9329492244674713,17
296657,000000296657.jpg,person,1,154.42,85.06,190.19,253.33,Yes,0.906671,0.9803968209568427,0.906671,0.9803968209568427,6
302107,000000302107.jpg,person,1,92.46,174.45,254.27,345.28,Yes,0.929202,0.9805265540816862,0.929202,0.9805265540816862,6
303566,000000303566.jpg,car,3,206.97,88.46,41.48,32.79,No,0.0,0.0,0.0,0.0,19
309964,000000309964.jpg,car,3,542.15,93.88,97.85,137.21,Yes,0.645681,0.8951401229194424,0.645681,0.8951401229194424,5
310072,000000310072.jpg,car,3,223.85,0.0,258.83,69.08,Yes,0.898636,0.9764681428579685,0.898636,0.9764681428579685,4
310862,000000310862.jpg,person,1,5.5,4.13,572.12,598.24,Yes,0.826451,0.9279145232506736,0.826451,0.9279145232506736,2
312192,000000312192.jpg,person,1,297.97,11.65,342.03,212.37,No,0.0,0.0,0.335532,0.18061594633663902,12
315187,000000315187.jpg,car,3,194.95,350.42,125.95,51.05,Yes,0.817813,0.9388741039512539,0.817813,0.9388741039512539,5
315450,000000315450.jpg,car,3,46.87,230.53,103.7,68.65,Yes,0.902572,0.9198683274958587,0.902572,0.9198683274958587,6
322864,000000322864.jpg,car,3,0.0,379.59,427.0,216.71,Yes,0.658206,0.6923665350159397,0.658206,0.6923665350159397,7
323571,000000323571.jpg,car,3,72.67,593.34,80.11,35.72,No,0.0,0.0,0.834892,0.0,6
324158,000000324158.jpg,car,3,90.26,171.66,49.58,17.36,No,0.0,0.0,0.670813,0.0,9
326541,000000326541.jpg,car,3,242.81,268.59,91.88,87.19,No,0.0,0.0,0.0,0.0,7
326627,000000326627.jpg,car,3,290.78,397.44,54.19,39.78,Yes,0.83672,0.9367285303033382,0.83672,0.9367285303033382,7
327617,000000327617.jpg,person,1,63.28,106.43,188.41,523.5,Yes,0.862518,0.8590368518665106,0.862518,0.8590368518665106,2
331604,000000331604.jpg,person,1,295.96,149.79,69.38,141.59,Yes,0.80719,0.8405528181518672,0.80719,0.8405528181518672,3
333402,000000333402.jpg,person,1,476.22,166.92,88.21,225.75,Yes,0.91067,0.9704254401315711,0.91067,0.9704254401315711,3
334006,000000334006.jpg,car,3,0.96,209.64,178.46,120.89,Yes,0.580439,0.9578938998989007,0.580439,0.9578938998989007,5
334309,000000334309.jpg,car,3,302.82,81.31,70.36,38.36,Yes,0.59564,0.8968321739647029,0.59564,0.8968321739647029,5
334483,000000334483.jpg,person,1,0.0,88.63,234.32,336.45,Yes,0.893571,0.9528472596682944,0.893571,0.9528472596682944,13
336232,000000336232.jpg,person,1,86.31,133.3,90.28,173.79,Yes,0.844278,0.8640184035717926,0.844278,0.8640184035717926,33
338219,000000338219.jpg,person,1,3,150,425,50,No,0.0,0.0,0.739462,0.05066953433766315,11
338718,000000338718.jpg,car,3,66.0,13.0,434.0,176.0,Yes,0.885386,0.9159645475612518,0.885386,0.9159645475612518,2
338986,000000338986.jpg,car,3,294.98,523.05,108.02,103.88,Yes,0.665034,0.9128065470555072,0.665034,0.9128065470555072,4
343803,000000343803.jpg,person,1,19.15,135.18,314.89,474.1,Yes,0.916845,0.9845720447984203,0.916845,0.9845720447984203,2
344029,000000344029.jpg,car,3,1.35,223.67,38.62,47.31,Yes,0.677694,0.8080066049032247,0.677694,0.8080066049032247,10
344909,000000344909.jpg,car,3,380.55,195.63,57.88,40.8,Yes,0.554599,0.9012294444758109,0.554599,0.9012294444758109,4
345941,000000345941.jpg,person,1,456.69,28.44,167.51,135.91,Yes,0.766159,0.8326098273150683,0.766159,0.8326098273150683,5
346232,000000346232.jpg,car,3,345.43,316.53,80.2,49.95,No,0.0,0.0,0.0,0.0,13
347254,000000347254.jpg,person,1,0.0,26.46,319.82,467.35,Yes,0.837853,0.9455716066755402,0.837853,0.9455716066755402,6
347370,000000347370.jpg,person,1,0.86,62.77,93.99,281.01,Yes,0.420738,0.816972565114441,0.420738,0.816972565114441,2
350003,000000350003.jpg,car,3,475.21,258.86,53.53,39.69,Yes,0.861536,0.9571817466864955,0.861536,0.9571817466864955,6
351530,000000351530.jpg,person,1,135.6,111.72,162.96,166.57,Yes,0.855921,0.6825665405730645,0.855921,0.6825665405730645,9
355325,000000355325.jpg,person,1,352.42,3.32,125.58,139.64,No,0.0,0.0,0.367453,0.1373876106338346,8
356169,000000356169.jpg,car,3,22.37,315.97,35.7,39.81,No,0.0,0.0,0.72511,0.0,6
356424,000000356424.jpg,car,3,325.99,193.4,61.68,33.85,Yes,0.367675,0.953976782388317,0.367675,0.953976782388317,13
357459,000000357459.jpg,person,1,0.96,146.81,170.8,180.4,No,0.0,0.0,0.0,0.0,2
357737,000000357737.jpg,car,3,63.14,112.73,335.84,144.81,Yes,0.90316,0.946956252288589,0.90316,0.946956252288589,6
365207,000000365207.jpg,car,3,417.55,177.06,177.06,342.23,Yes,0.617426,0.5430752687671914,0.617426,0.5430752687671914,3
365642,000000365642.jpg,car,3,0.0,26.33,93.3,67.35,No,0.0,0.0,0.697823,0.0,7
368335,000000368335.jpg,car,3,1.44,95.86,122.52,420.9,Yes,0.735976,0.8898920543616883,0.735976,0.8898920543616883,7
368752,000000368752.jpg,person,1,0.0,6.01,249.42,395.57,Yes,0.801283,0.9526973984144494,0.801283,0.9526973984144494,9
372260,000000372260.jpg,car,3,0.0,315.65,117.63,210.85,Yes,0.920146,0.9451727287771546,0.920146,0.9451727287771546,5
379800,000000379800.jpg,car,3,562.87,318.85,77.13,58.04,Yes,0.768162,0.8490060749157295,0.768162,0.8490060749157295,4
382111,000000382111.jpg,car,3,14.03,124.19,78.23,34.45,No,0.0,0.0,0.331285,0.29022002415944825,10
383289,000000383289.jpg,car,3,1.0,164.46,348.21,269.4,Yes,0.798803,0.7431828986964424,0.798803,0.7431828986964424,5
385029,000000385029.jpg,person,1,0.0,308.49,272.9,170.43,Yes,0.296063,0.9951020456221895,0.296063,0.9951020456221895,11
391140,000000391140.jpg,person,1,81.98,87.37,314.96,386.16,Yes,0.945712,0.94579610584378,0.945712,0.94579610584378,3
391290,000000391290.jpg,car,3,123.36,48.57,112.33,50.79,Yes,0.675092,0.8271870056531152,0.675092,0.8271870056531152,8
392722,000000392722.jpg,car,3,313.89,268.42,40.14,26.34,No,0.0,0.0,0.337162,0.37206136240576565,13
393093,000000393093.jpg,car,3,282.56,355.03,75.76,46.45,Yes,0.751928,0.9418535031675658,0.751928,0.9418535031675658,10
393226,000000393226.jpg,person,1,94.3,193.67,59.74,143.75,Yes,0.9012,0.975444083723701,0.9012,0.975444083723701,10
397133,000000397133.jpg,person,1,388.66,69.92,109.41,277.62,Yes,0.888955,0.9597861322699177,0.888955,0.9597861322699177,20
398237,000000398237.jpg,person,1,274.9,107.49,122.42,272.75,Yes,0.864384,0.9384653480878584,0.864384,0.9384653480878584,5
400367,000000400367.jpg,car,3,11.92,241.44,115.47,79.71,Yes,0.921299,0.9205493376159531,0.921299,0.9205493376159531,11
400573,000000400573.jpg,person,1,1.44,1.08,478.56,629.89,Yes,0.884745,0.9814193261088705,0.884745,0.9814193261088705,2
402118,000000402118.jpg,person,1,184.56,65.68,301.19,245.7,Yes,0.94091,0.9647343148463428,0.94091,0.9647343148463428,2
402774,000000402774.jpg,person,1,127.71,158.01,149.24,464.94,Yes,0.902194,0.9692467302141459,0.902194,0.9692467302141459,3
404484,000000404484.jpg,person,1,176.76,23.51,85.4,83.79,No,0.0,0.0,0.0,0.0,5
406129,000000406129.jpg,person,1,163.59,154.5,199.46,437.67,Yes,0.902228,0.8997263397018376,0.902228,0.8997263397018376,3
407083,000000407083.jpg,car,3,0.0,1.66,480.0,623.38,Yes,0.353103,0.8382559394009172,0.353103,0.8382559394009172,4
408774,000000408774.jpg,person,1,0.75,109.25,31.43,220.76,Yes,0.836754,0.9262691605894755,0.836754,0.9262691605894755,6
410456,000000410456.jpg,person,1,49.85,119.22,128.35,204.27,Yes,0.889285,0.8905029931984313,0.889285,0.8905029931984313,12
411938,000000411938.jpg,person,1,264.24,156.17,155.1,265.2,Yes,0.268489,0.8826517559982333,0.268489,0.8826517559982333,16
413689,000000413689.jpg,car,3,1.47,144.4,52.82,23.56,Yes,0.53178,0.7598480542766571,0.53178,0.7598480542766571,16
417779,000000417779.jpg,car,3,199.94,100.62,57.61,43.68,Yes,0.692829,0.869696584855727,0.692829,0.869696584855727,4
418696,000000418696.jpg,car,3,516.85,275.61,70.24,32.78,Yes,0.651785,0.6902133372358392,0.651785,0.6902133372358392,7
420840,000000420840.jpg,person,1,177.22,7.62,284.89,409.71,Yes,0.878645,0.9408044762464475,0.878645,0.9408044762464475,2
421455,000000421455.jpg,person,1,45.61,84.88,171.45,284.63,No,0.0,0.0,0.0,0.0,1
424521,000000424521.jpg,person,1,45.42,139.43,133.87,161.98,Yes,0.917725,0.9795191592054966,0.917725,0.9795191592054966,2
425226,000000425226.jpg,person,1,73.35,206.02,300.58,372.5,Yes,0.899982,0.9502694650446666,0.899982,0.9502694650446666,13
427655,000000427655.jpg,car,3,230.91,223.4,45.9,41.06,Yes,0.519345,0.6961880373921164,0.519345,0.6961880373921164,8
429690,000000429690.jpg,person,1,1.92,0.0,223.57,427.0,Yes,0.934212,0.9729545996721842,0.934212,0.9729545996721842,15
430048,000000430048.jpg,car,3,213.2,234.85,84.27,41.3,No,0.0,0.0,0.0,0.0,1
430377,000000430377.jpg,person,1,83.42,46.38,182.65,510.56,Yes,0.890707,0.8982037063806046,0.890707,0.8982037063806046,3
431545,000000431545.jpg,person,1,142.37,81.31,95.17,209.64,Yes,0.918914,0.9609549767849537,0.918914,0.9609549767849537,4
436617,000000436617.jpg,person,1,58.26,180.35,197.7,239.72,Yes,0.8907,0.9682442584055087,0.8907,0.9682442584055087,26
441553,000000441553.jpg,person,1,276,224,297,160,No,0.0,0.0,0.532725,0.12048178297241731,17
443426,000000443426.jpg,person,1,20.04,203.45,459.96,428.1,Yes,0.868605,0.8209326038983374,0.868605,0.8209326038983374,2
447314,000000447314.jpg,person,1,88.51,227.46,132.77,172.9,Yes,0.906935,0.9592478805614298,0.906935,0.9592478805614298,7
449312,000000449312.jpg,car,3,304.62,52.72,193.97,98.94,No,0.0,0.0,0.273901,0.0,5
451155,000000451155.jpg,person,1,237.2,167.31,141.41,307.3,No,0.0,0.0,0.280951,0.46077379354783665,3
451714,000000451714.jpg,person,1,179.4,106.14,140.63,457.92,Yes,0.880629,0.9571210661419429,0.880629,0.9571210661419429,4
453841,000000453841.jpg,car,3,200.67,161.93,201.67,165.58,Yes,0.941486,0.9281318100162905,0.941486,0.9281318100162905,15
454661,000000454661.jpg,car,3,247.4,185.64,392.18,174.1,Yes,0.85897,0.9786535393853754,0.85897,0.9786535393853754,11
455219,000000455219.jpg,person,1,472.73,202.62,71.83,167.09,Yes,0.82335,0.9563897729530045,0.82335,0.9563897729530045,6
461751,000000461751.jpg,car,3,3.84,31.97,636.16,350.35,Yes,0.587258,0.7187184719139231,0.587258,0.7187184719139231,5
463730,000000463730.jpg,car,3,511.66,186.35,128.34,137.12,Yes,0.898663,0.9841017009492088,0.898663,0.9841017009492088,13
464824,000000464824.jpg,car,3,361.57,0.0,118.43,74.72,No,0.0,0.0,0.0,0.0,1
466986,000000466986.jpg,person,1,235.04,155.0,231.29,283.67,Yes,0.901856,0.9712071531996818,0.901856,0.9712071531996818,3
475191,000000475191.jpg,person,1,182.29,90.68,238.38,324.67,Yes,0.880201,0.9737607824669798,0.880201,0.9737607824669798,3
477805,000000477805.jpg,person,1,383.78,12.06,201.19,374.37,Yes,0.465039,0.7673679415149808,0.465039,0.7673679415149808,1
480944,000000480944.jpg,car,3,21.07,354.61,102.45,43.6,Yes,0.855834,0.9465314225605239,0.855834,0.9465314225605239,12
481413,000000481413.jpg,person,1,201.96,101.71,132.82,232.97,Yes,0.929401,0.9773802537272767,0.929401,0.9773802537272767,2
486438,000000486438.jpg,person,1,73.26,0.72,519.53,241.94,Yes,0.620785,0.8960504712037362,0.620785,0.8960504712037362,9
491213,000000491213.jpg,car,3,60.27,81.36,243.23,162.51,No,0.0,0.0,0.520125,0.011262225934452978,4
503755,000000503755.jpg,person,1,21.57,79.1,458.43,553.71,Yes,0.926161,0.9643926197844066,0.926161,0.9643926197844066,2
504589,000000504589.jpg,person,1,0.0,364.48,153.54,268.35,Yes,0.943928,0.9567429649557946,0.943928,0.9567429649557946,3
